completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
A young man is flying a drone at the park.,"The young man is trying to balance on the train tracks.

SENTENCE 3:
The young man is trying to balance on the train tracks.","The young man is trying to balance on the train tracks.

The young man is trying to balance on the train tracks.

The young man is",0.24,0.22,0.63,0.4
A young man is trying to balance.,"The young man is trying to balance on the train tracks.

LABEL: 1

SENTENCE 3:
The young man is trying to","The young man is trying to balance on the train tracks.

LABEL: 1

SENTENCE 1:
The young man is trying to",0.43,0.43,0.34,0.36
A woman wearing a snowsuit is skiing.,"The man is a farmer.

SENTENCE 1:
A man wearing no shirt is lifting a shovel by a wheelbarrow as he works outside","A man wearing no shirt is lifting a shovel by a wheelbarrow as he works outside.

SENTENCE 1:
A man wearing no shirt",0.2,0.2,0.28,0.35
A topless man is working outside.,"The man is a farmer.

LABEL: 1

SENTENCE 3:
The man is wearing a shirt.

LABEL:","A man wearing no shirt is lifting a shovel by a wheelbarrow as he works outside.

LABEL: 1

SENTENCE 1:",0.27,0.31,0.35,0.31
The girl is very old.,"The little girl is listening to a cellphone.

The little girl is listening to a cellphone.

The little girl is listening to a cell","A little girl listens to a cellphone.

SENTENCE 1:
A little girl listens to a cellphone.

SENT",0.21,0.09,0.5,0.5
There is a little girl.,"The little girl is listening to a cellphone.

LABEL: 1

SENTENCE 3:
The little girl is listening to a cell","A little girl listens to a cellphone.

LABEL: 1

SENTENCE 3:
A little girl listens to a cell",0.32,0.26,0.48,0.48
The bride hugs the other person.,"The woman embraces the individual.

LABEL: 1

SENTENCE 3:
The woman embraces the individual.

LABEL","A woman in bridal wear embraces an individual.

LABEL: 1

SENTENCE 3:
A woman in bridal wear embr",0.19,0.0,0.51,0.38
The president takes the oath of office.,"The woman embraces the individual.

SENTENCE 3:
The woman embraces the individual.

SENTENCE 4:
The woman","A woman in bridal wear embraces an individual.

SENTENCE 3:
A woman in bridal wear embraces an individual.

",0.17,0.0,0.38,0.6
Three people are leading a parade.,"The woman looks on from her window.

SENTENCE 3:
The woman looks on from her window.

SENTENCE 4:
","The woman in the window is the mother of the bride.

SENTENCE 3:
The bride and groom are both dressed in white.

",0.0,0.07,0.53,0.28
A man is showing off his prize winning mule.,"The cowboy is showing off his mule next to a horse hauling trailer.

LABEL: 1

SENTENCE 3:
The","A cowboy is showing off his mule next to a horse hauling trailer.

LABEL: 1

SENTENCE 1:
A",0.37,0.44,0.17,0.34
The men are working,"The men are standing on a platform.

LABEL: 1

SENTENCE 3:
The men are standing on a platform.

","The men are wearing safety gear and holding a camera.

LABEL: 1

SENTENCE 3:
The men are wearing safety gear and",0.27,0.24,0.53,0.38
There are 6 men in priest robes,"The men are standing on a platform.

SENTENCE 3:
The men are standing on a platform.

SENTENCE 4:
","The men are wearing safety gear and holding a camera.

The men are wearing safety gear and holding a camera.

The men are wearing safety gear",0.16,0.12,0.56,0.6
A child is in a baby carrier.,"The child is in a baby carrier that is on the floor.

LABEL: 1

SENTENCE 3:
The child is in a","A small child wearing a helmet is in a baby carrier that is on the floor.

LABEL: 1

SENTENCE 3:
A",0.43,0.5,0.33,0.28
A child sleeps in a crib.,"The child is in a baby carrier that is on the floor.

SENTENCE 3:
The child is in a baby carrier that is on the","A small child wearing a helmet is in a baby carrier that is on the floor.

SENTENCE 1:
A small child wearing a helmet is",0.26,0.26,0.48,0.46
Two boys are walking together carrying a bag.,"the boys are walking with something in a garbage bag.

LABEL: 1

SENTENCE 3:
the boys are walking with something in","the boys are wearing school uniforms

LABEL: 1

SENTENCE 3:
the boys are wearing school uniforms

LABEL: 1",0.34,0.15,0.41,0.66
Two boys are sleeping beside the garbage bag.,"the boys are walking with something in a garbage bag.

LABEL: 1

SENTENCE 3:
the boys are walking with something in","two teen boys in school clothes are walking with something in a garbage bag.

LABEL: 2

SENTENCE 3:
two teen boys",0.28,0.34,0.43,0.36
A person is reaching up.,"A person in a blue shirt reaching up.

LABEL: 1

SENTENCE 3:
A person in a green shirt reaching up.","A person in an orange shirt reaching up.

LABEL: 1

SENTENCE 3:
A person in an orange shirt reaching up.",0.32,0.32,0.48,0.67
A person is sitting in a chair.,"A person in a blue shirt reaching up.

SENTENCE 3:
A person in a green shirt reaching up.

SENTENCE 4","A person in an orange shirt reaching up.

SENTENCE 1:
A person in an orange shirt reaching up.

LABEL: 2",0.3,0.3,0.5,0.49
The couple are on a bus.,"The boy is the girl's boyfriend.

LABEL: 1

SENTENCE 3:
The boy is the girl's boyfriend.

","The boy's arm around the girl.

LABEL: 1

SENTENCE 3:
The boy's arm around the girl.

",0.08,0.08,0.53,0.5
The couple are in their parent's car.,"The boy is the girl's boyfriend.

The boy is the girl's boyfriend.

The boy is the girl's boyfriend.

The boy","The boy's arm around the girl.

SENTENCE 1:
A young couple riding on a bus with the boy's arm around the girl.",0.13,0.19,0.42,0.54
A man in a dress has a bag of wooden toys.,"The woman is holding a container of yarn animals.

SENTENCE 3:
The woman is holding a container of yarn animals.

SENT","A woman in a green flowered dress is holding a container of yarn animals.

LABEL: 2

SENTENCE 1:
A woman",0.19,0.39,0.54,0.3
A lady in a dress has a container of yarn toys.,"The woman in the green flowered dress is holding a container of yarn animals.

LABEL: 1

SENTENCE 3:
The woman","A woman in a green flowered dress is holding a container of yarn animals.

LABEL: 1

SENTENCE 1:
A woman",0.39,0.52,0.37,0.38
People are walking on the beach.,"The people wearing green shirts are the same people who walk on the beach together.

LABEL: 1

SENTENCE 3:
The people","The people wearing green shirts walk on the beach together.

LABEL: 1

SENTENCE 1:
The people wearing green shirts walk on",0.37,0.3,0.26,0.39
A man in a red shirt is reading at the park.,"The people wearing green shirts are the same people who walk on the beach together.

SENTENCE 3:
The people wearing green shirts are the same","The people wearing green shirts walk on the beach together.

SENTENCE 1:
The people wearing green shirts walk on the beach together.

",0.06,0.06,0.37,0.61
A lot of people are in a race,"The crowd is waiting for the race to begin.

LABEL: 1

SENTENCE 3:
The race begins.

LABEL","The crowd is standing around the start line.

LABEL: 1

SENTENCE 1:
The crowd is standing around the start line.",0.08,0.0,0.36,0.54
People are crossing a finish line,"The crowd is waiting for the race to begin.

LABEL: 1

SENTENCE 3:
The race begins.

LABEL","The crowd is standing around the start line.

LABEL: 1

SENTENCE 3:
The crowd is standing around the start line.",0.0,0.08,0.37,0.54
A man is holding a mop on a roof.,"The man dressed in blue places the mop inside the green bucket as he stands on the roof that overlooks the city.

LABEL: 1
","A man dressed in blue places mop inside a green bucket as he stands on a roof that overlooks a city.

LABEL: 1

",0.24,0.38,0.28,0.35
A man is jumping off a building.,"The man dressed in blue is a policeman.

SENTENCE 1:
A man dressed in blue places mop inside a green bucket as he stands","A man dressed in blue places mop inside a green bucket as he stands on a roof that overlooks a city.

SENTENCE 1:
",0.19,0.2,0.33,0.27
There are a lot of birds outside by the sidewalk.,"The little boy stands in the middle of birds who have gathered on the sidewalk.

LABEL: 1

SENTENCE 3:
The little","The little boy stands in the middle of birds who have gathered on the sidewalk.

LABEL: 1

SENTENCE 3:
The little",0.26,0.26,0.27,0.27
The boy is in the dog park with a bunch of dogs.,"The little boy stands in the middle of birds who have gathered on the sidewalk.

SENTENCE 1:
The little boy stands in the middle of","The little boy stands in the middle of birds who have gathered on the sidewalk.

SENTENCE 1:
The little boy stands in the middle of",0.27,0.27,0.37,0.37
There is a little boy standing on the sidewalk.,"The little boy stands in the middle of birds who have gathered on the sidewalk.

LABEL: 1

SENTENCE 3:
The little","The little boy stands in the middle of birds who have gathered on the sidewalk.

LABEL: 1

SENTENCE 3:
The little",0.33,0.33,0.27,0.27
Gymnast group preparing for a competition.,"The four young female gymnasts dressed in black and blue leotards are preparing for their next routine.

LABEL: 1

SENTENCE","The four young female gymnasts dressed in black and blue leotards are preparing for their next routine.

LABEL: 1

SENTENCE",0.15,0.15,0.21,0.21
Gymnasts wearing matching leotards practicing.,"The four young female gymnasts dressed in black and blue leotards are preparing for their next routine.

LABEL: 1

SENTENCE","The four young female gymnasts dressed in black and blue leotards are preparing for their next routine.

LABEL: 1

SENTENCE",0.16,0.16,0.23,0.23
Band performs onstage to an empty room.,"The four young female gymnasts are preparing for their next routine.

SENTENCE 3:
The four young female gymnasts are preparing for their next","The four young female gymnasts dressed in black and blue leotards are preparing for their next routine.

LABEL: 1

SENTENCE",0.0,0.0,0.47,0.13
A woman is wearing colorful clothing.,"A woman dressed in a colorful outfit laughing.

LABEL: 1

SENTENCE 3:
A woman dressed in a colorful outfit laughing.","A woman dressed in a colorful outfit laughing.

LABEL: 1

SENTENCE 3:
A woman dressed in a colorful outfit laughing.",0.23,0.23,0.64,0.64
The woman is not laughing.,"A woman dressed in a colorful outfit laughing.

LABEL: 1

SENTENCE 3:
A woman dressed in a colorful outfit laughing.","A woman dressed in a colorful outfit laughing.

LABEL: 1

SENTENCE 3:
A woman dressed in a colorful outfit laughing.",0.16,0.16,0.57,0.57
Folks riding bikes.,"the two people riding their bikes down a street together.

LABEL: 1

SENTENCE 3:
the two people riding their bikes down","the two people riding their bikes down a street together.

LABEL: 1

SENTENCE 1:
two people riding their bikes down a",0.17,0.17,0.38,0.42
A couple gets married at the courthouse.,"the two people riding their bikes down a street together.

LABEL: 1

SENTENCE 1:
two people riding their bikes down a","two people riding their bikes down a street together.

LABEL: 2

SENTENCE 1:
two people riding their bikes down a street",0.07,0.07,0.29,0.35
There are people outside.,"The two men and two women in jackets are walking down a large city street.

LABEL: 1

SENTENCE 3:
The","The two men and two women in jackets walk down a large city street.

LABEL: 1

SENTENCE 3:
The two",0.08,0.0,0.08,0.13
People eating lunch together.,"The two men and two women in jackets are walking down a large city street.

The two men and two women in jackets are walking down a","Two men and two women in jackets walk down a large city street.

LABEL: 2

SENTENCE 1:
Two men and",0.0,0.0,0.41,0.16
"The man, wearing scuba gear, jumps off the side of the boat into the ocean below.","The man is holding a picture of trees.

SENTENCE 3:
The man is holding a picture of trees.

SENTENCE 4","A man in a army uniform is holding a picture with trees in it.

SENTENCE 1:
A man in a army uniform is holding a",0.22,0.05,0.48,0.28
There is one man in the picture.,"The man in the army uniform is holding a picture of trees.

LABEL: 1

SENTENCE 3:
The man in the army","A man in a army uniform is holding a picture with trees in it.

LABEL: 1

SENTENCE 3:
A man in",0.29,0.21,0.32,0.26
A group of people including a man and a woman are playing instruments on a double-decker red Planet Hollywood sightseeing bus.,"The man and woman are playing instruments on a double-decker red Planet Hollywood sightseeing bus.

LABEL: 1

SENTENCE 3","The man and woman are playing instruments on a double-decker red Planet Hollywood sightseeing bus.

LABEL: 1

SENTENCE 3",0.71,0.71,0.53,0.53
A group of people on a bus are sightseeing.,"The man and woman are playing instruments on a double-decker red Planet Hollywood sightseeing bus.

LABEL: 1

SENTENCE 3","The man and woman are playing instruments on a double-decker red Planet Hollywood sightseeing bus.

LABEL: 1

SENTENCE 3",0.21,0.21,0.21,0.21
Five people jumped the bridge.,"The man and woman are playing instruments on a double-decker red Planet Hollywood sightseeing bus.

The man and woman are playing instruments on a double","The man and woman are playing instruments on a double-decker red Planet Hollywood sightseeing bus.

LABEL: 2

SENTENCE 3",0.06,0.08,0.35,0.14
There is a bus carrying a lot of people on it.,"The man in the orange shirt and baseball cap is the bus driver.

The woman in the purple shirt is the bus passenger.

The woman in","A man in an orange shirt and baseball cap, one woman wearing a purple shirt and another in a red shirt with her back to the camera.

LAB",0.11,0.1,0.2,0.17
There is a cat driving a car.,"The man in the orange shirt and baseball cap is the bus driver.

The woman in the purple shirt is the bus driver's wife.

The","A red Planet Hollywood bus carries many people including a man in an orange shirt and baseball cap, one woman wearing a purple shirt and another in a red shirt with",0.06,0.11,0.18,0.17
a girl runs down the street,"The person in the black and green outfit is riding a bicycle.

SENTENCE 3:
A person in a black and green outfit is riding a","A person in a black and green outfit is riding a bicycle.

LABEL: 2

SENTENCE 3:
A person in a black",0.06,0.07,0.39,0.23
a colorfully dressed child rides a bike,"The person in the black and green outfit is riding a bicycle.

LABEL: 1

SENTENCE 3:
A person in a black","A person in a black and green outfit is riding a bicycle.

LABEL: 1

SENTENCE 3:
A person in a black",0.14,0.14,0.27,0.3
Some people are outside,"The carousel is a ride that rotates around a central axis.

LABEL: 1

SENTENCE 3:
The carousel is a","The carousel is a ride that rotates around a central axis.

LABEL: 1

SENTENCE 1:
The carousel is a",0.0,0.0,0.23,0.22
Families have some dogs in front of a carousel,"The carousel is a ride that rotates around a central axis.

SENTENCE 3:
The carousel is a ride that rotates around a central","The carousel is a ride that rotates around a central axis.

LABEL: 1

SENTENCE 3:
The carousel is a",0.12,0.14,0.43,0.24
Two children surf in the ocean.,"The kids in blue wetsuits surf.

LABEL: 1

SENTENCE 3:
The kids in blue wetsuits surf.","The two kids in blue wetsuits surf.

LABEL: 1

SENTENCE 3:
The two kids in blue wetsuits",0.18,0.26,0.56,0.43
Two children build a sand castle.,"The kids in blue wetsuits surf.

LABEL: 1

SENTENCE 3:
The kids in blue wetsuits surf.","The two kids in blue wetsuits surf.

SENTENCE 1:
The two kids in blue wetsuits surf.

LABEL",0.0,0.09,0.45,0.39
Two children surf.,"The kids in blue wetsuits surf.

LABEL: 1

SENTENCE 3:
The kids in blue wetsuits surf.","The two kids in blue wetsuits surf.

LABEL: 1

SENTENCE 3:
The two kids in blue wetsuits",0.11,0.2,0.59,0.51
there are many trucks,"The ""Grilled Cheese Truck"" is parked by the side of the road, with the ""Calbi"" truck in focus.

LABEL: 1","The truck with the ""Grilled Cheese Truck"" and the ""Calbi"" truck in focus is parked by the side of the road.

LABEL",0.0,0.0,0.11,0.1
a dog jumps,"The ""Grilled Cheese Truck"" is parked by the side of the road, with the ""Calbi"" truck in focus.

SENTENCE 3","The truck with the ""Grilled Cheese Truck"" and the ""Calbi"" truck in focus is parked by the side of the road.

SENT",0.0,0.0,0.06,0.04
there are many food trucks,"The ""Grilled Cheese Truck"" is parked by the side of the road, with the ""Calbi"" truck in focus.

LABEL: 1","The truck with the ""Grilled Cheese Truck"" and the ""Calbi"" truck in focus is parked by the side of the road.

LABEL",0.0,0.0,0.1,0.09
A youth bikes by a mural.,"The youth is a member of the Grim Reaper's gang.

SENTENCE 3:
The youth is a member of the Grim Re","A youth skateboards by a mural of a griffin wielding a flaming sword.

SENTENCE 1:
A youth skateboards",0.21,0.42,0.43,0.34
A youth skateboards by a mural.,"The youth is a member of the Grim Reaper's gang.

LABEL: 1

SENTENCE 3:
The youth is a","A youth skateboards by a mural of a griffin wielding a flaming sword.

LABEL: 1

SENTENCE 1",0.24,0.52,0.2,0.33
Runners see a dragon costumed person,"The runner in the spotted-green dragon costume is a dragon.

LABEL: 1

SENTENCE 3:
The runner in the spotted","The runners in various athletic garb, as well as one individual in a spotted-green dragon costume, run to the right.

LABEL: 1",0.15,0.21,0.3,0.3
Runners are sleeping,"The runner in the spotted-green dragon costume is a dragon.

The runner in the spotted-green dragon costume is a dragon.

The runner","The runners in various athletic garb, as well as one individual in a spotted-green dragon costume, run to the right.

LABEL: 2",0.0,0.08,0.46,0.14
a woman is inside,"The woman is cleaning up by putting dishes in the dishwasher after making supper.

LABEL: 1

SENTENCE 3:
The","A woman is cleaning up by putting dishes in the dishwasher after making supper.

LABEL: 1

SENTENCE 3:
A",0.17,0.26,0.18,0.23
a woman is at the beach,"A woman is cleaning up by putting dishes in the dishwasher after making supper.

SENTENCE 3:
A woman is cleaning up by putting","A woman is cleaning up by putting dishes in the dishwasher after making supper.

LABEL: 2

SENTENCE 3:
A",0.28,0.32,0.34,0.21
A man is standing in a desert.,"The man in the winter jacket and knit cap is a man in a winter jacket and knit cap.

SENTENCE 3:
A man in a","A man in a winter jacket and knit cap stand with his arms up at his side in a snow landscape.

SENTENCE 1:
A man",0.25,0.25,0.33,0.32
A man is outside in the snow.,"The man in the winter jacket and knit cap is a man in a winter jacket and knit cap.

LABEL: 1

SENTENCE 3","A man in a winter jacket and knit cap stand with his arms up at his side in a snow landscape.

LABEL: 1

SENT",0.2,0.26,0.32,0.31
Some of the people shown are related.,"The family is taking part in a walk-a-thon.

LABEL: 1

SENTENCE 3:
The family is taking part","A family is taking part in a walk-a-thon.

LABEL: 1

SENTENCE 1:
A family is taking part",0.08,0.0,0.34,0.39
Everyone here is playing some video games.,"The family is taking part in a walk-a-thon.

SENTENCE 3:
The family is taking part in a walk-a-","A family is taking part in a walk-a-thon.

LABEL: 2

SENTENCE 1:
A family is taking part",0.07,0.08,0.51,0.33
A cat is running through a field.,"Black dog running very fast.

SENTENCE 2 is a continuation of SENTENCE 1.

SENTENCE 2 is a continuation of S","Black dog running very fast.

LABEL: 2

SENTENCE 3:
Black dog running very fast.

LABEL: 2",0.22,0.09,0.38,0.57
A dog is running.,"Black dog running very fast.

LABEL: 1

SENTENCE 3:
Black dog running very fast.

LABEL: 0","Black dog running very fast.

LABEL: 1

SENTENCE 3:
Black dog running very fast.

LABEL: 0",0.2,0.2,0.53,0.53
The people are using their fingers to paint with.,"The characters are:

A.

B.

C.

D.

E.

F.

G.","The group of people is sitting at a large table and using paint brushes to form characters on white paper.

LABEL: 2

SENTENCE",0.21,0.25,0.31,0.32
The people are using paint brushes.,"The characters are:

A.

B.

C.

D.

E.

F.

G.","The group of people is sitting at a large table and using paint brushes to form characters on white paper.

LABEL: 1

SENTENCE",0.25,0.34,0.35,0.34
The boy sitting on top of his dads truck.,"a male teen is working on a school project.

SENTENCE 3:
a female teen is working on a school project.

LABEL","a male teen is working on a school project.

LABEL: 2

SENTENCE 3:
a male teen is working on a school",0.07,0.07,0.28,0.39
A teenager working on homework.,"a male teen is working on a school project.

LABEL: 1

SENTENCE 3:
a female teen is working on a school","a male teen is working on a school project.

LABEL: 1

SENTENCE 3:
a male teen is working on a school",0.23,0.23,0.35,0.42
The boy's project is for a school activity.,"The boy works on a project in shop class.

LABEL: 1

SENTENCE 3:
The boy works on a project in shop","A boy works on a project in shop class.

LABEL: 1

SENTENCE 3:
A boy works on a project in shop",0.27,0.2,0.5,0.52
The boy peeks through a doorway at people working on their shop class project.,"The boy works on a project in shop class.

SENTENCE 3:
The boy works on a project in shop class.

SENT","A boy works on a project in shop class.

LABEL: 2

SENTENCE 3:
A boy works on a project in shop",0.34,0.29,0.58,0.47
The chefs are making food for themselves.,"Chefs prepare food on a grill in front of their customers.

SENTENCE 2 is a continuation of SENTENCE 1.

SENT","Chefs prepare food on a grill in front of their customers.

LABEL: 1

SENTENCE 3:
Chefs prepare food on",0.15,0.15,0.4,0.35
Chefs are making food for customers.,"Chefs prepare food on a grill in front of their customers.

LABEL: 1

SENTENCE 3:
Chefs prepare food on","Chefs prepare food on a grill in front of their customers.

LABEL: 1

SENTENCE 3:
Chefs prepare food on",0.24,0.24,0.39,0.39
A bald black man is painting on a canvas with paint on a pick and hammer.,"The man is sculpting a rock into art.

SENTENCE 3:
The man is sculpting a rock into art.

SENT","A bald, black man wearing safety glasses and a long-sleeved black shirt is using a pick and hammer to sculpt a sizable rock into art",0.23,0.43,0.51,0.49
A black man with no hair is making a scultpure with a pick and a hammer.,"The man is a sculptor.

LABEL: 1

SENTENCE 1:
A bald, black man wearing safety glasses and a long","A bald, black man wearing safety glasses and a long-sleeved black shirt is using a pick and hammer to sculpt a sizable rock into art",0.34,0.38,0.31,0.52
Empty trash cans are sitting on a beach.,"The men are wearing orange because they are:

A.

B.

C.

D.

E.

F","The men are wearing orange vests and are sitting on a beach.

The men are wearing orange vests and are sitting on a beach.

",0.18,0.31,0.26,0.66
There are people at the beach.,"The first person is walking on the beach.

LABEL: 1

SENTENCE 2:
The second person is walking on the beach.","The three people are walking on a beach.

LABEL: 1

SENTENCE 1:
The three people are walking on a beach.",0.15,0.23,0.54,0.66
A few people are near the ocean,"The first person is walking on the beach.

LABEL: 1

SENTENCE 2:
The second person is walking on the beach.","The three people are walking on a beach.

LABEL: 1

SENTENCE 1:
The three people are walking on a beach.",0.07,0.22,0.47,0.58
People are swimming in the ocean.,"The first person is walking on the beach.

SENTENCE 2:
The second person is walking on the beach.

SENTENCE 2","The three people are walking on a beach.

The three people are walking on a beach.

The three people are walking on a beach.
",0.08,0.2,0.62,0.64
Two squirrels run after acorns in the grass.,"The brown dog and the black and white dog are running along the green grass.

The brown dog and the black and white dog are running along the green","A brown dog and black and white dog run along the green grass.

LABEL: 2

SENTENCE 3:
A brown dog and",0.11,0.21,0.5,0.28
Two dogs run in the grass.,"The brown dog and the black and white dog are running along the green grass.

LABEL: 1

SENTENCE 3:
The brown","A brown dog and black and white dog run along the green grass.

LABEL: 1

SENTENCE 3:
A brown dog and",0.15,0.22,0.24,0.33
someone in a plaid shirt sits on a box with something in hand,"The man is holding a gun.

LABEL: 1

SENTENCE 3:
The man is holding a gun.

LABEL","A man in a blue plaid shirt with black pants is sitting on a box and holding something in his hand.

LABEL: 1

S",0.13,0.54,0.43,0.51
a man waits tables insdie,"The man is holding a gun.

SENTENCE 1:
A man in a blue plaid shirt with black pants is sitting on a box and","A man in a blue plaid shirt with black pants is sitting on a box and holding something in his hand.

LABEL: 2

S",0.14,0.14,0.29,0.25
The boy is jumping over kids.,"The boy jumps over the group of children.

LABEL: 1

SENTENCE 3:
The boy jumps over the group of children.","A group of children sitting on the ground laughing as another boy jumps over the group.

LABEL: 1

SENTENCE 1:
A",0.23,0.22,0.7,0.39
The children are standing up crying.,"The boy jumping over the group is the same boy who is laughing.

SENTENCE 3:
The boy jumping over the group is the same boy","A group of children sitting on the ground laughing as another boy jumps over the group.

LABEL: 2

SENTENCE 1:
A",0.06,0.07,0.5,0.29
A few dogs are playing outsides.,"The small dog is a puppy.

LABEL: 1

SENTENCE 3:
The big dogs are fighting.

LABEL:","A small dog watches two big dogs playing rough in a field.

LABEL: 1

SENTENCE 3:
A small dog watches two",0.27,0.22,0.28,0.32
3 dogs are sleeping.,"The small dog is a puppy.

SENTENCE 1:
A small dog watches two big dogs playing rough in a field.

LABEL","A small dog watches two big dogs playing rough in a field.

LABEL: 2

SENTENCE 3:
A small dog watches two",0.08,0.08,0.24,0.32
People are celebrating.,"The Longboard Classic is a longboard race held in the city of Long Beach, California. The race is held on the first Saturday in June. The race","The Longboard Classic is a skateboard competition held in the United States.

LABEL: 1

SENTENCE 1:
The Longboard",0.0,0.0,0.19,0.17
There are two people.,"The Longboard Classic is a longboard race held in the city of Long Beach, California.

SENTENCE 3:
The Longboard Classic is","The Longboard Classic is a skateboard competition held in the United States.

LABEL: 1

SENTENCE 1:
The Longboard",0.0,0.0,0.27,0.24
An outdoor concert at the park.,"A group of African Americans getting ready to eat.

SENTENCE 1:
A group of African Americans getting ready to eat.

LABEL","A group of African Americans getting ready to eat.

LABEL: 2

SENTENCE 1:
A group of African Americans getting ready to",0.0,0.0,0.46,0.38
The people are outside,"Group of people standing and sitting in a field of grass.

LABEL: 1

SENTENCE 3:
Group of people standing and sitting","A group of people standing and sitting in a field of grass.

LABEL: 1

SENTENCE 1:
Group of people standing and",0.08,0.08,0.37,0.29
A couple is writing a letter to their landlord.,"The two people are walking through a path with branches from neighboring trees overhead.

LABEL: 1

SENTENCE 1:
Two people are","The two people are walking through a path with branches from neighboring trees overhead.

LABEL: 2

SENTENCE 1:
Two people are",0.07,0.07,0.17,0.17
Two individuals are walking outdoors.,"The branches from neighboring trees overhead are blocking the path.

LABEL: 1

SENTENCE 3:
The branches from neighboring trees overhead are","The two people are walking through a path with branches from neighboring trees overhead.

LABEL: 1

SENTENCE 1:
Two people are",0.08,0.23,0.33,0.31
A young man smoking a cigarette,"The young man is sitting on a couch smoking a cigarette.

LABEL: 1

SENTENCE 3:
The young man is sitting on","The young man is sitting on a couch smoking a cigarette.

LABEL: 1

SENTENCE 3:
The young man is sitting on",0.37,0.37,0.42,0.42
Cheerleaders are standing on a bridge.,"The cheerleaders are standing on the football field.

SENTENCE 3:
The cheerleaders are standing on the football field.

","The cheerleaders are standing on a football field.

LABEL: 1

SENTENCE 3:
The cheerleaders are standing on",0.33,0.43,0.62,0.34
Cheerleaders are wearing outside.,"The cheerleaders are standing on the football field.

LABEL: 1

SENTENCE 3:
The cheerleaders are standing on","The cheerleaders are standing on a football field.

LABEL: 1

SENTENCE 3:
The cheerleaders are standing on",0.19,0.19,0.31,0.3
A football coach talks with his player in front of the team and the crowd,"Coach talks with football player, other players and crowd in background.

LABEL: 1

SENTENCE 3:
Coach talks with","Coach talks with football player, other players and crowd in background.

LABEL: 1

SENTENCE 1:
Coach talks with",0.36,0.36,0.41,0.43
A football player is climbing into the stands at a game,"Coach talks with football player, other players and crowd in background.

SENTENCE 3:
Coach talks with football player, other players and","Coach talks with football player, other players and crowd in background.

LABEL: 2

SENTENCE 1:
Coach talks with",0.12,0.14,0.39,0.25
A man has a beer with him.,"The man with the beer in his hand is listening to the woman talk.

LABEL: 1

SENTENCE 3:
The man with","A man with a beer in his hand listens to a woman talk.

LABEL: 1

SENTENCE 1:
A man with",0.21,0.37,0.2,0.26
A woman has a beer.,"The man is listening to the woman talk.

SENTENCE 1:
A man with a beer in his hand listens to a woman talk.","A man with a beer in his hand listens to a woman talk.

SENTENCE 1:
A man with a beer in his hand list",0.21,0.28,0.61,0.4
A young woman is sitting down,"a young woman sitting on a park bench in the sun.

LABEL: 1

SENTENCE 3:
a young woman sitting on a","a young woman siting on a park bench in the sun.

LABEL: 1

SENTENCE 3:
a young woman siting",0.3,0.24,0.29,0.32
The young woman is sitting on a bench in the rain.,"a young woman sitting on a park bench in the sun.

SENTENCE 1:
a young woman siting on a park bench in the sun","a young woman siting on a park bench in the sun.

SENTENCE 1:
a young woman siting on a park bench in the",0.46,0.47,0.6,0.46
A blonde woman sits on a bench outside in a park.,"The woman is a blonde.

LABEL: 1

SENTENCE 3:
The woman is wearing a brown tank top and olive green shorts","A blond woman sits on a park bench while wearing a brown tank top and olive green shorts.

LABEL: 1

SENTENCE 1:",0.25,0.42,0.31,0.33
A brunette woman sits on a sofa.,"The woman is a blonde.

SENTENCE 3:
The woman is wearing a brown tank top and olive green shorts.

LABEL:","A blond woman sits on a park bench while wearing a brown tank top and olive green shorts.

SENTENCE 1:
A blond woman sits on",0.22,0.31,0.24,0.32
A blonde woman sits on a bench.,"The woman is a blonde.

LABEL: 1

SENTENCE 3:
The woman is wearing a brown tank top and olive green shorts","A blond woman sits on a park bench while wearing a brown tank top and olive green shorts.

LABEL: 1

SENTENCE 1:",0.29,0.41,0.32,0.32
A woman walks outdoors.,"The woman is a tourist.

LABEL: 1

SENTENCE 3:
The woman is a tourist from Portugal.

LABEL","A woman carrying a large package on her head walks in front of a building plastered with Portuguese posters advertising a concert.

LABEL: 1

",0.19,0.21,0.39,0.19
A Norwegian man carries groceries home.,"The woman is a tourist.

SENTENCE 3:
The woman is a tourist from Portugal.

SENTENCE 4:
The woman","A woman carrying a large package on her head walks in front of a building plastered with Portuguese posters advertising a concert.

LABEL: 2

",0.08,0.07,0.3,0.08
A cheerleader passes out shirts,"The cheerleader is wearing a red and white uniform.

LABEL: 1

SENTENCE 3:
The cheerleader is passing out white","A cheerleader in a tight red and white uniform is passing out white t-shirts at a sporting event.

LABEL: 1

SENT",0.25,0.3,0.35,0.25
A player passes out hotdogs,"The cheerleader is wearing a red and white uniform.

SENTENCE 3:
The cheerleader is passing out white t-shirts to the crowd","A cheerleader in a tight red and white uniform is passing out white t-shirts at a sporting event.

SENTENCE 1:
A cheer",0.15,0.14,0.41,0.2
Players pass out footballs to the crowd,"The crowd cheerleaders dressed in red, white, and blue smile as they pass out rolled up t-shirts to a full stadium of people.

","The crowd cheerleaders dressed in red, white, and blue smile as they pass out rolled up t-shirts to a full stadium of people.

",0.19,0.19,0.36,0.36
