completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
A convex mirror is shaped like the outside of a bowl.,"Convex Mirrors -

LABEL: neutral

SENTENCE 1:
Convex Mirrors -

LABEL: neutral

","Convex Mirrors -

LABEL: positive

SENTENCE 1:
Convex Mirrors -

LABEL: negative

",0.1,0.1,0.52,0.46
"In relation to electrical current, a narrow wire will have more resistance than a wide wire.","The resistance of the wires inside the chips is a defining electrical property.

LABEL: neutral

SENTENCE 1:
The resistance of the","The resistance of the wires inside the chips is one defining electrical property.

LABEL: positive

SENTENCE 1:
The resistance of the",0.11,0.11,0.24,0.27
Beneficial fungi play a crucial role in balance of ecosystems.,"The grassland is a major ecosystem in the northern China playing the crucial role in the surface energy and water budget.

LABEL: neutral

S","The grassland is a major ecosystem in the northern China playing the crucial role in the surface energy and water budget.

LABEL: positive

S",0.24,0.24,0.23,0.27
"In weather terms, the boundary between two air masses is called front.","The fronts are formed by the interaction of the air masses.

LABEL: entails

SENTENCE 1:
The fronts are formed by the","Fronts are boundaries between air masses of different             temperatures.

LABEL: entailment

SENTENCE 1:
The front is",0.18,0.29,0.29,0.25
"On a global scale, plants and other photosynthetic organisms have generated all of the oxygen in the air.","It is conceivable that in the absence of atmospheric oxygen, and given enough time, other metabolisms could be dominant, but any plant, that is any photosynthetic","It is conceivable that in the absence of atmospheric oxygen, and given enough time, other metabolisms could be dominant, but any plant, that is any photosynthetic",0.14,0.14,0.32,0.32
Hemodialysis has a patient’s blood pass through a length of tubing that travels through an artificial kidney machine.,"The dialyzer is a hollow, plastic tube with a special membrane inside.

LABEL: entails

SENTENCE 1:
The blood","In hemodialysis,          a dialysis machine and a special filter called an artificial kidney, or          a dialyzer, are used to clean your blood.
",0.11,0.29,0.19,0.52
"Newton’s second law of motion is more than a definition; it is a relationship among acceleration, force, and mass.","The force of a rocket engine is directly proportional to the mass expelled times its acceleration.

LABEL: entails

SENTENCE 1:
Newton","Newton's Second Law of Motion states that the force or action of a rocket engine is directly proportional to the mass expelled times its acceleration.

LABEL:",0.2,0.38,0.2,0.4
A convex mirror is shaped like the outside of a bowl.,"The convex index, image shape, and dimension of the mirror generate an accurate virtual reflection of the lava animation.

LABEL: neutral

SENT","The convex index, image shape, and dimension of the mirror generate an accurate virtual reflection of the lava animation.

LABEL: positive

SENT",0.18,0.18,0.11,0.11
Diabetes is unpreventable in the type one form but may be prevented by diet if it is of the second type.,"Type 2 diabetes may respond to treatment with exercise, diet, or oral medications.

LABEL: entails

SENTENCE 1:
Type 2","Type 2 diabetes may respond to treatment with exercise, diet, or oral medications.

LABEL: entailment

SENTENCE 1:
Type",0.2,0.21,0.27,0.19
The turning driveshaft causes the wheels of the car to turn.,"The drive shaft is connected to the wheels.

LABEL: entails

SENTENCE 1:
The drive shaft is connected to the wheels.","That turns the drive shaft, which then turns the wheels that make your car go.

LABEL: neutral

SENTENCE 2:
That",0.32,0.26,0.45,0.28
Reversible reactions are indicated by opposite-headed kinds of arrows.,"The heading is expandable.

LABEL: neutral

SENTENCE 1:
A red button with an arrow pointing towards the chapter heading indicates","A red button with an arrow pointing towards the chapter heading indicates that the heading is expandable.

LABEL: positive

SENTENCE 1:",0.0,0.0,0.3,0.17
The flexibility of an object allows it to bend.,"The presentation developer can modify the layout of a slide by changing the position of the objects on the slide.

LABEL: neutral

SENTENCE","In addition to the basic features PowerPoint offers, it allows the presentation developer quite a bit of flexibility when it comes to modifying slide layouts and editing object properties.",0.12,0.21,0.17,0.39
The number of daylight hours each day would be greatest during the summer near the north pole.,"But it's also the time for a major makeover.

LABEL: neutral

SENTENCE 1:
Now's the time for a","Now's the time for a major makeover LONG summer days, with hours and hours of daylight, are great for lounging around, sitting in the garden",0.11,0.19,0.13,0.36
Exercising regularly is a good health habit.,"The Chicago Reporter, June 1999 &quot; Getting a jump on good health,&quot; looks at how schools are trying to modify physical education curricula to","The Chicago Reporter, June 1999 &quot; Getting a jump on good health,&quot; looks at how schools are trying to modify physical education curricula to",0.19,0.19,0.19,0.19
Children can inherit brown eyes from their parents.,"If a child inherits brown-eye genes from one parent, and blue-eye genes from the other parent, then the child will have brown eyes.
","If a child inherits brown-eye genes from one parent, and blue-eye genes from the other parent, then the child will have brown eyes.
",0.12,0.12,0.6,0.6
Many animals depend on plants for shelter.,"The evidence of evolution and anthropology is that humans always depended on intimate connections with plants, animals, and the heavens to feed and shelter themselves and find their way","The evidence of evolution and anthropology is that humans always depended on intimate connections with plants, animals, and the heavens to feed and shelter themselves and find their way",0.17,0.17,0.44,0.44
"Seeds that remain inactive until the right conditions of light, water, and soil are present are called dormant","The seed is viable for up to 10 years.

LABEL: neutral

SENTENCE 1:
Nearly all seed is viable at maturity","Nearly all seed is viable at maturity, but about 10% of the seed may remain dormant in the soil for up to 10 years.

LABEL",0.05,0.14,0.32,0.14
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"Make sure that home insulation is not in contact with electrical wiring.

LABEL: negative

SENTENCE 1:
Make sure that home insulation","Make sure that home insulation is not in contact with electrical wiring.

LABEL: positive

SENTENCE 1:
Make sure that home insulation",0.11,0.11,0.31,0.31
A change of season and less food usually cause certain animals to migrate.,"Food changes with seasons and whim.

LABEL: neutral

SENTENCE 1:
Food changes with seasons and whim.

LABEL","Food changes with seasons and whim.

LABEL: positive

SENTENCE 1:
Food changes with seasons and whim.

LABEL",0.13,0.13,0.39,0.4
Growing and reproducing occur in both plants and humans.,"The results of the study are very important for the development of the technology of growing plants on the substrate culture.

LABEL: positive

SENT","This seems to be very important and serious result that open possibilities to reproduce the natural processes in soil at plant growing on the substrate culture.

LABEL:",0.12,0.11,0.16,0.35
A complex machine is described by: it is made of more than one simple machine.,"the more complex a machine, the  more valuable it is.

LABEL: positive

SENTENCE 1:
and the more complex a","and the more simple a machine, the  more valuable it is.

LABEL: positive

SENTENCE 1:
and the more simple",0.29,0.35,0.25,0.25
Deep roots will best prevent a tree from being blown over by high winds during a storm.,"The tree is anchored against the wind.

LABEL: entails

SENTENCE 1:
A deep root system anchors the tree against the wind","The tree is a deep root system that anchors the tree against the wind.

LABEL: entailment

SENTENCE 1:
A deep",0.11,0.16,0.4,0.24
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"The force and torques between two magnets are caused by magnetic poles repelling or attracting each other.

LABEL: neutral

SENTENCE 1","The force and torques between two magnets are caused by magnetic poles repelling or attracting each other.

LABEL: positive

SENTENCE 1",0.25,0.25,0.3,0.3
A change of season and less food usually cause certain animals to migrate.,"Allergies due to foods, animals, chemicals, seasonal changes, and environmental elements.

LABEL: neutral

SENTENCE 1:
","Allergies to foods, animals, chemicals, seasonal changes, and environmental elements.

LABEL: positive

SENTENCE 1:
All",0.07,0.07,0.23,0.24
A complex machine is described by: it is made of more than one simple machine.,"Describe how simple machines are used in everyday life.

LABEL: neutral

SENTENCE 1:
Describe how simple machines are used","Simple machines are devices that make work easier.

LABEL: positive

SENTENCE 2:
Simple machines are devices that make work easier.",0.06,0.06,0.37,0.55
A complex machine is described by: it is made of more than one simple machine.,"Machine Vision The machine vision module aims to teach sufficient theory and practical information to enable students to understand, design and implement simple, practical vision systems, and to understand","Machine Vision The machine vision module aims to teach sufficient theory and practical information to enable students to understand, design and implement simple, practical vision systems, and to understand",0.09,0.09,0.26,0.26
A complex machine is described by: it is made of more than one simple machine.,"They are learning that machines make work easier and that many machines are a series of simple machines.

LABEL: neutral

SENTENCE 1:","They are learning that machines make work easier and that many machines are a series of simple machines.

LABEL: neutral

SENTENCE 1:",0.16,0.16,0.3,0.3
Gravity and magnetism are both common forces.,"The magnetic force is the same as the force of gravity.

LABEL: neutral

SENTENCE 1:
The force of gravity downwards","The force of gravity downwards must be balanced by the magnetic force upwards.

LABEL: correct

SENTENCE 1:
The force of",0.07,0.07,0.25,0.18
Heat is produced when paper is burned.,"Environmental Aspects of Geothermal Energy Use Geothermal energy does not produce air pollution.

LABEL: neutral

SENTENCE 1:","Geothermal energy is a renewable energy source.

LABEL: positive

SENTENCE 1:
Geothermal energy is a clean energy source.",0.0,0.16,0.15,0.47
One function of the cardiovascular system is to transport gases throughout the body.,"The patient is afebrile and has no signs of infection.

LABEL: neutral

SENTENCE 1:
The patient is afeb","normal function of cardiovascular, gas exchange, and renal systems including neuroendocrine control.

LABEL: neutral

SENTENCE 1:
normal",0.19,0.2,0.28,0.37
This statement best describes sandy soils: sandy soils allow water to drain quickly.,"Sandy soils have comparatively large particles that permit good aeration, quick passage of water, and quick warming.

LABEL: entails

SENT","Sandy soils have comparatively large particles that permit good aeration, quick passage of water, and quick warming.

```

## Dataset

",0.18,0.19,0.25,0.18
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"conducts experiments to improve insulation compounds for electrical wiring.

LABEL: neutral

SENTENCE 1:
conducts experiments to improve insulation compounds","conducts experiments to improve insulation compounds for electrical wiring.

LABEL: positive

SENTENCE 1:
conducts experiments to improve insulation compounds",0.12,0.12,0.41,0.4
The number of daylight hours each day would be greatest during the summer near the north pole.,"The telescope is not designed to be moved by hand.

LABEL: neutral

SENTENCE 1:
The telescope is not designed to be","It is possible to crash the telescope into the north pier and great care must be taken when working near the celestial pole, especially at large western hour angles.",0.16,0.22,0.22,0.33
Gravity and magnetism are both common forces.,"The nature forces are the manifestations of the transient units.

LABEL: neutral

SENTENCE 1:
Some of the manifestations of transient units","Some of the manifestations of transient units are the nature forces, such as gravity, electricity, magnetism, and lightning.

LABEL: neutral

",0.07,0.15,0.35,0.29
It takes about one year for earth to orbit the sun.,"It is the time it takes the Earth to go completely around (orbit) the sun once.

LABEL: neutral

SENTENCE 1:","It is the time it takes the Earth to go completely around (orbit) the sun once.

LABEL: positive

SENTENCE 1:",0.45,0.45,0.36,0.38
Children can inherit brown eyes from their parents.,"If you have poor vision or an eye condition (such as cataracts), your child may inherit that same trait.

LABEL: neutral

S","If you have poor vision or an eye condition (such as cataracts), your child may inherit that same trait.

LABEL: negative

S",0.07,0.07,0.2,0.22
One function of the cardiovascular system is to transport gases throughout the body.,"The study of the structure and function of the human body with special emphasis on the skeletal, muscular, nervous and cardiovascular systems as applied to sports.

LAB","A study of the structure and function of the human body with special emphasis on the skeletal, muscular, nervous and cardiovascular systems as applied to sports.

LAB",0.25,0.25,0.17,0.16
Using nutrients and growing are common to all living things.,"The absence of silicon and a range of other naturally occurring elements in nutrient solutions and all greenhouse growing systems is a problem.

LABEL: negative

","A review of hundreds of nutrient solutions and all greenhouse growing systems showed one thing in common, the absence of silicon and a range of other naturally occurring elements.
",0.11,0.15,0.26,0.4
Strong odor helps some animals defend themselves against predators.,"The animals that are preyed upon by these predators are also preyed upon by other predators.

LABEL: neutral

SENTENCE 1:","However, where there is strong pressure from predators, these animals themselves may become prey.

LABEL: negative

SENTENCE 1:
However",0.14,0.21,0.24,0.21
One function of the cardiovascular system is to transport gases throughout the body.,"Serotonin is a neurotransmitter that is produced in the brain and is involved in the regulation of mood, sleep, and appetite.

LABEL:","Serotonin can also affect the functioning of our cardiovascular system, muscles, and various elements in the endocrine system.

LABEL: neutral

S",0.17,0.24,0.12,0.19
Deep roots will best prevent a tree from being blown over by high winds during a storm.,"Watering your trees slowly and deeply is the best way to keep them healthy.

LABEL: entails

SENTENCE 1:
Watering","Slow, deep watering allows plant roots to grow deep, prevents blow-over of your trees, and also minimizes salt buildup.

```

",0.06,0.16,0.24,0.41
Using nutrients and growing are common to all living things.,"Growing plants and food without use of industrial-processed nutrients.

LABEL: neutral

SENTENCE 1:
Growing plants and food","Growing plants and food without use of industrial-processed nutrients.

LABEL: neutral

SENTENCE 1:
Growing plants and food",0.14,0.14,0.38,0.38
Gravity is responsible for the orbits of the planets around the sun.,"The Sun's gravity is what keeps the planets in orbit.

LABEL: entails

SENTENCE 1:
The Sun's gravity is what","The Sun's gravity is what keeps the planets in orbit.

LABEL: not_entails

SENTENCE 1:
The Sun's",0.36,0.39,0.35,0.33
"Esophagus, stomach, intestines are the structures that make up the digestive system in the human body.","Our digestive system requires that our food is chewed by teeth, go through the esophagus, stomach, intestine and many associate organs.

LABEL:","Our digestive system requires that our food is chewed by teeth, go through the esophagus, stomach, intestine and many associate organs.

LABEL:",0.16,0.16,0.42,0.42
Strong odor helps some animals defend themselves against predators.,"The odor is caused by the presence of a compound called geosmin.

LABEL: neutral

SENTENCE 1:
The odor is","The odor of the musk deer is strong and musky.

LABEL: positive

SENTENCE 1:
The musk deer is",0.07,0.07,0.25,0.34
Moss is best classified as a nonvascular plant.,"The bryophytes are a diverse assemblage of three phyla of nonvascular plants, with about 16,000 species, that includes the mosses,","The bryophytes are a diverse assemblage of three phyla of nonvascular plants, with about 16,000 species, that includes the mosses,",0.14,0.14,0.4,0.4
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"The poles of two magnets will repel or attract each other.

LABEL: neutral

SENTENCE 1:
The poles of two magnets","The poles of two magnets will repel or attract each other.

LABEL: positive

SENTENCE 1:
The poles of two magnets",0.41,0.41,0.3,0.32
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","Liquids are in a state of matter that maintains a fixed volume but not a fixed shape.

LABEL: entails

SENTENCE 1","Solids are in a state of matter that maintains a fixed volume and shape.

LABEL: entailment

SENTENCE 1:
Sol",0.21,0.22,0.28,0.38
The flexibility of an object allows it to bend.,"The microstructure and properties of the part can be controlled by varying the processing parameters.

LABEL: neutral

SENTENCE 1:
The","This flexibility allows control of the microstructure and properties in the part.

LABEL: positive

SENTENCE 1:
This flexibility allows control",0.14,0.21,0.09,0.34
"Seeds that remain inactive until the right conditions of light, water, and soil are present are called dormant","The fungus can be spread by infected soil, water, or infected plants.

LABEL: entails

SENTENCE 1:
The fungus can","The fungus can be spread by infected soil, infected plants, or infected tools.

```

## Dataset

The dataset is available at [",0.11,0.11,0.24,0.12
Gravity is responsible for the orbits of the planets around the sun.,"Gravity is a force that holds the planets together, keeps us on the surface of the Earth, and keeps the planets in orbit around the Sun.

","Gravity holds the planets together, keeps us on the surface of the Earth, and keeps the planets in orbit around the Sun.

SENTENCE 1",0.47,0.44,0.64,0.49
The flexibility of an object allows it to bend.,Figure 2.2 Property Sheets The new flexibility that the Star provided by allowing users to manipulate objects directly on the screen required its designers to invent ways for users to,Figure 2.1 Property Sheets The new flexibility that the Star provided by allowing users to manipulate objects directly on the screen required its designers to invent ways for users to,0.15,0.15,0.18,0.18
Watering plants and grass in the early morning is a way to conserve water because smaller amounts of water evaporate in the cool morning.,"Water lawns early in the morning and avoid watering on windy days to prevent evaporation.

LABEL: entails

SENTENCE 1:","Water lawns early in the morning and avoid watering on windy days to prevent evaporation.

LABEL: entailment

SENTENCE 1",0.19,0.19,0.21,0.23
The sun is classified as a star.,"Sun Star -

LABEL: neutral

SENTENCE 1:
Sun Star -

LABEL: neutral

SENTENCE 2","Sun Star -

LABEL: neutral

SENTENCE 1:
Sun Star -

LABEL: neutral

SENTENCE 2",0.21,0.21,0.51,0.51
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"The force of magnetism increases as the magnets are pulled apart.

LABEL: contradicts

SENTENCE 1:
The force of magnetism","The force of magnetism decreases as the magnets are pulled apart.

LABEL: not_entails

SENTENCE 1:
The force",0.32,0.27,0.28,0.28
"Seeds that remain inactive until the right conditions of light, water, and soil are present are called dormant","To stir, as from a dormant or inactive condition;

LABEL: neutral

SENTENCE 1:
To stir, as from a dormant","To stir, as from a dormant or inactive condition;

LABEL: neutral

SENTENCE 1:
To stir, as from a dormant",0.11,0.11,0.37,0.37
Gravity is responsible for the orbits of the planets around the sun.,"The moon orbits the earth.

LABEL: entails

SENTENCE 1:
The moon orbits the earth.

LABEL: entails","The force of gravity keeps the planets in orbit around the sun and the moon around the earth.

LABEL: entailment

SENTENCE 1",0.29,0.41,0.55,0.29
It takes about one year for earth to orbit the sun.,"Neptune is the farthest planet from the sun.

LABEL: neutral

SENTENCE 1:
Neptune is the fart","But it takes 165 Earth years for Neptune to make one orbit around the sun.

LABEL: positive

SENTENCE 1:
",0.15,0.47,0.31,0.22
The flexibility of an object allows it to bend.,"The Half-Sked is a stretcher that allows the patient to bend at the hips, allowing greater flexibility to turn corners.

LABEL: neutral","The Half-Sked allows the patient to bend at the hips, allowing greater flexibility to turn corners.

LABEL: positive

SENTENCE",0.25,0.28,0.28,0.24
The number of daylight hours each day would be greatest during the summer near the north pole.,"The National Weather Service, which has a large operation in the neighboring Newport, North Carolina tells us that we can expect sunshine at least half of our daylight hours in","The National Weather Service, which has a large operation in the neighboring Newport, North Carolina tells us that we can expect sunshine at least half of our daylight hours in",0.17,0.17,0.33,0.33
One function of the cardiovascular system is to transport gases throughout the body.,"The cardiovascular system is a network of blood vessels that transport blood throughout the body.

LABEL: entails

SENTENCE 1:
The cardiovascular","Gas transport, carried out by the cardiovascular system, is the process of distributing the oxygen throughout the body and collecting CO2 and returning it to the lungs.",0.47,0.35,0.24,0.59
Gravity and magnetism are both common forces.,"The dynamo current system substantially alters the ionospheric response to gravity wave forcing both parallel and perpendicular to the Earth's magnetic field.

LABEL: neutral","The dynamo current system substantially alters the ionospheric response to gravity wave forcing both parallel and perpendicular to the Earth's magnetic field.

LABEL: neutral",0.12,0.12,0.15,0.15
Heat is produced when paper is burned.,"The science of wind generation In a wind farm, wind energy is converted into kinetic energy by turning the blades of wind turbines.

LABEL: neutral
","The science of wind generation is the study of how wind energy can be converted into kinetic energy (energy of motion) by using wind turbines.

LABEL",0.06,0.06,0.19,0.13
Strong odor helps some animals defend themselves against predators.,"If such flow obstructions result in odor plume characteristics which interfere with mate finding or predation, then the presence of such obstructions may help to explain habitat","If such flow obstructions result in odor plume characteristics which interfere with mate finding or predation, then the presence of such obstructions  may help to explain",0.06,0.06,0.3,0.34
It is important to protect soil because it has nutrients used by plants to grow.,"Eventually all the plant's nutrients and energy have been transformed into another living form or released into the soil for use by other plants.

LABEL: neutral","Eventually all the plant's nutrients and energy have been transformed into another living form or released into the soil for use by other plants.

LABEL: neutral",0.14,0.14,0.31,0.31
Using nutrients and growing are common to all living things.,"Growth, taking in nutrients, breathing, and reproduction are the life processes of all living things.

LABEL: entails

SENTENCE 1","Growth, taking in nutrients, breathing, and reproduction are the life processes of all living things.

LABEL: entailment

SENTENCE",0.41,0.43,0.35,0.28
The equator on earth receives the most direct sunlight.,"The stars lying on the celestial equator would pass directly overhead an observer located on the earth's equator.

LABEL: neutral

S","The stars lying on the celestial equator would pass directly overhead an observer located on the earth's equator.

LABEL: neutral

S",0.26,0.26,0.23,0.23
Watering plants and grass in the early morning is a way to conserve water because smaller amounts of water evaporate in the cool morning.,"Try to water only in the evening or very early morning to minimize evaporation.

LABEL: entails

SENTENCE 1:
Try to water","Try to water only in the evening or very early morning to minimize evaporation.

LABEL: neutral

SENTENCE 1:
Try to water",0.27,0.27,0.27,0.32
The flexibility of an object allows it to bend.,"You can use the Object class's getProperty and invoke methods to access and modify an object's properties and methods at run time.

SENTENCE 3","You can use the Object class to create objects that can be used in this way.

LABEL: positive

SENTENCE 1:
The",0.17,0.2,0.23,0.1
Strong odor helps some animals defend themselves against predators.,"Ladybugs have a foul odor which deters some predators from eating them and their   bright colors also help as a deterrent.

LABEL: entails","Ladybugs have a foul odor which deters some predators from eating them and their   bright colors also help as a deterrent.

LABEL: entail",0.19,0.19,0.33,0.34
The sequence egg -> larva -> pupa -> adult shows the life cycle of some insects.,"In the case of plants, this includes the seed, embryo, and adult.

LABEL: entails

SENTENCE 1:
In the","In the case of insects, this includes the egg, larvae, pupae, and adults.

LABEL: entailment

SENTENCE 1",0.19,0.2,0.07,0.28
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"Place the magnet on the post so the two magnets are repelling.

LABEL: neutral

SENTENCE 1:
Place the magnet on","Take a loose magnet and place it on the magnet on a post so the two magnets are attracting.

LABEL: positive

SENTENCE 1",0.26,0.24,0.28,0.26
Gravity and magnetism are both common forces.,"Field theory is a branch of physics.

LABEL: neutral

SENTENCE 1:
Field theory is a branch of physics.

","Field theory relates forces in electricity, magnetism and gravity.

LABEL: positive

SENTENCE 1:
Field theory relates forces in electricity",0.0,0.15,0.53,0.45
This statement best describes sandy soils: sandy soils allow water to drain quickly.,"Good in sandy soil.

LABEL: neutral

SENTENCE 1:
Good in sandy soil.

LABEL: neutral

","Good in sandy soil.

LABEL: positive

SENTENCE 1:
Good in sandy soil.

LABEL: negative

",0.15,0.15,0.61,0.48
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","I 4.3.1g A solid has definite shape and volume.

LABEL: entails

SENTENCE 1:
I 4.","I 4.3.1f A solid has definite shape and volume.

LABEL: entailment

SENTENCE 1:
I 4",0.29,0.29,0.4,0.34
A change of season and less food usually cause certain animals to migrate.,"Krill migrations show seasonal and annual changes related mainly to food availability expressed as the concentration of chlorophyll a.

LABEL: neutral

S","Krill migrations show seasonal and annual changes related mainly to food availability expressed as the concentration of chlorophyll a.

LABEL: neutral

S",0.11,0.11,0.24,0.24
It would help conserve water to turn off water while brushing teeth.,"Tooth brushing with salt water is refreshing, but a salt water shower is the pits.

LABEL: positive

SENTENCE 2:
","Tooth brushing with salt water is not refreshing, but a salt water shower is the pits.

LABEL: negative

SENTENCE 1:",0.13,0.12,0.28,0.25
Strong odor helps some animals defend themselves against predators.,"The muscles in their abdomen are very strong and help keep   the animals curled up even when predators are trying to pry them open.

LABEL:","The muscles in their abdomen are very strong and help keep   the animals curled up even when predators are trying to pry them open.

LABEL:",0.18,0.18,0.32,0.32
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","Solid States of matter that have fixed shapes and volumes.

LABEL: entails

SENTENCE 1:
Solid States of matter that have fixed","Solid States of matter that have fixed shapes and volumes.

LABEL: entailment

SENTENCE 1:
Solid States of matter that have",0.21,0.22,0.38,0.37
Watering plants and grass in the early morning is a way to conserve water because smaller amounts of water evaporate in the cool morning.,"Watering during the early morning and evening cool periods will avoid evaporation in the direct heat of the sun, not only saving water but also saving money on water bills","Watering during the early morning and evening cool periods will avoid evaporation in the direct heat of the sun, not only saving water but also saving money on water bills",0.22,0.22,0.56,0.56
Exercising regularly is a good health habit.,"develop and maintain good health habits, like regular, appropriate exercise, a good diet and the proper weight for your gender, height and age;

LABEL","develop and maintain good health habits, like regular, appropriate exercise, a good diet and the proper weight for your gender, height and age;

LABEL",0.13,0.13,0.25,0.25
Strong odor helps some animals defend themselves against predators.,"If the odor of the predator is strong enough, then the wasps will attack.

LABEL: neutral

SENTENCE 1:
If","If the odor of the predator is strong enough, then the wasps will attack.

LABEL: positive

SENTENCE 1:
If",0.07,0.07,0.22,0.22
Gravity is responsible for the orbits of the planets around the sun.,"The force of gravity is the force that keeps planets in orbit around the sun and maintains the rest of the motion in the solar system.

LABEL:","Gravity is the force that keeps planets in orbit around the sun and maintains the rest of the motion in the solar system.

LABEL: entailment",0.36,0.38,0.49,0.37
Using nutrients and growing are common to all living things.,"The grass dies, and the mycelium dies, too.

LABEL: neutral

SENTENCE 1:
The mycelium is","The mycelium is a living organism that grows in the soil.

LABEL: positive

SENTENCE 1:
The mycelium",0.08,0.07,0.21,0.32
The sequence egg -> larva -> pupa -> adult shows the life cycle of some insects.,"Some insects are eaten as larvae or pupae, others as adults.

LABEL: neutral

SENTENCE 1:
Some insects are eaten","Some insects are eaten as larvae or pupae, others as adults.

LABEL: positive

SENTENCE 1:
Some insects are eaten",0.12,0.12,0.39,0.39
Strong odor helps some animals defend themselves against predators.,"Dogs and mosquitos are attracted to odorous socks.

LABEL: neutral

SENTENCE 1:
While odorous socks are","While odorous socks are repellent to most humans, they are a strong attractant for some animals, including dogs and mosquitos.

LAB",0.0,0.2,0.25,0.35
The sequence egg -> larva -> pupa -> adult shows the life cycle of some insects.,"The cycle, like any other insect, is egg, larva, pupa and then adult.

LABEL: entails

SENTENCE 1","The cycle, like any other insect, is egg, larva, pupa and then adult.

LABEL: not_entails

S",0.33,0.33,0.33,0.38
Heat is produced when paper is burned.,"The burning of fossil fuels for producing electrical energy, heating and transportation is a major contributor to global warming.

LABEL: positive

SENTENCE","These include the burning of fossil fuels for producing electrical energy, heating and transportation.

LABEL: neutral

SENTENCE 1:
The burning",0.07,0.0,0.16,0.2
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"The force between the two magnets together and causes them to move towards each other is a force.

LABEL: neutral

SENTENCE 1:","The attraction between the two magnets together and causes them to move towards each other is a force.

LABEL: positive

SENTENCE 1:",0.34,0.34,0.28,0.34
It takes about one year for earth to orbit the sun.,"The sun's path around the sky is called the ecliptic.

LABEL: entails

SENTENCE 1:
The sun's path","To understand our changing seasons, follow Earth's path around the sun for one complete orbit (i.e., one year).

SENTENCE 1:",0.13,0.18,0.19,0.5
Deep roots will best prevent a tree from being blown over by high winds during a storm.,"The chances of a palm tree falling are greater than the chances of an oak tree falling.

LABEL: entailment

SENTENCE 1:","Just as if a mighty wind blows a palm tree and a oak tree, the chances are that the palm tree will fall because it has no deep root system and",0.11,0.12,0.12,0.35
Gravity and magnetism are both common forces.,"The flyer is not affected by the bases.

LABEL: neutral

SENTENCE 3:
The bases are not affected by the fly","The bases are connected to the flyer by a rope.

LABEL: rope

SENTENCE 1:
The flyer is connected to",0.07,0.08,0.34,0.26
Watering plants and grass in the early morning is a way to conserve water because smaller amounts of water evaporate in the cool morning.,"Water early in the morning in an effort to minimize the spread of disease, and evaporation of water into the air.

LABEL: entails

S","Water early in the morning in an effort to minimize the spread of disease, and evaporation of water into the air.

```

## Dataset
",0.29,0.3,0.26,0.21
The sun is the center of our solar system.,"The Earth was the center of gravity of the Solar system.

LABEL: entails

SENTENCE 1:
Second, it was discovered that","The Sun is the center of gravity of the Solar system.

SENTENCE 1:
Then, it was discovered that the Earth was the center of",0.41,0.48,0.19,0.35
It takes about one year for earth to orbit the sun.,"The star is about the same size as the Sun, but it is much hotter.

LABEL: entails

SENTENCE 1:
","The star is a red dwarf, which is a type of star that is smaller and cooler than the Sun.

LABEL: entailment

S",0.2,0.12,0.1,0.11
Strong odor helps some animals defend themselves against predators.,"The mordants used in the dyeing process were often derived from plants, and the dyes themselves were often derived from plants.

LABEL: neutral","Many mordants, and some dyes themselves, produce strong odors, and large-scale dyeworks were often isolated in their own districts.

",0.06,0.14,0.2,0.32
The sun is classified as a star.,"The sun is a star,

LABEL: entails

SENTENCE 1:
The sun is a star star,

LABEL:","The sun is a star star,

LABEL: entailment

SENTENCE 1:
The sun is a star star,

LAB",0.43,0.42,0.5,0.47
Cloudy conditions will most likely result from a low-pressure weather system.,"Students will chart the weather conditions associated with a high pressure system and a low pressure system.

LABEL: neutral

SENTENCE 1:
","Students will chart the weather conditions associated with a high pressure system and a low pressure system.

LABEL: positive

SENTENCE 1:
",0.3,0.3,0.24,0.25
Heat is produced when paper is burned.,"Heat Engine B is a heat engine that extracts heat from the environment and produces work, typically in the form of mechanical or electrical energy.

LABEL:","Heat Engine A heat engine is a machine that extracts heat from the environment and produces work, typically in the form of mechanical or electrical energy.

LABEL",0.12,0.12,0.28,0.18
Soft describes the texture of a kitten’s fur.,"The coat is non matting with a soft texture like rabbit fur.

LABEL: neutral

SENTENCE 1:
The medium-long","The medium-long coat is non matting with a soft texture like rabbit fur.

LABEL: neutral

SENTENCE 1:
The",0.21,0.21,0.31,0.25
One function of the cardiovascular system is to transport gases throughout the body.,"NO is also a vasodilator, which means it helps relax blood vessels and improve blood flow.

LABEL: neutral

SENTENCE 1","NO is a chemical messenger that helps regulate cell function and communication, particularly in the cardiovascular system.

LABEL: positive

SENTENCE 1:",0.06,0.24,0.15,0.15
