completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
The interviewer agrees with the governor's opinion on Bosnia.,"

SENTENCE 2:
I do, I do. The Persian Gulf, obviously. And Bosnia. And you have already talked about Kosovo. But",".

SENTENCE 2:
I do, I do. The Persian Gulf, obviously. And Bosnia. And you have already talked about Kosovo.",0.13,0.14,0.22,0.25
The author wants to make sure everyone gets along.," sense of the word, is a very important one.

SENTENCE 2:
I do. I do think this, though. When it comes"," peace.

SENTENCE 2:
I think that the United States should be the one to make the first move. I think that the United States",0.07,0.18,0.26,0.3
The senator's plan is in US dollars,"The Lewin report is a group of folks who are not politically affiliated. They analyzed the senator's plan. It cost $1.2 trillion.

","

SENTENCE 2:
The Lewin report is a group of folks who are not politically affiliated. They analyzed the senator's plan. It cost",0.25,0.26,0.43,0.34
Not only Justice Breyer thinks the 1976 act would be unconstitutional.,"--

LABEL: 1

SENTENCE 1:
Justice Breyer, under our theory as we've advanced it, you're right","--

LABEL: 1

SENTENCE 1:
-- the Court would have to decide whether the 1976 act would be unconstitutional.

",0.14,0.43,0.29,0.38
American workers make businesses money," able to get jobs.

SENTENCE 2:
That's not smart. I don't want American workers subsidizing the loss of their own job"," use that money to lower the corporate tax rate in America for all corporations, 5 percent. And we're going to use that money to lower the corporate tax rate",0.14,0.06,0.28,0.45
"They call on parliament to amend the Criminal Code to ensure the right of all Canadians to die with dignity by allowing people with terminal, irreversible or debilitating illness the right to the assistance of a physician in ending their lives. This is called euthanasia. ","

SENTENCE 2:
The Criminal Code is the law of the land.

LABEL: 1

SENTENCE 3:
"," is not used for suicide.

SENTENCE 2:
The Criminal Code of Canada is the law of Canada. It is the fundamental law of the",0.2,0.2,0.31,0.17
it is the meaning of constitutional restriction,"The European Union is a political union of European states.

LABEL: 1

SENTENCE 3:
The European Union is a political union","The European Union has been expanding the term ""copyright"" in a way that is inconsistent with the U.S. Constitution.

LABEL: 1
",0.14,0.14,0.42,0.17
effective checks are necessary according to the speaker,That is speaking about as directly as I can to Motions Nos. 9 and 10. By tabling regulations in parliament and having the House of Commons or a,"

SENTENCE 2:
The government has been accused of trying to water down the bill by tabling regulations in parliament and having the House of Commons",0.11,0.12,0.21,0.3
 Less than 30 Justices are mentioned in the text.," be preserved or distributed, it should be preserved or distributed, it should be preserved or distributed, it should be preserved or distributed, it should be preserved or distributed"," countries, that that's a reason to say, well, we're going to go back to the 14-year limit.

SENTENCE 2:",0.0,0.06,0.26,0.09
The president believes that it takes a lot of people to run an administration. ," thought I'd share with you some of the things that I've learned about the presidency.

SENTENCE 2:
I've learned that the president"," serve the nation.

SENTENCE 2:
I think that the president is a very good man. I think that he is a very good man",0.1,0.21,0.29,0.37
the Vice President exaggerates the truth.," for President.

SENTENCE 2:
I think that the Vice President has been very clear in his statements. I think that the Vice President has"," issue.

SENTENCE 2:
I think that the Vice President has been very clear about his position on the issues. And I think that the",0.27,0.27,0.35,0.32
Stomping of sumo wrestlers is ceremonial ,"

SENTENCE 2:
None of us will forget the images of sumo wrestlers stomping to drive out demons as the games began, of"," floating in the air, of the Olympic rings, of the Olympic rings, of the Olympic rings, of the Olympic rings, of the Olympic rings, of the",0.21,0.06,0.27,0.2
The narrator is canadian,"I am pleased to speak on this motion today, particularly since I drafted it two years ago as a result of some unfortunate circumstances in my home province of Saskatchewan but","ENCE:
I am pleased to speak on this motion today, particularly since I drafted it two years ago as a result of some unfortunate circumstances in my home province",0.0,0.0,0.14,0.17
The original law was snubbed.," case of Gibbons v. Ogden, 9 Wheat. 1, 6 L.Ed. 23 (1824).

SENTENCE 2:
"," down the line, the Court will have to consider the question of whether Congress has the power to regulate the Internet. And the Court will have to consider the question",0.0,0.06,0.13,0.26
The agent hasn't viewed the books in question,":

SENTENCE 2:

There were a couple instances where friends of mine had tried to check on the status of the books in the library"," I am not sure.

SENTENCE 2:
I am not sure if I am allowed to go in there.

SENTENCE 1",0.24,0.07,0.32,0.41
The Deputy Premier of Quebec is concerned.,"SENTENCE 2:
I too am very pleased to hear about the Bloc Quebecois' respect for the Charter of Rights and Freedoms, particularly"," to the world is a diplomat who is not doing his job.''

SENTENCE 2:
The Bloc Quebecois is a party that is not",0.14,0.13,0.29,0.18
events are related.,"ELABORATION:
The story is about a group of people who are in a state of war with each other. They are all related to each other"," into the forest.

SENTENCE 2:
They leave all civility, take a cowardly gun and go to the neighbour's farmhouse,",0.14,0.0,0.4,0.17
The amount of years mentioned in the text is higher than 75.,"But for them, they get the benefit of the longer term if you don't apply it to an existing copyright. I mean, if you say you need 70","ELIZABETH:
I think that's a good point.

SENTENCE 2:
But for them, they get the benefit of the",0.15,0.19,0.27,0.08
Saint-Simon is the speaker of the house.," 2

SENTENCE 2:
Mr. Speaker, just to show how absurd the icebreaking policy is, the ships providing ferry service between Quebec City"," and the ships of the Canadian Coast Guard will not.

SENTENCE 2:
The federal government has announced that it will not be paying the ice",0.13,0.18,0.14,0.14
The government has wasted more than $1.01 billion on cancellation fees.,"The government has wasted almost $1 billion on cancellation fees and will spend much more on lawsuits, will the government attempt to save the Canadian taxpayer a large sum of","ELIMINATION:

SENTENCE 2:

The government has wasted almost $1 billion on cancellation fees and will spend much more on lawsuits",0.43,0.56,0.39,0.51
My grandparents are currently growing up in the Dover area.,"No. I grew up in Dover, I attended Dover High School, graduated from Dover High School. My family, my extended family, lives in the Dover area",":

SENTENCE 1:
Yes. I grew up in Dover, I attended Dover High School, graduated from Dover High School. My family,",0.28,0.2,0.49,0.3
Bad kids should be left behind in America.,"

SENTENCE 2:
I want to make sure we rebuild our military to keep the peace. I worry about morale in today's military. The"," and get them home to their families.

SENTENCE 2:
I am a strong supporter of the military. I believe that we need to rebuild",0.06,0.0,0.18,0.19
The speaker here is a man.," not only myself, but my family, and my friends, and my co-workers.

SENTENCE 2:
Well, because there wasn't"," I was very angry.

SENTENCE 2:
I was very angry when I left the June 7th meeting just because of the demeanor of",0.0,0.07,0.06,0.29
The writer is a parent but not a teacher.,"

SENTENCE 2:
I'm not in love with PSSA tests or standardized tests. But if you're asking me if I object to"," she would be able to take a test like that.

SENTENCE 2:
I'm not in love with PSSA tests or standardized tests",0.06,0.12,0.14,0.23
National security is the lowest priority,"I think that we should get involved in the world when we can make a difference with military forces.

SENTENCE 1:
One of the criteria",I think we should be involved in the world. I think we should be involved in the world. I think we should be involved in the world. I think,0.06,0.06,0.24,0.48
The argument is clear to the person,"Yes, and I think that the argument is that there is a causal connection between the retrospective extension and the dissemination of the works.

SENTENCE 1","SENTENCE 2:
Yes, Your Honor.

SENTENCE 1:
Okay. And is your argument that we find and hold against their",0.24,0.08,0.26,0.4
The discussion is about sponsorship," it's saying that the restoration of the film is not copyrightable.

SENTENCE 2:
So, the Court's saying that the restoration of"," limited to the restoration.

SENTENCE 2:
The Court of Appeals for the Second Circuit has held that the restoration of a film is a new",0.14,0.13,0.27,0.15
Air Canada is owned by a single shareholder.,":
Mr. Speaker, I am very concerned that the member for Vaudreuil-Soulanges is very concerned that his own party could raise"," in the Air Canada shares to more than 20%.

SENTENCE 2:
Mr. Speaker, the member for Vaudreuil-S",0.07,0.15,0.09,0.12
The English parliament mentions the game monopoly,"ies, and other forms of government regulation.

SENTENCE 2:
The 1790 act did not extend a Federal term. The 1790 act",".

SENTENCE 2:
The 1790 act did not extend a Federal term. The 1790 act granted a term for works that already existed",0.14,0.14,0.2,0.24
The topic is evolution in this conversation, I'm a tolerant person. I'm a tolerant person. I'm a tolerant person. I'm a tolerant person. I'm a tolerant person. I'm,"'m not sure what kind of view he's describing to me. I can just tell you, I'm a person who respects other people. I respect their --",0.0,0.0,0.32,0.25
The speech occurred in the early 90s',"He came to care about the Senate, but he has deep concerns about its viability in its present form, concerns which he expressed in a very fine speech in February"," 2

SENTENCE 2:
He came to care about the Senate, but he has deep concerns about its viability in its present form, concerns which",0.16,0.13,0.21,0.12
The petitioners argue that a time limit that can be continuously extended is limited.," limited time is the functional equivalent of an unlimited time.

SENTENCE 2:
The Court of Appeals for the Ninth Circuit, in a case called"," 10 years from now, and then 10 years from now, and then 10 years from now, and then 10 years from now, and then 10 years from now",0.11,0.0,0.26,0.25
Survival of the tinny population,The petitioners are drawing attention to the fact that our region has been heavily affected by the groundfish moratorium imposed by Fisheries and Oceans Canada back in May,":
The petitioners are drawing attention to the fact that our region has been heavily affected by the groundfish moratorium imposed by Fisheries and Oceans Canada back",0.06,0.06,0.2,0.13
The speaker is in favor of the government actions ,":
It is probably-and I ask myself the same question as the hon. member for Trois-Rivires does-to pass the time,"," middle-class families are not exacerbated.

SENTENCE 2:
The Minister of Finance, the Hon. Joe Oliver, has said that the government",0.13,0.27,0.15,0.25
"In conclusion, while we on this side of the House are supporting Bill B-67 we should  scold the government for not implementing further changes to the financial services industry that need to occur","In conclusion, while we on this side of the House are supporting Bill C-67 with no resistance at this time because we believe that the bill is offering advantages","ELSE:
In conclusion, while we on this side of the House are supporting Bill C-67 with no resistance at this time because we believe that the",0.5,0.52,0.43,0.3
" Not name political friends of the government to sensitive positions throughout the entire public service, agencies, crown corporations and the like.","We are as deeply concerned as most Canadians about the enormous, largely unchecked power of the Prime Minister through governor in council appointments to name political friends of the government","We are as deeply concerned as most Canadians about the enormous, largely unchecked power of the Prime Minister through governor in council appointments to name political friends of the government",0.24,0.24,0.36,0.36
The speaker is not a fan of people or countries acting independently.,"I want to help people help themselves, not have government tell people what to do. I just don't think it's the role of the United States to walk",. I think we can help. I think we can help. I think we can help. I think we can help. I think we can help. I,0.1,0.0,0.26,0.18
"Gary Smith, Rene Kitson, John Shaw, Gary Fraser and Paul Brewer represent B.C."," Marilyn K. Smith, and John R. Smith representing the United States.

SENTENCE 2:
We have Gary Smith, Rene","k, and John K. Smith, known as John Smith, representing the rest of Canada.

SENTENCE 2:
We have Gary Smith,",0.19,0.18,0.28,0.18
The word judge is used three time in this article.," true, would be libelous.

SENTENCE 2:
Judge, I think that's a fair statement.

SENTENCE 3"," in the article.

SENTENCE 2:
Judge, if I may, there are some things here that we can agree with, but there are",0.08,0.13,0.36,0.22
University of British Columbia received a grant to research theoretical physics. ,"The spin-off in high talent, high intelligence based industries in British Columbia.

SENTENCE 1:
When we were making the case for T","

SENTENCE 2:
The University of British Columbia has a long history of research in particle physics and folic physics.

SENTENCE",0.12,0.45,0.17,0.44
The bible is copyrighted," fine.

SENTENCE 2:
But you could have a law that says, ""You can't have a copyright in the Bible.""

"," that would lead to more sales.

SENTENCE 2:
But the problem is that the publishers are not going to do that.

S",0.17,0.15,0.25,0.09
The topic of the meeting is clear.,"

SENTENCE 1:
In September, 1998, an invitation was sent by that committee to Dr. Chopra and others to appear before the"," the committee.

SENTENCE 2:
The committee, however, was not satisfied with the response and decided to issue a notice of hearing for October",0.07,0.13,0.14,0.21
the prime minister doesn't know enough about this issue,"I ask the Prime Minister, who is perhaps better informed, where the terrible threat would be to Canada, to the Canadian federation, in having Quebec representation in"," concessions to the Quebec Liberal MPs.

SENTENCE 2:
The Prime Minister, who is perhaps better informed, says that the Quebec Liberal MPs are",0.16,0.18,0.23,0.41
president has a q,".

SENTENCE 2:
But I feel very strongly about that. And if I'm elected president, I will do something about that. But"," has been proven that the guns were used in this case, I think that we have to start with better parenting.

SENTENCE 2:
I",0.08,0.07,0.2,0.06
The Export Development Corporation negatively exports investments,"The Export Development Corporation is a crown corporation of a country that cannot blindly encourage and support exports and investments abroad without considering the effects of its action.

"," 2

SENTENCE 2:
The Government has been very clear that it will not support the export of goods and services that are not in the public",0.34,0.12,0.48,0.3
the speaker is a mother,"SENTENCE 2:
If I were a married person and had a child, I would want that child to have the faith that I believe, the faith"," better as a parent.

SENTENCE 2:
I would want my child to have the faith that I believe, the faith that I cherish",0.06,0.07,0.21,0.27
The omission of the identity of confidential sources is not allowed in a reporters' testimony.,"The reporter shall not be obligated to reveal any confidential sources.

SENTENCE 3:
The reporter shall not be obligated to reveal any confidential sources.","The reporter shall not be obligated to reveal any confidential sources.

LABEL: 1

SENTENCE 1:
However, no testimony shall relate",0.21,0.23,0.72,0.4
The narrator is reluctant to help other countries,And we have got to again lead by example and help these other countries that are trying to straighten out their situations find the tools in order to do it.,"

SENTENCE 2:
I think that the United States has a special responsibility to lead the world in this effort.

SENTENCE 1",0.21,0.14,0.33,0.33
Parents are responsisble for their children's behavior in the home as well as the eyes of the law,The wrong impression that many have is that somehow through some sanctions a person will be brought into court if their child has been accused or is being charged with an offence,The wrong impression that many have is that somehow through some sanctions a person will be brought into court if their child has been accused or is being charged with an offence,0.04,0.04,0.31,0.31
GHG emissions are lower than they were in 1990.,".

SENTENCE 2:
The Prime Minister's statement was made in the context of the November 12 meeting of the G8 leaders in Genoa","Govt.

SENTENCE 2:
The Prime Minister's statement on November 12, 2002, that the Government would not accept a target of",0.06,0.0,0.09,0.07
"This excerpt is written in an unbiased, neutral tone. "," police officers, more police officers, more police officers, more police officers, more police officers, more police officers, more police officers, more police officers, more"," to the cost of the gun registry, the cost of the gun registry, the cost of the gun registry, the cost of the gun registry, the cost of",0.0,0.0,0.42,0.22
Bob is the President.,"The American middle-class family isn't making it right now, Bob. And what the president said about the tax cuts has been wiped out by the increase in","The American middle-class family isn't making it right now, Bob. And what the president said about the tax cuts has been wiped out by the increase in",0.18,0.18,0.26,0.26
daughter contains a qq,"I think that the comments that are being made to my daughter are not scientific.

SENTENCE 1:
It used to be a weekly occurrence.","

SENTENCE 2:
It used to be a weekly occurrence. It's now a daily occurrence, and my daughter comes home from school upset about",0.14,0.07,0.14,0.12
"The word ""member"" is used in the text only once.","It is the work of the official opposition research and communications people, with the supervision and involvement of the hon. member for Medicine Hat, the hon. member for","

SENTENCE 2:
The hon. member for Medicine Hat, the hon. member for Calgary Southeast, the hon. member for Prince George-",0.16,0.2,0.21,0.13
"The Canadian opportunities strategy includes centennial scholarships up to $15,000 total per year in addition to tax relief for interest on student loans",":
The Canadian opportunities strategy includes Canadian millennium scholarships averaging $3,000 a year up to $15,000 in total for four years; Canada study"," loan repayment program.

SENTENCE 2:
The Canadian opportunities strategy includes Canadian millennium scholarships averaging $3,000 a year up to $",0.5,0.41,0.4,0.39
"To support international efforts, we are ready to put on hold considering humanitarian support we can provide.","

SENTENCE 1:
In support of international efforts, we are prepared to take the following steps today: to put a halt to any export credit"," bilateral efforts.

SENTENCE 2:
The United States has been a leader in the international effort to stop the spread of the plague. We have",0.34,0.15,0.5,0.23
The writer is answering a dramatic monologue with a dialoge.," have a side show.

SENTENCE 2:
I'm not sure if this is a dialogue. Finally, I am acutely cognizant"," crisis on the court.

SENTENCE 2:
I am not sure if this is a dialogue.

SENTENCE 1:
Finally",0.13,0.21,0.28,0.28
This person believes that gay marriage is a scared institution ,I'm not for gay marriage. I think marriage is a sacred institution between a man and a woman. And I appreciated the way the administration signed the Defense of,"

I'm not for gay marriage. I think marriage is a sacred institution between a man and a woman. And I appreciated the way the administration signed the",0.25,0.26,0.27,0.33
"The resolution of the provinces was agreed to on August 7, 1998.","That this House urge the government to conclude an agreement with the provinces and territories, prior to December 31, 1998, and based on the unanimous resolution of the provinces",".

SENTENCE 2:
That the government of Canada, in consultation with the provinces and territories, has agreed to the following:

(",0.24,0.39,0.44,0.34
We must make a choice between these particular authors and Congress,":

SENTENCE 1:
It is simply evaluating what the term should be prospectively in a way that we presume this Court should presume is legitimate under"," authors and the authors who are before Congress.

SENTENCE 2:
The Court has said that the First Amendment does not permit Congress to prohibit the",0.06,0.17,0.23,0.22
The speaker is a woman,The Bloc Quebecois' analysis clearly showed that political pressure was brought to bear on the administrative staff of Human Resources Development Canada in order to speed up the grant," 2

SENTENCE 2:
The audit also found that the department's management of the grant program was not consistent with the department's own policies.",0.06,0.07,0.13,0.07
This person might be a scientist.,", then I would believe it.

SENTENCE 2:
I believe that if intelligent design could be proved to be scientific, then I would believe"," I would believe it.

SENTENCE 2:
I believe that if intelligent design could be proved to be scientific, then I would believe it would",0.07,0.07,0.39,0.45
Person went to relieve them self because emergency ,"SENTENCE 2:
I was very much interested in what was being said.

SENTENCE 1:
And so I pretty well made sure"," was going on.

SENTENCE 2:
I was very much interested in what was being said. And so I pretty well made sure, at",0.0,0.0,0.32,0.17
National attention is not our only goal when making sporting capitals.,"It is a fact that while we are building the infrastructure and building the reputation as one of the premier sporting capitals, not only nationally but internationally, part of","Eric Daggett is a young athlete who is a member of the Australian national team.

LABEL: 1

SENTENCE 1:
It",0.15,0.06,0.35,0.03
The Canadian government is responsible for education.,"ENTITY:

SENTENCE 2:
What Canadians have told us is that regardless of the fact that government is really responsible constitutionally for education, parents"," they are not able to get the education they need.

SENTENCE 2:
The government has a responsibility to ensure that every person who wants to",0.4,0.12,0.37,0.23
There is no definitive solution to global warming. ,".

SENTENCE 2:
I think it's an issue that we need to take very seriously. But I don't think we know the solution"," the United States to be the only country that doesn't do something about it.

SENTENCE 2:
I think it's an issue that we",0.06,0.06,0.4,0.13
The VA needs more money.,"Now, maybe that explains why he hasn't fully funded the VA and the VA hospital is having trouble and veterans are complaining. Maybe that explains why Medicare patients are","He doesn't adequately fund it.

LABEL: 1

SENTENCE 1:
Now, maybe that explains why he hasn't fully funded",0.11,0.0,0.23,0.29
There will be open court this afternoon.," for you to say, ""Well, I didn't understand that.""

SENTENCE 2:
I don't want wiggle room that we're",".

SENTENCE 2:
I think that is a fair statement.

SENTENCE 1:
I think that is a fair statement",0.0,0.0,0.13,0.63
"In order for the council of the first nation to be able to submit the land code to first nation members for approval, a verifier must begin by verifying that the proposed code does not violate the framework agreement","If the verifier determines that a proposed land code and a proposed community approval process of a first nation are not in accordance with the Framework Agreement and this Act,","ENCE:

SENTENCE 2:

The first nation members may submit their approval or disapproval of the proposed land code and the proposed community approval",0.26,0.29,0.48,0.35
He wants to build up small community organizations ,":
Well, I don't believe in command and control out of Washington, D.C. I believe Washington ought to set standards, but again I think"," don't get confused. I'm not talking about the federal government. I'm talking about the local government.

SENTENCE 2:
I think",0.06,0.0,0.14,0.2
John Stewart is a modern person,The question is whether or not John Stewart has brought a powerful personal commitment to defining a realistic approach to our unending preoccupation with war and peace in the," cause.

SENTENCE 2:
The question is whether the United States can be a world leader in the cause of peace.

SENT",0.17,0.15,0.17,0.26
This is an opinion.,":

SENTENCE 2:

Even though Congress's pattern has been to treat all authors equally? I mean, the reason that it's been"," the week before the law passed.

SENTENCE 2:
The Copyright Act of 1976, as amended, provides that the copyright owner of a work",0.0,0.0,0.19,0.16
The governments did not support conspiracy theories ,I would like to thank the government House leader and the House leaders of all parties for taking a principled stand on the issue of the holocaust denial.,":

SENTENCE 2:

Mr. Speaker, as we celebrate the 50th anniversaries of both the United Nations Declaration of Human Rights",0.06,0.08,0.28,0.09
they won't vote if only a single house is present.," counsel, and to appoint such other officers as may be necessary to carry out the provisions of this Resolution.

SENTENCE 2:
The Committee shall"," the quorum is not less than four (4) members.

SENTENCE 2:
The Committee recommends that the quorum be fixed at seven",0.0,0.06,0.05,0.27
legal matters is the topic of this," publication.

SENTENCE 2:
We have a copyright term that's consistent with the concept of the creator plus the creator's first generation heirs.",", the 1790 and the 1831, the 1790 and the 1831, the 1790 and the 1831, the 1790 and the 1831",0.13,0.07,0.27,0.32
Asbestos is a hot topic according to this text.,"I ask the Prime Minister, who is perhaps better informed, where the terrible threat would be to Canada, to the Canadian federation, in having Quebec representation in"," concessions to the Quebec Liberal MPs.

SENTENCE 2:
The Prime Minister, who is perhaps better informed, says that the Quebec Liberal MPs are",0.11,0.06,0.1,0.23
The judges (who was addressed in the text as your honor) order implicates that they were addressed as fact witnesses,"

SENTENCE 2:
I think that the reporter's privilege is a very important one. I think that it is a privilege that is very important","'s testimony was necessary.

SENTENCE 2:
I think that the order and the amended order are clear. I think that the order and the",0.09,0.18,0.35,0.29
The aftermath of the conflict in Bosnia-Hercegovina has caused the Bloc Quebecois to believe that a renewal of the SFOR mandate should be accompanied by increased support for the International Crime Tribunal.,The Bloc Quebecois believes that the renewal of the SFOR mandate in Bosnia-Hercegovina should be accompanied by increased support for the International Crime Tribunal,"SENTENCE 2:
The Bloc Quebecois believes that the renewal of the SFOR mandate in Bosnia-Hercegovina should be accompanied by increased",0.69,0.52,0.77,0.39
Take turns to be less argumentative.,I don't find it beyond the scope of direct. It's appropriate cross-examination. It's overruled on that basis. We're getting argumentative only because,"ENCE:
I don't find it beyond the scope of direct. It's appropriate cross-examination. It's overruled on that basis. We're getting argument",0.06,0.0,0.29,0.23
The leadership includes four individuals.,"The leadership in advocating these Young Offenders Act reforms has been provided in particular by the hon. member for Crowfoot, the hon. member for West Vancouver-","

SENTENCE 2:
The leadership in advocating these Young Offenders Act reforms has been provided in particular by the hon. member for Crowfoot,",0.13,0.15,0.27,0.29
Bill S-11 was created in order to prevent something from happening. ,"SENTENCE 2:
That notwithstanding Rule 27(3), the Order of the Day for the second reading motion of Bill S-11, An Act to"," consideration of the Order of the Day for the second reading motion of Bill S-11, An Act to amend the Criminal Code to prohibit coercion in medical procedures that",0.22,0.19,0.24,0.23
" The last speaker, who was a liberal member, was not supportive at all of the proposed bill, regardless of its merits","SENTENCE 2:
The Liberal member who just spoke is not going to support this bill and it really puzzles me why a member of the government, not"," your having access to information about the activities of the government.''

SENTENCE 2:
The Liberal member who just spoke is not going to support this",0.25,0.17,0.37,0.28
They want to extend the period for charitable donations beyond 1982,"Mr. Speaker, yesterday I wrote to the prime minister asking him whether his government would not see it appropriate to extend to the end of the month of January 1998","ELIMINATE:
Mr. Speaker, yesterday I wrote to the prime minister asking him whether his government would not see it appropriate to extend to the end",0.15,0.17,0.31,0.25
It isn't known where the quote came from.,"Yes, I do.

SENTENCE 1:
In your 1992 book you said, quote, ""We must make the rescue of our environment the","

SENTENCE 2:
I think that we have to make the rescue of our environment the central organizing principle for civilization. And we have to make",0.07,0.06,0.11,0.12
The speaker is not anyones supervisor,"I believe the best way to help our small businesses is not only through small-business loans, which we have increased since I've been the president of the United","

SENTENCE 2:
I believe the best way to help our small businesses is not only through small-business loans, which we have increased since",0.17,0.2,0.17,0.14
The Butlers were found innocent.,"

SENTENCE 2:
The Butlers were forced to hire a lawyer and appeal the judge's orders on the grounds that, first, the judge","; fifth, the judge's decision was not supported by the evidence; sixth, the judge's decision was not in the best interests of the children; seventh,",0.21,0.06,0.26,0.23
The ethics counsellor is Howarddss Wilson,The Canada Steamship Line's pension fund is incorporated under the Pension Fund Societies Act under the auspices of the Department of Industry and will not therefore,".

SENTENCE 2:
The minister's involvement with the legislation is not a conflict of interest.

SENTENCE 1:
We",0.12,0.17,0.11,0.14
Our patriotism is based on two locations. ,"Our patriotism emanates from and has its source not only in ourselves and in our relationships with our fellow citizens, but also in the majesty of nature and","

SENTENCE 2:
Our patriotism emanates from and has its source not only in ourselves and in our relationships with our fellow citizens, but",0.11,0.13,0.44,0.42
Atheists believe in the bible too.,"

SENTENCE 2:
I think that's a good way to put it.

LABEL: 1

SENTENCE 1:"," I think it's a gift from the Almighty.

SENTENCE 2:
I think it's a gift from the Almighty.

",0.0,0.08,0.28,0.62
People don't want to invest because it is ugly.,"I think we ought to have federal liability protection, depending upon whether or not standards have been met.

SENTENCE 1:
A brown field is","

SENTENCE 2:
The federal government has been trying to get the states to clean up their brown fields for years. But the states have been",0.12,0.06,0.14,0.1
the intended audience is long term followers that the speaker is addressing,"The Reform Party is a conservative party that believes in fiscal responsibility and believes that the government should not spend more than it takes in.

SENTENCE 1","

SENTENCE 2:
The Reform Party has been very clear about its position on the budget.
The Reform Party has been very clear about its",0.21,0.11,0.21,0.26
A company from continental europe was relied on," vaccines that are safe and effective.

SENTENCE 2:
We're working with Canada to hopefully -- that they'll produce a -- help us realize"," a vaccine that's safe and effective.

SENTENCE 2:
The United States is the only country in the world that has a national immunization program",0.06,0.06,0.21,0.31
They want to have someone fill in for the judge during the deposition.,"Your Honor, one thing I might ask, since it is perhaps likely that issues are going to arise during the deposition, I'm wondering if we could now attempt",":
Your Honor, one thing I might ask, since it is perhaps likely that issues are going to arise during the deposition, I'm wondering if we could",0.19,0.2,0.29,0.27
The drug bust happened in an apartment. ,"I was hunting in Iowa last year with a sheriff from one of the counties there, and he pointed to a house in back of us, and said, ""","

SENTENCE 2:
I was hunting in Iowa last year with a sheriff from one of the counties there, and he pointed to a house in",0.11,0.12,0.17,0.16
" They are always looking for ways to have a better life, even if that means it will come at the expense of the environment","I think that holding onto the old ways and the old argument that the environment and the economy are in conflict is really outdated.

SENTENCE 1:","The new technology is not only a way to reduce pollution, but also to reduce the cost of energy.

LABEL: 1

SENTENCE",0.16,0.13,0.2,0.14
The husband only spoke about one of the subjects of textbooks and science but not both. ," they're not supposed to do.

SENTENCE 2:
I recall my husband speaking. In fact, he hadn't prepared to speak, but"," but a statement of his concern about the school board's actions.

SENTENCE 2:
I recall my husband speaking. In fact, he hadn",0.11,0.1,0.3,0.2
All books are controversial.,"

SENTENCE 2:
I am, because I recall them -- an organization actually sending the library those books, because there was controversy in those books"," they had.

SENTENCE 2:
I think that's a good idea.

SENTENCE 1:
I think that's a",0.07,0.0,0.32,0.21
The wealthy were negatively impacted by the measure.,"And as for why it happened, I'm no expert on the Texas procedures, but what my friends there tell me is that the governor opposed a measure put forward"," Texans for Public Justice, a conservative group that has been critical of the governor.

SENTENCE 2:
The governor's office says the money was",0.16,0.12,0.34,0.17
The majority of Americans had to pay the huge sum of 89 billion dollars less due to the tax cut that was quickly passed,"I'm tired of politicians who talk about family values and don't value families.

SENTENCE 1:
One percent of America got $89 billion","ELIMINATE:
I'm tired of politicians who talk about family values and don't value families.

SENTENCE 2:
I'm",0.17,0.05,0.27,0.07
NATO would welcome the withdrawal of the troops out of the Balkans,But I think we should be very careful about the Balkans. I think we should be very careful about the Balkans. I think we should be very careful,"

SENTENCE 2:
I think we should be very careful about the Balkans. I think we should be very careful about the Balkans.",0.15,0.18,0.47,0.56
The Lewin report is an avenue,"The Lewin report is a group of folks who are not politically affiliated. They analyzed the senator's plan. It cost $1.2 trillion.

","

SENTENCE 2:
The Lewin report is a group of folks who are not politically affiliated. They analyzed the senator's plan. It cost",0.27,0.28,0.36,0.26
Mr. Landry is the Prime Minister in Canada. ,"The Prime Minister's intervention in the field of education was raising hackles in Quebec and that everyone involved-students, the academic community and federalists and sovereign",":
When he approached Mr. Landry, did the Prime Minister tell him that this intervention in the field of education was raising hackles in Quebec and that",0.23,0.35,0.23,0.27
The report from this committee came about five days before the new year began.,"The committee which reported just prior to Christmas received information about a number of cases in which claims were brought by people living in poverty in Canada, usually women and children","

SENTENCE 2:
The committee was told that the federal government had been aware of the problem for some time, but had not acted.
",0.13,0.16,0.39,0.31
The earthquake occurred on the fifth day of the week.,"ENCE:
The 1989 Newcastle earthquake occurred in Newcastle, New South Wales on Thursday, 28 December. The shock measured 5.6 on the Richter magnitude scale"," of A$ 2.5 billion).

SENTENCE 2:
The Newcastle earthquake was the largest earthquake to hit Australia since the 1851 Great Brisbane",0.34,0.25,0.4,0.1
Fredrik Herman Gade is younger than Gerhard Gade.," Gade.

SENTENCE 2:
Fredrik Herman Gade was a Norwegian-American architect. He was born at Frogner Manor near"," of the United States consulate in Christiania.

SENTENCE 2:
Fredrik Herman Gade was born at Frogner Manor near Christian",0.23,0.22,0.28,0.26
Harold Homer Chase played for the Highlanders as a 25 year old.," Reds (1915–1916), and Boston Braves (1916–1917). He was elected to the Baseball Hall of Fame in 1936.
"," Sox (1913–1915), Boston Red Sox (1915–1917), and Philadelphia Phillies (1917–1921). He was elected",0.06,0.0,0.29,0.16
