completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
"The BBC - Ripper Street program `` 2013 , Colonel Madoc Faulkner ( Iain Glen ) refers to a variant of Utterance 325","The BBC - Program `` Ripper Street '' from 2013, Iain Glen ( Colonel Madoc Faulkner ) refers to a variant of Utterance 325","The BBC - Program `` Ripper Street '' from 2013, Iain Glen ( Colonel Madoc Faulkner ) refers to a variant of Utterance 325",0.81,0.81,0.83,0.83
They are very sensitive to ampicillin and resistant to kanamycin and nalidixic acid .,"They are very resistant to ampicillin and are sensitive to kanamycin and nalidixic acid.

LABEL: 1

SENT","They are very resistant to ampicillin and are sensitive to kanamycin and nalidixic acid.

LABEL: 1

SENT",0.73,0.73,0.64,0.64
Parmelee studied under Henry Bryant of Hartford beginning in 1872 and the following year with Nathaniel Jocelyn in New Haven .,"In 1872, Parmelee studied with Nathaniel Jocelyn of Hartford and the following year with Henry Bryant in New Haven.

LABEL:","In 1872, Parmelee studied with Nathaniel Jocelyn of Hartford and the following year with Henry Bryant in New Haven.

LABEL:",0.6,0.6,0.65,0.65
"His former wife was Laurie Ann Perlman Rapke , third wife of Jack Rapke .","She was the mother of his two children, a daughter, Laurie Ann Perlman Rapke, and a son, Jack Rapke Jr.

LAB","She was born in New York City, New York, and grew up in the Bronx.

LABEL: 2

SENTENCE 1:
",0.41,0.06,0.25,-0.02
"In a seventeenth-century code for the Puritan colony of New Haven , Connecticut , blasphemers , homosexuals , and masturbators were eligible for the death penalty .","The Puritan law was passed in 1662 and was repealed in 1665.

LABEL: 1

SENTENCE 3:
The","The Puritan law was passed in 1636 and was repealed in 1638.

LABEL: 1

SENTENCE 1:
The",0.2,0.2,-0.02,-0.03
"Ada , Oklahoma ( 21 miles south ) and Shawnee , Oklahoma ( 27 miles north ) are cities nearby ( with 15,000 + population ) .","The population of Ada is 15,000.

LABEL: 1

SENTENCE 2:
The population of Shawnee is 27,000","The city of Shawnee is located in the state of Oklahoma.

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

",0.22,0.1,0.34,0.28
The Chilean New Song movement was spurred by a renewed interest in traditional Chilean music and folklore in the late 1950s and early 1960s .,"The Chilean New Song movement was fired by renewed interest in traditional Chilean music and folklore in the late 1950s and early 1960s.

","The Chilean New Song movement was fired by renewed interest in traditional Chilean music and folklore in the late 1950s and early 1960s.

",0.94,0.94,0.79,0.79
"At the club level , Europe has not developed as a technical game and is aware of money and Latin America .","At club level, Latin America has not developed as a technical game and aware of the money and in Europe.

LABEL: 1

SENT","The club level in Latin America has not developed as a technical game and aware of the money and in Europe.

LABEL: 1

SENT",0.7,0.68,0.44,0.41
"Stoya was born as Jessica Stoyadinovich in Wilmington , North Carolina to a Serbian father and a Scottish mother .","Stoya is a porn star.

LABEL: 1

SENTENCE 3:
Stoya is a porn star.

LABEL","Stoya is a pornographic actress and director.

LABEL: 1

SENTENCE 1:
Stoya was born in Wilmington",0.18,0.29,0.4,0.27
It connects Kumarakom and Cochin to the north and Quilon in the south .,"It connects Kollam and Kottayam in the south and Kollam to the north.

LABEL: 1

SENTENCE","The Kerala Backwaters are a series of interconnected lakes and rivers in Kerala, India. The backwaters are a major tourist attraction in Kerala. The backwaters are",0.41,0.21,0.45,0.21
"Ed Williams is an American actor , who played Ted Olsen on the TV series `` Police Squad ! '' and in `` The Naked Gun '' films .",Ed Williams is an American actor who played Ted Olsen in the TV series''Police Squad''and''The Naked Gun''films.,Ed Williams is an American actor who played Ted Olsen in the TV series''Police Squad''and''The Naked Gun''films.,0.93,0.93,0.81,0.81
All five events started the last day and concluded with the final on the first day .,"The events were:

1. The first day

2. The second day

3. The third day

4. The fourth day","The five events were:

1.

The first event was the first day.

2.

The second event was the second day",0.34,0.39,0.47,0.46
"The OST is sung by Waqar Ali and composed by the singers Nida Arab and Adeeb Ahmed , which was well received by the audience .",The OST is sung by Waqar Ali and is composed by singers Nida Arab and Adeeb Ahmed. The song was well received by the audience.,The OST is sung by Waqar Ali and is composed by singers Nida Arab and Adeeb Ahmed. The song was well received by the audience.,0.9,0.9,0.83,0.83
"Boetsch faced Dan Henderson on June 6 , 2015 in the main event at UFC Fight Night 68 .","Dan Boetsch

SENTENCE 3:

SENTENCE 4:

SENTENCE 5:

SENTENCE 6:","Dan Boetsch

SENTENCE 1:
On June 6, 2015, Dan Boetsch faced the Main Event at the UFC Fight Night 68",0.15,0.7,0.18,0.51
"It was founded in 1982 by Hilton Kramer , a former art critic of the `` New York Times '' , and Samuel Lipman , a pianist and critic of music .","The New York Times

LABEL: 1

SENTENCE 3:
The New York Times is a daily newspaper published in New York City.","The New York Times

SENTENCE 1:
It was founded in 1982 by Samuel Lipman, former art critic for `` The New York Times ''",0.21,0.54,0.16,0.42
"On July 21 , 1919 the army was dissolved and transformed into the Crimean Rifle Division which in six days was renamed again into the 58th Rifle Division .",The Crimean Rifle Division was a Red Army formation of the Russian Civil War. It was formed on 21 July 1919 from the remnants of the Crimean R,"The Crimean Rifle Division was a Red Army division formed in 1919 and disbanded in 1920.

LABEL: 1

SENTENCE",0.22,0.26,0.34,0.15
"First , he recruited singer Ali Azmat from the Jupiters and then the former Vital Signs lead guitarist , Nusrat Hussain , on keyboards .","The singer Nusrat Hussain was born in the village of Bogra in the district of Barisal in the province of East Bengal.

LAB","The singer Nusrat Hussain was born in the city of Lahore in the Punjab province of Pakistan.

LABEL: 1

SENT",0.14,0.15,0.23,0.1
"The Knavesmire Primary School is situated on Campleshon Road , at the southern end of Knavesmire Road .","The Knavesmire Primary School is located on the Knavesmire Road, at the southern end of Campleshon Road.

LABEL:","The Knavesmire Primary School is located on the Knavesmire Road, at the southern end of Campleshon Road.

LABEL:",0.76,0.76,0.75,0.75
"It was written by Jeff Wolverton , headed by Eric Armstrong and produced by Jacquie Barnbrook .","The film was released in the United States on March 1, 2002.

LABEL: 2

SENTENCE 1:
The film was released","The film is about a young boy who is sent to a boarding school for boys.

LABEL: 2

SENTENCE 1:
The",0.06,0.0,0.24,0.05
"Lou is the informal guardian of a little girl called Lucy ( Doughty ) , whom he left outside the prison in his car .","Doughty is the informal guardian of a little girl named Lou ( Lucy ), whom he left outside of the prison in his car.

LABEL","The girl is named Lucy.

LABEL: 1

SENTENCE 1:
Doughty is the informal guardian of a little girl named",0.82,0.4,0.63,0.33
"Matt Hobbs attended the Malbank School and Sixth Form College in Crewe and learned from his mother , a professional dance teacher and his friend Knapper Stepptanz .","Knapper

SENTENCE 3:

SENTENCE 4:

SENTENCE 5:

SENTENCE 6:

",He was a member of the Malbank School and Sixth Form College Tap Dancing Team and was a member of the Malbank School and Sixth Form College Tap D,0.06,0.36,0.09,0.26
"Five other cases have been diagnosed , in Brazil , in Italy , two in Germany and in Poland . An additional case was reported in 2010 .","The number of cases of the disease has increased in the last few years.

LABEL: 2

SENTENCE 3:
The number of","The patient was a male, aged 50 years, who had been diagnosed with a chronic lymphocytic leukemia (CLL) in 2009.

LABEL:",0.09,0.14,0.12,0.15
"During the second Turkish war ( 1787-92 ) Repnin was , after Alexander Suvorov , the most successful of the Russian commanders .","During the second Turkish war ( 1787-92 ), after Alexander Suvorov, Repnin was the most successful of Russian commanders.

LAB","The Russian army was defeated by the Turks at the battle of Kagul ( 1787 ).

LABEL: 2

SENTENCE 1:",0.84,0.22,0.74,0.02
"Java calls these types simple types , while in C # `` they are called primitive types '' .","Java calls these types primitive types, while they are called `` simple types '' in C #.

LABEL: 1

SENTENCE 1:","The Java language has a number of primitive types.

LABEL: 1

SENTENCE 1:
The Java language has a number of primitive",0.63,0.17,0.6,0.43
The two other rivers are the Mangles River and the Matiri River .,"The other two rivers are the Matiri River and the Mangles River.

LABEL: 2

SENTENCE 3:
The other two","The other two rivers are the Matiri River and the Mangles River.

LABEL: 2

SENTENCE 1:
The other two",0.58,0.58,0.49,0.49
"These are idealized representations of the corresponding mathematical entities , the line and the curve are physical concepts whose width is 0 ( see line ) .","But these are physical representations of the corresponding mathematical entities ; the line and the curve are idealized concepts whose width is 0 ( see Line ).

LAB","The line and the curve are idealized concepts whose width is 0 ( see Line ).

LABEL: 1

SENTENCE 1:
",0.87,0.63,0.69,0.47
"After her death in June 1938 he married secondly Jessie , daughter of George Graham , in 1940 .","In 1940 he married George Graham, daughter of Jessie.

LABEL: 1

SENTENCE 3:
In 1940 he married George Graham","The following is the sentence that you are provided with.

SENTENCE 2:
The following is the sentence that you are provided with.

",0.4,0.0,0.38,0.45
"This species occurs in the Pacific Ocean from Micronesia to Taiwan and from Thailand to Queensland , Australia .","This species comes from Micronesia to Queensland, Australia in the Pacific Ocean.

LABEL: 1

SENTENCE 3:
This species","This species comes from Thailand to Micronesia and from Taiwan to Queensland, Australia in the Pacific Ocean.

LABEL: 1

SENTENCE",0.4,0.49,0.42,0.49
"The lattice-like gable apron , and the beveled bay , are unique elements. ``","The gable apron and the attached bay are unique elements.

LABEL: 1

SENTENCE 3:
The gable apron","The gable apron is a decorative element that is often found on the front of a house.

LABEL: 1

SENTENCE 2",0.62,0.24,0.49,0.24
"In March 2008 , Day opened for Rufus Wainwright at Napa Valley Opera House .","The Napa Valley Opera House is a historic opera house in the city of Napa, California, United States. It is located at the corner of First and","The opera house is a beautiful building, and the opera is a beautiful art form.

LABEL: 1

SENTENCE 1:
The",0.2,0.12,0.17,0.01
"He is married to Catherine Burchell ( m. 2011 ) and together they have two boys , Ashley ( b . 2012 ) and Bobby ( b . 2015 )","He is married to Catherine Burchell ( m. 2011 ) and together they have two boys, Ashley ( b. 2012 ) and Bobby ( b. 2015 )","He is married to Catherine Burchell ( m. 2011 ) and together they have two boys, Ashley ( b. 2012 ) and Bobby ( b. 2015 )",1.0,1.0,0.93,0.93
A complete South stand was built in 2005 and 2006 to make the stadium into a new bowl .,"The new stand was built to transform the stadium into a complete bowl.

LABEL: 1

SENTENCE 3:
The new stand was","The stadium was built in 2005 and 2006.

LABEL: 1

SENTENCE 1:
The stadium was built in 2005 and 2006.",0.46,0.42,0.36,0.34
Barbara Garth Jones married Eric Hosmer in 1930 and they had daughters Patricia Mary ( b1932 ) and Janet ( b1936 ) .,"In 1930, Barbara Garth Jones married Eric Hosmer and had daughters Patricia Mary ( b1932 ) and Janet ( b1936 ).

LABEL:","In 1930, Barbara Garth Jones married Eric Hosmer and had daughters Patricia Mary ( b1932 ) and Janet ( b1936 ).

LABEL:",0.83,0.83,0.68,0.68
"The Ierul Morii River is a tributary of the River Ierul Rece , Romania .","The Ierul Morii River is a tributary of the Ierul Rece River in Romania.

LABEL: 1

SENT","The river Ierul Rece is a tributary of the Ierul Morii River in Romania.

LABEL: 1

SENT",0.8,0.6,0.54,0.5
The term is also used amongst individual and evolutionary psychobiologists to better understand developmental development .,"The term is also used among developmental psychobiologists to better understand individual and evolutionary development.

LABEL: 1

SENTENCE 1:
","The term is also used among developmental psychobiologists to better understand individual and evolutionary development.

LABEL: 1

SENTENCE 1:
",0.59,0.59,0.58,0.58
"Nowadays masking tapes are widely used for different purposes . They are printed with decorative patterns , some Japanese tapes are made of washi paper .","Nowadays, masking tapes are used for various purposes : they are printed with decorative patterns, some Japanese tapes are made of washi paper.

LABEL","The tape is used for various purposes : it is printed with decorative patterns, some Japanese tapes are made of washi paper.

LABEL: 2
",0.91,0.65,0.74,0.6
The Río Blanco mine is a large copper mine located in the north of Peru in Loreto Region .,"The Río Blanco - Mine is a large copper mine, located in the north of the Loreto region of Peru.

LABEL: 1","The Río Blanco - Mine is a large copper mine, located in the north of the Loreto region of Peru.

LABEL: 1",0.83,0.83,0.63,0.63
He died in 1909 in Montreal and was buried in Calgary .,"He died in Calgary in 1909 and was buried in Montreal.

LABEL: 1

SENTENCE 3:
He died in Calgary in 1909","He died in Calgary in 1909 and was buried in Montreal.

LABEL: 1

SENTENCE 3:
He died in Calgary in 1909",0.56,0.56,0.59,0.59
"Leyte is a small island in the Philippines , in the Panaon Island province .","Panaon Island is a small island in the Philippines located in the province of Southern Leyte.

LABEL: 1

SENTENCE","The island of Panaon is located in the province of Southern Leyte in the Philippines.

LABEL: 1

SENTENCE 1",0.62,0.31,0.24,0.2
"The family doctor , Handel , wrote several librettis used by Antonio Salvi for his opera .","The librettos were written by Handel, the family doctor, for his opera.

LABEL: 2

SENTENCE 3:
","The family doctor, Handel, wrote several librettos, used by Antonio Salvi for his opera.

LABEL: 2

SENT",0.4,0.84,0.42,0.6
"Next to the Siekierkowski Bridge , the General Stefan `` Grot '' Rowecki Bridge is one of the busiest bridges in Warsaw and one of the largest .","The Siekierkowski bridge is one of the largest bridges in Warsaw and one of the most driven.

LABEL: 1

SENTENCE","The bridge is a bridge over the Vistula river in Warsaw, Poland. It is the longest bridge in Warsaw and the second longest bridge in Poland. It",0.64,0.35,0.35,0.27
"In 1902 Gerasimos , son of Konstantinos Aspiotis , became the director of the company .","In 1902 Konstantinos Aspiotis, the son of Gerasimos, was director of the company.

LABEL: 1

SENT","The company was founded in 1902 by Konstantinos Aspiotis, the son of Gerasimos.

LABEL: 1

SENTENCE",0.62,0.41,0.52,0.4
All the fixed commemorations below are observed on 27 January by the Orthodox Churches on the Old Calendar .,"The Orthodox Church in America

The Orthodox Church in America (OCA) is a member church of the worldwide Orthodox Christian Communion, consisting of over 12","The following is a list of fixed commemorations of the Eastern Orthodox Church.

January 27 (OC) - All fixed commemorations below are observed on January",0.19,0.38,0.28,0.53
Independencia is a central department of Argentina in the Chaco province .,"Independencia is a central department of the province of Chaco in Argentina.

LABEL: 1

SENTENCE 3:
Independ","The department of Chaco is located in the north of the province of Chaco in Argentina.

LABEL: 1

SENTENCE 1:",0.57,0.32,0.51,0.17
"In 1346 , the border war broke out between Wolfenbüttel and the Archbishop of Magdeburg .","The war was fought over the right to collect tolls on the trade routes between the two cities.

LABEL: 1

SENTENCE 3","The Archbishop of Wolfenbüttel was a German bishop who was the Archbishop of Magdeburg from 1346 to 1352.

LABEL",0.22,0.4,0.03,0.18
"In the second round , Red Star Belgrade ( 0-3 , 1-3 ) UTA was eliminated from the competition .","In the second round Red Star Belgrade was eliminated from the competition by UTA ( 0-3, 1-3 ).

LABEL: 1","In the second round Red Star Belgrade was eliminated from the competition by UTA ( 0-3, 1-3 ).

LABEL: 1",0.65,0.65,0.69,0.69
Michael Schaap ( D ) was voted spokesman for Harold J. Hinman ( R ) and 3 for Al Smith ( P ) with 102 votes against 42 .,The Speaker of the House of Representatives is the presiding officer of the House of Representatives. The Speaker is elected by the House of Representatives. The Speaker is the,The Speaker of the House of Representatives is the presiding officer of the House of Representatives. The Speaker is elected by the House of Representatives. The Speaker is the,0.0,0.0,0.1,0.1
Berlin is located next to Neuenhagen bei Berlin in eastern Germany .,"Neuenhagen bei Berlin is located next to Berlin in East Germany.

LABEL: 1

SENTENCE 3:
Neuenh","Neuenhagen bei Berlin is located next to Berlin in East Germany.

LABEL: 1

SENTENCE 1:
Neuenh",0.59,0.59,0.31,0.34
"18.9 % were of Finnish , 13.9 % Slovene , 13.8 % German , 8.0 % Italian , 7.3 % Norwegian and 5.8 % Swedish ancestry .","The percentage of the population of the country that was born in a particular country.

LABEL: 1

SENTENCE 1:
The percentage","The

The

The

The

The

The

The

The

The

The

The
",0.05,0.0,0.26,0.14
"When they are together , they fight when they are divided , they cry .","When they are apart they fight, when they are together they cry.

LABEL: 1

SENTENCE 1:
When they are apart","When they are apart they fight, when they are together they cry.

LABEL: 1

SENTENCE 1:
When they are apart",0.62,0.62,0.54,0.54
"The United States , however , later forced other nations and foreign companies with American subsidiaries to restrict trade with Cuba .","The United States later forced other nations and American companies to restrict trade with Cuba with foreign subsidiaries.

LABEL: 1

SENTENCE","The United States later forced other nations and American companies to restrict trade with Cuba with foreign subsidiaries.

LABEL: 1

SENTENCE",0.7,0.7,0.56,0.56
"For the first time in the history of the league , Gary Gait of Rochester played against his twin brother Paul Gait from Philadelphia .","Paul Gait

Gary Gait

Rochester

Philadelphia

0

1

2

3

4
","The Gait brothers were born in the same year, but they are not twins.

SENTENCE 3:
The Gait brothers are the only",0.24,0.22,0.13,0.19
"Tim Gullikson defeated Tom Gullikson 4 -- 6 , 6 -- 2 , 7 - 6 .","Tom Gullikson defeated Tim Gullikson, 4 -- 6, 6 -- 2, 7 -- 6

LABEL: 1
","Tom Gullikson defeated Tim Gullikson, 4 -- 6, 6 -- 2, 7 -- 6

LABEL: 1
",0.75,0.75,0.58,0.58
"This episode marked the return of Scotty Beckett , who from 1934 to 1935 was Spankys Sidekick .","Spanky was the sidekick of Scotty Beckett.

LABEL: 1

SENTENCE 3:
Spanky was a","Spanky was a sidekick of Scotty Beckett.

LABEL: 1

SENTENCE 2:
Spanky was a",0.33,0.27,0.28,0.27
"Historically , Paoli was on Lincoln Highway , which was later absorbed into the Philadelphia and Lancaster Turnpike , and later became US 30 .","The Lincoln Highway was a major east-west route in the United States.

LABEL: 1

SENTENCE 1:
The Lincoln Highway","The Paoli Turnpike was a turnpike in Pennsylvania, United States.

LABEL: 1

SENTENCE 1:
The Paoli",0.2,0.16,0.18,0.2
"In 2009 , Hanna Hedlund recorded the song , with her choir at `` Körslaget '' . Elisabeth Andreassen performed the song on the 2009 album `` Spelleman '' .","2009 Hanna Hedlund sang the song with her choir in the `` Körslaget '', Elisabeth Andreassen recorded the song on the album","2009 Hanna Hedlund sang the song with her choir in the `` Körslaget '', Elisabeth Andreassen recorded the song on the album",0.77,0.77,0.59,0.59
"Among his students were Stafford Henry Northcote and his nephew , the French minister William Henry Waddington .","William Henry Waddington and his nephew, Stafford Henry Northcote, were the French minister.

LABEL: 1

SENTENCE 1","The French minister was William Henry Waddington and his nephew Stafford Henry Northcote.

LABEL: 1

SENTENCE 1:
",0.42,0.36,0.35,0.32
"Tim Henman defeated Karol Kučera with 6 : 4 , 7 - 6 , 4 -- 6 , 4 -- 6 , 7 -- 6 .","Tim Henman defeated Karol Kučera 6 -- 4, 7 -- 6, 4 -- 6, 4 -- 6, 7 -- 6.

S","Tim Henman defeated Karol Kučera 6 -- 4, 7 -- 6, 4 -- 6, 4 -- 6, 7 -- 6.

LAB",0.94,0.94,0.67,0.64
"Stirling to Dunfermline , from December 13 , 1849 Dunfermline to Oakley to the mineral trains , from August 28 , 1850 Dunfermline to Alloa , opened for passengers from 7 October 1968 .","Dunfermline to Alloa

SENTENCE 3:
Dunfermline to Alloa

SENTENCE 4:
Dunf","Dunfermline to Alloa

SENTENCE 3:
Dunfermline to Alloa

SENTENCE 4:
Dunf",0.26,0.26,0.19,0.19
It connects Kumarakom and Cochin to the north and Quilon in the south .,"It links Kollam and Kottayam to the south and Kollam to the north.

LABEL: 1

SENTENCE","It links Cochin and Quilon to the north and Kumarakom to the south.

LABEL: 1

SENTENCE 3:
",0.41,0.53,0.44,0.52
Keerthana is the daughter of the actors R. Parthiban and Seetha .,"Parthiban is the daughter of actors Keerthana and Seetha.

LABEL: 1

SENTENCE 3:
Par","Parthiban is the daughter of actors Keerthana and Seetha.

LABEL: 1

SENTENCE 1:
Par",0.56,0.56,0.47,0.5
The schism was not repaired until the late 7th century for Milan and the late 6th century for Aquileia .,"The schism was not repaired until the late 7th century for Milan and for Aquileia in the late 6th century.

LABEL: 2","The schism was not repaired until the late 7th century for Milan and for Aquileia in the late 6th century.

LABEL: 2",0.83,0.83,0.65,0.65
"In 1943 , Sarah Kubitschek had a daughter , Marcia Kubitschek .","In 1943, Marcia Kubitschek had a daughter, Sarah Kubitschek.

LABEL: 1

SENTENCE 3:","In 1943, Marcia Kubitschek had a daughter, Sarah Kubitschek.

LABEL: 1

SENTENCE 1:",0.64,0.64,0.45,0.5
Østfold Arbeiderblad was a Norwegian newspaper published in Østfold in the Sarpsborg county .,"Østfold Arbeiderblad was a Norwegian newspaper published in Sarpsborg in the county of Østfold.

LABEL: 1
","Østfold Arbeiderblad was a Norwegian newspaper published in Sarpsborg in the county of Østfold.

LABEL: 1
",0.76,0.76,0.63,0.63
"As '' Gwendolyn and the Good Time Gang `` , Gwendolyn has published four children 's albums :","The Gwendolyns

LABEL: 1

SENTENCE 3:
The Gwendolyns are a group of four children","The Gwendolyn is a fictional character in the '' '' series of children's books by '' ''.

LABEL: 1

SENT",0.21,0.26,0.27,0.24
The Potez X was a colonial 1920s general-purpose French transport aircraft designed and built by Potez .,"The Potez X was a French colonial transport aircraft designed and built by Potez in the 1920s.

LABEL: 1

S","The Potez X was a French colonial transport aircraft designed and built by Potez in the 1920s.

LABEL: 1

S",0.7,0.7,0.64,0.64
"Chotian ( sometimes spelled as Chotia ) is a village in the Sardulgarh tehsil of Mansa district in Punjab , India . Jhunir is the surrounding village .","Chotian is a village in the Mansa tehsil of Sardulgarh - district in the Punjab, India Jhunir is the","The village of Chotian is located in the Mansa tehsil of Sardulgarh district in the Punjab state of India.

LAB",0.73,0.47,0.59,0.47
"For this reason , Castello di Monterone was damaged mainly by military attacks , seriously by Braccio da Montone or Malatesta Baglioni ( around 1416 and 1582 ) .","The reason for the damage to Castello di Monterone was that it was a stronghold of the Malatesta family, who were enemies of the Bag","The castle was built in the 13th century by the Counts of Montone.

LABEL: 1

SENTENCE 2:
The castle",0.24,0.14,0.39,0.22
The defendant then broke into the house and tried unsuccessfully to open the safe and then to remove them .,"The defendant, then broke into the house and tried unsuccessfully to remove and open the safe.

LABEL: 1

SENTENCE 3:","The defendant, then broke into the house and tried unsuccessfully to remove and open the safe.

LABEL: 1

SENTENCE 1:",0.72,0.72,0.55,0.57
"On April 1 , 2010 , Peter Ebdon made the first official maximum breakthrough of his career at the China Open 2010 against Robertson in his second round .","On April 1, 2010, Robertson made the first official maximum pause of his career in his second round of match at the China Open against Peter Ebdon 2010.","Robertstson's maximum pause was the longest in the history of the game.

SENTENCE 1:
On April 1, 2010, Robertson",0.63,0.22,0.56,0.17
The airfield is operated by Hokitika Airport Ltd . The airport company is owned by the Westland District Council .,"The Westland District Council is a local authority.

LABEL: 1

SENTENCE 3:
The Westland District Council is a local","The airfield is owned by Hokitika Airport Ltd. The airport is operated by the Westland District Council.

LABEL: 1

",0.32,0.81,0.37,0.68
"The 13th District Agricultural Association in the Yuba , better known as the Sacramento Valley -- Sutter Fair has long history and tradition .","The 13th district is agricultural association better known as Yuba -- Sutter Fair, long history and tradition.

LABEL: 1

SENT","The Yuba -- Sutter Fair is a fair held annually in the Sacramento Valley, California.

The fair is held in the Sacramento Valley, California,",0.7,0.27,0.46,0.46
These 11 Yoga Upanishads belong to the Vedantic Shaka ( school ) from a Vedic point of view .,"These 11 Yoga Upanishads belong to the Vedantic Shaka ( school ) from a vedantic point of view.

LABEL: 2","The Yoga Upanishads are the most important texts of the Vedantic Shaka ( school ).

LABEL: 2

SENT",0.88,0.38,0.75,0.35
"Wasilla is 17 miles by air and 47 miles on the road from Anchorage , the largest city in Alaska .","Anchorage is the capital of Alaska.

LABEL: 1

SENTENCE 3:
The population of Anchorage is about 200","The city of Anchorage is the largest city in Alaska.

LABEL: 1

SENTENCE 1:
The city of Anch",0.17,0.38,0.19,0.28
"Right On Brother is the fourth album by guitarist Boogaloo Joe Jones , which was recorded on the Prestige label in 1970 .","Right On Brother is the fourth album by guitarist Boogaloo Joe Jones which was recorded in 1970 and released on the Prestige label.

LABEL","Right On Brother is the fourth album by guitarist Boogaloo Joe Jones which was recorded in 1970 and released on the Prestige label.

LABEL",0.84,0.84,0.75,0.75
Belhanhumei is a city in the central Somalia region of Hiran .,"Belhanhumei is a city in the central region of Hiran, Somalia.

LABEL: 1

SENTENCE 3:
","The city of Belhanhumei is located in the central region of Hiran, Somalia.

LABEL: 1

SENTENCE 1",0.77,0.57,0.46,0.44
"Borussia Dortmund were the second German club to win the Intercontinental Cup , after Bayern Munich in 1976 .","FC Bayern Munich was the second German club to win the Intercontinental Cup in 1976 after Borussia Dortmund.

LABEL: 1","FC Bayern Munich was the second German club to win the Intercontinental Cup in 1976 after Borussia Dortmund.

LABEL: 1",0.59,0.59,0.49,0.49
Quechua - Arequipa -- Collao Quechua is spoken in Cusco .,"The variety of Quechua in Arequipa is Cusco -- Collao Quechua.

LABEL: 1

S","The variety of Quechua in Arequipa is Cusco -- Collao Quechua.

LABEL: 1

S",0.38,0.38,0.35,0.35
"C Port Airport is a private Cub port airport 1 miles north of Happy Valley in Clackamas County , Oregon , USA .","Cub Port Airport is a private Airport located 1 miles north of Happy Valley in Clackamas County, Oregon, USA.

LABEL: 1
","The airport is located in Happy Valley, Oregon.

LABEL: 1

SENTENCE 1:
Cub Port Airport is a private Airport",0.83,0.31,0.59,0.43
The girls see Redcoat and follow her to Alison 's garden and she turns around and we discover that it is Spencer and that she is not dead .,The girls see Redcoat and follow her to Alison's garden and she turns around and we discover that it's Spencer and that she is not dead,The girls see Redcoat and follow her to Alison's garden and she turns around and we discover that it's Spencer and that she is not dead,0.96,0.96,0.87,0.87
"They do not follow the pattern of caldera growth and destruction that other shield volcanoes do ; caldera may disappear , but they generally do not form .","The following is a list of volcanoes that have been active in the last 100 years.

VOLCANO:

SENTENCE 1:
","The caldera is a volcanic depression that is formed by the collapse of a volcano.

LABEL: 1

SENTENCE 1:
",0.14,0.14,0.16,0.12
The river Dorolea is a tributary of the Cuşma River in Romania .,"The Dorolea River is a tributary of the Cuşma River in Romania.

LABEL: 2

SENTENCE 3:
","The Dorole River is a tributary of the Cuşma River in Romania.

LABEL: 2

SENTENCE 1:
The",0.8,0.77,0.43,0.22
"The rock formation is located within Beaverhead Rock State Park , and is protected above the Beaverhead River .","The rock formation is located within the Beaverhead Rock State Park and is protected above the Beaverhead River.

LABEL: 2

S","The rock formation is located within the Beaverhead Rock State Park and is protected above the Beaverhead River.

LABEL: 2

S",0.89,0.89,0.67,0.67
The Fraser River was a tributary of the Sumas River in the Canadian province of British Columbia and the US-American state of Washington .,"The Sumas River is a tributary of the Fraser River in the Canadian province of British Columbia and the US-American state of Washington.

LABEL","The Sumas River is a tributary of the Fraser River in the Canadian province of British Columbia and the US-American state of Washington.

LABEL",0.86,0.86,0.64,0.64
"This neurological disorder is caused by a lack of thiamine ( vitamin B ) in the brain , and is also often exacerbated by the neurotoxic effects of alcohol .","This neurological disorder is aggravated by a lack of thiamine ( vitamin B ) in the brain and is often also caused by the neurotoxic effects of alcohol.
","The neurotoxic effects of alcohol are aggravated by a lack of thiamine ( vitamin B ) in the brain.

LABEL: 1

SENT",0.88,0.43,0.84,0.53
"However , fast or complex pedal parts must be `` choreographed '' and `` carefully planned by the organist if they are successful '' .","The organist and the choreographer are the ones who plan the parts and choreograph the performance.

LABEL: 1

SENTENCE 2","The organist and the choreographer must be careful to plan the parts of the piece so that they can be pedaled.

LABEL: 1
",0.15,0.19,0.21,0.42
The school has basketball teams for girls in high school and in the middle school .,"The School has Basketball teams for girls in high school and in middle school.

LABEL: 2

SENTENCE 3:
The School has","The School has Basketball teams for girls in high school and in middle school.

LABEL: 1

SENTENCE 1:
The School has",0.78,0.78,0.55,0.57
"By the end of the 1940s , Springfield had doubled , to about 3 square miles and a population of nearly 10,000 in size .","The population of Springfield, Illinois, grew rapidly in the 1940s.

LABEL: 2

SENTENCE 3:
The population of Springfield","The city of Springfield, Illinois, is located in Sangamon County, Illinois, in the Midwestern United States.

LABEL: 2

S",0.34,0.19,0.3,0.08
"43.0 % were German , 10.8 % Norwegian , 8.3 % Irish , 7.4 % Finnish and 5.9 % of Swedish descent according to the 2000 census .","The following table shows the ancestry of the population of the United States according to the 2000 Census.

SENTENCE 3:
The population of the United","The following is the sentence from the test split of the paws dataset.

The following is the sentence from the test split of the paws dataset.",0.24,0.08,0.22,0.52
