completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
"In relation to electrical current, a narrow wire will have more resistance than a wide wire.","When an electric current travels along a wire, the electrons crash against the sides of the wire, and a resistance is formed.

LABEL: neutral
","When an electric current travels along a wire, the electrons crash against the sides of the wire, and a resistance is formed.

LABEL: neutral
",0.2,0.2,0.36,0.36
"In relation to electrical current, a narrow wire will have more resistance than a wide wire.","The electrical resistance of a wire or component is a measure of the amount of electrical current that flows through it.

LABEL: amps

S","The electrical resistance of a wire is a function of its cross-sectional area and the temperature of the wire.

LABEL: neutral

SENT",0.2,0.26,0.34,0.14
The photic zone extends 200 meters deep.,"Mesopelagic or Bathyl zones are associated with continental slopes with water from 200 to 1,000 meters deep.

LABEL: neutral
","Mesopelagic or Bathyl zones are associated with continental slopes with water from 200 to 1,000 meters deep.

LABEL: neutral
",0.22,0.22,0.3,0.3
"If the dna from all 46 chromosomes in a human cell nucleus was laid out end to end, it would measure approximately two meters long.","The DNA is packaged into chromosomes, which are then packaged into the nucleus.

LABEL: neutral

SENTENCE 3:
The DNA is","The human genome is a double-stranded molecule of DNA that is about 3 meters long and contains about 100,000 genes.

LABEL: neutral
",0.18,0.16,0.21,0.34
"You call materials able to conduct electricity with 100% efficiency, meaning that no energy is lost during the electrical transmission, superconductors.","A superconductor is a material that can conduct electricity or transport electrons from one atom to another with no resistance.

LABEL: entails

SENT","A superconductor is a material that can conduct electricity or transport electrons from one atom to another with no resistance.

LABEL: does not entail

",0.18,0.18,0.21,0.31
Smooth muscle regulates air flow in lungs.,"When you practice Qigong you must learn how to regulate your breathing to smooth the Qi flow in the large intestine and the lungs.

LABEL:","When you practice Qigong you must learn how to regulate your breathing to smooth the Qi flow in the large intestine and the lungs.

LABEL:",0.25,0.25,0.36,0.36
The pupil of the eye allows light to enter.,"The pupil of the eye is the dark center part or hole that is shaped by the iris and that allows light to enter the eye.

LABEL","The pupil of the eye is the dark center part or hole that is shaped by the iris and that allows light to enter the eye.

LABEL",0.5,0.5,0.47,0.47
Metals start out as ore.,"the

SENTENCE 3:

SENTENCE 4:

SENTENCE 5:

SENTENCE 6:

S","The new metal-ore deposits are located in the area of the former

SENTENCE 1:
detecting new metal-ore deposits;

",0.0,0.08,0.03,0.34
Reversible reactions are indicated by opposite-headed kinds of arrows.,"it is indicated by the head of the arrow.

LABEL: neutral

SENTENCE 3:
it is indicated by the head of the","it is indicated by the head of the arrow.

LABEL: neutral

SENTENCE 1:
it is indicated by the head of the",0.19,0.19,0.29,0.29
"A sealed, vacuum-insulated reaction flask approximates the condition of a isolated system, in which neither matter nor heat can be exchanged between system and surroundings.","The heat pump is a closed system.

LABEL: neutral

SENTENCE 3:
The heat pump is a closed system.

","The heat pump is a device that uses a refrigerant to transfer heat from a source to a sink.

LABEL: neutral

SENTENCE",0.23,0.12,0.39,0.09
When liquid water changes to water vapor it is called evaporation.,"Evaporation is a process by which water is changed from the liquid into the vapor state.

LABEL: entails

SENTENCE 3:
","The process by which water is changed from the liquid into the vapor state.

LABEL: does not entail

SENTENCE 1:
Ev",0.13,0.12,0.31,0.33
The element hydrogen is the most abundant in the universe.,"It's Abundant Hydrogen is the most plentiful element in the universe.

LABEL: entails

SENTENCE 3:
","It's Abundant Hydrogen is the most plentiful element in the universe.

LABEL: entails

SENTENCE 1:
",0.54,0.54,0.38,0.39
A viral vector is the name for a tool commonly used by molecular biologists to place genetic material into cells.,The process of introducing genetic information into a cell by encapsidating the nucleic acid in a viral or phage coat is known as transfection and is widely used in molecular,The process of introducing genetic information into a cell by encapsidating the nucleic acid in a viral or phage coat is known as transfection and is widely used in molecular,0.2,0.2,0.4,0.4
Mitosis actually occurs in four phases.,"The DNA of the cell is replicated during interphase of the cell cycle and then segregated during the four phases of mitosis.

The DNA of the cell","The DNA of the cell is replicated during interphase of the cell cycle and then segregated during the four phases of mitosis.

LABEL: entails
",0.12,0.13,0.37,0.18
The development of the respiratory system in the fetus begins at about 4 weeks.,"We were beginning to develop respiratory problems.

LABEL: negative

SENTENCE 3:
We were beginning to develop respiratory problems.

","We were beginning to develop respiratory problems.

LABEL: neutral

SENTENCE 1:
After being in Calcutta for a week,",0.06,0.12,0.47,0.24
Backbone is another name for the vertebral column.,"The vertebral column is a series of bones that form the backbone of the body.

LABEL: is a part of

SENTENCE 1:","The vertebral column surrounds and protects the dorsal nerve cord.

LABEL: does not entail

SENTENCE 1:
The vertebral column surrounds and",0.2,0.21,0.24,0.27
"If a substance has a ph value greater than 7,that indicates that it is base.",In this activity you will extract one to these natural acid-base indicators and use it to find the approximate pH values of some substances you might find at home or,"

SENTENCE 1:
In this activity you will extract one to these natural acid-base indicators and use it to find the approximate pH values of",0.04,0.05,0.27,0.25
The photic zone extends 200 meters deep.,"The photic zone (and thus water clarity) has a maximum depth of 200 m based on the light absorption properties of water.

LABEL: entails","The photic zone (and thus water clarity) has a maximum depth of 200 m based on the light absorption properties of water.

LABEL: does",0.26,0.26,0.34,0.25
Invertebrates (and higher animals) can also be placed in one of two groups based on how they develop as embryos.,"The embryos developed into two different types of organisms.

LABEL: neutral

SENTENCE 3:
The two types of organisms were different.","The two embryos eventually developed.

LABEL: neutral

SENTENCE 1:
The two embryos eventually developed.

LABEL: neutral",0.1,0.11,0.38,0.53
Most of the energy used by living things comes either directly or indirectly from the sun.,"The sun furnishes directly or indirectly all of the energy supporting life on earth, because all foods and fuels are derived ultimately from plants using the energy of sunlight.","The sun furnishes directly or indirectly all of the energy supporting life on earth, because all foods and fuels are derived ultimately from plants using the energy of sunlight.",0.27,0.27,0.6,0.6
A neutron collides with an atom of u-235 during the basic nuclear fission process.,"The nucleus of an atom is the part of the atom that contains the nucleus of the atom.

LABEL: positive

SENTENCE 3:","The nucleus of an atom is the part of the atom that contains the protons and neutrons.

LABEL: positive

SENTENCE 1:",0.22,0.22,0.09,0.1
When liquid water changes to water vapor it is called evaporation.,"When water changes from a liquid to water vapor, it is called evaporation.

LABEL: entails

SENTENCE 3:
When water changes","When water changes from a liquid to water vapor, it is called evaporation.

LABEL: does not entail

SENTENCE 1:
When",0.65,0.65,0.46,0.34
A convex mirror is shaped like the outside of a bowl.,"A potential difficulty of an adaptive secondary mirror is the ability to verify the commanded mirror shapes of a large convex deformable surface.

LABEL: neutral
","The primary mirror of the Large Synoptic Survey Telescope (LSST) is a large, flat, and highly reflective surface. The primary mirror is a parabolic dish",0.33,0.22,0.28,0.41
The the synapse is the space between a neuron and the next cell.,"Neuronal cell lineage and differentiation, neuronal migration, axon guidance, neuronal cell death, synapse formation and maintenance.

LABEL: neutral

","Neuronal cell lineage and differentiation, neuronal migration, axon guidance, neuronal cell death, synapse formation and maintenance.

LABEL: neutral

",0.13,0.13,0.18,0.18
Invertebrates (and higher animals) can also be placed in one of two groups based on how they develop as embryos.,"Preserved vertebrate or invertebrate animals (includes embryos) 3.

LABEL: neutral

SENTENCE 3:
Preserved vertebrate or","Preserved vertebrate or invertebrate animals (includes embryos) 3.

LABEL: neutral

SENTENCE 1:
Preserved vertebrate or",0.11,0.11,0.28,0.29
Metals start out as ore.,"Misc.

LABEL: neutral

SENTENCE 3:
Metal ores 0 5,764,976 Misc.","Metal ores 0 5,764,976 Misc.

LABEL: neutral

SENTENCE 1:
Metal o",0.0,0.0,0.33,0.23
"Radioactive atoms, nuclear explosions, and stars produce gamma rays","Nuclear change Decay type Loss of a gamma ray.

LABEL: neutral

SENTENCE 3:
Nuclear change Decay type","The decay of a nucleus is a process in which a nucleus loses a
particle or particle group. The nucleus may lose a proton, a neutron,
or",0.15,0.0,0.28,0.15
"Reptiles are described by the term ectothermic, which means their internal temperature depends on the temperature of their environment.","They are cold-blooded (ectothermic), meaning their inner temperature varies with the temperature in the environment.

LABEL: entails

S","The temperature of the environment is a factor in the development of ectotherms.

LABEL: does not entail

SENTENCE 1:
",0.37,0.21,0.32,0.18
The impact of evaporative loss of the most energetic water molecules from a surface has the impact that it cools it.,"The water in the jar cooled.

LABEL: neutral

SENTENCE 3:
The water in the jar cooled.

LABEL","The water in the jar was cooled by evaporation.

LABEL: neutral

SENTENCE 1:
When it reached the surface it quickly evaporated",0.21,0.24,0.36,0.41
The element carbon is present in all organic molecules.,"Some contain carbon and organic molecules.

LABEL: neutral

SENTENCE 3:
Some contain carbon and organic molecules.

LABEL","Some contain carbon and organic molecules.

LABEL: neutral

SENTENCE 1:
Some contain carbon and organic molecules.

LABEL",0.23,0.23,0.52,0.54
"In relation to electrical current, a narrow wire will have more resistance than a wide wire.","The ratio of voltage to current is called R, the electrical resistance of the wire.

LABEL: neutral

SENTENCE 1:
The","The ratio of voltage to current is called R, the electrical resistance of the wire.

LABEL: neutral

SENTENCE 1:
The",0.22,0.22,0.14,0.14
The development of the respiratory system in the fetus begins at about 4 weeks.,"Neural development begins quite early, therefore also look at notes covering Week 3- neural tube and Week 4-early nervous system.

LABEL: neutral","The neural tube is a tube of cells that forms the central nervous system of vertebrates.

LABEL: neutral

SENTENCE 3:
",0.22,0.24,0.25,0.07
Invertebrates (and higher animals) can also be placed in one of two groups based on how they develop as embryos.,"Invertebrate          embryos develop at different rates depending on the          temperature of incubation.

LABEL: neutral

SENTENCE 3:","Invertebrate          embryos develop at different rates depending on the          temperature of incubation.

LABEL: neutral

SENTENCE 1:",0.06,0.06,0.2,0.21
A person affected by an autosomal dominant disorder has one mutated allele.,"This consistency is unprecedented for an autosomal dominant disorder--especially one in which more than 80 per cent of cases are new mutations.

LABEL: neutral
","The most common cause of autosomal dominant retinitis pigmentosa (adRP) is mutations in the rhodopsin gene (RHO).

LABEL",0.27,0.13,0.33,0.18
Newton (n) is the si unit for weight.,Weight is actually a measure of the gravitational force (pull) felt by a body and is measured in newtons (N) note that scientific units are almost always,The weight of a body is a measure of the gravitational force (pull) felt by the body and is measured in newtons (N) note that scientific units,0.11,0.11,0.39,0.47
"If a substance has a ph value greater than 7,that indicates that it is base.","As all cocaine false positive substances have higher pKa values than cocaine, or in their basic from lower pKa values than the cocaine base, they can be discriminated","The pH of the solution is 5.0.

LABEL: neutral

SENTENCE 1:
As all cocaine false positive substances have higher",0.09,0.11,0.32,0.27
The development of the respiratory system in the fetus begins at about 4 weeks.,"The fetus' brain begins to develop at the beginning of the 24th week of pregnancy, which may have a link to why the cysts resolve themselves by the 26","The fetus' brain begins to develop at the beginning of the 24th week of pregnancy, which may have a link to why the cysts resolve themselves by the 26",0.19,0.19,0.28,0.28
Plasma matter makes up most of the universe.,"The plasma state is a state of matter in which the electrons and ions are in a state of thermal equilibrium.

LABEL: entails

SENT","The plasma state is a state of matter in which the electrons are in a continuous state of motion, and the ions are in a continuous state of motion, but",0.19,0.21,0.07,0.28
When liquid water changes to water vapor it is called evaporation.,"Evaporation is a process that occurs when water changes from its liquid state into a vapor.

LABEL: is a process that occurs when water changes from","Evaporation is when water changes from its liquid state into a vapor.

LABEL: does not entail

SENTENCE 1:
Evaporation",0.27,0.33,0.46,0.46
All of the petals together are called a corolla.,"Corolla The petals, collectively.

LABEL: entails

SENTENCE 1:
Corolla The petals, collectively.

","The petals, collectively.

LABEL: entails

SENTENCE 1:
The petals, collectively.

LABEL: entails",0.29,0.19,0.42,0.61
The gallbladder is near the right lobe of the liver.,"The left lobe is the largest lobe.

LABEL: positive

SENTENCE 2:
The right lobe is the largest lobe.

","The left lobe is the largest lobe.

LABEL: positive

SENTENCE 1:
The left lobe is the largest lobe.

",0.43,0.36,0.34,0.43
Ocean acidification occurs when excess carbon dioxide in the atmosphere causes the oceans to become acidic.,"This project aims to investigate whether the nutrients carried in dust can fertilize the oceans causing drawdown of atmospheric carbon dioxide.

LABEL: neutral

","The project aims to investigate whether the nutrients carried in dust can fertilize the oceans causing drawdown of atmospheric carbon dioxide.

LABEL: neutral

",0.15,0.15,0.28,0.28
A neutron collides with an atom of u-235 during the basic nuclear fission process.,"The neutron is a neutral particle.

LABEL: neutral

SENTENCE 3:
The neutron is a neutral particle.

LABEL","The neutron is a subatomic particle that has no charge and no mass.

LABEL: neutral

SENTENCE 1:
The third basic",0.12,0.17,0.41,0.15
"In the body, chemical digestion mainly takes place in the small intestine.","The small intestine is the first and shortest part of the digestive tract.

LABEL: is

SENTENCE 3:
The small intestine is","The small intestine is the first and shortest part of the digestive tract.

LABEL: does not entail

SENTENCE 1:
The small",0.24,0.18,0.24,0.18
Compounds containing the element carbon are the basis of all known life.,"Some contain carbon compounds.

LABEL: neutral

SENTENCE 3:
Some contain carbon compounds.

LABEL: neutral

","Some contain carbon compounds.

LABEL: neutral

SENTENCE 1:
Some contain carbon compounds.

LABEL: neutral

",0.15,0.15,0.61,0.62
The the synapse is the space between a neuron and the next cell.,"The synapse is the space between the two cells.

The synapse is the space between the two cells.

The synapse is the space","The synapse is the space between the two cells.

LABEL: entails

SENTENCE 1:
The synapse is the space between",0.44,0.44,0.58,0.29
Metals start out as ore.,"SENTENCE 1:
Many important metal ores are sulfides.

LABEL: neutral

SENTENCE 2:
Many important metal","The most important metal ores are sulfides.

LABEL: positive

SENTENCE 1:
Many important metal ores are sulfides",0.0,0.0,0.33,0.48
A(n) organ is a structure that is composed of one or more types of tissues.,"A structure is a part of an organism.

LABEL: is a part of

SENTENCE 3:
A structure is a part of","A sentence is a group of words that expresses a thought or idea.

LABEL: is

SENTENCE 3:
A sentence is a",0.32,0.27,0.4,0.15
When liquid water changes to water vapor it is called evaporation.,"The evaporation process is simply the net loss of water from a surface by means of a change in state of water from liquid to vapor.

LABEL:","The evaporation process is simply the net loss of water from a surface by means of a change in state of water from liquid to vapor.

LABEL:",0.16,0.16,0.4,0.4
"If a substance has a ph value greater than 7,that indicates that it is base.","Substances with a base pH include soap(pH 10.0) and ammonia (pH 11.2).

LABEL: acidic

SENT","The pH of a solution is the negative logarithm of the concentration of hydrogen ions in the solution.

LABEL: acidic

SENTENCE 1:",0.12,0.11,0.27,0.3
Smooth muscle regulates air flow in lungs.,"In PS, the smooth flow of blood into the lungs is obstructed.

LABEL: neutral

SENTENCE 3:
In PS,","In PS, the smooth flow of blood into the lungs is obstructed.

LABEL: neutral

SENTENCE 1:
In PS,",0.24,0.24,0.32,0.32
Ocean acidification occurs when excess carbon dioxide in the atmosphere causes the oceans to become acidic.,"Algae can be killed by pollution.

LABEL: neutral

SENTENCE 3:
Algae can be killed by pollution.

","Ocean pollution can cause algae to die and therefore not remove Carbon Dioxide from the atmosphere.

LABEL: neutral

SENTENCE 1",0.0,0.28,0.51,0.21
Gases and liquids become solids at low temperatures.,A release of gaseous UF6 could occur only if there is a fire with sufficiently high temperature and duration to heat the solid UF6 to the point where,The release of gaseous UF6 could occur only if there is a fire with sufficiently high temperature and duration to heat the solid UF6 to the point where,0.06,0.06,0.24,0.25
Invertebrates (and higher animals) can also be placed in one of two groups based on how they develop as embryos.,"Dieldrin is highly toxic to fish and other aquatic animals, particularly frogs, whose embryos can develop spinal deformities after exposure to low levels.

","Dieldrin is highly toxic to fish and other aquatic animals, particularly frogs, whose embryos can develop spinal deformities after exposure to low levels.

",0.19,0.19,0.26,0.26
Incubation is when birds keep their eggs warm while the embryos inside develop.,"Incubation is the process of keeping the egg warm so the baby is protected while it's developing.

LABEL: entails

SENTENCE 1","Incubation is the process of keeping the egg warm so the baby is protected while it's developing.

LABEL: does not entail

SENT",0.23,0.22,0.4,0.41
The water cycle ends with it repeats itself.,"Repeat the cycle.

LABEL: neutral

SENTENCE 3:
Repeat the cycle.

LABEL: neutral

","The cycle is repeated.

SENTENCE 1:
The cycle is repeated.

SENTENCE 2:
The cycle is repeated.
",0.2,0.17,0.48,0.54
The element carbon is present in all organic molecules.,"Organic molecules have carbon and hydrogen;

SENTENCE 2:
Organic molecules have carbon and hydrogen;

SENTENCE 2:
","Organic molecules have carbon and hydrogen;

LABEL: entails

SENTENCE 3:
Organic molecules have carbon and hydrogen;

",0.24,0.24,0.76,0.49
"If the buoyant force is greater than the force of gravity acting on a ship, it will float.","The two ships are:

SENTENCE 1:
These two ships facilitate the'seabasing' of an amphibious landing force by acting as",The two ships facilitate the'seabasing' of an amphibious landing force by acting as a floating base or transfer station that can be prepositioned off,0.21,0.23,0.31,0.27
The the synapse is the space between a neuron and the next cell.,"The presynaptic dendrite from one neuron synapsing on the cell body of another neuron.

LABEL: excitatory

SENTENCE 1:
","The presynaptic dendrite from one neuron synapsing on the cell body of another neuron.

LABEL: neutral

SENTENCE 1:
",0.26,0.26,0.2,0.21
Lyme disease is caused by bacteria.,"Lyme Disease is a disease caused by the bacterium Borrelia burgdorferi.

LABEL: entails

SENTENCE 1:",Lyme Disease by FDA Consumer Lyme disease is an infection caused by the bacterium Borrelia burgdorferi that is transmitted by a tick bite.,0.48,0.34,0.23,0.48
Binary fission is a form of cell division in prokaryotic organisms that produces identical offspring.,"In most prokaryotic bacteria, this is done by the process of binary fission, where two daughter cells are formed that are a replica of the parent cell","In most prokaryotic bacteria, this is done by the process of binary fission, where two daughter cells are formed that are a replica of the parent cell",0.24,0.24,0.55,0.55
The eighth planet from our sun is neptune.,"Neptune's axis is not perpendicular to the planet's path around the sun.

LABEL: perpendicular

SENTENCE 1:
Ne","Neptune's axis is not perpendicular to the planet's path around the sun.

LABEL: neutral

SENTENCE 1:
Ne",0.22,0.22,0.21,0.22
"In the body, chemical digestion mainly takes place in the small intestine.","The small intestine is the part of the digestive system that is responsible for the digestion of food.

The small intestine is the part of the digestive system that","The small intestine is the part of the digestive system that is responsible for the digestion of food.

LABEL: does not entail

SENTENCE",0.24,0.17,0.55,0.21
The the synapse is the space between a neuron and the next cell.,"The axon is the part of the neuron that transmits the electrical impulse.

LABEL: is

SENTENCE 3:
The axon is the","The axon is the part of the neuron that carries the electrical impulse.

LABEL: entails

SENTENCE 1:
The axon is the",0.29,0.29,0.17,0.18
Gases and liquids become solids at low temperatures.,"Heavy hydrocarbons are only required to be removed if they are significant enough in the gas to become liquid at high pressures and low temperatures experienced by the pipeline.
","The pipeline is a long, thin tube that carries gas from one place to another.

LABEL: neutral

SENTENCE 1:
The",0.22,0.0,0.37,0.02
The element hydrogen is the most abundant in the universe.,"Hydrogen is the most abundant element in the universe, and oxygen is either 3rd or 5th most abundant (I don't remember which...)

S","Hydrogen is the most abundant element in the universe, and oxygen is either 3rd or 5th most abundant (I don't remember which...)

LAB",0.47,0.47,0.59,0.49
The turning driveshaft causes the wheels of the car to turn.,"To cause to turn round or revolve, as a wheel around an axle.

LABEL: neutral

SENTENCE 3:
To cause","The wheel of a car is a device for turning round or revolving.

LABEL: neutral

SENTENCE 1:
To cause to",0.13,0.26,0.28,0.19
"In the body, chemical digestion mainly takes place in the small intestine.","The small intestine is the part of the digestive system that is responsible for the digestion of food.

SENTENCE 2 is a logical consequence of SENT","The small intestine is the part of the digestive system that is responsible for the digestion of food.

LABEL: does not entail

SENTENCE",0.16,0.17,0.28,0.21
The development of the respiratory system in the fetus begins at about 4 weeks.,"The fetus develops a functional heartbeat at 12 weeks.

LABEL: neutral

SENTENCE 3:
The fetus develops a functional heartbeat at 12","The fetus develops a functional heartbeat at 12 weeks.

LABEL: neutral

SENTENCE 1:
The fetus develops a functional heartbeat at 12",0.23,0.23,0.39,0.4
"The term cardiac output, calculated by multiplying heart contractions by stroke volume, means the volume of blood pumped by the heart in one minute.","The heart rate is the number of beats per minute.

The stroke volume is the volume of blood ejected during ventricular systole.

The cardiac output","The heart rate is the number of times the heart beats per minute.

LABEL: entails

SENTENCE 3:
The stroke volume is",0.37,0.31,0.49,0.17
Jet streams are fast moving rivers of air that are going in opposite directions called.,"They tend to live near fast-moving streams and rivers.

LABEL: neutral

SENTENCE 3:
They tend to live near fast","They tend to live near fast-moving streams and rivers.

LABEL: neutral

SENTENCE 1:
They tend to live near fast",0.17,0.17,0.3,0.3
Mitosis actually occurs in four phases.,"The four stages of mitosis are:

1.

2.

3.

4.

SENTENCE 1:
","Mitosis consists of four stages.

LABEL: entails

SENTENCE 3:
The first stage of mitosis is prophase.
",0.11,0.18,0.54,0.38
Goosebumps happen(s) when mammals raise their hair with tiny muscles in the skin.,"A guy who raises goosebumps but not records.

LABEL: neutral

SENTENCE 3:
A guy who raises goosebumps","A guy who raises goosebumps but not records.

LABEL: neutral

SENTENCE 1:
A guy who raises goosebumps",0.06,0.06,0.3,0.3
A convex mirror is shaped like the outside of a bowl.,"There are plane mirrors, convex and concave mirrors.

LABEL: neutral

SENTENCE 3:
There are plane mirrors, convex and concave","The mirrors are convex.

LABEL: neutral

SENTENCE 3:
The mirrors are convex.

LABEL: neutral

",0.07,0.16,0.43,0.6
The impact of evaporative loss of the most energetic water molecules from a surface has the impact that it cools it.,"Evaporation at the surface of the water cools the water.

SENTENCE 2 is a logical consequence of SENTENCE 1.

S","The water cools the surface of the water.

LABEL: does not entail

SENTENCE 3:
The water cools the surface",0.24,0.3,0.45,0.37
Ocean acidification occurs when excess carbon dioxide in the atmosphere causes the oceans to become acidic.,"In regions of ocean upwelling, carbon rich water from the deep ocean comes to the surface and releases carbon into the atmosphere as carbon dioxide.

LAB","The carbon dioxide released by upwelling regions of ocean is neutral.

LABEL: neutral

SENTENCE 1:
In regions of ocean",0.19,0.17,0.28,0.25
The development of the respiratory system in the fetus begins at about 4 weeks.,"The fetus is a human being.

LABEL: neutral

SENTENCE 3:
The fetus is a human being.

LABEL","The fetus is a human being from the moment of conception.

LABEL: positive

SENTENCE 1:
The fetus is a human being",0.19,0.23,0.41,0.42
A concave lens is thicker at the edges than it is in the middle.,"The lens has a center thickness of 9.1mm and an edge thickness of 1.5mm.

LABEL: neutral

SENTENCE","The lens is made of glass.

LABEL: neutral

SENTENCE 1:
The lens is made of glass.

LABEL",0.06,0.26,0.21,0.43
The photic zone extends 200 meters deep.,"The hale formed by the impact is about 200 meters deep.

LABEL: neutral

SENTENCE 3:
The hale formed by","The hale formed by the impact is about 200 meters deep.

LABEL: neutral

SENTENCE 1:
The hale formed by",0.31,0.31,0.31,0.3
The turning driveshaft causes the wheels of the car to turn.,"The car drives in circles.

LABEL: neutral

SENTENCE 3:
Keep the steering wheel turned and the car drives in circles.","The car drives in circles.

LABEL: neutral

SENTENCE 1:
Keep the steering wheel turned and the car drives in circles.",0.26,0.26,0.46,0.47
The eighth planet from our sun is neptune.,"Neptune is the 8th planet from the sun.

LABEL: is a planet

SENTENCE 3:
Neptune is","Neptune is the 8th planet from the sun.

LABEL: does not entail

SENTENCE 1:
Neptune --",0.5,0.43,0.45,0.4
Calcium ion is an example of a second messenger.,"The parasympathetic nervous system works through another second messenger, IP3, to mobilize calcium ions inside the cell and eventually foster muscle contraction.

LAB","The parasympathetic nervous system works through another second messenger, IP3, to mobilize calcium ions inside the cell and eventually foster muscle contraction.

LAB",0.12,0.12,0.27,0.27
The element hydrogen is the most abundant in the universe.,"Hydrogen is the most abundant element in the sun as it is in your body.

LABEL: entails

SENTENCE 1:
Hydro","Hydrogen is the most abundant element in the sun as it is in your body.

LABEL: entails

SENTENCE 1:
Hydro",0.47,0.47,0.35,0.35
The development of the respiratory system in the fetus begins at about 4 weeks.,"The fetus begins to feel pain at some stage after 8 weeks of development.

LABEL: neutral

SENTENCE 3:
We can be","The fetus begins to feel pain at some stage after 8 weeks of development.

LABEL: neutral

SENTENCE 1:
We can be",0.29,0.29,0.07,0.06
You can expect stormy if a center of low pressure is moving your way.,"Low pressure cells are associated with unsettled or stormy weather.

LABEL: entails

SENTENCE 1:
Low pressure cells are associated","Low pressure cells are associated with unsettled or stormy weather.

LABEL: does not entail

SENTENCE 1:
Low pressure cells",0.18,0.18,0.31,0.35
A person affected by an autosomal dominant disorder has one mutated allele.,"Frasier syndrome is inherited in an autosomal dominant fashion, indicating the need for only one mutated allele in a cell to lead to expression of the disease.
","The Frasier syndrome is an autosomal dominant disorder, which means that only one mutated allele is needed to cause the disease.

LABEL: does not",0.31,0.39,0.48,0.2
Smooth muscle regulates air flow in lungs.,"Capillaries OH-130 and 20.3 A,B Flow of blood through the capillaries is regulated by vessels with smooth muscles in their walls.","Capillaries OH-130 and 20.3 A,B Flow of blood through the capillaries is regulated by vessels with smooth muscles in their walls.",0.13,0.13,0.28,0.28
The water cycle ends with it repeats itself.,"The repeated hot and cold cycling of water was the vital procedure.

LABEL: neutral

SENTENCE 3:
The repeated hot and cold","The water was heated to a temperature of about 100 degrees Celsius.

LABEL: neutral

SENTENCE 3:
The water was",0.14,0.15,0.31,0.23
"In relation to electrical current, a narrow wire will have more resistance than a wide wire.","But also, the resistance increases with a narrower hose,        just like a thin copper wire has more electrical        resistance than a thick wire.

LABEL","The resistance of a copper wire increases with a narrower hose, just like a thin copper wire has more electrical resistance than a thick wire.

LABEL:",0.35,0.33,0.37,0.47
"During the first year after birth, a baby called a(n) infant.","The women and infants unit delivered 6,000 babies last year and operates under the philosophy that each birth is unique.

LABEL: neutral

S","The women and infants unit delivered 6,000 babies last year and operates under the philosophy that each birth is unique.

LABEL: positive

S",0.17,0.17,0.18,0.21
"In weather terms, the boundary between two air masses is called front.","A front is simply the boundary between two air masses.

LABEL: entails

SENTENCE 1:
A front is simply the boundary between","A front is simply the boundary between two air masses.

LABEL: does not entail

SENTENCE 1:
A front is simply the",0.42,0.42,0.36,0.3
The carotid artery takes blood to the brain.,"Blood supply       to brain is mainly via the internal carotid artery.

LABEL: entails

SENTENCE 1:
Blood supply       to brain","The blood supply to the brain is mainly via the internal carotid artery.

LABEL: does not entail

SENTENCE 1:
The blood",0.44,0.34,0.42,0.26
The the synapse is the space between a neuron and the next cell.,"The retina contains rods and cones, photoreceptor neurons that synapse with bipolar cells.

LABEL: neutral

SENTENCE 3:
The","The retina contains rods and cones, photoreceptor neurons that synapse with bipolar cells.

LABEL: neutral

SENTENCE 1:
The",0.19,0.19,0.11,0.13
The behavior of ideal gases is explained by kinetic molecular theory.,"Theory of Gas Kinetics

LABEL: neutral

SENTENCE 3:
Theory of Gas Kinetics

LABEL: neutral","Theory of Gas Kinetics, Mechanisms.

LABEL: neutral

SENTENCE 3:
Theory of Gas Kinetics, Mechan",0.16,0.16,0.51,0.4
Calcium ion is an example of a second messenger.,"the receptor, the second messenger, and the ion channel

SENTENCE 3:

SENTENCE 4:

SENTENCE 5:","receptors, second messengers, and ion channels;

LABEL: neutral

SENTENCE 1:
receptors, second messengers,",0.17,0.18,0.25,0.31
Mushrooms get their energy from decomposing dead organisms.,"Micro-organisms play an essential role in decomposing dead plants &amp; animals.

LABEL: neutral

SENTENCE 3:
Micro","The micro-organisms play an essential role in decomposing dead plants &amp; animals.

LABEL: neutral

SENTENCE 1:
",0.16,0.16,0.29,0.26
Plasma matter makes up most of the universe.,"Plasma is the most abundant phase of matter in the universe, on earth it only occurs in a few limited places.

LABEL: entails

","Plasma is the most abundant phase of matter in the universe, on earth it only occurs in a few limited places.

LABEL: does not entail",0.32,0.3,0.28,0.3
Jet streams are fast moving rivers of air that are going in opposite directions called.,"This causes the stronger effect in the westerlie jet.

LABEL: neutral

SENTENCE 3:
This causes the stronger effect in","The effect of the jet stream is stronger in the west.

LABEL: neutral

SENTENCE 1:
The jet stream is a fast",0.12,0.11,0.25,0.26
Plasma matter makes up most of the universe.,"Plasma is the most abundant form of matter in the universe.

LABEL: entails

SENTENCE 1:
Plasma is the most","Plasma is the most abundant form of matter in the universe.

LABEL: entails

SENTENCE 1:
Plasma is the most",0.37,0.37,0.33,0.33
A neutron collides with an atom of u-235 during the basic nuclear fission process.,"The nucleus of an atom can interact with a neutron that travels nearby in two basic ways.

LABEL: neutral

SENTENCE 1:
","The nucleus of an atom can interact with a neutron that travels nearby in two basic ways.

LABEL: neutral

SENTENCE 1:
",0.17,0.17,0.22,0.22
