completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"The attraction between the two magnets together and causes them to move towards each other is a force.

LABEL: attraction

SENTENCE 3:","The attraction between the two magnets together and causes them to move towards each other is a force.

LABEL: attraction

SENTENCE 3:",0.39,0.39,0.34,0.34
It takes about one year for earth to orbit the sun.,"The Earth's path around the sun is a circle.

LABEL:
The Earth's path around the sun is a circle.

SENT","The Earth's path around the sun is a circle.

LABEL:
The Earth's path around the sun is a circle.

SENT",0.18,0.18,0.58,0.58
Deep roots will best prevent a tree from being blown over by high winds during a storm.,"The palm tree is a very strong tree and the oak tree is a very strong tree.

LABEL:
The palm tree is a very strong tree",The chances are that the palm tree will fall because it has no deep root system and the mighty oak tree will not fall because it has a mighty advanced root system,0.14,0.12,0.47,0.4
Gravity and magnetism are both common forces.,"The forces of gravity act upon both the flyer and the bases.

LABEL: positive

SENTENCE 3:
The forces of gravity act","The forces of gravity act upon both the flyer and the bases.

LABEL: positive

SENTENCE 3:
The forces of gravity act",0.21,0.21,0.31,0.31
Watering plants and grass in the early morning is a way to conserve water because smaller amounts of water evaporate in the cool morning.,"The water early in the morning in an effort to minimize the spread of disease, and evaporation of water into the air.

LABEL: entails","The water early in the morning in an effort to minimize the spread of disease, and evaporation of water into the air.

LABEL:
",0.29,0.3,0.32,0.38
The sun is the center of our solar system.,"Then, it was discovered that the Earth was the center of gravity of the Solar system;

LABEL: entails

SENTENCE 3:
","Then, it was discovered that the Earth was the center of gravity of the Solar system;

LABEL: entails

SENTENCE 3:
",0.41,0.41,0.23,0.23
It takes about one year for earth to orbit the sun.,"The Earth orbits the Sun once every 365 days.

LABEL: entails

SENTENCE 3:
The Earth orbits the Sun once every 365","The orbit of the star is elliptical, with an aphelion of about 1.5 times the distance from the Sun to the Earth, and an ap",0.19,0.16,0.35,0.23
Strong odor helps some animals defend themselves against predators.,"The mordants and dyes themselves were often isolated in their own districts.

LABEL: neutral

SENTENCE 3:
The m","The mordants and dyes themselves were often isolated in their own districts.

LABEL: neutral

SENTENCE 3:
The m",0.07,0.07,0.11,0.11
The sun is classified as a star.,"The sun is a star star,

LABEL: entails

SENTENCE 3:
The sun is a star star,

LABEL","The sun is a star star,

LABEL: is a star star

SENTENCE 3:
The sun is a star star,
",0.42,0.38,0.46,0.58
Cloudy conditions will most likely result from a low-pressure weather system.,"Students will chart the weather conditions associated with a high pressure system and a low pressure system.

LABEL: high pressure

SENTENCE 3:","Students will chart the weather conditions associated with a high pressure system and a low pressure system.

LABEL:

SENTENCE 3:
Students",0.29,0.3,0.3,0.33
Heat is produced when paper is burned.,"Heat Engine B heat engine is a machine that extracts heat from the environment and produces work, typically in the form of mechanical or electrical energy.

LABEL","Heat Engine A heat engine is a machine that extracts heat from the environment and produces work, typically in the form of mechanical or electrical energy.

LABEL",0.12,0.12,0.2,0.18
Soft describes the texture of a kitten’s fur.,"The medium-long coat is non matting with a soft texture like rabbit fur.

LABEL: soft

SENTENCE 3:
The","The medium-long coat is non matting with a soft texture like rabbit fur.

LABEL: neutral

SENTENCE 3:
The",0.21,0.21,0.3,0.24
One function of the cardiovascular system is to transport gases throughout the body.,"However, NO produced in the body helps regulate cell function and communication, particularly in the cardiovascular system.

LABEL: positive

SENTENCE 3","However, NO produced in the body helps regulate cell function and communication, particularly in the cardiovascular system.

LABEL: positive

SENTENCE 3",0.24,0.24,0.14,0.14
Moss is best classified as a nonvascular plant.,"mosses are terrestrial plants;

LABEL: entails

SENTENCE 3:
mosses are terrestrial plants;

LABEL","moss A group of terrestrial, nonvascular plants;

LABEL: entails

SENTENCE 3:
moss A group of terrestrial",0.0,0.25,0.44,0.43
Deep roots will best prevent a tree from being blown over by high winds during a storm.,"The root problems trees with root problems blow over in wind storms.

LABEL:
neutral

SENTENCE 3:
The root problems trees","The root problems trees with root problems blow over in wind storms.

LABEL: neutral

SENTENCE 3:
The root problems trees with",0.05,0.05,0.38,0.37
Cloudy conditions will most likely result from a low-pressure weather system.,"The weather system is not like other weather systems which are built around strong areas of low pressure and follow defined tracks over and away from land.

LABEL","The weather system is not like other weather systems which are built around strong areas of low pressure and follow defined tracks over and away from land.

LABEL",0.1,0.1,0.19,0.19
A change of season and less food usually cause certain animals to migrate.,"The food and water requirements of an animal will change as physiological or environmental conditions change.

LABEL:

SENTENCE 3:
The food","The amount of food and water required by an animal will change as a result of physiological or environmental changes.

LABEL: neutral

SENTENCE",0.12,0.11,0.24,0.15
A change of season and less food usually cause certain animals to migrate.,"The temperature of the ocean is rising.

LABEL: rising

SENTENCE 3:
The temperature of the ocean is rising.

","The temperature of the ocean is usually not affected by the seasons.

LABEL: warm

SENTENCE 3:
The temperature of the ocean",0.06,0.12,0.56,0.26
Strong odor helps some animals defend themselves against predators.,"They are not the cleanest of animals, and carry a strong odor.

LABEL:
They are not the cleanest of animals, and carry","They are not the cleanest of animals, and carry a strong odor.

LABEL: clean

SENTENCE 3:
They are not",0.19,0.14,0.43,0.23
Heat is produced when paper is burned.,"Forms of energy include heat heat,

LABEL: negative

SENTENCE 3:
Forms of energy include heat heat,

","The energy of a system is the sum of its kinetic energy and potential energy.

LABEL: kinetic

SENTENCE 3:
The energy",0.09,0.07,0.39,0.2
It takes about one year for earth to orbit the sun.,"The Earth is a sphere.

LABEL: entails

SENTENCE 3:
The Earth is a sphere.

LABEL: entails","The Earth is a sphere.

LABEL:

SENTENCE 3:
The Earth is a sphere.

LABEL:

",0.15,0.16,0.59,0.54
Exercising regularly is a good health habit.,"The habit to exercise regularly is a healthy one.

LABEL: entails

SENTENCE 3:
The habit to exercise regularly is a healthy","The habit to exercise regularly is a healthy one.

LABEL: entails

SENTENCE 3:
The habit to exercise regularly is a healthy",0.29,0.29,0.45,0.45
The flexibility of an object allows it to bend.,"This allows more flexibility when making objects in games.

LABEL: neutral

SENTENCE 3:
This allows more flexibility when making objects in","This allows more flexibility when making objects in games.

LABEL: neutral

SENTENCE 3:
This allows more flexibility when making objects in",0.13,0.13,0.4,0.4
Gravity and magnetism are both common forces.,The magnetic spring suspension I use the repulsion between two magnets as a spring force to balance the force of gravity rather than the metal spring more commonly used in vertical,Magnetic spring suspension I use the repulsion between two magnets as a spring force to balance the force of gravity rather than the metal spring more commonly used in vertical,0.05,0.05,0.29,0.28
It takes about one year for earth to orbit the sun.,"The Earth orbits the sun in a year.

LABEL: entails

SENTENCE 3:
The Earth orbits the sun in a year.","The Earth orbits the sun once every year.

LABEL: orbit

SENTENCE 3:
The Earth orbits the sun once every year.",0.26,0.26,0.47,0.58
Growing and reproducing occur in both plants and humans.,"And energy is what the plant needs to grow and reproduce.

LABEL:

SENTENCE 3:
And energy is what the plant needs","And energy is what the plant needs to grow and reproduce.

LABEL: neutral

SENTENCE 3:
And energy is what the plant",0.13,0.13,0.58,0.37
A complex machine is described by: it is made of more than one simple machine.,"Describe how simple machines operates.

LABEL: simple

SENTENCE 3:
Describe how simple machines operates.

LABEL","Describe how simple machines operates.

LABEL: neutral

SENTENCE 3:
Describe how simple machines operates.

LABEL",0.07,0.07,0.39,0.39
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"Two magnets or a magnet and a ferromagnetic work piece can cause force interaction.

LABEL:

SENTENCE 3:
Two magnets","The force interaction between two magnets or a magnet and a ferromagnetic work piece can cause force interaction.

LABEL: force interaction

SENT",0.32,0.29,0.36,0.32
Gravity and magnetism are both common forces.,"Yes, the magnetism force is independent of gravity or atmosphere.

LABEL: yes

SENTENCE 3:
Yes, the magnetism","The magnetism force is independent of gravity or atmosphere.

LABEL: yes

SENTENCE 3:
The magnetism force is independent of",0.17,0.15,0.37,0.37
"The correct order of food traveling through the digestive system after it is swallowed is: esophagus, stomach, small intestine, large intestine.","The digestive system consists of the mouth, which is used only as a passage way, if you will, the esophagus, the stomach, small intestine,","The digestive system consists of the mouth, which is used only as a passage way, if you will, the esophagus, the stomach, small intestine,",0.36,0.36,0.46,0.46
Cloudy conditions will most likely result from a low-pressure weather system.,"The weather forecast for Sunday calls for mostly cloudy but pleasant weather conditions.

LABEL: cloudy

SENTENCE 3:
The weather forecast for","The forecast calls for mostly cloudy but pleasant weather conditions.

LABEL: pleasant

SENTENCE 3:
The forecast calls for mostly cloudy but",0.18,0.12,0.27,0.39
Growing and reproducing occur in both plants and humans.,"The plant may also reproduce by growing a plantlet and runners.

LABEL: neutral

SENTENCE 3:
The plant may also reproduce","The plant may also reproduce by growing a plantlet and runners.

LABEL: neutral

SENTENCE 3:
The plant may also reproduce",0.14,0.14,0.33,0.33
Soft describes the texture of a kitten’s fur.,"Texture feels like soft wool, unlike fur of other kangaroos (Staker 2006)

LABEL: neutral

SENTENCE 3:","The kangaroo is a marsupial, and its pouch is used to carry its young.

LABEL:

SENTENCE 3:",0.16,0.15,0.25,0.15
A complex machine is described by: it is made of more than one simple machine.,"Be able to combine simple machines to make complex machines.

LABEL: neutral

SENTENCE 3:
Be able to combine simple machines to","Be able to combine simple machines to make complex machines.

LABEL: neutral

SENTENCE 3:
Be able to combine simple machines to",0.11,0.11,0.36,0.36
It takes about one year for earth to orbit the sun.,"The Earth is a sphere, and the Sun is a star.

LABEL: entails

SENTENCE 3:
The Earth is a sphere","The Earth is a sphere, and the Sun is a star.

LABEL:
The Sun is a star, and the Earth is a sphere.",0.19,0.18,0.28,0.62
Strong odor helps some animals defend themselves against predators.,"Some have strong odors and tastes.

LABEL: strong

SENTENCE 3:
Some have strong odors and tastes.

","Some have strong odors and tastes.

LABEL: neutral

SENTENCE 3:
Some have strong odors and tastes.

",0.16,0.16,0.57,0.55
Watering plants and grass in the early morning is a way to conserve water because smaller amounts of water evaporate in the cool morning.,"In the same way, water that evaporates from a plant cools the plant.

LABEL:

SENTENCE 3:
In the","In the same way, water that evaporates from a plant cools the plant.

LABEL:

SENTENCE 3:
In the",0.29,0.29,0.19,0.19
Cloudy conditions will most likely result from a low-pressure weather system.,"The Super Bowl was played on Sunday, February 5, 2006, at the Georgia Dome in Atlanta, Georgia.

LABEL: cold

SENT","The Super Bowl was played on Sunday, February 2, 2014.

LABEL: neutral

SENTENCE 3:
The Super Bowl was played",0.0,0.0,-0.04,0.23
Heat is produced when paper is burned.,"In almost every energy transformation, some thermal energy is produced in the form of heat.

LABEL: negative

SENTENCE 3:
In","In almost every energy transformation, some thermal energy is produced in the form of heat.

LABEL: neutral

SENTENCE 3:
In",0.15,0.15,0.13,0.14
Moss is best classified as a nonvascular plant.,"A moss, liverwort, or hornwort; a nonvascular plant that inhabits the land but lacks many of the terrestrial adaptations of vascular plants","A moss, liverwort, or hornwort; a nonvascular plant that inhabits the land but lacks many of the terrestrial adaptations of vascular plants",0.27,0.27,0.47,0.47
It would help conserve water to turn off water while brushing teeth.,"You can help conserve fresh water by taking short showers instead of baths and by turning the water off while brushing your teeth.

LABEL: entails

","You can help conserve fresh water by taking short showers instead of baths and by turning the water off while brushing your teeth.

LABEL:

S",0.38,0.38,0.34,0.52
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"Force between two magnetic poles.

LABEL:

SENTENCE 1:
Force between two magnetic poles.

LABEL:

","The magnetic field is perpendicular to the direction of the magnetic field.

LABEL: perpendicular

SENTENCE 3:
The magnetic field is parallel",0.3,0.15,0.49,0.34
Exercising regularly is a good health habit.,"To maintain good health, regular exercise is required.

LABEL: entails

SENTENCE 3:
To maintain good health, regular exercise is","The following are the symptoms of a heart attack:

LABEL:

SENTENCE 3:
The following are the symptoms of a stroke:",0.23,0.07,0.43,0.4
Sunlight is the main source of energy for all of the organisms in most food chains.,"The sun is the ultimate source of most of the energy we use.

LABEL: entails

SENTENCE 3:
The sun is the","The sun is the ultimate source of most of the energy we use.

LABEL:

SENTENCE 3:
The sun is the ultimate",0.32,0.32,0.28,0.41
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"The two substances that attract must be magnetic.

LABEL: magnetic

SENTENCE 3:
The two substances that attract must be magnetic.","The two substances that attract must be magnetic.

LABEL: magnetic

SENTENCE 3:
The two substances that attract must be magnetic.",0.21,0.21,0.53,0.53
Ice cubes are an example of the solid form of water.,"For example, if you were to put an ice cube, a solid, outside on a hot day, it would turn to water, a liquid.

","The ice cube would turn to water, a liquid.

LABEL:
The ice cube would turn to water, a liquid.

SENT",0.17,0.19,0.54,0.6
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","The volume of a solid is equal to its surface area.

LABEL: entails

SENTENCE 3:
The volume of a solid is","The volume of a solid is the sum of the volumes of its constituent parts.

LABEL:
The volume of a solid is the sum of the",0.21,0.23,0.32,0.39
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,This is why the electrical cords that connect your TV and other appliances to the electrical receptacles in the wall are generally made of copper wire covered with rubber or plastic,This is why the electrical cords that connect your TV and other appliances to the electrical receptacles in the wall are generally made of copper wire covered with rubber or plastic,0.22,0.22,0.54,0.54
Soft describes the texture of a kitten’s fur.,"They have a medium-long, non-matting coat with a soft texture like rabbit fur.

LABEL:
medium-long, non-","They have a medium-long, non-matting coat with a soft texture like rabbit fur.

LABEL: neutral

SENTENCE 3",0.21,0.21,0.37,0.33
Moss is best classified as a nonvascular plant.,"The mosses and liverworts have the gametophyte phase dominant.

LABEL: entails

SENTENCE 3:
The moss","The gametophyte phase is the phase in which the gametophyte is the dominant cell type.

LABEL: gametophyte
",0.09,0.08,0.22,0.25
Watering plants and grass in the early morning is a way to conserve water because smaller amounts of water evaporate in the cool morning.,"When operating sprinklers, water in the early morning or late evening to reduce evaporation.

LABEL: entails

SENTENCE 3:","The water in the early morning or late evening to reduce evaporation.

LABEL:
The water in the early morning or late evening to reduce",0.24,0.38,0.18,0.35
Growing and reproducing occur in both plants and humans.,"These two fungi can grow on a variety of plants that enter both our human and animal food supplies.

LABEL: neutral

SENTENCE 3","The two fungi can grow on a variety of plants that enter both our human and animal food supplies.

LABEL: neutral

SENTENCE 3",0.12,0.12,0.33,0.34
The number of daylight hours each day would be greatest during the summer near the north pole.,"To walk to the North Pole would take 46 days.

LABEL:
To walk to the North Pole would take 46 days.

SENT","To walk to the North Pole would take 46 days.

LABEL: north

SENTENCE 3:
To walk to the North Pole would",0.26,0.26,0.51,0.23
Ice cubes are an example of the solid form of water.,"Other examples of solid water are ice cubes, icicles, ice on a skating rink.

LABEL: entails

SENTENCE 3:
","The ice cubes are solid water.

LABEL: ice

SENTENCE 3:
The ice cubes are solid water.

LABEL",0.21,0.43,0.23,0.55
The sun is classified as a star.,"Stacey Wiebe is a staff writer at the Merced Sun-Star Top CLASSIFIEDS Contact the Sun-Star

LABEL: neutral
","Stacey Wiebe is a staff writer at the Merced Sun-Star Top CLASSIFIEDS Contact the Sun-Star

LABEL: neutral
",0.23,0.23,0.27,0.27
A complex machine is described by: it is made of more than one simple machine.,"I prefer to follow the method I just described.

LABEL:
I prefer to follow the method I just described.

SENTENCE 1","I have a machine that is capable of running a large number of tests, but I don't have the time to run them all.

LABEL:",0.06,0.2,0.49,0.28
"Seeds that remain inactive until the right conditions of light, water, and soil are present are called dormant","HHV-6 is a major cause of herpes zoster.

LABEL: active

SENTENCE 3:
HHV-6 is","HHV-6 remains dormant or inactive in most individuals.

LABEL: active

SENTENCE 3:
HHV-6 remains dormant",0.06,0.11,0.16,0.36
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"The second one will never come back because, when its speed decreases, the distance between the two magnets increases by as much, exactly compensating the loss of speed","The second one will never come back because, when its speed decreases, the distance between the two magnets increases by as much, exactly compensating the loss of speed",0.34,0.34,0.39,0.39
"The correct order of food traveling through the digestive system after it is swallowed is: esophagus, stomach, small intestine, large intestine.","The GI tract includes the esophagus, stomach, small intestine, large intestine or colon, rectum, and anus.

SENTENCE 1:","The digestive or gastrointestinal (GI) tract includes the esophagus, stomach, small intestine, large intestine or colon, rectum, and anus.

",0.41,0.4,0.38,0.53
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"Show two magnets being attracted to one another.

LABEL: positive

SENTENCE 3:
Show two magnets being attracted to one another.","Show two magnets being attracted to one another.

LABEL: positive

SENTENCE 3:
Show two magnets being attracted to one another.",0.21,0.21,0.54,0.54
The number of daylight hours each day would be greatest during the summer near the north pole.,"The windless days in Caithness are few, but in summer the daylight hours are long.

LABEL:
The windless days in C","The windless days in Caithness are few, but in summer the daylight hours are long.

LABEL: summer

SENTENCE 3",0.21,0.22,0.41,0.26
Gravity and magnetism are both common forces.,"The spring force is a conservative force;

LABEL: positive

SENTENCE 3:
The spring force is a conservative force;

","The spring force is the force that resists the motion of the body;

LABEL: positive

SENTENCE 3:
The gravity force is",0.0,0.07,0.49,0.17
Moss is best classified as a nonvascular plant.,"Nonvascular plants include mosses, liverworts, and hornworts.

LABEL: entails

SENTENCE 3:
Non","The vascular plants include the following:

1.

2.

3.

4.

5.

6.
",0.1,0.0,0.18,0.32
Strong odor helps some animals defend themselves against predators.,"they are used to make a variety of foods;

LABEL: acidic

SENTENCE 3:
they are used to make a variety of","they are used to treat a variety of skin conditions;

LABEL: mild

SENTENCE 3:
they are used to treat a variety",0.0,0.0,0.3,0.32
Gravity and magnetism are both common forces.,"5.2 Describe the effects of common forces (pushes and pulls) on objects, such as those caused by gravity, magnetism, and mechanical forces","5.2 Describe the effects of common forces (pushes and pulls) on objects, such as those caused by gravity, magnetism, and mechanical forces",0.2,0.2,0.51,0.51
The sun is classified as a star.,"The job openings advertised in the classified section of the Turlock Daily Journal, The Modesto Bee, the Merced Sun-Star and other publications as necessary.","The newspaper advertises job openings in the classified section of the Turlock Daily Journal, The Modesto Bee, the Merced Sun-Star and other publications as",0.19,0.19,0.27,0.22
A change of season and less food usually cause certain animals to migrate.,"The change in the actors playing certain characters in season two was a good thing.

LABEL: positive

SENTENCE 3:
The change","The change in the actors playing certain characters in season two was a result of the actors’ contracts.

LABEL: neutral

SENTENCE",0.12,0.12,0.27,0.13
The sequence egg -> larva -> pupa -> adult shows the life cycle of some insects.,"The four stages in this insect life cycle are the egg, larva, pupa and adult.

LABEL: entails

SENTENCE 3","The four stages in this insect life cycle are the egg, larva, pupa and adult.

LABEL: entails

SENTENCE 3",0.31,0.31,0.34,0.34
Cloudy conditions will most likely result from a low-pressure weather system.,"The snow pushed into the southern region of Louisiana was caused by a low-pressure system coupled with unusually low temperatures.

LABEL:
The low-","The snow pushed into the southern region of Louisiana, extreme weather conditions for the area must be present, usually a low-pressure system coupled with unusually low temperatures.",0.22,0.25,0.2,0.43
A complex machine is described by: it is made of more than one simple machine.,"A turing machine is a simple theoritical machine that should be able to solve any problem that a more complex machine can, and hence, is used in","A turing machine is a simple theoritical machine that should be able to solve any problem that a more complex machine can, and hence, is used in",0.24,0.24,0.37,0.37
It takes about one year for earth to orbit the sun.,"The Earth orbits the sun in a period of 11.9 Earth years.

LABEL:

SENTENCE 3:
The Earth orbits the","The sun is a giant ball of gas and dust.

LABEL:

SENTENCE 3:
The sun is a giant ball of gas",0.19,0.12,0.36,0.41
Soft describes the texture of a kitten’s fur.,"CHARACTERISTICS bodyOffer(23438) Moles have small, rounded bodies, pointy snouts and soft, fluffy brown or grey fur","CHARACTERISTICS bodyOffer(23438) Moles have small, rounded bodies, pointy snouts and soft, fluffy brown or grey fur",0.15,0.15,0.19,0.19
A complex machine is described by: it is made of more than one simple machine.,"This could be described as capital goods that produce consumer goods -- or perhaps as machines that produce better machines for making consumer goods.

LABEL: capital goods","The capital goods that produce capital goods are machines that produce better machines for making machines that produce consumer goods.

LABEL: capital goods

SENT",0.05,0.0,0.39,0.39
A change of season and less food usually cause certain animals to migrate.,"The new production systems or environmental changes increase access to certain foods.

LABEL: positive

SENTENCE 3:
The new production systems or","The production of certain foods has increased due to new production systems or environmental changes.

LABEL: positive

SENTENCE 3:
The production",0.06,0.18,0.28,0.18
Watering plants and grass in the early morning is a way to conserve water because smaller amounts of water evaporate in the cool morning.,"You should water early in the morning or early evening to avoid evaporation.

SENTENCE 1:
You should water early in the morning or","You should water early in the morning or early evening to avoid evaporation.

LABEL: entails

SENTENCE 3:
You should",0.34,0.19,0.42,0.2
The sun is classified as a star.,"Calgary Sun Toronto Star The New York Times Free access to most of each day's issue, including the classifieds.

LABEL: neutral

","The New York Times Free access to most of each day's issue, including the classifieds.

LABEL: neutral

SENTENCE 3:",0.14,0.07,0.16,0.17
Heat is produced when paper is burned.,"Wind Energy Wind energy is a form of solar energy produced by uneven heating of the Earth's surface.

LABEL:

SENTENCE 3:","Wind Energy Wind energy is a form of solar energy produced by uneven heating of the Earth's surface.

LABEL: negative

SENTENCE 3",0.14,0.13,0.19,0.19
A complex machine is described by: it is made of more than one simple machine.,"Complex machines are merely combinations of two or more simple machines.

LABEL: entails

SENTENCE 3:
Complex machines are merely","Complex machines are merely combinations of two or more simple machines.

LABEL: entails

SENTENCE 3:
Complex machines are merely",0.24,0.24,0.36,0.36
The number of daylight hours each day would be greatest during the summer near the north pole.,The day with the most hours of sunlight in the northern hemisphere (fewest hours of sunlight in the southern hemisphere) occurs when the North Pole is pointing most nearly,The day with the most hours of sunlight in the northern hemisphere (fewest hours of sunlight in the southern hemisphere) occurs when the North Pole is pointing most nearly,0.3,0.3,0.43,0.43
Gravity and magnetism are both common forces.,"The force of gravity is the force that holds the earth in orbit around the sun.

LABEL: gravity

SENTENCE 3:
The","The force of gravity is the force that holds the Earth in orbit around the Sun.

LABEL: gravity

SENTENCE 3:
The",0.07,0.07,0.11,0.1
It takes about one year for earth to orbit the sun.,"The earth moves faster because it is closer to the sun, taking only one year to orbit our daystar.

LABEL: entails

SENT","The Earth is closer to the sun because it is closer to the sun, taking only one year to orbit our daystar.

LABEL: entails
",0.3,0.29,0.22,0.34
Using nutrients and growing are common to all living things.,"The process we use to alter the growing environment and increase the levels of a specific nutrient is called ____________.

LABEL:

SENT","The process we use to alter the growing environment is called a “nutrient”.

LABEL:

SENTENCE 3:
",0.06,0.08,0.18,0.22
Strong odor helps some animals defend themselves against predators.,"Adults are strong fighters and can defend themselves against predators such as owls, coyotes, foxes, dogs, and bobcats.

LABEL","The adult male is the dominant male in the group.

LABEL: dominant

SENTENCE 3:
The adult female is the dominant female",0.36,0.0,0.39,0.33
Cloudy conditions will most likely result from a low-pressure weather system.,"The weather was cloudy and mostly mild.

LABEL: mild

SENTENCE 3:
The weather was cloudy and mostly mild.

","The temperature was about 30 degrees.

LABEL: mild

SENTENCE 3:
The wind was blowing from the north.

LAB",0.13,0.07,0.58,0.25
"The correct order of food traveling through the digestive system after it is swallowed is: esophagus, stomach, small intestine, large intestine.","Glossary

SENTENCE 1:
Glossary

SENTENCE 2:
Glossary

SENTENCE 1:","The digestive process begins in the mouth and moves through the esophagus, stomach, and the small and large intestine.

LABEL:

S",0.0,0.38,0.33,0.44
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","Solids Solids are the only phase in which matter has a definite shape and a definite volume.

LABEL: entails

SENTENCE 3","Solids Solids are the only phase in which matter has a definite shape and a definite volume.

LABEL:

SENTENCE 3:",0.37,0.38,0.4,0.49
Strong odor helps some animals defend themselves against predators.,"the strong will not be able to defend themselves;

LABEL: weak

SENTENCE 3:
the strong will not be able to defend","the strong will not be able to defend themselves;

LABEL: strong

SENTENCE 3:
the strong will not be able to defend",0.2,0.2,0.42,0.44
The number of daylight hours each day would be greatest during the summer near the north pole.,"The North Pole is tilted furthest from the sun and the sun's daily maximum height is at its lowest point.

LABEL: tilted

S","The number of daylight hours is reduced to a minimum.

LABEL: negative

SENTENCE 3:
The number of daylight hours is reduced",0.15,0.32,0.3,0.38
Moss is best classified as a nonvascular plant.,"Mosses are a type of nonvascular plant.

LABEL: entails

SENTENCE 3:
Mosses are a type","Mosses are a type of nonvascular plant.

LABEL: entails

SENTENCE 3:
Mosses are a type",0.26,0.26,0.37,0.37
Growing and reproducing occur in both plants and humans.,"Recognize that animals (including humans) and plants are living things that grow, reproduce, and need food and water.

LABEL: entails
","Recognize that animals (including humans) and plants are living things that grow, reproduce, and need food and water.

LABEL: entails
",0.21,0.21,0.34,0.34
A prism helps people understand what makes up white light.,"The light from the incandescent bulb is not the same as the light from the sun.

LABEL: warm

SENTENCE 3:","The prism colors are close together because the light is coming from the same direction.

LABEL: parallel

SENTENCE 3:
The light",0.07,0.13,0.11,0.25
The sun is the center of our solar system.,"The Sun is the center of the solar system.

LABEL: entails

SENTENCE 3:
The Sun is the center of the solar","The Sun is the center of the solar system.

LABEL:
The Sun is the center of the solar system.

SENTENCE 3",0.53,0.53,0.46,0.64
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","The type of matter that has a definite shape and definite volume is a solid.

LABEL: entails

SENTENCE 3:
The type","The type of matter that has a definite shape and definite volume is a solid.

LABEL: entails

SENTENCE 3:
The type",0.37,0.37,0.31,0.31
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,Ask the students what they think will happen to the force of attraction between two magnets as they increase the distance between them with 1) steel washers or 2),Ask the students what they think will happen to the force of attraction between two magnets as they increase the distance between them with 1) steel washers or 2),0.38,0.38,0.49,0.49
Strong odor helps some animals defend themselves against predators.,"It is a colourless liquid with a strong odor characteristic of alkyl sulfides.

LABEL: alkyl sulfide

SENT","It is a colourless liquid with a strong odor characteristic of alkyl sulfides.

LABEL: neutral

SENTENCE 3:
",0.15,0.15,0.32,0.27
The number of daylight hours each day would be greatest during the summer near the north pole.,"In the summer, the sun is higher in the sky, so it is easier to see it.

LABEL:
higher

SENTENCE","In Europe, there is more daylight in the summer, and less night, so each of the 12 daylight hours is longer than a night hour.

LAB",0.16,0.19,0.16,0.28
Heat is produced when paper is burned.,"Also, they use heat, in the form of burning propane, to produce the cold inside the refrigerator.

LABEL:
neutral

S","The refrigerator is a device that uses heat to keep food cold.

LABEL: cold

SENTENCE 3:
The refrigerator is a device",0.07,0.14,0.23,0.26
The equator on earth receives the most direct sunlight.,"The equator is relatively hot because sunlight strikes Earth directly at that latitude;

LABEL: entails

SENTENCE 3:
The equator","The equator is relatively cold because sunlight strikes Earth at that latitude;

LABEL: entails

SENTENCE 3:
The equator is",0.29,0.29,0.3,0.19
This statement best describes sandy soils: sandy soils allow water to drain quickly.,"The soil is well-drained and sandy loam soils are preferred.

LABEL: sandy loam

SENTENCE 3:
The","The soil is well-drained and sandy loam soils are preferred.

LABEL: neutral

SENTENCE 3:
The soil is",0.2,0.13,0.36,0.37
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"The magnetic force decreases as the distance from the magnet increases.

LABEL: entails

SENTENCE 3:
The magnetic force decreases as the","As the distance from the magnet increases, the magnetic force decreases.

LABEL:
As the distance from the magnet increases, the magnetic force decreases.",0.25,0.24,0.29,0.7
Strong odor helps some animals defend themselves against predators.,"These weeds have a characteristic strong odor .

LABEL: strong

SENTENCE 3:
These weeds have a characteristic strong odor .

","These weeds have a characteristic strong odor .

LABEL: strong

SENTENCE 3:
These weeds have a characteristic strong odor .

",0.15,0.15,0.63,0.63
The sun is the center of our solar system.,"The Sun and Solar System are revolving around the center of the Galaxy.

LABEL:
The Sun and Solar System are revolving around the center of the","The Sun and Solar System are revolving around the center of the Galaxy.

LABEL:

SENTENCE 3:
The Sun and Solar System",0.4,0.47,0.57,0.44
Strong odor helps some animals defend themselves against predators.,"We both smelled a strong wild animal odor.

LABEL:
We both smelled a strong wild animal odor.

SENTENCE 3:
","We both smelled a strong wild animal odor.

LABEL: neutral

SENTENCE 3:
We both smelled a strong wild animal odor.",0.14,0.14,0.57,0.6
