completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
He went back to his previous thoughts.,"He was not able to make a decision.

LABEL: 1

SENTENCE 3:
He was not able to make a decision.","He was not a man of action.

LABEL: 1

SENTENCE 1:
He was not a man of action.

",0.15,0.08,0.59,0.57
The dread-filled slaves fled the plantation due to angst concerning the witch.,"The house fell into ruin after emancipation, when fear of the witch's influence drove the plantation's slaves away.

LABEL: 1

","The house fell into ruin after emancipation, when fear of the witch's influence drove the plantation's slaves away.

LABEL: 1

",0.17,0.17,0.49,0.49
"It does not include the mail sent in response to advertising, which might drive up revenue.","The mail sent in response to advertising is not included in the mail sent in response to the advertising.

LABEL: 2

SENTENCE 3","The mail sent in response to advertising is not the same as the mail sent in response to advertising.

LABEL: 2

SENTENCE 1",0.41,0.41,0.34,0.33
"It sat in his hand still, devoid of movement or sound.","It vibrated under his hand.

LABEL: 2

SENTENCE 3:
It vibrated under his hand.

LABEL","It vibrated under his hand.

LABEL: 3

SENTENCE 3:
It vibrated under his hand.

LABEL",0.23,0.23,0.57,0.59
The servant girl ascended to heaven for her good behavior.,"Look for the servant girl hurtled into hell for flirting with the devil.

LABEL: 3

SENTENCE 3:
Look","The servant girl hurtled into hell for flirting with the devil.

LABEL: 3

SENTENCE 3:
The servant girl",0.29,0.29,0.37,0.41
The next two centuries spelled disaster for Aelia Capitolina which was constantly harassed.,"The next two centuries Aelia Capitolina enjoyed an innocuous history.

LABEL: 2

SENTENCE 3:
The next two centuries","The city of Aelia Capitolina was founded in the year of the Emperor Augustus.

LABEL: 3

SENTENCE 2:
The",0.39,0.25,0.39,0.16
Depreciated capital is replaced using national saving funds.,"6 The share of gross national saving used to replace depreciated capital has increased over the past 40 years.

LABEL: 1

SENTENCE","5 The share of gross national saving used to replace depreciated capital has increased over the past 40 years.

LABEL: 1

SENTENCE",0.13,0.13,0.22,0.22
Ancient writings don't show an accurate picture of Indo-Anryan society.,"If ancient writings give only a romanticized view, they do offer a more precise picture of Indo-Aryan society.

LABEL: 1
","The Indo-Aryan language family is the largest of the Indo-European languages.

LABEL: 1

SENTENCE 1:",0.36,0.14,0.47,0.14
They are better than we are. ,"We hate them because they are smarter, or more studious, or more focused than we are.

LABEL: 1

SENTENCE 1","We hate them because they are smarter, or more studious, or more focused than we are.

LABEL: 1

SENTENCE 1",0.38,0.38,0.26,0.26
The grounds are barren and dilapidated. ,"To get a wonderful view of the whole stretch of river, and to stretch your legs in a beautiful parklike setting, climb up to the Ceteau de","The Ceteau de Marqueyssac and its jardins suspendus (hanging gardens) are a beautiful parklike setting.

SENT",0.12,0.18,0.05,0.14
It's crazy! ,"yeah really no kidding

LABEL: 2

SENTENCE 1:
yeah really no kidding

LABEL: 1

","yeah really no kidding

LABEL: 2

SENTENCE 1:
yeah really no kidding

LABEL: 3

",0.0,0.0,0.48,0.45
"An organization is successful if its activities, resources, and goals align.","An organization's activities, core processes, and resources must be aligned to support its mission and help it achieve its goals.

LABEL: 1

","An organization's activities, core processes, and resources must be aligned to support its mission and help it achieve its goals.

LABEL: 1

",0.35,0.35,0.59,0.59
You can buy standard print film in many of the major towns.,"JX; Tel. (01539) 722-922.
SENTENCE 2:
The following is a list of shops in the major",", 2, Stramongate, Kendal LA9 4BH; Tel. (01539) 720-085.
SENTENCE 2:
",0.21,0.0,0.17,0.06
The three searched for valuable items before sending for a doctor.,"""Yes, there is a small box on the floor, and it is full of gold coins.""

LABEL: 1

SENTENCE 3","""I think I know what it is,"" said the doctor. ""It is a small, round, black stone, about the size of a pea.",0.06,0.12,0.15,0.24
Advances in technology usually ebb and flow.,"The wave of technological advances that crested in the late 20th century has subsided.

LABEL: 1

SENTENCE 3:
","The wave of technological advances that came in the late 1800s and early 1900s was the wave of the steam engine.

LABEL: 1

",0.16,0.2,0.29,0.22
"Jerry, why do you hate sports?","I like the Red Sox

LABEL: 2

SENTENCE 3:
I like the Red Sox too

LABEL: 3
","I like the Red Sox

LABEL: 2

SENTENCE 1:
I like the Red Sox

LABEL: 2

",0.0,0.0,0.49,0.59
I don't usually watch the games that are screened at night.,i don't know how to do that i don't know how to do that i don't know how to do that i don't know how to do that,i don't know how to do that i don't know how to do that i don't know how to do that i don't know how to do that,0.18,0.18,0.47,0.47
"""I'll take care of fixing this."". ","'You should do the fixing.'

LABEL: 1

SENTENCE 3:
'You should do the fixing.'

LABEL","'You should do the fixing.'

LABEL: 3

SENTENCE 3:
'You should do the fixing.'

LABEL",0.09,0.09,0.61,0.67
Thompson and Giuliani don't want to care about day cares.,"The study, which was conducted by the University of Michigan, found that the quality of day-care centers varies widely.

LABEL: 2

","The new law, which is expected to be signed by the president, will require that all day-care centers be inspected by the state and that they must meet",0.06,0.1,0.14,0.2
"No, they wouldn't.","oh uh-huh well no they wouldn't would they no

LABEL: 1

SENTENCE 1:
oh uh-huh","oh uh-huh well no they wouldn't would they no

LABEL: 1

SENTENCE 1:
oh uh-huh",0.36,0.36,0.41,0.41
A major point is added by current history.,"And here, current history adds a major point.

LABEL: 1

SENTENCE 1:
And here, current history adds a major","And here, current history adds a major point.

LABEL: 1

SENTENCE 1:
And here, current history adds a major",0.37,0.37,0.56,0.56
The Varanasi Hindu University doesn't have an art museum.,"The Varanasi Hindu University has an Art Museum with a superb collection of 16th-century Mughal miniatures, considered superior to the national collection in Delhi","The Varanasi Hindu University has an Art Museum with a superb collection of 16th-century Mughal miniatures, considered superior to the national collection in Delhi",0.4,0.4,0.52,0.52
I know exactly where Dances with Wolves was filmed.,"um i've visited the Wyoming area i'm not sure exactly where Dances with Wolves was filmed

LABEL: 2

SENTENCE 3","i've been to the Wyoming area i'm not sure exactly where Dances with Wolves was filmed

LABEL: 3

SENTENCE 3",0.52,0.52,0.32,0.36
Saving could increase net foreign investment  substantially and quickly. ,"saving that did not finance domestic investment would increase net foreign investment and improve the current account balance.

LABEL: 2

SENTENCE 3:","saving that did not finance domestic investment would increase net foreign investment and improve the current account balance.

LABEL: 2

SENTENCE 1:",0.39,0.39,0.29,0.29
Everyone knows where they will turn up next.,"I'm not sure where they'll turn up next.

LABEL: 3

SENTENCE 3:
I'm not sure where they'll","I'm not sure where they'll turn up next.

SENTENCE 1:
I'm not sure where they'll turn up next.

",0.34,0.33,0.48,0.72
The Sea of Galilee is full of saltwater. ,"The Sea of Galilee is the largest freshwater lake in the world, and is located in the northern part of the Golan Heights.

LABEL:","The Sea of Galilee is a freshwater lake in the northern part of the Golan Heights, Israel.

LABEL: 3

SENTENCE",0.38,0.43,0.32,0.22
One can often get help at Tourist Information offices.,"Tourist Information offices can be very helpful.

LABEL: 1

SENTENCE 1:
Tourist Information offices can be very helpful.","Tourist Information offices can be very helpful.

LABEL: 1

SENTENCE 1:
Tourist Information offices can be very helpful.",0.3,0.3,0.71,0.71
I won't be substituting anything in this case.,"substitute my my yeah my kid'll do uh four or five hours this week for me no problem

LABEL: 3

SENTENCE 3","substitute my my yeah my kid'll do uh four or five hours this week for me no problem

LABEL: 3

SENTENCE 3",0.06,0.06,0.26,0.26
Legal services personnel saw product demonstrations. ,"The demonstration was a success.

LABEL: 1

SENTENCE 3:
The demonstration was a success.

LABEL: 2","The court's technology experts were impressed by the demonstrations of the four companies.

LABEL: 1

SENTENCE 1:
The court's",0.0,0.07,0.36,0.28
Professors realized it was hard to make a new language based on Swedish.,"The professors soon realized that creating a new language was not an easy task.

LABEL: 2

SENTENCE 3:
The professors soon","The professors soon realized that creating a new language was not an easy task.

LABEL: 2

SENTENCE 1:
The professors soon",0.29,0.29,0.41,0.42
Duke William conquered England before attending the consecration of Notre-Dame.,"Duke William returned from his conquest of England to attend the consecration of Notre-Dame in 1067.

LABEL: 1

S","Duke William returned from his conquest of England to attend the consecration of Notre-Dame in 1067.

LABEL: 1

S",0.52,0.52,0.44,0.44
It is hard to determine if public procedure is contrary to public interest.,"a 808(2) only applies if the agency finds with good cause that notice and public procedure thereon are impracticable, unnecessary, or contrary to the","a 808(2) only applies if the agency finds with good cause that notice and public procedure thereon are impracticable, unnecessary, or contrary to the",0.26,0.26,0.21,0.21
I know a few older ones from when I lived there.,"oh yeah i know a few of those too

LABEL: 2

SENTENCE 3:
oh yeah i know a few of those too","i know a few of those too

LABEL: 2

SENTENCE 1:
i know a few of those too

LABEL",0.3,0.33,0.56,0.53
Sir James expected Miss Tuppence to give him directions.,"I am sure, said Sir James, ""that you will find it a very pleasant place to live in.

LABEL: 2

SENT","I am afraid I cannot tell you, said Miss Tuppence, ""what the

LABEL: 2

SENTENCE 1:
I",0.2,0.15,0.11,0.02
With application how do you think it should be done?,"i how do you feel that it should be applied

LABEL: 1

SENTENCE 3:
i how do you feel that it should","i am not sure

LABEL: 1

SENTENCE 1:
i am not sure

LABEL: 2

SENT",0.37,0.0,0.44,0.35
"Rivers, streams and coasts are affected by mercury emissions.","EPA estimates that 5.6 million acres of lakes, estuaries and wetlands and 43,500 miles of streams, rivers and coasts are impaired","EPA estimates that 5.6 million acres of lakes, estuaries and wetlands and 43,500 miles of streams, rivers and coasts are impaired",0.25,0.25,0.42,0.42
Felipe II decided that Madrid should remain a province.,"The Spanish conquest of the Americas was a major event in the history of the world.

LABEL: 3

SENTENCE 3:
The","The capital of Spain, Madrid, is the capital of Spain.

LABEL: 3

SENTENCE 3:
The capital of Spain,",0.07,0.07,0.03,0.26
He could imagine Susan's voice speaking to him.,"THEY ARE READY, returned Susan's voice in the back of his mind.

LABEL: 1

SENTENCE 1:
THE","I'M NOT READY, returned Susan's voice in the back of his mind.

LABEL: 1

SENTENCE 1:
",0.22,0.22,0.11,0.18
A sun umbrella might help those who really need shade everywhere.,"Wear a nicely ventilated hat and keep to the shade in the street.

LABEL: 2

SENTENCE 1:
Wear","Wear a nicely ventilated hat and keep to the shade in the street.

LABEL: 2

SENTENCE 1:
Wear",0.14,0.14,0.22,0.22
"He only ate vegetables, fruits, nuts and lots of meat.","He was a good student

LABEL: 3

SENTENCE 3:
He was a good student

LABEL: 4

","He was a man of

LABEL: 3

SENTENCE 3:
He was a man of

LABEL: 4

",0.08,0.15,0.54,0.42
Warmer weather doesn't alter planting time.,"oh really it wouldn't matter if we plant them when it was starting to get warmer

LABEL: 1

SENTENCE 1:
oh","oh really it wouldn't matter if we plant them when it was starting to get warmer

LABEL: 1

SENTENCE 1:
oh",0.07,0.07,0.33,0.33
Robust came in last place among the submitted words and phrases.,"Robust  was a good choice for the first word in the sentence, but it's not a good choice for the second word.

LABEL:","The first sentence of the second paragraph of the second chapter of the book is a cliche.

LABEL: 3

SENTENCE 3:",0.17,0.06,0.35,0.17
The entrance hall is often used to host exhibitions.,"The exhibition is held in the splendid entrance hall.

LABEL: 1

SENTENCE 3:
The exhibition is held in the splendid entrance","The exhibition is held in the splendid entrance hall.

LABEL: 1

SENTENCE 1:
The exhibition is held in the splendid entrance",0.27,0.27,0.5,0.51
The whole war we guarded the oil and tried to steal it.,"during the whole war he never put out like a conservation a conservation effort for oil

LABEL: 1

SENTENCE 3:
during the","the war was a disaster for the oil industry

LABEL: 3

SENTENCE 3:
the war was a disaster for the oil industry",0.24,0.24,0.25,0.51
You can see the entrance of the Sandal Bedesten on your right.,"On your left is the entrance to the 16th-century Sandal Bedesten, with lovely brick vaults supported on massive stone pillars.

LAB","On your right is the entrance to the 16th-century Sandal Bedesten, with lovely brick vaults supported on massive stone pillars.

LAB",0.35,0.35,0.5,0.52
My family will take your advice as we tour the Hippodrome.,"The Hippodrome is a magnificent building, but it is not the only thing that makes it so.

LABEL: 2

SENTENCE","The Hippodrome is a vast open space, with a grandstand and a grandstand.

LABEL: 2

SENTENCE 1:",0.13,0.14,0.21,0.14
That would be affirmative sir. ,"I'm sorry, sir.

LABEL: 1

SENTENCE 1:
I'm sorry, sir.

LABEL: 2","I'm sorry, sir.

LABEL: 1

SENTENCE 1:
I'm sorry, sir.

LABEL: 2",0.11,0.11,0.52,0.52
I have never developed a love for gardening. ,because i always had to do it and so i just pay someone else to do it and they do the they do the cutting they fertilize they um edge and,i always had to do it and so i just pay someone else to do it and they do the they do the cutting they fertilize they um edge and um,0.05,0.05,0.15,0.18
This isn't the time for a main course I didn't think. ,"'I'm sorry, but I really don't think this is the time for an entree,' I said.

LABEL: 1

S","'Pardon me for saying so, but I really don't think this is the time for an entree,' I said.

LABEL: 1",0.29,0.29,0.37,0.42
Vacco is from New York.,"Second tier, but nearly as promising, are Morales of Texas, Scott Harshbarger of Massachusetts, and Dennis Vacco of New York.

","Second tier, but nearly as promising, are Morales of Texas, Scott Harshbarger of Massachusetts, and Dennis Vacco of New York.

",0.24,0.24,0.38,0.38
There are special areas for Native Americans which are funded by the United States government. ,"In addition, special service areas are funded for two populations with special needs - Native Americans and migrant workers.

LABEL: 2

SENTENCE","The special service areas are funded for two populations with special needs - Native Americans and migrant workers.

LABEL: 2

SENTENCE 1:",0.28,0.28,0.34,0.34
"Dan Burton has never appeared on Good Morning, America.","The FBI has been investigating the Kuhn paperback for more than a year, and has been unable to determine whether the book is a forgery or a","The FBI has seized the Kuhn paperback, but it is not clear whether the paperback is the same one that was used to make the copycat",0.06,0.06,0.1,0.14
Don't expect things to be open after midnight.,"Don't expect to be swinging much after midnight, even in towns.

LABEL: 1

SENTENCE 1:
Don't expect to","I'm not sure I can swing much after midnight.

LABEL: 1

SENTENCE 1:
I'm not sure I can swing",0.48,0.13,0.28,0.41
Strom Thurmond announced he is stepping down from the Senate Armed Services Committee in one year as he celebrates his 95th birthday. He would like to retire.,"Strom Thurmond, R-S.C., celebrated his 95 th birthday by announcing that he will relinquish the chairmanship of the Senate Armed Services Committee","The United States has been a world leader in the development of nuclear weapons for more than half a century.

LABEL: 2

SENTENCE",0.31,0.08,0.62,0.08
The NA SIRE does a lot of work with charities.,The National Association of State Information Resource Executives (NASIRE) represents state chief information officers (CIO) and information resource executives who share a mission,The National Association of State Information Resource Executives (NASIRE) represents state chief information officers (CIO) and information resource executives who share a mission,0.12,0.12,0.39,0.39
The family of gorillas.,"The family. 

LABEL: 2

SENTENCE 3:
The family. 

LABEL: 3

SENTENCE 4","The family. 

LABEL: 2

SENTENCE 1:
The family. 

LABEL: 3

SENTENCE 2",0.25,0.25,0.48,0.47
The Alps are always hot.," Venice.

SENTENCE 2:
In the south, the snow-capped Alps and jagged pink pinnacles of the Dolom","style villas of the Veneto; the green and fertile plains of the Veneto and the Adriatic coast.

SENTENCE 2:
In",0.18,0.08,0.27,0.09
They used to call them immigrants.,"they don't call them immigrants anymore that was back during my granddaddy's day

LABEL: 1

SENTENCE 1:
they","I'm not sure what you mean by that

LABEL: 1

SENTENCE 1:
I'm not sure what you mean by that",0.31,0.0,0.27,0.54
The traffic is completely uncontrolled and very heavy.,"Traffic, also, has been controlled, and if you're staying here you might want to consider getting around by bicycle; there's no better way to explore","
SENTENCE 1:
Traffic, also, has been controlled, and if you're staying here you might want to consider getting around by bicycle;",0.11,0.13,0.42,0.38
The H-2A worker committed a crime.,"The H-2A worker must depart the country and is subject to deportation for failing to do so.

LABEL: 2

SENTENCE","The H-2A worker must depart the country and is subject to deportation for failing to do so.

LABEL: 2

SENTENCE",0.29,0.29,0.25,0.25
The street is quite a luxurious one.,"The street ends at the Bosphorus Bridge (Bosphorus Kanal), the world's longest suspension bridge, which connects the European and Asian sides of the","
The street ends at Taksim Square (Taksim Meydane), the heart of modern Istanbul, lined with luxurious five-star hotels and the glass-",0.13,0.21,0.23,0.28
Cleaning up mercury pollution costs billions of dollars every year.,"4 billion for mercury.

LABEL: 2

SENTENCE 1:
4 billion for mercury.

LABEL: 1

","4 billion for mercury.

LABEL: 2

SENTENCE 1:
4 billion for mercury.

LABEL: 3

",0.08,0.08,0.47,0.46
He stopped at the clothing store.,"In 1979, he stopped at a Lexington clothing store to buy cowboy boots.

LABEL: 1

SENTENCE 1:
In","In 1979, he stopped at a Lexington clothing store to buy cowboy boots.

LABEL: 1

SENTENCE 1:
In",0.42,0.42,0.22,0.22
"This time, Lloyd believes he is a space ship travelling through space. ","Lloyd believes he's the Messiah.

LABEL: 2

SENTENCE 3:
Lloyd believes he's the Messiah.","I'm not sure if I believe in the Messiah.

LABEL: 3

SENTENCE 3:
I'm not sure if I",0.21,0.0,0.52,0.23
These sites are all themed around George W. Bush.,"All these sites will automatically lead into George Dubbawya's Web site (www.georgewbush.com).

SENTENCE 1:","The Web site for George Dubbawya is www.georgewbush.com.

LABEL: 2

SENTENCE 1:",0.23,0.09,0.41,0.23
He clicked his heels together for some reason.,"Her heels clicked together.

LABEL: 2

SENTENCE 3:
His heels clicked together.

LABEL: 3

","His heels clicked together.

LABEL: 2

SENTENCE 1:
His heels clicked together.

LABEL: 1

",0.36,0.36,0.51,0.59
Their ideas are only valid on a local basis.,"The government should take steps to ensure that the local and national levels are involved in the implementation of the ideas and initiatives.

LABEL: 3

","The government should be more involved in the education system.

LABEL: 3

SENTENCE 2:
The government should be more involved in",0.06,0.0,0.23,0.35
"No, do not go ahead.","yeah okay you go ahead

LABEL: 2

SENTENCE 3:
yeah okay you go ahead

LABEL: 3","yeah okay you go ahead

LABEL: 3

SENTENCE 2:
yeah okay you go ahead

LABEL: 4",0.19,0.19,0.59,0.53
Leonardo's character came across theatrical.,"If there was a bit of Fuller in Leonardo, there was also a bit of Liberace in this theatrical, high-living dandy who favored broc","If there was a bit of Fuller in Leonardo, there was also a bit of Liberace in this theatrical, high-living dandy who favored broc",0.13,0.13,0.29,0.29
Las Vegas was billed as a fun destination for all ages.,"There was no longer any  when you wanted some unbridled adult fun, Las Vegas was the place to be.

LABEL: 3

","There was no longer any  when you wanted some unbridled adult fun, Las Vegas was the place to be.

SENTENCE 1:
",0.19,0.19,0.38,0.35
Their wine was famous even in Italy.,"New Madeirans traded sugar, the era's dominant luxury item, with Britain and Flanders, and they proved skillful in the art of winemaking","New Madeirans traded sugar, the era's dominant luxury item, with Britain and Flanders, and they proved skillful in the art of winemaking",0.07,0.07,0.29,0.29
The were no jewels on the gears he examined.,"He bent down to study the tiny little jeweled gears.

LABEL: 1

SENTENCE 3:
He bent down to study the","He bent down to study the tiny little jeweled gears.

LABEL: 3

SENTENCE 3:
He bent down to study the",0.21,0.21,0.37,0.39
"It's the same paint formula, it's great!","it's the very same type of paint and everything

LABEL: 1

SENTENCE 1:
it's the very same type of paint","it's the very same type of paint and everything

LABEL: 1

SENTENCE 1:
it's the very same type of paint",0.45,0.45,0.43,0.43
I'm not sure if they've repainted it since.,"and i don't think they've repainted since

LABEL: 1

SENTENCE 1:
and i don't think they've rep","and i don't think they've repainted since

LABEL: 1

SENTENCE 1:
and i don't think they've rep",0.32,0.32,0.47,0.47
Yes. There is definitely a way out.,"yeah it's definitely a way out of the way where as

LABEL: 1

SENTENCE 1:
yeah it's definitely","I'm not sure what you mean by ""where as""

SENTENCE 1:
I'm not sure what you mean by ""where as""",0.3,0.0,0.36,0.67
He was wearing gym clothes and made sure to shave his beard in order to look like Mr. Inglethorp. ,"I put it to you that, wearing a suit of Mr. Inglethorp's clothes, with a black beard trimmed to resemble his, you were there","I put it to you that, wearing a suit of Mr. Inglethorp's clothes, with a black beard trimmed to resemble his, you were there",0.18,0.18,0.42,0.42
"In your decisions age is a big factor, and I agree with you thoughts","I'm not sure if I can afford it

LABEL: 2

SENTENCE 3:
I'm not sure if I can afford it","I'm not sure what you mean by that

LABEL: 2

SENTENCE 1:
I'm not sure what you mean by that",0.06,0.11,0.48,0.49
The gender productivity gap.,"4) The gap between the productivity of women and the productivity of men.

LABEL: 1

SENTENCE 3:
5) The","4) The gap between the productivity of women and the productivity of men.

LABEL: 1

SENTENCE 1:
5) The",0.17,0.17,0.23,0.21
Adrin was disgusted at the thought of the young king.,Adrin heard of a young king in the south who fought against slavers and had an ivory skinned raven-haired swordswoman at his,Adrin heard of a young king in the south who fought against slavers and had an ivory skinned raven-haired swordswoman at his,0.24,0.24,0.31,0.31
I am not sure if Shuger took a moment to reflect before attacking.,"I can't help but wonder if Shuger thought to ask himself a few simple questions before launching his attack-- questions such as, did Tripp ask to","I can't help but wonder if Shuger thought to ask himself a few simple questions before launching his attack-- questions such as, did Tripp ask to",0.25,0.25,0.24,0.24
Reich's host is out to get him.,"In the original, Reich is set up by his host and then ambushed by a hostile questioner named John, and when he tries to answer with an eloqu","In the original, Reich is set up by his host and then ambushed by a hostile questioner named John, and when he tries to answer with an eloqu",0.17,0.17,0.36,0.36
Its an opportunity of a lifetime you can't be thinking of turning it down?,"18 ""I am not thinking of refusing. 

LABEL: 2

SENTENCE 1:
19 ""I am not thinking of refusing.","18 ""I am not thinking of refusing. 

LABEL: 2

SENTENCE 1:
19 ""I am not thinking of refusing.",0.18,0.18,0.47,0.47
Regulation M seeks to deter fraud.,"Regulation M is adopted under the Securities Act, 15 U.S.C.

LABEL: 2

SENTENCE 3:
Reg","The Securities Act of 1933, 15 U.S.C.

LABEL: 2

SENTENCE 1:
The Securities Act of 1933",0.17,0.0,0.22,0.32
Something strange was going on.,"'I don't know what happened, exactly.' I said.

LABEL: 2

SENTENCE 1:
'I don't know","'I don't know what happened, exactly.' I said.

LABEL: 2

SENTENCE 1:
'I don't know",0.0,0.0,0.34,0.34
Number 14 was ugly.,"With him was the evil-looking Number 14.

LABEL: 2

SENTENCE 3:
With him was the evil-looking Number","The Number 14 was a very ugly man.

LABEL: 2

SENTENCE 1:
The Number 14 was a very ugly man.",0.26,0.33,0.52,0.67
A stoichiometry of 1.03 is typical when the FGD process is not producing gypsum by-product,"8 A stoichiometry of 1.03 is typical when the FGD process is producing gypsum by-product, while a stoichiometry of 1","8 A stoichiometry of 1.03 is typical when the FGD process is producing gypsum by-product, while a stoichiometry of 1",0.82,0.82,0.51,0.51
Let's talk again soon.,"it sure will well good to talk to

LABEL: 2

SENTENCE 1:
it sure will well good to talk to

","I am sure that

LABEL: 2

SENTENCE 1:
I am sure that

LABEL: 1

SENT",0.08,0.0,0.61,0.46
There's enough room for 35-40 positions on the board.,"Steps are initiated to allow program board membership to reflect the clienteligible community and include representatives from the funding community, corporations and other partners.

SENT","Steps are initiated to allow program board membership to reflect the clienteligible community and include representatives from the funding community, corporations and other partners.

LABEL",0.06,0.06,0.14,0.11
Instead of walking through the villages of Naxos you can also ride a bike.,"On Naxos, you can walk through the pretty villages of the Tragea Valley and the foothills of Mount Zas, admiring Byzantine churches","On Naxos, you can walk through the pretty villages of the Tragea Valley and the foothills of Mount Zas, admiring Byzantine churches",0.22,0.22,0.38,0.38
She responded very quickly.,"She did not reply.

LABEL: 2

SENTENCE 3:
She did not reply.

LABEL: 2

","She did not reply.

LABEL: 2

SENTENCE 1:
She did not reply.

LABEL: 2

",0.11,0.11,0.58,0.59
I was very scared and my endorphins were flowing.,"Endorphins were flowing.

LABEL: 2

SENTENCE 3:
Endorphins were flowing.

LABEL: 3","I was feeling good.

LABEL: 2

SENTENCE 1:
I was feeling good.

LABEL: 1

",0.29,0.17,0.56,0.48
The site has been identified for a potential community center and fire station.,"The city plans to build a community center for Lincoln Place and a future fire station on the site.

SENTENCE 1:
The city plans to","The city plans to build a community center for Lincoln Place and a future fire station on the site.

SENTENCE 1:
The city plans to",0.37,0.37,0.4,0.4
The orders I made were not being offered for free.,"I ordered Better Sexual Techniques, Advanced Sexual Techniques, Making Sex Fun, and Advanced Oral Sex Techniques (priced about $11.

LABEL","I ordered Better Sexual Techniques, Advanced Sexual Techniques, Making Sex Fun, and Advanced Oral Sex Techniques (priced about $11.

LABEL",0.07,0.07,0.27,0.27
I watched him go but didn't follow.,"I walked out into the street and he followed.

LABEL: 2

SENTENCE 3:
I walked out into the street and he","I walked out into the street and you followed.

LABEL: 2

SENTENCE 1:
He walked out into the street and I",0.07,0.07,0.43,0.37
"Fortunately, Charles Geveden was able to make the government increase the budget for court filing fees.","The Access to Justice supplement will be increased to $1.00.

LABEL: 2

SENTENCE 3:
The Access to Justice","Charles Geveden has introduced legislation that will increase the Access to Justice supplement on court filing fees.

LABEL: 2

SENTENCE",0.11,0.39,0.25,0.33
I know he is near by.,"I can FEEL him.""

LABEL: 2

SENTENCE 3:
I can FEEL him.""

LABEL: 3","I can FEEL him.""

LABEL: 2

SENTENCE 1:
I can FEEL him.""

LABEL: 3",0.1,0.1,0.54,0.51
The Romans didn't infiltrate Ibiza because it wasn't valuable.," The Romans never really infiltrated Ibiza, and even after the defeat of Hannibal in 202 b.c. during the Second Punic War their influence was"," The Romans never really infiltrated Ibiza, and even after the defeat of Hannibal in 202 b.c. during the Second Punic War their influence was",0.17,0.17,0.34,0.34
Their production decision reviews located an anomaly in the data.,"The programs did not capture the knowledge of the manufacturing and product reliability processes.

LABEL: 1

SENTENCE 3:
The programs did","The program was able to identify the correct product reliability knowledge for the product.

LABEL: 1

SENTENCE 1:
The program was",0.06,0.06,0.3,0.29
"The rock was impossible to get past, so a conventional siege didn't do much.","The Zealots were not prepared for the siege, and the siege was not a conventional siege.

LABEL: 1

SENTENCE 3","The Zealots were not prepared for the siege, and the siege was not prepared for them.

LABEL: 1

SENTENCE 1",0.29,0.11,0.32,0.24
He pointed at his red curly hair.,"He pointed at his bald head.

LABEL: 2

SENTENCE 3:
He pointed at his bald head.

LABEL","He pointed at his bald head.

LABEL: 2

SENTENCE 1:
He pointed at his bald head.

LABEL",0.33,0.33,0.54,0.54
There might be dishonest people around here.,"""I am not telling you the truth.""

LABEL: 2

SENTENCE 1:
""I am telling you the truth.""
","I am not sure that I can trust you.

LABEL: 2

SENTENCE 1:
I am not sure that I can trust",0.0,0.0,0.39,0.49
"The more people who know, the more secure the secret.","Two is enough for a secret.

LABEL: 2

SENTENCE 3:
Two is enough for a secret.

LABEL","I am not a secret.

LABEL: 2

SENTENCE 1:
I am not a secret.

LABEL: 2",0.07,0.08,0.47,0.66
The Byzantines were one of the richest empires in world history.,EL: The fascinating exhibits include a section of the massive chain that the Byzantines used to stretch across the mouth of the Golden Horn to keep out enemy ships," days of the Ottoman Empire.

SENTENCE 2:
The fascinating exhibits include a section of the massive chain that the Byzantines used to stretch",0.2,0.18,0.2,0.2
Somebody or some group has a beef with another one and considers defensive moves as being 'counteroffensive',"The Democratic counteroffensive has already begun.

LABEL: 2

SENTENCE 3:
The Democratic counteroffensive has already begun.","The Democratic counteroffensive has already begun.

LABEL: 2

SENTENCE 1:
The Democratic counteroffensive has already begun.",0.12,0.12,0.48,0.49
The GAO works for the benefit of the American people and it's government agencies.,"GAO's recommendations are intended to improve the economy, efficiency, and effectiveness of an agency's operations and to improve the accountability of the federal government for the benefit","The GAO's recommendations are intended to improve the economy, efficiency, and effectiveness of an agency's operations and to improve the accountability of the federal government for the",0.23,0.27,0.45,0.33
It's tells the story of Israel's peaceful ancient history and ends in the Scafelf Room where Moses was buried.,"The Scafeld Room is a room in the Old City of Jerusalem where nine Jews were executed.

LABEL: 3

SENTENCE 3","The Jews were executed in the Scafeld Room.

LABEL: 3

SENTENCE 3:
The Jews were executed in the Sc",0.19,0.2,0.29,0.34
The cost makes it hard to bring it to a dealer.,"and the other thing is the cost it's almost prohibitive to bring it to a dealer

LABEL: 1

SENTENCE 1:
","and the other thing is the cost it's almost prohibitive to bring it to a dealer

LABEL: 1

SENTENCE 1:
",0.56,0.56,0.45,0.45
You probably have nothing like it.,"i don't know if you have a place there called uh or you probably have something similar we call it Service Merchandise

LABEL: 2","i don't know if you have a place there called uh or you probably have something similar we call it Service Merchandise

LABEL: 2",0.26,0.26,0.32,0.32
A South African priest once invited Clinton to do so in quoted paper. ,"The South African priest who invited Clinton to do so is quoted in the paper as saying that once Clinton stood up, he was thinking about how much embarrassment it would","The South African priest who invited Clinton to do so is quoted in the paper as saying that once Clinton stood up, he was thinking about how much embarrassment it would",0.45,0.45,0.5,0.5
