completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
"In July 2011 , SAP announced that SAP AG officially joined the OpenJDK project .","SAP has been a member of the OpenJDK project since 2011.

LABEL: 1

SENTENCE 1:
In July 2011","In July 2011, SAP AG announced that SAP has officially joined the OpenJDK project.

LABEL: 1

SENTENCE 1:
",0.26,0.77,0.28,0.51
"24.1 % were German , 15.2 % Irish , 11.7 % English , 8.2 % of American and 6.8 % Italian descent according to the 2000 census .","The 2000 census showed that 24.1 % of the population were German, 15.2 % Irish, 11.7 % English, 8.2 % Italian","24.1 % were German, 15.2 % Irish, 11.7 % English, 8.2 % Italian and 6.8 % of American origin",0.58,0.7,0.7,0.75
"In the Russian War ( 1787-92 ) , after Alexander Suvorov , Repnin was the most successful of the second Turkish commanders .","Repnin was the most successful of Russian commanders during the second Turkish war ( 1787-92 ).

LABEL: 1

SENT","During the second Turkish war ( 1787-92 ), after Alexander Suvorov, Repnin was the most successful of Russian commanders.

LAB",0.49,0.74,0.38,0.69
Shadow Mountain Lake is connected by a short channel to the natural Grand Lake .,"The lake is connected to the natural Grand Lake by a short canal.

LABEL: 2

SENTENCE 1:
Shadow Mountain Lake is","The lake is connected to the natural Grand Lake by a short canal.

LABEL: 2

SENTENCE 1:
The lake is connected",0.46,0.46,0.43,0.44
"Outside of Canada , the French-style macaron can be found in Europe and the United States .","Outside Europe, the French-style Macaron can be found in Canada and the United States.

LABEL: 1

SENTENCE 1:","Outside Europe, the French-style Macaron can be found in Canada and the United States.

LABEL: 1

SENTENCE 1:",0.74,0.74,0.54,0.54
The River Grui is a tributary of the River Amaradia in Romania .,"The river Grui is a tributary of the River Danube in Romania.

LABEL: 1

SENTENCE 1:
The river","The river Amaradia is a tributary of the River Grui in Romania.

LABEL: 1

SENTENCE 1:
",0.73,0.71,0.43,0.46
Through Craven the River Aire and River Wharfe flow east to the North Sea ; and the River Ribble and River Wenning flow west to the Irish Sea .,"The River Ribble flows east to the Irish Sea.

LABEL: 1

SENTENCE 2:
The River Ribble flows east to","The River Ribble flows east to the Irish Sea, and the River Wharfe flows west to the River Aire, and the River Aire flows west",0.43,0.46,0.24,0.36
The Chilean New Song movement was encouraged in the late 1950s and early 1960s by a renewed interest in traditional Chilean music and folklore .,"The movement was led by a group of young musicians who were inspired by the folk music of their country.

LABEL: 2

SENTENCE",The Chilean New Song movement was spurred by a renewed interest in Chilean traditional music and folklore in the late 1950s and early 1960s.,0.26,0.62,0.19,0.84
"Hunter retained his place for the following game , but the captain moved to Norman Bailey .","Hunter was the captain for the following game, but Bailey retained his place.

LABEL: 1

SENTENCE 1:
Norman","Hunter was the captain for the following game, but Bailey retained his place.

LABEL: 1

SENTENCE 1:
The first",0.42,0.41,0.39,0.23
"Born in Palermo , the son of the director and folk musician Amato , Emma Muzzi Loffredo moved to Rome where his mother lived after graduating .","He studied at the Accademia di Belle Arti di Roma, where he graduated in painting in 1978.

LABEL: 1

SENT","Amato moved to Rome where his mother lived after his graduation.

LABEL: 1

SENTENCE 1:
Born in Palermo",0.09,0.43,0.04,0.35
The Ducin River is a tributary of the Ducinoiu River in Romania .,"The Ducin River is a tributary of the River Ducinoiu in Romania.

LABEL: 2

SENTENCE 1:
The","The Ducin River is a tributary of the River Ducinoiu in Romania.

LABEL: 2

SENTENCE 1:
The",0.76,0.76,0.33,0.33
State Route 119 ( SR 119 ) is a state highway in the U.S. state of Alabama that travels northeast from Leeds to Montevallo .,"The State Route 119 ( SR 119 ) is a state road in the U.S. state of Alabama that travels from Montevallo to Leeds northeast.
","The State Route 119 ( SR 119 ) is a state road in the U.S. state of Alabama that travels from Montevallo to Leeds northeast.
",0.81,0.81,0.79,0.79
"After the 1971 season , Collins was traded by the Tigers along with Tom Timmermann to the Cleveland Indians in exchange for Ed Farmer .","After the season in 1971, Collins was traded by the Indians to the Tigers in exchange for Farmer, together with Timmermann.

LABEL: 1","After the season in 1971, Ed Farmer was traded by the Tigers to the Cleveland - Indians in exchange for Collins, together with Tom Timmermann.

",0.61,0.64,0.55,0.72
"Newby had previously appointed Kobach to oversee Johnson County , Kansas elections .","Kobach is a former Kansas secretary of state.

LABEL: 2

SENTENCE 1:
Newby had previously appointed Kobach","Kobach is a former Kansas secretary of state and a former Kansas attorney general.

LABEL: 2

SENTENCE 1:
The",0.36,0.13,0.31,-0.04
"In Tennessee , unlike Alabama or Mississippi , MS 178 and US 78 are totally separate routes .","MS 178 and US 78 are completely separate routes, unlike Alabama or Mississippi.

LABEL: 2

SENTENCE 1:
In Tennessee,","In Tennessee, MS 178 and US 78 are completely separate routes, unlike Alabama or Mississippi.

LABEL: 1

SENTENCE 1:
",0.47,0.59,0.51,0.5
Cryptanalysis attacks are generated via rainbow tables which can be done with the winrtgen.exe program provided with Cain and Abel .,"The attacker can use the rainbow tables to decrypt the password.

LABEL: 2

SENTENCE 1:
Cryptanalysis - Attacks","Cryptanalysis - Attacks are generated via rainbow tables that can be performed with the winrtgen.exe program, which is provided with Cain and Abel.
",0.16,0.86,0.32,0.75
The marginal rainfall variation in the district is annual from place to place .,"The annual district rainfall variation is marginal from place to place.

LABEL: 1

SENTENCE 1:
The annual district rainfall variation is","The annual district rainfall variation is marginal from place to place.

LABEL: 0

SENTENCE 1:
The annual district rainfall variation is",0.47,0.47,0.53,0.51
"In addition to natural insemination by rams , Australia and New Zealand have been using artificial insemination and embryo transfers in sheep breeding programmes for many years .","In addition to artificial insemination by rams, natural insemination and embryo transfers have been used in sheep breeding programs for many years in Australia and New","In addition to artificial insemination by rams, natural insemination and embryo transfers have been used in sheep breeding programs for many years in Australia and New",0.62,0.62,0.76,0.76
Good Time has released four children 's albums as '' Gwendolyn and the Gwendolyn `` .,"Gwendolyn has published four children's albums as '' Gwendolyn and the Good Time Gang `` :

LABEL: 1

","Gwendolyn has published four children's albums as '' Gwendolyn and the Good Time Gang `` :

LABEL: 1

",0.62,0.62,0.49,0.49
"At the end of the Panthers next possession , Chavis Williams blocked a Bo Schlechter punt that was returned 22-yards for a touchdown by Brandon Gibson .","The Panthers'next possession ended with a touchdown pass from Jake Delhomme to Steve Smith.

LABEL: 1

SENTENCE 1:","At the end of the Panthers'next possession, Chavis Williams blocked a Brandon Gibson - Punt, which was returned for a touchdown by Bo Schlechter",0.27,0.76,0.22,0.67
"Lakhang is a family name that belongs to a Singpho or Jinghpaw tribe that lives sparsely in the state of Kachin , Myanmar , and Lahkang Ga in India .","The Singpho and Jinghpaw tribes are the two major tribes of the Kachin state, Myanmar.

LABEL: 1

",Lakhang is a family name that belongs to a Singpho or Jinghpaw tribe that lives sparsely in India and Lahkang Ga of,0.27,0.82,0.23,0.65
"Ling Tong wiped Sun Quan 's tears and said , `` Gongji '' , let the dead go .","The Sun Sun Quan wiped Ling Tong's tears and said : `` Gongji, let the dead go.

LABEL: 1

","Gongji, let the dead go.

LABEL: 1

SENTENCE 1:
The Sun Sun Quan wiped Ling Tong '",0.69,0.33,0.55,0.31
"Less than a year after his marriage , Charlemagne married Desiderata and repudiated a 13-year-old Swabian named Hildegard .","Charlemagne was the first Holy Roman Emperor to be crowned in Rome.

LABEL: 1

SENTENCE 1:
Charlemagne","Charlemagne rejected Desiderata less than a year after his marriage and married a 13-year-old Swabian named Hildegard.

",0.06,0.79,0.12,0.68
"He built weapons factories for Vtorov and Mikhelson in Moscow , Serpukhov , Zatishye ( Elektrostal ) , Bogorodsk ( Noginsk ) .","He built weapons factories for Vtorov and Mikhelson in Moscow, Serpukhov, Zatishye, Bogorodsk ( Nog","He built weapons factories for Vtorov and Mikhelson in Moscow, Serpukhov, Zatishye, Bogorodsk ( Nog",0.9,0.9,0.66,0.66
"From 1982 to 1989 , Waskow was a member of the faculty of the Reconstructionist Rabbinical College , where he taught courses on contemporary theology and practical rabbinics .","He was a member of the faculty of the Reconstructionist Rabbinical College from 1982 to 1989, where he taught courses on practical theology and contemporary rabbin","From 1982 to 1989, Waskow was a member of the Faculty of Reconstruction - Rabbinic College, where he taught courses on practical theology and contemporary",0.69,0.8,0.71,0.66
They built new churches and monasteries and established several centers of Christianity .,"They also built new churches and monasteries and formed several centers of Christianity.

LABEL: 2

SENTENCE 1:
They built","They built new churches and monasteries and formed several centers of Christianity.

LABEL: 2

SENTENCE 1:
They built new",0.71,0.71,0.5,0.51
"He remained in Wales after 1815 , when his wife died , but with his health declining he returned to live in London in 1825 .","He died in London in 1831.

LABEL: 2

SENTENCE 1:
He remained in Wales after 1815, when his","He remained in Wales after 1815, when his wife died, but with his health decreasing he returned to live in London in 1825.

LABEL",0.39,0.94,0.26,0.72
"Armenian Embassy in China also covers South Korea , Vietnam and Singapore .","The Armenian Embassy in China also covers South Korea, Vietnam, and Singapore.

LABEL: 2

SENTENCE 1:
The Armenian Embassy","The Armenian Embassy in China also covers South Korea, Vietnam, and Singapore.

LABEL: 1

SENTENCE 1:
The Armenian Embassy",0.73,0.73,0.58,0.59
Lielbērze is a village in Latvia and Dobele commune in the historical region of Zemgale and the Zemgale Planning Region in the municipality of Auri .,"Lielbērze is a village in Auri Parish and Dobele Municipality in the historical region of Zemgale, and the Z","Lielbērze is a village in Auri Parish and Dobele Municipality in the historical region of Zemgale, and the Z",0.7,0.7,0.57,0.57
"The Meads of Asphodel are a British black metal band with pronounced influences from the Middle Ages , Eastern , Punk and Progressive Metal from Hertfordshire in the United Kingdom .","The Meads of Asphodel are a medieval metal band with pronounced British black, Eastern, Punk, and Progressive Metal influences from Hertfordshire in the","The Meads of Asphodel are a medieval metal band with pronounced British black, Eastern, Punk, and Progressive Metal influences from Hertfordshire in the",0.75,0.75,0.64,0.64
Cafcass is represented in the National Family Justice Board and has 10 out of 42 local Family Justice boards as chairs .,"Cafcass is represented in the local Family Justice Board and has 10 out of 42 national family justice boards as chairs.

LABEL: 1
","Cafcass is represented in the local Family Justice Board and has 10 out of 42 national family justice boards as chairs.

LABEL: 1
",0.86,0.86,0.7,0.7
"On May 28 , 2011 , a leadership election was held to replace Darrell Pasloski . Dennis Fentie was chosen after only one ballot .","On May 28, 2011, a leadership was chosen to replace Dennis Fentie, and Darrell Pasloski was elected after only one election.

","On May 28, 2011, a leadership was chosen to replace Dennis Fentie, and Darrell Pasloski was elected after only one election.

",0.71,0.71,0.73,0.73
The next segment of A4 will connect Štip ( A3 junction ) via Radoviš and Novo Selo to the border with Bulgaria near Strumica .,The next A4 segment will connect Štip ( A3 junction ) via Radoviš and Strumica with the border to Bulgaria near Novo Selo,The next A4 segment will connect Štip ( A3 junction ) via Radoviš and Strumica with the border to Bulgaria near Novo Selo,0.7,0.7,0.77,0.77
The village is located 11 miles south of Chester and only 10 miles east of Wrexham in Wales .,"The village is in the county of Cheshire.

LABEL: 2

SENTENCE 1:
The village is in the county of Ches","The village is 11 miles south of Chester, and only 10 miles east of Wrexham in Wales.

LABEL: 2

SENTENCE",0.26,0.89,0.35,0.56
An independent analysis postulates that alternative vowels no longer exist in Standard Polish as nasal phonemes .,"The independent analysis postulates that the standard - vowels in standard - Polish no longer exist as nasal phonemes.

LABEL: 1

","Alternative standard - vowels in standard - Polish no longer exist as nose phonemes.

LABEL: 1

SENTENCE 1:",0.63,0.44,0.56,0.36
"In 1994 , participated the beauty contest Nuestra Belleza Jalisco 1994 and won the national beauty contest Nuestra Belleza México 1994 and finished fifth place .",In 1994 the beauty contest Nuestra Belleza Jalisco participated in 1994 and won the National Beauty Contest Nuestra Belleza México in 1994 and,In 1994 the beauty contest Nuestra Belleza Jalisco participated in 1994 and won the National Beauty Contest Nuestra Belleza México in 1994 and,0.86,0.86,0.45,0.45
"Chotian ( sometimes spelled Chotia ) is a village in the Sardulgarh tehsil of Mansa - district in Punjab , India Jhunir is the surrounding village .","Jhunir is the surrounding village.

LABEL: 1

SENTENCE 1:
Chotian ( sometimes spelled as Chot","Chotian is a village in the Mansa tehsil of Sardulgarh district in the Punjab, India.

LABEL: 1",0.28,0.62,0.44,0.45
"It was formed when the Provisional Government was dissolved on February 24 , 1848 after the February revolution .","The Provisional Government was dissolved on 11 March 1848 after the March Revolution.

LABEL: 1

SENTENCE 1:
The Pro","It was dissolved when the Provisional Government was formed on 24 February 1848 after the February Revolution.

LABEL: 1

SENTENCE 1",0.56,0.74,0.31,0.52
"On March 6 , 2016 , he debuted in the Ukrainian Premier League for FC Volyn Lutsk in a game against FC Metalist Kharkiv .","He scored his first goal for the club in a 2–1 win over FC Dnipro Dnipropetrovsk on 10 April 2016.

","On 6 March 2016, he debuted in the Ukrainian Premier League for FC Metalist Kharkiv in a game against FC Volyn Lutsk.

",0.23,0.77,0.27,0.86
Marquette experiences a cold climate ( `` Dfb '' ) with warm to hot summers and humid continental winters .,"Marquette is located in the Upper Peninsula of Michigan.

LABEL: 2

SENTENCE 1:
Marquette experiences a cold climate (","Marquette experiences a cold climate ( Köppen `` Dfb '' ) with warm to hot summers and humid continental winters.

LABEL:",0.3,0.91,0.32,0.7
"The family moved to Virginia first , later they moved to Halifax with his father in May 1750 .","In 1751, he moved to New York, where he became a merchant.

LABEL: 2

SENTENCE 1:
The family","The family first moved to Virginia, later moving to Halifax with his father in May 1750.

LABEL: 2

SENTENCE 1",0.11,0.76,0.16,0.53
"For example , according to J. T. Jablonski , the name is also Phrygian and could be compared with the royal name `` Artemas '' of Xenophon '' .","The name is also Phrygian and could be `` compared with the royal appellation '' Artemas `` of Xenophon.

LABEL: 2","The name is also Phrygian and could be `` compared with the royal appellation '' Artemas `` of Xenophon.

LABEL: 2",0.73,0.73,0.5,0.5
In September 2008 he performed the cello concerto dedicated to him by Jérémie Rhorer with the Rouen Philharmonic Orchestra under the direction of Guillaume Connesson .,"The concerto was recorded by the label Alpha Classics.

LABEL: 1

SENTENCE 1:
In September 2008, he premiered","In September 2008, he premiered the cello concerto that Guillaume Connesson dedicated to him, with the Rouen Philharmonic Orchestra under the direction",0.18,0.73,0.26,0.7
"The ITSEC has been largely replaced by Common Criteria , which implements similarly-defined evaluation levels and provides the target of evaluation concept and the Security Target document .","The Common Criteria is a security evaluation standard that is used to evaluate the security of information technology products.

LABEL: 2

SENTENCE 1","The Common Criteria is a security evaluation standard that is used to evaluate the security of information technology products.

LABEL: 2

SENTENCE 1",0.24,0.24,0.23,0.23
"Sami first arrived in Charnham in June 2005 with his partner Max Lawson , who had bought Dusty 's store from Yasmin Green .","Sami and Max were both born in the UK.

LABEL: 2

SENTENCE 1:
In June 2005, Sami first","Sami and Max were the first to open a store in Charnham, and they were the first to sell the new product.

LABEL:",0.25,0.18,0.17,0.2
Neural networks were then able to identify key patterns and consequently identify the customers who are most likely to repeat the purchase .,"The neural networks were able to identify the key patterns and consequently identify the customers that were most likely to repeat purchase.

LABEL: 2

S","Neural networks where then able to identify the key patterns and consequently identify the customers that were most likely to repeat purchase.

LABEL: 1

",0.77,0.78,0.65,0.71
"News Asia is currently hosted by Raymond Gutierrez , with correspondents Yvette King in the Philippines and Elizabeth and Maria Rahajeng in Indonesia .","is currently hosted by Yvette King with the correspondents Raymond Gutierrez in the Philippines and Elizabeth and Maria Rahajeng in Indonesia.

LABEL","is currently hosted by Yvette King with the correspondents Raymond Gutierrez in the Philippines and Elizabeth and Maria Rahajeng in Indonesia.

LABEL",0.73,0.73,0.49,0.49
Blue Ash was the site of Blue Ash Airport -- Cincinnati from 1921 to 2012 .,"The Blue Ash site was the site of the Blue Blue Ash Airport.

LABEL: 1

SENTENCE 1:
From 1921 to 2012","From 1921 to 2012, Cincinnati -- Blue Ash Airport was the Blue Blue Ash site.

LABEL: 1

SENTENCE 1:
From",0.74,0.42,0.42,0.27
"The academic structure of the new institution comprised the Faculties of Medicine , Law , Chemistry and Business .","The new structure of the academic institution included the faculties of Medicine, Law, Chemistry and Business.

LABEL: 1

SENTENCE 1","The new structure of the academic institution included the faculties of Medicine, Law, Chemistry and Business.

LABEL: 0

SENTENCE 1",0.72,0.72,0.56,0.57
Yalıköy is a village connected to the Giresun district of the province of Tirebolu .,"Yalıköy is a village in the district Tirebolu of the province of Giresun.

LABEL: 1

S","Yalıköy is a village connected to the district Tirebolu of the province of Giresun.

LABEL: 1

",0.71,0.82,0.57,0.7
"Helena Suková won 7 -- 6 , 7 -- 6 against Brenda Schultz in the final .","Brenda Schultz won against Helena Suková in the final 7 -- 6, 7 -- 6.

LABEL: 1

","Brenda Schultz won against Helena Suková in the final 7 -- 6, 7 -- 6.

LABEL: 1

",0.43,0.43,0.52,0.52
"He had many imitations , including his son Alonzo Martínez , who died in 1668 , and his students included Juan de Mesa .","He was a Spanish painter of the Baroque period.

LABEL: 1

SENTENCE 1:
He was a Spanish painter of the","He had many imitators, including his son Juan de Mesa, who died in 1668. His students included Alonzo Martínez.
",0.05,0.63,0.2,0.82
"Teresa Corino was the youngest of four brothers of Giovanni Ceirano , a watchmaker in Cuneo and Matteo .","He was the first of the four brothers to become a priest.

LABEL: 1

SENTENCE 1:
Matteo was the","Matteo was the youngest of four brothers, born Giovanni Ceirano, a watchmaker in Cuneo, and Teresa Corino.

LAB",0.39,0.74,0.12,0.58
"To read about the background to these events , see History of Malaysia .","The Malaysian government has been accused of using the ISA to silence critics.

LABEL: 2

SENTENCE 1:
The Malaysian government","The Malaysian government has been accused of using the events to justify its crackdown on opposition parties.

LABEL: 2

SENTENCE 1:",0.12,0.12,0.22,0.08
He is also the brother of writer Ralph Connor and the grandson of novelist Alison Gordon .,"He was born in Toronto, Ontario, Canada.

LABEL: 1

SENTENCE 1:
He is also the brother of the author","He is also the brother of the author Alison Gordon and the grandson of writer Ralph Connor.

LABEL: 1

SENTENCE 1:",0.4,0.54,0.34,0.55
"Right On Brother is the fourth album by guitarist Boogaloo Joe Jones , which was recorded in 1970 and was published on the Prestige label .","The album was recorded in New York City and produced by Bob Thiele.

LABEL: 1

SENTENCE 1:
The album was","Right On Brother is the fourth album by guitarist Boogaloo Joe Jones which was released in 1970 and recorded on the Prestige label.

LABEL",0.32,0.88,0.17,0.77
"These prejudices can be formalized by restrictive regulations , or they can be informal but negatively affect the learning atmosphere of a school .","The learning atmosphere of a school can be adversely affected by the presence of prejudices.

LABEL: 2

SENTENCE 1:
These","These prejudices can be formalized by restrictive regulations, or they can be informal, but they can adversely affect the learning atmosphere of a school.

LAB",0.29,0.89,0.25,0.75
There are the following possibilities for multiple symmetries with discrete symmetry axes through the same point :,"There are the following possibilities for continuous symmetry with multiple axes of symmetry through the same point :

LABEL: 1

SENTENCE 1:
","There are the following possibilities for continuous symmetry with multiple axes of symmetry through the same point :

LABEL: 1

SENTENCE 1:
",0.65,0.65,0.48,0.48
The mine Río Blanco is a large copper mine in the north of the region Loreto in Peru .,"The Río Blanco mine is located in the north of Loreto Region in Peru.

LABEL: 2

SENTENCE 1:","The Río Blanco mine is a large copper mine located in the north of Loreto Region in Peru.

LABEL: 1

S",0.63,0.78,0.32,0.58
"The third season was premiered on 7 July 2017 , and a second season was commissioned in March 2017 .","The second season premiered on July 7, 2017. A third season was commissioned in March 2017.

LABEL: 2

The following table shows the","The third season premiered on July 7, 2017. A second season was commissioned in March 2017.

LABEL: 2

SENTENCE 1:",0.63,0.79,0.34,0.5
"A large layer of rock spreads north from the volcano , and a magnetic magnetite body has been modelled beneath Pasos Blancos .","The magnetic body is interpreted as a magnetite-rich layer of the volcanic edifice.

LABEL: 2

SENTENCE 1:
","The magnetic body is interpreted as a magnetite body, and the rock layer as a layer of rock.

LABEL: 2

SENTENCE",0.21,0.19,0.13,0.13
The general election took place between the last contest on 29 July and the first contest on 1 September 1830 .,"The general election took place between the first contest on 29 July and the last competition on 1 September 1830.

LABEL: 1

SENTENCE","The general election took place between the first contest on 29 July and the last competition on 1 September 1830.

LABEL: 1

SENTENCE",0.79,0.79,0.59,0.59
"Lyuban is a city located in the Tosnensky district of St. Petersburg , Russia , on the river Tigoda southeast of Leningrad Oblast .","Lyuban is a town in Tosnensky District of St. Petersburg, Russia, located on the Tigoda River southeast of Leningrad O","Lyuban is a town in Tosnensky District of St. Petersburg, Russia, located on the Tigoda River southeast of Leningrad O",0.78,0.78,0.79,0.79
"Adam Adam Ludwik Czartoryski was married to Prince Maria , who married in Warsaw on August 31 , 1901 .","Maria was married to Prince Adam Ludwik Czartoryski, who married in Warsaw on 31 August 1901.

LABEL: 1

S","Maria was married to Prince Adam Ludwik Czartoryski, who married in Warsaw on 31 August 1901.

LABEL: 1

S",0.61,0.61,0.54,0.54
The Grand Grand Lake is connected to the short Shadow Mountain Lake by a natural channel .,"The natural Grand Lake is connected to the natural Lake Erie via a short channel.

LABEL: 1

SENTENCE 1:
Shadow","Shadow Mountain Lake is connected to the natural Grand Lake via a short channel.

LABEL: 0

SENTENCE 1:
Shadow Mountain Lake",0.56,0.49,0.4,0.54
"codice 14 contains an empty tree here , codice 15 represents a data element and codice 16 organizes the data into branches .","The empty tree is a tree that contains no data.

LABEL: 1

SENTENCE 1:
The empty tree is a tree that","Here, codice _ 14 represents an empty tree, codice _ 15 contains a piece of data, and codice _ 16 organizes the data into branches",0.24,0.79,0.29,0.75
"Tiley lives with his wife Nikki and the children Shea , Alex and Ella in Owen Sound , Ontario .","Tiley is a retired teacher.

LABEL: 2

SENTENCE 1:
Tiley lives with his wife Nikki and children She","Tiley is a retired teacher who enjoys reading, gardening and spending time with his family.

LABEL: 2

SENTENCE 1:
",0.46,0.17,0.33,0.09
Barfoot represented the Kent Cricket Board in a single List A match against the Worcestershire Cricket Board in the 1999 NatWest Trophy .,"The Worcestershire Cricket Board was represented against the Kent Cricket Board in a single List A match at the NatWest Trophy 1999.

LABEL: 1
","The Worcestershire Cricket Board was represented against the Kent Cricket Board in a single List A match at the NatWest Trophy 1999.

LABEL: 1
",0.61,0.61,0.48,0.48
"The second fortress was built in stone in 1280 by Alexander , the son of Dmitry Alexandrovich .","The second fortification was built in stone in 1280 by Dmitry Alexandrovich.

LABEL: 1

SENTENCE 1:","The second fortification was built in stone in 1280 by Dmitry Alexandrovich.

LABEL: 1

SENTENCE 1:",0.69,0.69,0.51,0.51
"The Roman writer Suetonius noted an anecdote of the heroic centurios Cassius Scaeva , who fought in the Battle of Dyrrachium under Caesar :","Cassius Scaeva was a Roman centurion who fought under Caesar in the Battle of Dyrrachium.

LABEL: 1

","Cassius Scaeva was a Roman centurion who fought under Caesar in the Battle of Dyrrachium.

LABEL: 1

",0.46,0.46,0.35,0.35
"He is best known as one of the founders and the first president of the National Teachers Association , now known as the National Education Association .","He was a member of the National Education Association.

LABEL: 1

SENTENCE 1:
He was a member of the National Education","He was the first president of the National Education Association, known today as the National Teachers Association.

LABEL: 1

SENTENCE 1:",0.35,0.57,0.34,0.46
The two controls above are boolean : they are either active or non-existent .,"The two controls listed above are active : they are either boolean or not.

LABEL: 1

SENTENCE 1:
The two controls","The two controls listed above are active : they are either boolean or not.

LABEL: 1

SENTENCE 1:
The two controls",0.55,0.55,0.43,0.43
The first structure of a C-terminal domain of gyrase was solved by Corbett et al .,"The first structure of a C-terminal domain of the gyrase was developed by Corbett et al.

LABEL: 2

SENT","The first structure of a C-terminal domain of the gyrase was developed by Corbett et al.

LABEL: 2

SENT",0.83,0.83,0.58,0.58
"Rededi , Rededia , Rededya or Ridada ( died 1022 ) was a legendary leader of the Kassogians , a Circassian tribe from the North Caucasus .","He was the son of the legendary leader of the Kassogians, Rededi.

LABEL: 2

SENTENCE 1:
","He was the son of the legendary leader of the Kassogians, Rededi.

LABEL: 2

SENTENCE 1:
",0.32,0.32,0.19,0.19
"Divorced screenwriter Richard Brooks divorced in 1941 , married on September 13 , 1944 in Los Angeles .","Brooks was born in New York City, New York, on October 31, 1914.

LABEL: 1

SENTENCE 1:
","Brooks married screenwriter Richard Brooks in 1941 ; they divorced on September 13, 1944 in Los Angeles.

LABEL: 1

SENTENCE",0.19,0.71,0.08,0.43
"In July 2011 , SAP announced that SAP AG has officially joined the OpenJDK project .","SAP AG is a German multinational software corporation that makes enterprise software to manage business operations and customer relations.

LABEL: 2

SENT","In July 2011, SAP announced that SAP AG officially joined the OpenJDK project.

LABEL: 2

SENTENCE 1:
In",0.11,0.81,0.1,0.38
Even after past penance if God blessed him with these eggs as children it is nothing but fate and a result of rigorous action .,"The penance of the past is nothing but the result of the action of the past.

LABEL: 2

SENTENCE 1:
","Even after the penance of the past, when God blessed him with these eggs as children, it is nothing but fate and a result of rigorous action.
",0.32,0.86,0.3,0.8
"Born in 1841 in Marion County , Tennessee , Gardenhire moved to Lawrence County , Arkansas with his family when he was 10 .","He was a farmer and a member of the Methodist Episcopal Church.

LABEL: 2

SENTENCE 1:
Born 1841 in","He was a farmer and a member of the Methodist Episcopal Church.

LABEL: 2

SENTENCE 1:
Born 1841 in",0.15,0.15,0.13,0.13
"Anne Alexander , 1940 , and Charles Henry Dickey , 1902 were parents of architect Charles William Dickey .","Charles William Dickey, 1902, and Anne Alexander, 1940 were parents of the architect Charles Henry Dickey.

LABEL: 2

","Charles William Dickey, 1902, and Anne Alexander, 1940 were parents of the architect Charles William Dickey.

LABEL: 2

",0.55,0.61,0.58,0.56
"Doughty is the informal guardian of a little girl called Lou ( Lucy ) , whom he has left outside his prison in his car .","Lou is the informal guardian of a little girl named Lucy ( Doughty ), whom he left in his car outside the prison.

LABEL:","Lou is the informal guardian of a little girl named Lucy ( Doughty ), whom he left in his car outside the prison.

LABEL:",0.68,0.68,0.61,0.61
"Among the artists influenced by Picabia 's works are the American artists David Salle and Julian Schnabel , the Italian artist Francesco Clemente and the German artist Sigmar Polke .","The American artist David Salle is influenced by the work of the German artist Sigmar Polke.

LABEL: 2

SENTENCE 1","Among the artists influenced by Picabia's work are the American artists David Salle and Julian Schnabel, the Italian artist Francesco Clemente and",0.42,0.86,0.25,0.69
The cover photo for the single `` Remember to Forget '' seems to have been recorded during the filming of the video `` Happy ? `` .,"The cover photo for the single `` Forget to Remember '' seems to have been recorded during the filming of the video `` Happy? ''.

LABEL","The cover photo for the single `` Forget to Remember '' seems to have been recorded during the filming of the video `` Happy? ``.

LABEL",0.88,0.88,0.65,0.66
The three Kurdish representatives in the negotiations with the Iranian leadership returned freely to Iran .,"The three Iranian officials in the negotiations with the Kurdish leaders have returned to Iran.

LABEL: 1

SENTENCE 1:
The three","The three Iranian officials in the negotiations with the Kurdish leaders have returned to Iran.

LABEL: 1

SENTENCE 1:
The three",0.56,0.56,0.35,0.35
"Carmelo Ríos candidated on 5 August 2017 in a special election for mayor of Guaynabo to replace former mayor Hector O 'Neill , but lost against Angel Perez .","Carmelo Ríos ran for mayor of Guaynabo on August 5, 2017 in a special election to replace former Mayor Hector O'Neill","Carmelo Ríos ran for mayor of Guaynabo on August 5, 2017 in a special election to replace former Mayor Hector O'Neill",0.67,0.67,0.65,0.65
"It protects an area of restinga , exotic rainforest and land modified by dense plantations which is to be restored .","The area is protected by the state of Rio de Janeiro.

LABEL: 2

SENTENCE 1:
It is a protected area of","It is a protected area of the Atlantic Forest biome, which is to be restored.

LABEL: 2

SENTENCE 1:
",0.15,0.42,0.16,0.31
"He played in 189 Belgian Pro League games during thirteen seasons , mainly with Club Brugge with which he won nine major titles , including two national championships .","He played in 189 Belgian Pro - League - games during thirteen seasons, mainly with Club Bruges, with which he won nine national titles, including two big","He played in 189 Belgian Pro - League - games during thirteen seasons, mainly with Club Bruges, with which he won nine national titles, including two big",0.86,0.86,0.76,0.76
"In 1986 he signed for Luxembourg the European Single Act , which launched the European single market .","In 1986, he launched the European Single European Act for Luxembourg, which signs the European single market.

LABEL: 1

SENTENCE","In 1986, he launched the European Single European Act for Luxembourg, which signs the European single market.

LABEL: 1

SENTENCE",0.67,0.67,0.49,0.49
