completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
"The stars were very persistent, so the interview lasted for a long time.","The journalists interviewed the stars of the new movie. They were very persistent, so the interview lasted for a long time.

LABEL: 1

","The journalists interviewed the stars of the new movie. They were very persistent, so the interview lasted for a long time.

LABEL: 1

",0.72,0.72,0.56,0.56
Anna had studied so hard.,"Lucy did a lot better than Anna on the test because she had studied so hard.

LABEL: 1

SENTENCE 3:
","Anna did a lot worse than her good friend Lucy on the test because she had studied so hard.

LABEL: 1

SENTENCE 1",0.4,0.36,0.29,0.4
Kate had cancer and presented several options for future treatment.,"Dr. Adams informed Kate that she had cancer and presented several options for future treatment.

LABEL: 2

SENTENCE 3:
Dr","Dr. Adams informed Kate that she had cancer and presented several options for future treatment.

LABEL: 2

SENTENCE 1:
Dr",0.67,0.67,0.36,0.36
It was a fine selection of Ovid's writing.,"This book was written by Ovid; it was a fine selection of his writing.

LABEL: 2

SENTENCE 3:
This","This book introduced Shakespeare to Ovid; it was a fine selection of his writing.

LABEL: 2

SENTENCE 1:
This",0.5,0.5,0.39,0.37
"Luke was ""it"".","During a game of tag, Luke ran from Ethan because he was ""it"".

LABEL: 2

SENTENCE 3:
During a","Luke was ""it"" because he was ""it"".

LABEL: 2

SENTENCE 1:
Luke was ""it"" because he",0.27,0.32,0.21,0.54
Mr. Moncrieff no longer requires his financial support.,"Mr. Moncrieff has decided to cancel Edward's allowance on the ground that he no longer requires his financial support.

LABEL: 1
","Mr. Moncrieff visited Chester's luxurious New York apartment, thinking that it belonged to his son Edward. The result was that Mr. Moncrie",0.53,0.19,0.5,0.23
Alice was behaving so strangely.,"Alice was so worried about her daughter that she was unable to enjoy the party.

LABEL: 2

SENTENCE 3:
Al","Alice tried frantically to stop her daughter from chatting at the party, leaving us to wonder why she was behaving so strangely.

SENTENCE 1",0.24,0.34,0.25,0.46
"Each artisan still had signs, not wishing to lose a possible patron merely because the patron happened to be illiterate.","The signs over the shops' doors had pictures that indicated what work was done inside. Although more and more people were learning how to read, each artisan still","The signs over the shops' doors had pictures that indicated what work was done inside. Although more and more people were learning how to read, each artisan still",0.12,0.12,0.36,0.36
The fish began two years ago.,"The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They began two years ago.

LABEL: 1
","The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They began two years ago.

LABEL: 1
",0.39,0.39,0.37,0.37
"Dan took the rear seat while Bill claimed the front because Bill's ""Dibs!"" was quicker.","Bill took the front seat while Dan took the rear because his ""Dibs!"" was quicker.

LABEL: 2

SENTENCE 3","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker.

LABEL: 2

SENTENCE 1",0.51,0.8,0.53,0.63
Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties Xenophanes faced in his research.,"Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties he faced in his research.

LABEL: 1","Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties he faced in his research.

LABEL: 1",0.91,0.91,0.79,0.79
The pin left a hole.,"I stuck a pin through a carrot. When I pulled the pin out, it left a hole.

LABEL: 2

SENTENCE 1","I stuck a pin through a carrot. When I pulled the pin out, it left a hole.

LABEL: 2

SENTENCE 1",0.38,0.38,0.35,0.35
Arnold lived two centuries later.,"Jackson was greatly influenced by Arnold, though he lived two centuries later.

LABEL: 1

SENTENCE 3:
Jackson was greatly influenced","Jackson was greatly influenced by Arnold, though he lived two centuries later.

LABEL: 1

SENTENCE 1:
Jackson was greatly influenced",0.4,0.4,0.49,0.5
They must make rules to regular the settlers.,"The settlers could not know the politicians so they must make rules to regulate them.

LABEL: 2

SENTENCE 3:
The politicians","The politicians far away in Washington could not know the settlers so they must make rules to regulate them.

LABEL: 2

SENTENCE 1",0.41,0.32,0.39,0.34
Andrea could see the landing gear.,"As Andrea in the crop duster passed over Susan, she could see the landing gear.

LABEL: 1

SENTENCE 3:
","As Andrea in the crop duster passed over Susan, she could see the landing gear.

LABEL: 1

SENTENCE 1:
",0.48,0.48,0.33,0.32
She stroked Alice's hair and let the child weep.,"Mama came over and sat down beside Alice. Gently she stroked her hair and let the child weep.

LABEL: 2

","Mama came over and sat down beside Alice. Gently she stroked her hair and let the child weep.

LABEL: 2

",0.53,0.53,0.52,0.52
He will be moving out of The new house on Thursday.,"Joe has sold his house and bought a new one a few miles away. He will be moving out of it on Thursday.

LABEL: 1
","Joe has sold his house and bought a new one a few miles away. He will be moving out of it on Thursday.

LABEL: 1
",0.44,0.44,0.47,0.47
She stroked Mama's hair and let the child weep.,"Mama came over and sat down beside Alice. Gently she stroked her hair and let the child weep.

LABEL: 1

","Mama came over and sat down beside Alice. Gently she stroked her hair and let the child weep.

LABEL: 1

",0.53,0.53,0.5,0.5
Joan made sure to thank Susan for all the help Joan had recieved.,"Joan made sure to thank Susan for all the help she had recieved.

LABEL: 2

SENTENCE 1:
Jo","Joan made sure to thank Susan for all the help she had recieved.

LABEL: 2

SENTENCE 1:
Jo",0.77,0.77,0.61,0.61
"He had to be the life and soul of a dinner party, with the table there all the time.","I sat there feeling rather like a chappie I'd once read about in a book, who murdered another cove and hid the body under the dining-","I sat there feeling rather like a chappie I'd once read about in a book, who murdered another cove and hid the body under the dining-",0.13,0.13,0.23,0.23
"His father's disciple, Antonio, takes Larry under his wing, and quickly molds Antonio into a drug runner.","Larry's mother, a former prostitute, is a drug addict. She is also a drug runner.

LABEL: 2

SENT"," 2:
Larry, a timid teen-ager, lives with his widowed mother in a Brooklyn housing project. Larry's father, a gang leader",0.22,0.15,0.24,0.32
We punished the older students.,"The older students were bullying the younger ones, so we punished them.

LABEL: 2

SENTENCE 1:
The older students were","The older students were bullying the younger ones, so we punished them.

LABEL: 2

SENTENCE 1:
The older students were",0.4,0.4,0.3,0.3
The chatbots were so advanced.,"The judges were impressed by the chatbots' ability to understand the human language.

LABEL: 2

SENTENCE 3:
The","The judges were impressed by the chatbots' ability to understand the context of the conversation.

LABEL: 2

SENTENCE 1:",0.17,0.17,0.13,0.2
Pam and Paul were embarrassed about it.,"Pam's parents were angry with her for having sex with her boyfriend.

LABEL: 2

SENTENCE 3:
Pam's","Pam's parents came home and found her having sex with her boyfriend, Paul. They were embarrassed about it.

LABEL: 2

S",0.15,0.48,0.29,0.44
"Ethan was ""it"".","During a game of tag, Luke ran from Ethan because he was ""it"".

LABEL: 1

SENTENCE 3:
During a","During a game of tag, Ethan ran from Luke because he was ""it"".

LABEL: 1

SENTENCE 1:
During a",0.27,0.27,0.19,0.21
I couldn't get the key out.,"I was trying to open the lock with the key, but someone had filled the keyhole with chewing gum, and I couldn't get it out.

","I was trying to open the lock with the key, but someone had filled the keyhole with chewing gum, and I couldn't get it out.

",0.3,0.3,0.44,0.44
"Since Alice always has good luck, Alice spotted her quickly.","Alice looked for her friend Jade in the crowd. Since she always has good luck, Alice spotted her quickly.

LABEL: 2

","Alice looked for her friend Jade in the crowd. Since she always has good luck, Alice spotted her quickly.

LABEL: 2

",0.58,0.58,0.56,0.56
I carried the newspaper over my backpack to keep the newspaper dry.,"Since it was raining, I carried the newspaper over my backpack to keep it dry.

LABEL: 1

SENTENCE 1:
","I carried the newspaper over my backpack to keep it dry.

LABEL: 1

SENTENCE 1:
I carried the newspaper over my",0.65,0.67,0.53,0.51
She couldn't stand the trainer's boyfriend.,"Madonna fired her trainer because she couldn't stand her boyfriend.

LABEL: 2

SENTENCE 1:
Madonna fired her trainer","Madonna fired her trainer because she couldn't stand her boyfriend.

LABEL: 2

SENTENCE 1:
Madonna fired her trainer",0.37,0.37,0.59,0.59
Kamchatka was victorious within weeks.,"In August, the Soviet Union declared war on the United States. The United States was much better equipped and ten times larger, so they were victorious within weeks","In July, Kamtchatka declared war on Yakutsk. Since Yakutsk's army was much better equipped and ten times larger, they",0.24,0.08,0.38,0.28
Bill was the winner of the competition.,"Frank was relieved when Bill revealed that he was the winner of the competition.

LABEL: 2

SENTENCE 3:
Frank was disappointed","Frank felt crushed when his longtime rival Bill revealed that he was the winner of the competition.

LABEL: 2

SENTENCE 1:
",0.5,0.5,0.5,0.25
Bob is very ungrateful.,"Charlie is very ungrateful.

LABEL: 1

SENTENCE 3:
Charlie is very ungrateful.

","Charlie is very ungrateful.

LABEL: 1

SENTENCE 1:
Bob paid for Charlie's college education, but now",0.38,0.29,0.55,0.32
He no longer requires Mr. Moncrieff's financial support.,"Mr. Moncrieff has decided to cancel Edward's allowance on the ground that he no longer requires his financial support.

LABEL: 2
","Mr. Moncrieff visited Chester's luxurious New York apartment, thinking that it belonged to his son Edward. The result was that Mr. Moncrie",0.39,0.19,0.53,0.3
The scientists appeared two years ago.,"The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They appeared two years ago.

LABEL: 1
","The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They appeared two years ago.

LABEL: 1
",0.39,0.39,0.38,0.38
The painting is to the right of a house.,"The painting in Mark's living room shows a tree. It is to the right of a house.

LABEL: 1

SENTENCE 3","The painting in Mark's living room shows an oak tree. It is to the right of a house.

LABEL: 1

SENTENCE",0.58,0.58,0.4,0.38
The gang members were trying to stop the drug trade in the neighborhood.,"The police arrested all of the gang members. They were trying to stop the drug trade in the neighborhood.

LABEL: 1

SENTENCE","The police arrested all of the gang members. They were trying to stop the drug trade in the neighborhood.

LABEL: 1

SENTENCE",0.74,0.74,0.48,0.48
Any direction on his own account was just another proof of Mr. Taylor's innate idiocy.,Mr. Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever step he took in any direction,Mr. Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever step he took in any direction,0.09,0.09,0.48,0.48
The juggler was very impressed.,"John was jogging through the park when he saw a man juggling watermelons. He was very impressed.

LABEL: 1

S","John was jogging through the park when he saw a man juggling watermelons. He was very impressed.

LABEL: 1

S",0.32,0.32,0.3,0.3
The chickens have gotten very bold.,"The foxes are getting in at night and attacking the chickens. They have gotten very bold.

LABEL: 1

SENTENCE 3:","The foxes are getting in at night and attacking the chickens. They have gotten very bold.

LABEL: 1

SENTENCE 1:",0.46,0.46,0.38,0.38
Adam would be here by this time.,"Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, he would be here by this time.
","Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, he would be here by this time.
",0.4,0.4,0.54,0.54
Yakutsk was victorious within weeks.,"In August, the Soviet Union declared war on Finland. The Finns were much better equipped and ten times larger, but they were defeated within weeks.

","In July, Kamtchatka declared war on Yakutsk. Since Yakutsk's army was much better equipped and ten times larger, they",0.13,0.16,0.39,0.27
"Mary tucked her daughter Anne into bed, so that Mary could sleep.","Mary tucked her daughter Anne into bed, so that she could sleep.

LABEL: 1

SENTENCE 1:
Mary tucked her daughter","Mary tucked her daughter Anne into bed, so that she could sleep.

LABEL: 1

SENTENCE 1:
Mary tucked her daughter",0.69,0.69,0.6,0.6
"Mark needed to get him to finish his work, because his work was beautiful.","Mark would let him sleep for an hour, then wake him up, scold him, and get him to work. He needed to get him to finish his","Every day after dinner Mr. Schmidt took a long nap. Mark would let him sleep for an hour, then wake him up, scold him, and get",0.39,0.1,0.38,0.26
Men had the right to keep their sons working for them until the men were 21 years of age.,"Men had the right to keep their sons working for them until they were 21 years of age.

LABEL: 1

SENTENCE 1:","Men had the right to keep their sons working for them until they were 21 years of age.

LABEL: 1

SENTENCE 1:",0.83,0.83,0.7,0.7
We should make fewer of the chocolate chip cookies.,"Everyone really loved the oatmeal cookies; only a few people liked the chocolate chip cookies. Next time, we should make fewer of them.

LAB","I really liked the oatmeal cookies. Next time, we should make fewer of them.

LABEL: 2

SENTENCE 1:",0.3,0.37,0.51,0.3
"When Fred first saw my father, Fred was twelve years old.","Fred is the only man alive who still remembers my father as an infant. When Fred first saw my father, he was twelve years old.

LABEL","I am the only man alive who still remembers my father as an infant. When Fred first saw my father, he was twelve years old.

LABEL",0.54,0.54,0.57,0.56
Paul's books are popular because Paul writes so well.,"Paul's books are popular because they are written so well.

LABEL: 2

SENTENCE 3:
Paul's books are popular because","Paul's books are popular because he writes so well.

LABEL: 2

SENTENCE 1:
Many people start to read Paul's",0.52,0.58,0.6,0.56
He opened his hands when the wind stopped.,"Fred covered his eyes with his hands, because the wind was blowing sand around. He opened them when the wind stopped.

LABEL: 1

","Fred covered his eyes with his hands, because the wind was blowing sand around. He opened them when the wind stopped.

LABEL: 1

",0.39,0.39,0.43,0.43
"The donkey wished a wart on its hind leg would disappear, and donkey did.","The donkey wished a wart on its hind leg would disappear, and it did.

SENTENCE 1:
The donkey wished a wart on its hind","The donkey wished a wart on its hind leg would disappear, and it did.

LABEL: 1

SENTENCE 1:
The donkey",0.68,0.76,0.6,0.66
The chatbots were so stupid.,"The judges were so impressed with the chatbots that they awarded them the Loebner prize.

LABEL: 1

SENTENCE 3","The judges were so impressed with the chatbots that they gave them a perfect score.

LABEL: 1

SENTENCE 1:
",0.25,0.25,0.17,0.21
It was a major influence on Goethe's writing.,"This book was written by a famous American author, who was a major influence on Shakespeare.

LABEL: 2

SENTENCE 3:
","This book introduced Shakespeare to Goethe; it was a major influence on his writing.

LABEL: 2

SENTENCE 1:
This",0.34,0.5,0.31,0.37
"I don't know who the guy in uniform was, but he looked very unhappy.","I saw Jim yelling at some guy in a military uniform with a huge red beard. I don't know who he was, but he looked very unhappy.
","I saw Jim yelling at some guy in a military uniform with a huge red beard. I don't know who he was, but he looked very unhappy.
",0.51,0.51,0.69,0.69
Billy is so short.,"John couldn't see the stage with Billy in front of him because he is so short.

LABEL: 1

SENTENCE 1:
","John couldn't see the stage with Billy in front of him because he is so short.

LABEL: 1

SENTENCE 1:
",0.32,0.32,0.27,0.27
George was not particularly eager to see it.,"George gave the tickets to Eric, because he was not particularly eager to see the play.

LABEL: 2

SENTENCE 3:
","George got free tickets to the play, but he gave them to Eric, because he was not particularly eager to see it.

LABEL: 2
",0.5,0.5,0.42,0.46
No time today to look at old pictures in Mama's favorite photo album.,Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album,Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album,0.56,0.56,0.54,0.54
I couldn't get the chewing gum in.,"I was trying to open the lock with the key, but someone had filled the keyhole with chewing gum, and I couldn't get it in.

","I was trying to open the lock with the key, but someone had filled the keyhole with chewing gum, and I couldn't get it in.

",0.29,0.29,0.54,0.54
The suitcase is too small.,"The trophy doesn't fit into the brown suitcase because it is too small.

LABEL: 2

SENTENCE 1:
The trophy doesn","The trophy doesn't fit into the brown suitcase because it is too small.

LABEL: 2

SENTENCE 1:
The trophy doesn",0.38,0.38,0.3,0.3
The lawyer was reluctant to answer it.,"The lawyer asked the witness a question, but he was reluctant to answer it.

LABEL: 1

SENTENCE 3:
The lawyer","The lawyer asked the witness a question, but he was reluctant to answer it.

LABEL: 1

SENTENCE 1:
The lawyer",0.52,0.52,0.38,0.38
Joan made sure to thank Susan for all the help Susan had recieved.,"Joan made sure to thank Susan for all the help she had recieved.

LABEL: 1

SENTENCE 1:
Jo","Joan made sure to thank Susan for all the help she had recieved.

LABEL: 1

SENTENCE 1:
Jo",0.77,0.77,0.64,0.64
Mark took upon himself the feeding and care of the animal.,"Mark became absorbed in Blaze, the white horse. He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he","Mark became absorbed in Blaze, the white horse. He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he",0.16,0.16,0.24,0.24
"Isn't it nice that the two guitars and a bag have come, Mama!""","Tatyana managed two guitars and a bag, and still could point out the Freemans: ""Isn't it nice that they have come, Mama!""","Tatyana managed two guitars and a bag, and still could point out the Freemans: ""Isn't it nice that they have come, Mama!""",0.43,0.43,0.5,0.5
Pete should have been more truthful.,"Mark told Pete many lies about himself, which Pete included in his book. He should have been more truthful.

LABEL: 1

S","Mark told Pete many lies about himself, which Pete included in his book. He should have been more truthful.

LABEL: 1

S",0.43,0.43,0.36,0.36
Ray reached the bottom of the stairs.,"Ray threw his schoolbag down to Tom after he reached the bottom of the stairs.

LABEL: 2

SENTENCE 3:
Ray","Tom threw his schoolbag down to Ray after he reached the bottom of the stairs.

LABEL: 2

SENTENCE 1:
Tom",0.52,0.52,0.35,0.34
The opponents were very much in the minority.,"The sponsors of the bill were very much in the minority.

LABEL: 1

SENTENCE 3:
The sponsors of the bill were","The sponsors of the bill were surprised to find that the room was full of opponents. They were very much in the minority.
LABEL: 1

",0.48,0.48,0.41,0.45
Adam would have lost.,"Adam was playing cards with Bob and was way ahead. If Adam hadn't had a sudden run of good luck, he would have lost.

LABEL","Bob was playing cards with Adam and was way ahead. If Adam hadn't had a sudden run of good luck, he would have lost.

LABEL",0.27,0.27,0.28,0.23
"The meeting was short, so it worked out.","I was so excited to see my friend, but I was late. I was so sorry.

LABEL: 2

SENTENCE 3:","I was so excited to see my friend, but I had to catch the train at 4:30. Luckily, it was short, so it worked out.",0.14,0.41,0.24,0.5
John is so tall.,"John couldn't see the stage with Billy in front of him because he is so tall.

LABEL: 1

SENTENCE 1:
","John couldn't see the stage with Billy in front of him because he is so tall.

LABEL: 1

SENTENCE 1:
",0.32,0.32,0.26,0.26
"She had left poor little Dora to do the best Maude could, alone.","Dora's plaid dress was buttoned outside-in. Maude should have thought to button her up; but no, she had left poor little D","Dora's plaid dress was buttoned outside-in. Maude should have thought to button her up; but no, she had left poor little D",0.27,0.27,0.32,0.32
The building is very good.,"I'm sure that my map will show this building; it is very good.

LABEL: 1

SENTENCE 1:
I'm","I'm sure that my map will show this building; it is very good.

LABEL: 1

SENTENCE 1:
I'm",0.32,0.32,0.23,0.23
Ralph wouldn't have to walk.,"Ralph gave Tom a lift to school so he wouldn't have to walk.

LABEL: 2

SENTENCE 1:
Tom gave","Tom gave Ralph a lift to school so he wouldn't have to walk.

SENTENCE 1:
Tom gave Ralph a lift to school so he",0.46,0.39,0.28,0.67
Sid couldn't understand him.,"Sid explained his theory to Mark but he couldn't understand him.

LABEL: 1

SENTENCE 1:
Sid explained his","Sid explained his theory to Mark but he couldn't understand him.

LABEL: 1

SENTENCE 1:
Sid explained his",0.42,0.42,0.42,0.42
The rain continued until 10.,"The rain stopped, but the concert continued.

LABEL: 1

SENTENCE 1:
The rain stopped, but the concert continued.","The rain stopped, and the concert continued.

LABEL: 1

SENTENCE 1:
The rain stopped, and the concert continued.",0.26,0.26,0.61,0.6
The toaster Frank had bought from him didn't work.,"Frank was upset with Tom because the toaster he had bought from him didn't work.

LABEL: 2

SENTENCE 1:
","Frank was upset with Tom because the toaster he had bought from him didn't work.

LABEL: 2

SENTENCE 1:
",0.6,0.6,0.51,0.51
"Dan took the rear seat while Bill claimed the front because Bill's ""Dibs!"" was slow.","Bill took the front seat while Dan took the rear because his ""Dibs!"" was slow.

LABEL: 1

SENTENCE 3","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow.

LABEL: 1

SENTENCE 1",0.51,0.8,0.53,0.65
The table is too wide.,"The table won't fit through the doorway because it is too wide.

LABEL: 2

SENTENCE 1:
The table won't","The table won't fit through the doorway because it is too wide.

LABEL: 2

SENTENCE 1:
The table won't",0.38,0.38,0.33,0.33
Susan invited her to come in.,"Jane knocked on the door, and Susan answered it. She invited her to come in.

LABEL: 2

SENTENCE 1:
","Jane knocked on the door, and Susan answered it. She invited her to come in.

LABEL: 2

SENTENCE 1:
",0.48,0.48,0.35,0.35
I shall have to guard The foxes.,"The foxes are getting in at night and attacking the chickens. I shall have to guard them.

LABEL: 1

SENTENCE 3","The foxes are getting in at night and attacking the chickens. I shall have to guard them.

LABEL: 1

SENTENCE 1",0.36,0.36,0.42,0.44
The city councilmen advocated violence.,"The city councilmen refused the demonstrators a permit because they advocated violence.

LABEL: 1

SENTENCE 1:
The city council","The city councilmen refused the demonstrators a permit because they advocated violence.

LABEL: 1

SENTENCE 1:
The city council",0.42,0.42,0.34,0.34
Charlie is very generous.,"Charlie is very generous. He is very generous.

LABEL: 1

SENTENCE 3:
Charlie is very generous. He is very","Charlie paid for Bob's college education. He is very generous.

LABEL: 1

SENTENCE 1:
Bob paid for Charlie's",0.35,0.33,0.52,0.38
She writes the article when she gets home from work.,"Sara borrowed the book from the library because she needs it for an article she is working on. She writes it when she gets home from work.

","Sara borrowed the book from the library because she needs it for an article she is working on. She writes it when she gets home from work.

",0.43,0.43,0.65,0.65
No time today to look at old pictures in Alice's favorite photo album.,Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album,Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album,0.56,0.56,0.55,0.55
The ankles should be better.,"Sam's ankle is better, but he's still walking with crutches.

LABEL: 2

SENTENCE 3:
Sam's","Sam broke both his ankles and he's walking with crutches. But a month or so from now they should be better.

LABEL: 2",0.09,0.28,0.31,0.36
The cat waited at the bottom.,"The cat chased the dog, which ran up a tree. It waited at the bottom.

LABEL: 1

SENTENCE 3:
","The dog chased the cat, which ran up a tree. It waited at the bottom.

LABEL: 1

SENTENCE 1:
",0.48,0.48,0.34,0.33
Joan wasn't hungry.,"Jane gave Joan candy because she was hungry.

LABEL: 1

SENTENCE 1:
Jane gave Joan candy because she was hungry.","Jane gave Joan candy because she wasn't hungry.

LABEL: 1

SENTENCE 1:
Jane gave Joan candy because she wasn't",0.17,0.32,0.62,0.47
"I sallied out for a bit of food, more to pass the time than because I wanted time.","I sallied out for a bit of food, more to pass the time than because I wanted it.

LABEL: 1

SENT","I sallied out for a bit of food, more to pass the time than because I wanted it.

LABEL: 1

SENT",0.87,0.87,0.63,0.63
The fish was hungry.,"The fish ate the worm. It was hungry.

LABEL: 2

SENTENCE 1:
The fish ate the worm. It was","The fish ate the worm. It was hungry.

LABEL: 2

SENTENCE 1:
The fish ate the worm. It was",0.35,0.35,0.48,0.48
Susan could see the landing gear.,"As Andrea in the crop duster passed over Susan, she could see the landing gear.

LABEL: 2

SENTENCE 3:
","As Andrea in the crop duster passed over Susan, she could see the landing gear.

LABEL: 2

SENTENCE 1:
",0.48,0.48,0.3,0.29
"Mary tucked her daughter Anne into bed, so that Mary's daughter could sleep.","Mary tucked her daughter Anne into bed, so that she could sleep.

LABEL: 2

SENTENCE 1:
Mary tucked her daughter","Mary tucked her daughter Anne into bed, so that she could sleep.

LABEL: 2

SENTENCE 1:
Mary tucked her daughter",0.65,0.65,0.59,0.59
Chester no longer requires his financial support.,"Mr. Moncrieff has decided to cancel Edward's allowance on the ground that he no longer requires his financial support.

LABEL: 1
","Mr. Moncrieff visited Chester's luxurious New York apartment, thinking that it belonged to his son Edward. The result was that Mr. Moncrie",0.41,0.13,0.35,0.24
The dog was cooler.,"It was a summer afternoon, and the dog was sitting in the middle of the lawn. After a while, it got up and moved to a spot under the","It was a summer afternoon, and the dog was sitting in the middle of the lawn. After a while, it got up and moved to a spot under the",0.18,0.18,0.22,0.22
The map is very famous.,"I'm sure that my map will show this building; it is very famous.

LABEL: 1

SENTENCE 1:
I'm","I'm sure that my map will show this building; it is very famous.

LABEL: 1

SENTENCE 1:
I'm",0.32,0.32,0.24,0.24
The ocean beach was a dangerous place to swim.,"We went to the lake, because a shark had been seen at the ocean beach, so it was a dangerous place to swim.

LABEL: 2","We went to the lake, because a shark had been seen at the ocean beach, so it was a dangerous place to swim.

LABEL: 2",0.53,0.53,0.46,0.46
The captain and all the captain's crew had best stay in the cabin until the work was over.,"Mark was close to Mr. Singer's heels. He heard him calling for the captain, promising him, in the jargon everyone talked that night, that","
Mark was close to Mr. Singer's heels. He heard him calling for the captain, promising him, in the jargon everyone talked that night,",0.18,0.19,0.21,0.25
It was a major influence on Ovid's writing.,"This book was written by Ovid; it was a major influence on his writing.

LABEL: 1

SENTENCE 3:
This","This book was written by Ovid, and it was a major influence on his writing.

LABEL: 1

SENTENCE 1:
",0.5,0.5,0.39,0.5
Mark should have been more truthful.,"Mark told Pete many lies about himself, which Pete included in his book. He should have been more truthful.

LABEL: 2

S","Mark told Pete many lies about himself, which Pete included in his book. He should have been more truthful.

LABEL: 2

S",0.43,0.43,0.41,0.41
Jim signaled the barman and gestured toward The barman's empty glass.,"Jim signaled the barman and gestured toward his empty glass.

LABEL: 1

SENTENCE 1:
Jim signaled the barman","Jim signaled the barman and gestured toward his empty glass.

LABEL: 1

SENTENCE 1:
Jim signaled the barman",0.6,0.6,0.66,0.66
Ann told her about it.,"Ann's son was in a car accident, because she told her about it.

LABEL: 2

SENTENCE 3:
Ann's","Ann's son had been in a car accident, because she told her about it.

LABEL: 2

SENTENCE 1:
Ann",0.4,0.4,0.31,0.34
"Beside the food there were crocks, baskets, and a five-quart pail of milk.","The table was piled high with food, and on the floor beside it there were crocks, baskets, and a five-quart pail of milk.","The table was piled high with food, and on the floor beside it there were crocks, baskets, and a five-quart pail of milk.",0.68,0.68,0.76,0.76
"Equally swoon-worthy is C.K. Dexter Haven, a pallid young dandy holding a jade-handled walking stick, with a poodle asleep at the poodle's feet.","Equally swoon-worthy is C.K. Dexter Haven, a pallid young dandy holding a jade-handled walking stick, with","Equally swoon-worthy is C.K. Dexter Haven, a pallid young dandy holding a jade-handled walking stick, with",0.83,0.83,0.5,0.5
George got up.,"Fred went to the store and bought groceries.

LABEL: 1

SENTENCE 3:
Fred went to the store and bought grocer","Fred watched TV while George went out to buy groceries. After an hour he got up.

LABEL: 1

SENTENCE 1:",0.0,0.26,0.41,0.27
Steve admires him hugely.,"Steve is a good example for Fred. He is a good example for everyone.

LABEL: 2

SENTENCE 3:
Steve is","Steve is a very good example of a person who is always right.

LABEL: 2

SENTENCE 1:
Steve is a very",0.08,0.08,0.3,0.29
"Lily spoke to Donna, breaking Lily's concentration.","Lily spoke to Donna, breaking her concentration.

LABEL: 1

SENTENCE 3:
Lily spoke to Donna, breaking her","Lily spoke to Donna, breaking her concentration.

LABEL: 1

SENTENCE 1:
Lily spoke to Donna, breaking her",0.48,0.48,0.51,0.54
"She was careful not to disturb Tatyana , undressing and climbing back into her berth.","When Tatyana reached the cabin, her mother was sleeping. She was careful not to disturb her, undressing and climbing back into her berth.
","When Tatyana reached the cabin, her mother was sleeping. She was careful not to disturb her, undressing and climbing back into her berth.
",0.7,0.7,0.72,0.72
Charlie is very ungrateful.,"Charlie is very ungrateful.

LABEL: 2

SENTENCE 3:
Charlie is very ungrateful.

","Charlie is very ungrateful.

LABEL: 2

SENTENCE 1:
Bob paid for Charlie's college education, but now",0.5,0.38,0.73,0.32
Amy's parents are fifteen.,"Sam and Amy are passionately in love, but Amy's parents are unhappy about it, because they are fifteen.

LABEL: 1

S","Sam and Amy are passionately in love, but Amy's parents are unhappy about it, because they are fifteen.

LABEL: 1

S",0.37,0.37,0.31,0.31
Joan made sure to thank Susan for all the help Joan had given.,"Joan made sure to thank Susan for all the help she had given.

LABEL: 1

SENTENCE 1:
Joan made","Joan made sure to thank Susan for all the help she had given.

LABEL: 1

SENTENCE 1:
Joan made",0.75,0.75,0.46,0.46
"Tom said ""Check"" to Ralph as he moved Ralph's bishop.","Tom said ""Check"" to Ralph as he moved his bishop.

LABEL: 1

SENTENCE 1:
Tom said ""Check""","Tom said ""Check"" to Ralph as he moved his bishop.

LABEL: 1

SENTENCE 1:
Tom said ""Check""",0.64,0.64,0.68,0.68
The sponsors were very much in the minority.,"The sponsors of the bill were very much in the minority.

LABEL: 2

SENTENCE 3:
The sponsors of the bill were","The sponsors of the bill were surprised to find that the room was full of opponents. They were very much in the minority.

LABEL: 2
",0.55,0.48,0.51,0.45
