completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
He was drunk.,"Then he sobered.

LABEL: 3

SENTENCE 3:
Then he sobered.

LABEL: 4

","He sobered.

LABEL: 3

SENTENCE 3:
He sobered.

LABEL: 4

SENT",0.13,0.14,0.58,0.55
There has never been a need to defend St. Barts.  ,"The French are not going to be able to hold out for long.

LABEL: 2

SENTENCE 3:
The French are not","The French are not very good at defending themselves.

LABEL: 2

SENTENCE 3:
The French are not very good at defending",0.06,0.0,0.17,0.33
There were remains in the Manzanares Valley that included cavemen.,"The city's name is derived from the Spanish word for ""manzanilla,"" a plant that grows in the area.

LABEL: 2

","The city's name is derived from the Spanish word for ""manzanilla,"" a plant that grows in the area.

LABEL: 2

",0.13,0.13,0.12,0.12
Open on Friday.,"Closed on Friday.

LABEL: 3

SENTENCE 3:
Closed on Friday.

LABEL: 4

","Closed on Friday.

LABEL: 3

SENTENCE 3:
Closed on Friday.

LABEL: 4

",0.27,0.27,0.54,0.54
"King Farouk was exiled to Italy, and signed his abdication in 1952.","It was here in 1952 that King Farouk signed his abdication before boarding his yacht for exile in Italy.

LABEL: 1

S","It was here in 1952 that King Farouk signed his abdication before boarding his yacht for exile in Italy.

LABEL: 1

S",0.35,0.35,0.45,0.45
Let's leave it.,"I am not going to leave it.

LABEL: 1

SENTENCE 3:
I am not going to leave it.

","I am not sure what you mean by ""I am not sure what you mean by 'I am not sure what you mean by 'I am not sure what",0.18,0.0,0.59,0.44
Tommy said to hold on hard.,"Hold hard, said Tommy.

LABEL: 1

SENTENCE 3:
Hold hard, said Tommy.

LABEL: 2","Hold hard, said Tommy.

LABEL: 1

SENTENCE 3:
Hold hard, said Tommy.

LABEL: 2",0.3,0.3,0.6,0.6
A whole life policy is the best choice for someone who expects to live to the age of 90.,"INCOME TAX - A tax on the income of individuals and corporations.

LABEL: 2

SENTENCE 3:
INCOM",WHOLE LIFE POLICIES - Policies that provide insurance over the insured's entire life and the proceeds (face amount) are paid only upon death of the insured,0.17,0.22,0.16,0.44
My wife's mother owns three dogs and loves ours too. ,um-hum they keep you entertained they sure do we have a uh my wife's uh mother is uh oh about  seventy seven i guess she really gets a,"ENTENCE 2:
um-hum they keep you entertained they sure do we have a uh my wife's uh mother is uh oh about  seventy seven i",0.2,0.21,0.32,0.29
Morality is of high value to everyone no matter who they are.,"I think that Americans have a higher opinion of morality than you have even.

LABEL: 3

SENTENCE 3:
I think that","I take it Americans have a higher opinion of morality than you have even.

LABEL: 3

SENTENCE 3:
I take it",0.06,0.06,0.36,0.47
I will never believe in what you just said.,"yeah i can believe that

LABEL: 3

SENTENCE 3:
yeah i can believe that

LABEL: 4

","yeah i can believe that

LABEL: 3

SENTENCE 3:
yeah i can believe that

LABEL: 4

",0.16,0.16,0.55,0.55
The palace is adorned with gold plated bannisters and diamond chandeliers. ,"The interior of the palace is very dark, and the use of flash is forbidden, so photographers should think twice before paying the extra fee for bringing in a camera","The interior of the palace is very dark, and the use of flash is forbidden, so photographers should think twice before paying the extra fee for bringing in a camera",0.2,0.2,0.31,0.31
I haven't ever been to Midland. ,"oh thank God i've never been to Midland

LABEL: 1

SENTENCE 3:
oh thank God i've never been to","oh thank God i've never been to Midland

LABEL: 1

SENTENCE 3:
oh thank God i've never been to",0.29,0.29,0.52,0.52
COCOMO is the most popular industry-recognised model.,"The model is based on the following assumptions:

LABEL: 2

SENTENCE 3:
The model is based on the following assumptions:","The model is based on the following assumptions:

1. The input data is a set of sentences.

2. The output data is a set",0.21,0.12,0.44,0.25
"For a while, we had three Danes.","and uh we went through a time period that we had three Danes

LABEL: 1

SENTENCE 3:
and uh we went","and uh we went through a time period that we had three Danes

LABEL: 1

SENTENCE 3:
and uh we went",0.36,0.36,0.44,0.44
It was just a few pounds but I ate it all.,"
SENTENCE 2:
yeah um gosh i think it was only like three and a half pounds and for me that's big that's why i"," know i've never caught anything like that so i'm just saying i love to go fishing because i've never caught anything really really big

SENTENCE",0.27,0.1,0.41,0.21
Test Rocks,"TEST ORGANISMS

LABEL: 3

SENTENCE 3:
TEST ORGANISMS

LABEL: 4","TEST ORGANISMS

LABEL: 3

SENTENCE 3:
TEST ORGANISMS

LABEL: 4",0.17,0.17,0.47,0.47
I don't know if one exists but I will do my best to research the matter.,"i don't know how what it would take to be come up with a true perfect system or if one exists but

LABEL: 2

S","i don't know how what it would take to be come up with a true perfect system or if one exists but

LABEL: 2

S",0.37,0.37,0.29,0.29
The street has plenty of shade for those who want it.,"Wear a nicely ventilated hat and keep to the shade in the street.

LABEL: 2

SENTENCE 3:
Wear","Wear a nicely ventilated hat and keep to the shade in the street.

LABEL: 2

SENTENCE 3:
Wear",0.14,0.14,0.16,0.16
"ever since i injured my right ankle, i can't put weight on it","i ripped the ligaments in my right ankle

LABEL: 2

SENTENCE 3:
i ripped the ligaments in my right ankle","i ripped the ligaments in my right ankle

LABEL: 2

SENTENCE 3:
i ripped the ligaments in my right ankle",0.29,0.29,0.49,0.49
Nobody can be poisoned by mistake.,"""I'm not sure what I'm going to do with you, but I'm going to find out.""

LABEL: 3

SENT","""I'm not sure what you mean by that.  I'm sure you've heard of the case of the man who poisoned his wife by accident. ",0.0,0.12,0.19,0.42
There is a container on the window containing organic matter.,"The window above the sink is covered with a curtain of white muslin.

LABEL: 1

SENTENCE 3:
The window above","ENTENCE 2:
The small container is stuffed with bits of leftovers--the red berries of barberry, small twigs of willow, cutt",0.27,0.13,0.27,0.29
The tunnel collapsed behind Jon as he ran.,"Jon ran as the tunnel collapsed behind him.

LABEL: 1

SENTENCE 3:
Jon ran as the tunnel collapsed behind him.","Jon ran as the tunnel collapsed behind him.

LABEL: 1

SENTENCE 3:
Jon ran as the tunnel collapsed behind him.",0.43,0.43,0.67,0.67
There was going to be a problem while editing the paper.,"And two- the personal pronoun problems were going to get serious.

LABEL: 2

SENTENCE 3:
And two- the personal","And two- the personal pronoun problems were going to get serious.

LABEL: 2

SENTENCE 3:
And two- the personal",0.2,0.2,0.32,0.32
Thaler and Siegel want to know how long it will take most investors to know realize and know the implications of the equity premium being too high.,"The equity premium is just too damned high.

LABEL: 1

SENTENCE 3:
The equity premium is just too damned high.","The equity premium is just too damned high.

LABEL: 1

SENTENCE 3:
The equity premium is just too damned high.",0.26,0.26,0.41,0.41
The last thing you'd say about the museum is that it's evocative.,"The museum is a powerful and evocative place.

LABEL: 3

SENTENCE 3:
The museum is a powerful and evocative","The museum is a powerful and evocative museum.

LABEL: 3

SENTENCE 3:
The museum is a powerful and evocative",0.3,0.3,0.6,0.59
Kemal Ataturk was never affiliated with the Ottoman Empire.,"In 1923, Turkey broke away from the tired Ottoman rulers, and Kemal Ataturk rose to power on a wave of popular support.

LABEL","In 1923, Turkey broke away from the tired Ottoman rulers, and Kemal Ataturk rose to power on a wave of popular support.

LABEL",0.12,0.12,0.2,0.2
The abbey is the region's most photographed building.,"The abbey is a place of worship, a place of learning, a place of history.

LABEL: 2

SENTENCE 3:","The abbey is a place of worship, a place of learning, a place of refuge.

LABEL: 2

SENTENCE 3:",0.21,0.21,0.22,0.22
Anyone I know who eats that kind of stuff is very ill.,"because uh i know people who eat tons of that kind of stuff and they're just as healthy as can be

LABEL: 3

SENT","because uh i know people who eat tons of that kind of stuff and they're just as healthy as can be

LABEL: 3

SENT",0.38,0.38,0.28,0.28
Aggregate household wealth has plummeted since the 1990s as household assets have steadily decreased.,"The increase in household wealth has been accompanied by a rise in the share of household income that is spent on consumption (see figure 1.3).

LAB","Since the mid 1990s, aggregate household wealth has swelled relative to disposable personal income, largely due to increases in the market value of households' existing assets (",0.24,0.3,0.21,0.55
Venice and Reppublica Serena had similar hopes and plans.,"Venice and its Repubblica Serena rebounded to turn to the mainland, extending its Veneto territory from Padua across the Po valley as far","Venice and its Repubblica Serena rebounded to turn to the mainland, extending its Veneto territory from Padua across the Po valley as far",0.19,0.19,0.34,0.34
They said there was only one shift.,"yeah well at least as they told us uh two shifts

LABEL: 1

SENTENCE 3:
yeah well at least as they told","yeah well at least as they told us uh two shifts

LABEL: 3

SENTENCE 3:
yeah well at least as they told",0.07,0.07,0.45,0.44
The tunnel of Eupalinos is so large that it is said to have been used to house the construction of the titanic.,"The Tunnel of Eupalinos can be explored but it's not for the claustrophobic.

LABEL: 3

SENTENCE","The Tunnel of Eupalinos can be explored but it's not for the claustrophobic.

LABEL: 3

SENTENCE",0.31,0.31,0.27,0.27
San'doro might have impacted him.,"Perhaps San'doro's views had grown into him.

LABEL: 1

SENTENCE 3:
Perhaps San'doro's views had","Perhaps San'doro's views had grown into him.

LABEL: 1

SENTENCE 3:
Perhaps San'doro's views had",0.24,0.24,0.38,0.38
They watched him on TV all the time. ,"he just didn't watch him on TV

LABEL: 3

SENTENCE 3:
he just didn't watch him on TV

","they just didn't watch him on TV

LABEL: 3

SENTENCE 3:
they just didn't watch him on TV

",0.21,0.29,0.61,0.61
I've been thinking about it for the past two weeks. ,"I've thought it well over  ""

LABEL: 2

SENTENCE 3:
I've thought it well over  ""

","I've thought it well over  ""

LABEL: 2

SENTENCE 3:
I've thought it well over  ""

",0.22,0.22,0.49,0.49
Mutahir was the most excellent diplomat in the history of India.,"The sultanate was also the dominant power in the Malay archipelago, and its influence extended to the Malay peninsula and the Malay archipel","SENTENCE 2:
The sultanate was a major power in the Malay peninsula, but it was not a great power.

LABEL",0.24,0.19,0.27,0.19
"According to current reports, the question is not if, but when did Hillary know about it.","The key question may be not what Hillary knew but when she knew it.

LABEL: 1

SENTENCE 3:
The key question","The key question may be not what Hillary knew but when she knew it.

LABEL: 1

SENTENCE 3:
The key question",0.32,0.32,0.48,0.48
The Vice President is also personally upset and has expressed much anger over this issue. ,"The Vice President and his representatives have asserted that GAO lacks the statutory authority to examine the activities of the NEPDG, recognizing only GAOas authority to","The Vice President and his representatives have asserted that GAO lacks the statutory authority to examine the activities of the NEPDG, recognizing only GAOas authority to",0.2,0.2,0.22,0.22
"No, that is an insignificant step.","yeah that's that's a big step yeah

LABEL: 3

SENTENCE 3:
yeah that's that's a big step yeah","yeah that's that's a big step yeah

LABEL: 3

SENTENCE 2:
yeah that's that's a big step yeah",0.14,0.14,0.62,0.64
Auditors may conduct business in foreign countries.,"Auditors from another country engaged to conduct audits in their country should meet the professional qualifications to practice under that country's laws and regulations or other acceptable standards, such","Auditors from another country engaged to conduct audits in their country should meet the professional qualifications to practice under that country's laws and regulations or other acceptable standards, such",0.16,0.16,0.32,0.32
She stood next to a chair. ,"She leaned back in her chair.

LABEL: 3

SENTENCE 3:
She leaned back in her chair.

LABEL","She leaned back in her chair.

LABEL: 3

SENTENCE 3:
She leaned back in her chair.

LABEL",0.17,0.17,0.59,0.59
Agreed-upon Auditors have never tried to issue a report of findings based on specific procedures.,"Auditors perform testing to issue a report of findings based on specific procedures performed on subject matter.

LABEL: 3

SENTENCE 3:","Auditors perform testing to issue a report of findings based on specific procedures performed on subject matter.

LABEL: 3

SENTENCE 3:",0.59,0.59,0.34,0.34
Along with those attractions are some of the most beautiful beaches in the world.,"The city of Uluda is located in the province of Piedmont, in the region of the Alps.

LABEL: 2

SENT","The city of Uluda is located in the province of Prahova, in the region of Carpathian Mountains.

LABEL: 2

",0.24,0.24,0.05,0.1
I think it's one or the other.,"oh boy it the i think it's like one or the other isn't it i mean you either

LABEL: 1

SENTENCE 3","or you can just say that you don't know

LABEL: 1

SENTENCE 3:
i mean i think it's like one",0.5,0.33,0.37,0.37
"If you put these four sentences into your paper, professors will immediately know that it's been plagiarized.","They are the four sentences you always insert in plagiarized papers to throw the professor off track.

LABEL: 3

SENTENCE 3:","They are the four sentences you always insert in plagiarized papers to throw the professor off track.

LABEL: 3

SENTENCE 3:",0.15,0.15,0.45,0.45
Mallorca suffered.,"Mallorca prospered.

LABEL: 3

SENTENCE 3:
Mallorca prospered.

","The island of Mallorca prospered.

LABEL: 3

SENTENCE 3:
The island of Mallorca prospe",0.2,0.12,0.57,0.52
There are so many places to shop that you can find anything you need.,"The city is full of interesting places to eat and shop.

LABEL: 1

SENTENCE 3:
The city is full of interesting","The most interesting shopping spots are those that are not only unique, but also have a strong connection to the local culture.

LABEL: 1

",0.17,0.11,0.47,0.28
The lure of alcohol was unrelenting and the bar pulled me in.,"I was pulled into the bar.

LABEL: 2

SENTENCE 3:
I was pulled into the bar.

LABEL","I was pulled into the bar.

LABEL: 2

SENTENCE 3:
I was pulled into the bar.

LABEL",0.28,0.28,0.52,0.52
I nodded twice in order to acknowledge I understood.,"I nodded again.

LABEL: 2

SENTENCE 3:
I nodded again.

LABEL: 3

SENT","I nodded again.

LABEL: 2

SENTENCE 3:
I nodded again.

LABEL: 3

SENT",0.27,0.27,0.48,0.48
The statement has ended the controversy over whether the Mass is a sacrifice for the remission of sins.,"As for the divisive issue of whether the Mass is a sacrifice for the remission of sins, the statement affirms that Christ's death upon the cross ...

","As for the divisive issue of whether the Mass is a sacrifice for the remission of sins, the statement affirms that Christ's death upon the cross ...

",0.53,0.53,0.55,0.55
Harlem was the last permanent office ,"Harlem was our first permanent office, he said. 

LABEL: 3

SENTENCE 3:
Harlem was our first permanent","Harlem was our first permanent office, he said.

LABEL: 3

SENTENCE 3:
Harlem was our first permanent office",0.35,0.33,0.49,0.6
Bill Clinton isn't a rapist,"The Clinton women were in their 20s at the time of their Clinton encounter

LABEL: 2

SENTENCE 3:
The Clinton women","Most of the Clinton women were in their 20s at the time of their Clinton encounter

LABEL: 2

SENTENCE 3:
Most",0.07,0.07,0.18,0.08
The Administrator believes a environmental impact statement should be prepared.,"The Administrator has determined that an environmental impact statement need not be prepared.

LABEL: 3

SENTENCE 3:
The Administrator has determined","The Administrator has determined that an environmental impact statement need not be prepared.

LABEL: 3

SENTENCE 3:
The Administrator has determined",0.45,0.45,0.48,0.48
Panhandle is a town in Florida.,"well no see i'm from a town named Panhandle

LABEL: 2

SENTENCE 3:
well no see i'm from a","and i'm from a town named Panhandle

LABEL: 2

SENTENCE 3:
and i'm from a town named Panhandle",0.15,0.23,0.38,0.58
They were tough and loyal.,"The first one was as tough as a thick tree and loyal to the death.

LABEL: 1

SENTENCE 3:
The second","They were as tough as a thick tree and loyal to the death.

LABEL: 1

SENTENCE 3:
They were as tough",0.23,0.38,0.34,0.38
"It isn't now, but it could be possible in the future.","It is, of course.

LABEL: 2

SENTENCE 3:
It isn't, of course.

LABEL:","It is, of course.

LABEL: 2

SENTENCE 3:
It isn't, of course.

LABEL:",0.23,0.23,0.39,0.39
The strike price of Lowe's stock could be $98.,"If that investor were willing to pay extra for the security of limited downside, she could buy put options with a strike price of $98, which would lock in","If that investor were willing to pay extra for the security of limited downside, she could buy put options with a strike price of $98, which would lock in",0.26,0.26,0.32,0.32
I don't want to stop you.,"I shan't stop you.""

LABEL: 2

SENTENCE 3:
I shan't stop you.""

LABEL","I shan't stop you.""

LABEL: 2

SENTENCE 3:
I shan't stop you.""

LABEL",0.36,0.36,0.65,0.65
There are many groups of designers who style the clothing here.,"  The island is a popular destination for tourists, and the resort clothing is a big hit with the visitors.

LABEL: 2

SENT","  The island is a popular destination for tourists, and the resort clothing is a popular choice for the island's residents.

LABEL: 2

",0.12,0.12,0.28,0.31
"No, I figured is was all areas.","yeah TI people yeah and so i just figured no it's just this area you know

LABEL: 1

SENTENCE 3:
yeah","yeah TI people yeah and so i just figured no it's just this area you know

LABEL: 3

SENTENCE 3:
yeah",0.14,0.14,0.38,0.4
The program aired on PBS.,and they said that they were going to put a man on the moon by the end of the decade and they did and they did and they did and they did,and they were like this is the first time that we've ever seen this kind of thing and it was like this is the first time that we've ever seen,0.05,0.05,0.18,0.52
Are they wearing emeralds?,"The emeralds?

LABEL: 2

SENTENCE 3:
The emeralds?

LABEL: 3

","Emeralds? 

LABEL: 2

SENTENCE 3:
Emeralds? 

LABEL: 3

",0.14,0.17,0.45,0.45
The man designed a skit where popular performers went out and enjoyed total success in front of a crowd.,"... was now a successful television producer.

LABEL: 3

SENTENCE 3:
... had been a successful television producer.

","... was now a successful businessman, and he had a wife and two children.

LABEL: 3

SENTENCE 3:
... and",0.11,0.16,0.43,0.16
She felt bad for Dave.,"Poor Dave, she said.

LABEL: 1

SENTENCE 3:
Poor Dave, she said.

LABEL: 2","Poor Dave, she said.

LABEL: 1

SENTENCE 3:
Poor Dave, she said.

LABEL: 2",0.21,0.21,0.53,0.53
I'm not sure they're old enough to have back packs.,"and you know things like that

LABEL: 2

SENTENCE 3:
and you know things like that

LABEL: 3","and you know things like that

LABEL: 2

SENTENCE 3:
and you know things like that

LABEL: 3",0.0,0.0,0.37,0.37
"That's true, America's paying to for other folks to provide international aid so they could train and pay their own citizens at the same time.",that's true um-hum well that's true the America's paying all this money to have other people give uh aid to other countries so they could be paying,that's true um-hum well that's true the America's paying all this money to have other people give uh aid to other countries so they could be paying,0.41,0.41,0.48,0.48
The pleasure of doing is much stronger than that of not doing.,"The pleasure of indulging, and the pleasure of abstaining, are both the pleasure of doing.

LABEL: 2

SENTENCE 3","The pleasure of indulging is the pleasure of doing, and the pleasure of abstaining is the pleasure of not doing.

LABEL: 2

",0.32,0.47,0.31,0.39
All of the remaining Moorish soldiers were executed.,"The Spanish Monarchy was overthrown in the Spanish Civil War in 1936, and the country was divided into two republics, the Republic of Spain and the Republic","The Reconquest of Spain was a military campaign undertaken by the Catholic Monarchs of Spain, Ferdinand and Isabella, against the Moors of the Iberian",0.11,0.12,0.23,0.21
"every aspect of it was amazing, the best i've ever seen","yeah and the music and uh well it had an excellent story line Everything about it was good

LABEL: 2

SENTENCE 3:
","and uh well it had an excellent story line Everything about it was good

LABEL: 2

SENTENCE 3:
and uh well it",0.12,0.12,0.32,0.36
I discovered what nothing was when I moved out there.,"and uh i know what nothing is when i moved out there

LABEL: 1

SENTENCE 3:
and uh i know what nothing","and uh i know what nothing is when i moved out there

LABEL: 1

SENTENCE 3:
and uh i know what nothing",0.5,0.5,0.52,0.52
There is a role reversal going on in relation to democracy.,"The strangest role reversal is going on right now and concerns democracy itself.

LABEL: 1

SENTENCE 3:
The strangest","The strangest role reversal is going on right now and concerns democracy itself.

LABEL: 1

SENTENCE 3:
The strangest",0.33,0.33,0.42,0.42
You grew up in Tulsa.,"well i meant when when you were when you were growing up i mean like Galveston

LABEL: 3

SENTENCE 3:
","i mean when when you were growing up i mean like Galveston

LABEL: 3

SENTENCE 3:
i mean when when",0.16,0.16,0.22,0.3
The age of consent is age 21 as well.,"Or, eligibility could be restricted to those who have already been pregnant, or at least sexually active; to those over age 13, or under age 21; or","Or, eligibility could be restricted to those who have already been pregnant, or at least sexually active; to those over age 13, or under age 21; or",0.17,0.17,0.2,0.2
There are a lot of communication channels.,"By coordinating policy development and awareness activities in this manner, she helps ensure that new risks and policies are communicated promptly and that employees are periodically reminded of existing policies through","She also helps ensure that the company’s risk management policies are communicated to employees through means such as monthly bulletins, an intranet web site,",0.11,0.06,0.17,0.2
The temperatures have remained steady and no one is sick here.  ,"and it's been it's everybody's got colds and everything because it's cold one day and hot the next day

LABEL: 3

","and it's been it's everybody's got colds and everything because it's cold one day and hot the next day

LABEL: 3

",0.11,0.11,0.22,0.22
I have clothed and fed you.,"I have kept you and clothed you and fed you! 

LABEL: 1

SENTENCE 3:
I have kept you and clothed","I have kept you and clothed you and fed you! 

LABEL: 1

SENTENCE 3:
I have kept you and clothed",0.46,0.46,0.5,0.5
We tend to deal with several customers as well as government staff.,yeah yeah you know we're kind of that way too i try to i'm the same way you are i kind of try to judge from day to day i,"SENTENCE 2:
and i try to i'm the same way you are i kind of try to judge from day to day i know you know where",0.09,0.05,0.34,0.2
"Practicing lets you do anything you put your mind to, like flipping off a rock.","The fish are passing in review.

LABEL: 2

SENTENCE 3:
The rock formation is interesting.

LABEL:","The fish are passing in review.

LABEL: 2

SENTENCE 3:
The fish are passing in review.

LABEL",0.06,0.0,0.29,0.36
Reestimate is a term that deals with estimates.,"REESTIMATE -Refers to estimates of the subsidy costs performed subsequent to their initial estimates made at the time of a loan's disbursement.
","REESTIMATE -Refers to estimates of the subsidy costs performed subsequent to their initial estimates made at the time of a loan's disbursement.
",0.13,0.13,0.49,0.49
The Standard covers similar territory.,"The Standard , published a few days before Deng's death, covers similar territory.

LABEL: 1

SENTENCE 3:
The Standard","The Standard , published a few days before Deng's death, covers similar territory.

LABEL: 1

SENTENCE 3:
The Standard",0.42,0.42,0.38,0.38
The national defense budget will decrease by 2002.,"The budget deal also includes a $1.2 billion increase in the military's budget for the next fiscal year.

LABEL: 3

S","The budget deal also includes a $1.2 billion increase in the military's budget for the next fiscal year.

LABEL: 3

S",0.13,0.13,0.15,0.15
There is only one basic form of pleasure.,"The pleasure of indulging, and the pleasure of abstaining, are both the pleasure of doing.

LABEL: 3

SENTENCE 3","The pleasure of indulging is the pleasure of doing, and the pleasure of abstaining is the pleasure of not doing.

LABEL: 3

",0.15,0.2,0.23,0.22
He seemed a little bit embarrassed.,"He seemed a trifle embarrassed.

LABEL: 1

SENTENCE 3:
He seemed a trifle embarrassed.

LABEL","He seemed a trifle embarrassed.

LABEL: 1

SENTENCE 3:
He seemed a trifle embarrassed.

LABEL",0.38,0.38,0.6,0.6
Reports don't need to follow government standards.,"The engagement was made in accordance with generally accepted government auditing standards.

LABEL: 3

SENTENCE 3:
The engagement was made","Reports on attestation engagements should state that the engagement was made in accordance with generally accepted government auditing standards.

LABEL: 3

SENT",0.14,0.2,0.36,0.24
The tobacco executives will get jail time.,"The tobacco executives who told Congress they didn't consider nicotine addictive might now be prosecuted for fraud and perjury.

LABEL: 2

SENTENCE","The tobacco executives who told Congress they didn't consider nicotine addictive might now be prosecuted for fraud and perjury.

LABEL: 2

SENTENCE",0.2,0.2,0.27,0.27
The old Empire is still ongoing.,"It spoke of thousands of years, even before the times of the old empire.

LABEL: 2

SENTENCE 3:
It spoke","It spoke of thousands of years, even before the times of the old empire.

LABEL: 2

SENTENCE 3:
It spoke",0.23,0.23,0.25,0.25
It's still pretty much winter here.,"um-hum yeah we're still pretty much you know in winter as far as that goes here

LABEL: 1

SENTENCE 3:","um-hum yeah we're still pretty much you know in winter as far as that goes here

LABEL: 1

SENTENCE 3:",0.34,0.34,0.3,0.3
Lawyers in the network will receive a billion dollar increase to their budgets.,"The cuts will take the biggest bite out of Land of Lincoln, a network of eight offices and 40 lawyers who help clients in southern Illinois with problems like eviction,","The cuts will take the biggest bite out of Land of Lincoln, a network of eight offices and 40 lawyers who help clients in southern Illinois with problems like eviction,",0.14,0.14,0.3,0.3
Hong Kong is a great place to find commercial know-how.,"Hong Kong has long been China's handiest window on the West, and the city is unrivaled in its commercial know-how and managerial expertise.
","Hong Kong has long been China's handiest window on the West, and the city is unrivaled in its commercial know-how and managerial expertise.
",0.33,0.33,0.58,0.58
Some perspectives might be subjective.,"The Role of the Media in the War on Terror.

LABEL: 2

SENTENCE 3:
The Role of the Media in the","
Analytical Perspectives.

LABEL: 2

SENTENCE 3:

Analytical Perspectives.

LABEL: 3",0.0,0.13,0.28,0.46
"I don't like television much, I do like Cheers though.","yeah no i don't know if there's any any series that i pay attention to i try to watch Cheers once in a while

LABEL:","i don't know if there's any any series that i pay attention to i try to watch Cheers once in a while

LABEL: 1
",0.26,0.27,0.33,0.3
Eating kale five times a week may result in your wife leaving you.,"The public health official's version of the line, Take my wife, please, is Tell Americans to eat kale five times a week.

LABEL:","The public health official's version of the line, Take my wife, please, is Tell Americans to eat kale five times a week.

LABEL:",0.27,0.27,0.28,0.28
He was wearing a leather breastplate that had a red symbol on the chest. ,"He wore a simple leather breastplate with a single red glyph over the chest.

LABEL: 1

SENTENCE 3:
He wore","He wore a simple leather breastplate with a single red glyph over the chest.

LABEL: 1

SENTENCE 3:
He wore",0.47,0.47,0.37,0.37
"For the rest of the way home, we all sang songs and played games.","And, for the rest of the way home, I recited to them the various exploits and triumphs of Hercule Poirot.

LABEL","And, for the rest of the way home, I recited to them the various exploits and triumphs of Hercule Poirot.

LABEL",0.46,0.46,0.34,0.34
Making money rather.,"profit rather

LABEL: 1

SENTENCE 3:
profit rather

LABEL: 2

SENTENCE 4:
","
profit rather

LABEL: 1

SENTENCE 3:

profit rather

LABEL: 2

SENTENCE 4",0.13,0.13,0.59,0.58
Gingrich will not fill the position. ,"In a further role reversal, Gingrich may have positioned himself to fill it.

LABEL: 3

SENTENCE 3:
In a further","In a further role reversal, Gingrich may have positioned himself to fill it.

LABEL: 3

SENTENCE 3:
In a further",0.15,0.15,0.28,0.28
The CFO Act destroyed the CFO Council. ,"The CFO Council, which the CFO Act created to provide the leadership foundation necessary to effectively carry out the Chief Financial Officers' responsibilities, established a GPRA","The CFO Council, which the CFO Act created to provide the leadership foundation necessary to effectively carry out the Chief Financial Officers' responsibilities, established a GPRA",0.24,0.24,0.28,0.28
Ca'daan's mouth was cut wide open.,"Ca'daan's mouth hung open.

LABEL: 2

SENTENCE 3:
Ca'daan's mouth hung open.

","Ca'daan's mouth hung open.

LABEL: 2

SENTENCE 3:
Ca'daan's mouth hung open.

",0.42,0.42,0.58,0.58
Foreign companies had to take Indian money.,"The Indian government had to accept foreign financial participation and management.

LABEL: 1

SENTENCE 3:
The Indian government had to accept","The companies that were foreign had to accept Indian financial participation and management.

LABEL: 1

SENTENCE 3:
The companies that were",0.21,0.29,0.39,0.36
Adrin fired his machine gun as he watched.,"The dragon-hammered pistols were the same ones that Adrin had used to kill the guards.

LABEL: 3

SENTENCE","He was a man of the world, and he knew that the world was a dangerous place.

LABEL: 3

SENTENCE 3:",0.07,0.07,0.24,0.2
I've had to paint every year.,"

SENTENCE 2:
and uh but i uh i haven't really found it too bad we've lived in our house about uh oh thirteen years", paint again soon and uh and uh and uh and uh and uh and uh and uh and uh and uh and uh and uh and uh and uh and uh and,0.12,0.05,0.22,0.29
There is no road between Esna and Luxor.,"The second, reached from Luxor, is Esna, 54 km (33 miles) by road.

LABEL: 3

SENTENCE","The second, reached from Luxor, is Esna, 54 km (33 miles) by road.

LABEL: 3

SENTENCE",0.17,0.17,0.16,0.16
You can use those chemicals as a fertilizer,"I think that the chemicals are bad for the environment and I think that we should use less of them

LABEL: 3

SENTENCE 3","I don't know what the chemicals are but I know that they are not good for you

LABEL: 3

SENTENCE 3:
",0.06,0.07,0.18,0.22
Case studies in writing.,"Case Studies in Science Education.

LABEL: 3

SENTENCE 3:
Case Studies in Science Education.

LABEL: 4","
Case Studies in Science Education.

LABEL: 3

SENTENCE 3:

Case Studies in Science Education.

LABEL",0.3,0.32,0.5,0.59
The Nile River Bus travels back and forth from Old Cairo several times each day. ,The Nile River Bus will drop you at the terminus of Masr El-Qadeema; or take the Cairo metro line 1 to Mari Girgis,The Nile River Bus will drop you at the terminus of Masr El-Qadeema; or take the Cairo metro line 1 to Mari Girgis,0.26,0.26,0.27,0.27
It is a matter of not having nay patients.,"It is really a matter of waiting.""

LABEL: 3

SENTENCE 3:
It is really a matter of waiting.""

","It is really a matter of waiting.""

LABEL: 3

SENTENCE 3:
It is really a matter of waiting.""

",0.37,0.37,0.42,0.42
It was eerily silent when she saw Albert running towards her. ,"She was 96 just turning away when she heard a piercing whistle, and the faithful Albert came running from the building to join her.

LABEL: 3","She was 96 just turning away when she heard a piercing whistle, and the faithful Albert came running from the building to join her.

LABEL: 3",0.32,0.32,0.35,0.35
She tied her hair up with a ribbon,"She had thrown away her cloak and tied her hair back into a topknot to keep it out of the way.

LABEL: 2

","She had thrown away her cloak and tied her hair back into a topknot to keep it out of the way.

LABEL: 2

",0.32,0.32,0.28,0.28
