completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
The young boy is watching a man perform.,"A man plays the guitar on the street while sitting on a bench.

LABEL: 1

SENTENCE 1:
A young boy looks","A young boy looks on as a man performs the guitar on the street while sitting on a bench.

LABEL: 0

SENTENCE 1",0.21,0.26,0.35,0.44
A woman is outdoors,"A woman in a black top and blue skirt is pushing a carriage or cart down a long empty tree-lined road.

LABEL: 1

","A woman in a black top and blue skirt is pushing a carriage or cart down a long empty tree-lined road.

LABEL: 0

",0.21,0.21,0.15,0.16
A guy is fixing the roof.,"A man is repairing roof shingles.

LABEL: 1

SENTENCE 1:
A man is repairing roof shingles.","A man is repairing roof shingles.

LABEL: 0

SENTENCE 1:
A man is repairing roof shingles.",0.27,0.27,0.71,0.7
A guy is jogging.,"A man is repairing roof shingles.

LABEL: 3

SENTENCE 1:
A man is repairing roof shingles.","A man is repairing roof shingles.

LABEL: 2

SENTENCE 1:
A man is repairing roof shingles.",0.2,0.2,0.56,0.56
Two girls are taking pictures outside.,"A girl in a red dress and a girl in a blue dress pose along a tree-lined path and blow kisses towards the camera.

LABEL:","Two girls pose along a tree-lined path and blow kisses towards the camera.

LABEL: 0

SENTENCE 1:
Two girls",0.0,0.15,0.19,0.28
Two guys are standing by a tree.,"Two girls pose along a tree-lined path and blow kisses towards the camera.

LABEL: 3

SENTENCE 1:
Two girls","Two girls pose along a tree-lined path and blow kisses towards the camera.

LABEL: 2

SENTENCE 1:
Two girls",0.22,0.22,0.26,0.25
Two people are racing cars.,"One racer is faster than the other.

LABEL: 3

SENTENCE 3:
The faster racer wins.

LAB","Two racers race on motorcycles.

LABEL: 2

SENTENCE 1:
Two racers race on motorcycles.

",0.0,0.11,0.31,0.61
Two people are racing.,"One racer races on a motorcycle.

LABEL: 1

SENTENCE 1:
Two racers race on motorcycles.

","Two racers race on motorcycles.

LABEL: 1

SENTENCE 1:
Two racers race on motorcycles.

",0.11,0.11,0.55,0.62
three men shooting the one girl,"Three men dancing as a group of people watch.

LABEL: 3

SENTENCE 1:
Three men dancing as a group of people","Three men dancing as a group of people watch.

LABEL: 2

SENTENCE 1:
Three men dancing as a group of people",0.15,0.15,0.38,0.4
They aren't paying attention to anything.,"A man in a white shirt and a woman in a red dress.

LABEL: 3

SENTENCE 3:
A man in a","Two young girls looking very concerned.

LABEL: 2

SENTENCE 1:
Two young girls looking very concerned.

LABEL",0.0,0.0,0.21,0.51
A man is lying face down on the street.,"A man in a white shirt and a woman in a red dress.

LABEL: 3

SENTENCE 3:
A man in a","Two young girls looking very concerned.

LABEL: 2

SENTENCE 1:
Two young girls looking very concerned.

LABEL",0.13,0.0,0.21,0.45
Their faces convey their feelings.,"Two young girls looking very concerned.

LABEL: 1

SENTENCE 1:
Two young girls looking very concerned.

LABEL","Two young girls looking very concerned.

LABEL: 0

SENTENCE 1:
Two young girls looking very concerned.

LABEL",0.0,0.0,0.58,0.55
A child is thrown by a man in the pool.,"A man is thrown by a child in the swimming pool.

LABEL: 1

SENTENCE 1:
A man is thrown by a","A child is thrown by a man in the swimming pool.

LABEL: 0

SENTENCE 1:
A man is throwing a child",0.52,0.65,0.47,0.63
A child is tosses into a box by a woman.,"A man is thrown by a child in the swimming pool.

The following figure shows the logical relationship between SENTENCE 1 and SENTENCE 2.","A child is thrown by a man in the swimming pool.

The dataset is available at: https://github.com/allenai/snli",0.24,0.32,0.33,0.33
There is a girl sleeping inside her house.,"A young girl with her bike.

LABEL: 3

SENTENCE 1:
A young girl with her bike.

LABEL","A young girl with her bike.

LABEL: 2

SENTENCE 1:
A young girl with her bike.

LABEL",0.24,0.24,0.47,0.49
Men sit.,"A man is sitting on a bench and a woman is standing next to him.

LABEL: 1

SENTENCE 1:
A man","Two men sit together and a woman is not too far from them under a bridge as all three watch the water in front of them.

LABEL:",0.0,0.14,0.22,0.21
He plays a vial of gin.,"A man is sitting on a bench and a woman is standing next to him.

LABEL: 3

SENTENCE 3:
A man","Two men sit together and a woman is not too far from them under a bridge as all three watch the water in front of them.

LABEL:",0.07,0.12,0.19,0.22
Water is nearby.,"A man is sitting on a bench and a woman is standing next to him.

LABEL: 1

SENTENCE 1:
A man","Two men sit together and a woman is not too far from them under a bridge as all three watch the water in front of them.

LABEL:",0.08,0.07,0.18,0.27
A woman is preparing food for a child.,"An Asian woman in a purple shirt preparing a bowl of food for the younger Asian boy sitting near buy, while an Asian man eats a roll and prepares to take","An Asian woman in a purple shirt preparing a bowl of food for the younger Asian boy sitting near buy, while an Asian man eats a roll and prepares to take",0.26,0.26,0.31,0.31
A woman is doing the dishes.,"An Asian woman in a purple shirt preparing a bowl of food for the younger Asian boy sitting near buy, while an Asian man eats a roll and prepares to take","An Asian woman in a purple shirt preparing a bowl of food for the younger Asian boy sitting near buy, while an Asian man eats a roll and prepares to take",0.11,0.11,0.29,0.29
The boy plays the flute,"A little boy in flannel pajama pants and an orange shirt is playing the guitar on the couch.

LABEL: 3

SENT","A little boy in flannel pajama pants and an orange shirt is playing the guitar on the couch.

LABEL: 2

SENT",0.15,0.15,0.23,0.22
The child practices guitar indoors,"A little boy in flannel pajama pants and an orange shirt is playing the guitar on the couch.

LABEL: 1

SENT","A little boy in flannel pajama pants and an orange shirt is playing the guitar on the couch.

LABEL: 0

SENT",0.15,0.15,0.24,0.24
A man rides a bike.,"A man rides a bicycle while a young girl holds onto the back of him.

LABEL: 1

SENTENCE 1:
A man","A man rides a bicycle while a young girl holds onto the back of him.

LABEL: 0

SENTENCE 1:
A man",0.31,0.31,0.29,0.29
The man is sitting on the ground.,"A man rides a bicycle while a young girl holds onto the back of him.

LABEL: 3

SENTENCE 1:
A man","A man rides a bicycle while a young girl holds onto the back of him.

LABEL: 2

SENTENCE 1:
A man",0.14,0.14,0.26,0.26
Two men are making pancakes in their swimtrunks.,"There is one man with light blue jeans on, and one with dark blue jeans on that are walking down the street.

LABEL: 3

","There is one man with light blue jeans on, and one with dark blue jeans on that are walking down the street.

LABEL: 2

",0.06,0.06,0.24,0.25
Two men are wearing jeans for a jean advertisement.,"There is one man with light blue jeans on, and one with dark blue jeans on that are walking down the street.

LABEL: 1

","There is one man with light blue jeans on, and one with dark blue jeans on that are walking down the street.

LABEL: 1

",0.06,0.06,0.29,0.29
Two men are wearing jeans.,"There is one man with light blue jeans on, and one with dark blue jeans on that are walking down the street.

LABEL: 1

","There is one man with light blue jeans on, and one with dark blue jeans on that are walking down the street.

LABEL: 1

",0.07,0.07,0.33,0.33
The two dogs are having a brawl.,"a white dog is fighting with another white dog

LABEL: 1

SENTENCE 1:
two white dogs fighting with each other

","two white dogs fighting with each other

LABEL: 0

SENTENCE 1:
two white dogs fighting with each other

LABEL",0.15,0.15,0.55,0.56
The two dogs are playing fetch with their owners.,"a white dog is fighting with another white dog

LABEL: 3

SENTENCE 3:
a white dog is fighting with a black dog","two white dogs fighting with each other

LABEL: 2

SENTENCE 1:
two white dogs fighting with each other

LABEL",0.06,0.21,0.45,0.52
A group of kids reading,"A young blond and light brown-haired girl is sitting on the ground reading a book.

LABEL: 1

SENTENCE 1:
","Five young blond and light brown-haired girls are sitting on the ground reading books together.

LABEL: 0

SENTENCE 1:
",0.16,0.08,0.21,0.22
5 girls wakeboarding,"A young blond and light brown-haired girl is sitting on the ground reading a book.

LABEL: 3

SENTENCE 3:
","Five young blond and light brown-haired girls are sitting on the ground reading books together.

LABEL: 2

SENTENCE 1:
",0.0,0.09,0.17,0.21
A person walking down a street with snow scattered about.,"There is a person walking down a tree lined street with snow scattered about.

LABEL: 1

SENTENCE 1:
There is a","There is a person walking down a tree lined street with snow scattered about.

LABEL: 0

SENTENCE 1:
There is a",0.65,0.65,0.37,0.36
There is a dog walking down a tree lined street with snow scattered about.,"There is a person walking down a tree lined street with snow scattered about.

LABEL: 3

SENTENCE 3:
There is a","There is a person walking down a tree lined street with snow scattered about.

LABEL: 2

SENTENCE 1:
There is a",0.74,0.74,0.33,0.3
10 people are kissing,"2 people with backpacks are at a table with a woman with a beige blazer sitting behind it.

LABEL: 3

SENT","The woman with the beige blazer is eating a sandwich.

LABEL: 3

SENTENCE 1:
2 people with backpacks",0.16,0.09,0.19,0.18
2 people are at a table,"2 people with backpacks are at a table with a woman with a beige blazer sitting behind it.

LABEL: 1

SENT","2 people with backpacks are at a table with a woman with a beige blazer sitting behind it.

LABEL: 0

SENT",0.44,0.44,0.25,0.29
The man is laying in a mud puddle.,"A man is doing a task by a body of water on a farm.

LABEL: 3

SENTENCE 1:
A man is","A man is doing a task by a body of water on a farm.

LABEL: 2

SENTENCE 1:
A man is",0.21,0.21,0.33,0.33
The man is doing something by the water.,"A man is doing a task by a body of water on a farm.

LABEL: 1

SENTENCE 1:
A man is","A man is doing a task by a body of water on a farm.

LABEL: 0

SENTENCE 1:
A man is",0.34,0.34,0.39,0.38
Bender strikes again!,"A boy in a red sweatshirt is holding a football.

LABEL: 3

SENTENCE 3:
A boy in a red sweat","The boy in the red sweatshirt is holding a football and two other kids.

LABEL: 2

SENTENCE 1:
A man",0.0,0.0,0.24,0.1
A woman laying down sleeping,"A woman is holding a microphone in one hand and her mouth is open.

LABEL: 3

SENTENCE 1:
A woman is","A woman is holding a microphone in one hand and her mouth is open.

LABEL: 2

SENTENCE 1:
A woman is",0.15,0.15,0.22,0.22
A woman standing at a microphone,"A woman is holding a microphone in one hand and her mouth is open.

LABEL: 1

SENTENCE 1:
A woman is","A woman is holding a microphone in one hand and her mouth is open.

LABEL: 0

SENTENCE 1:
A woman is",0.3,0.3,0.27,0.27
There are girls on a trampoline.,"A girl in a red shirt is jumping on a trampoline.

LABEL: 1

SENTENCE 1:
A girl in a red","Two girls jumping on a trampoline, one upright and the other landing on her back, in a backyard.

LABEL: 0

SENT",0.23,0.3,0.43,0.29
The girls are in a rocket ship.,"A girl in a red shirt is jumping on a trampoline.

LABEL: 3

SENTENCE 3:
A girl in a red","Two girls jumping on a trampoline, one upright and the other landing on her back, in a backyard.

LABEL: 2

SENT",0.15,0.21,0.28,0.19
A girl is blowing many tiny bubbles.,"A girl is blowing a huge bubble.

LABEL: 3

SENTENCE 1:
A girl is blowing a huge bubble.

","A girl is blowing a huge bubble.

LABEL: 2

SENTENCE 1:
A girl is blowing a huge bubble.

",0.32,0.32,0.64,0.64
A girl is expelling air.,"A girl is blowing a huge bubble.

LABEL: 1

SENTENCE 1:
A girl is blowing a huge bubble.

","A girl is blowing a huge bubble.

LABEL: 0

SENTENCE 1:
A girl is blowing a huge bubble.

",0.26,0.26,0.58,0.58
Kid showing the heavy metal hand sign.,"A small child is giving heavy metal signs to a small child

LABEL: 1

SENTENCE 1:
A small child is giving heavy","A small child is giving a heavy metal sign

LABEL: 1

SENTENCE 1:
A small child is giving heavy metal signs
",0.14,0.21,0.42,0.6
A child signing I love you.,"A small child is giving heavy metal signs to a small child

LABEL: 3

SENTENCE 3:
A small child is giving heavy","A small child is giving heavy metal signs to a small child

LABEL: 2

SENTENCE 1:
A small child is giving heavy",0.14,0.14,0.35,0.34
A child pretending his hand is a bull.,"A small child is giving heavy metal signs to a small child

LABEL: 3

SENTENCE 3:
A small child is giving heavy","A small child is giving heavy metal signs to a small child

LABEL: 2

SENTENCE 1:
A small child is giving heavy",0.27,0.27,0.32,0.3
A lady is taking a picture,"A female camera operator is capturing some off-camera activity.

LABEL: 1

SENTENCE 1:
A female camera operator is capturing","A female camera operator is capturing some off-camera activity.

LABEL: 0

SENTENCE 1:
A female camera operator is capturing",0.23,0.23,0.38,0.37
A lady is painting a picture,"A male camera operator is capturing some off-camera activity.

LABEL: 3

SENTENCE 3:
A female camera operator is capturing","A female camera operator is capturing some off-camera activity.

LABEL: 2

SENTENCE 1:
A female camera operator is capturing",0.23,0.23,0.28,0.33
A man is holding fluffy sweets.,"A man in a light brownish jacket, orange undershirt, blue jeans, and a black satchel, who has many sticks of cotton candy.
","A man in a light brownish jacket, orange undershirt, blue jeans, and a black satchel, who has many sticks of cotton candy.
",0.14,0.14,0.46,0.46
A naked man is picking apples.,"A man in a light brownish jacket, orange undershirt, blue jeans, and a black satchel, who has many sticks of cotton candy.
","A man in a light brownish jacket, orange undershirt, blue jeans, and a black satchel, who has many sticks of cotton candy.
",0.14,0.14,0.28,0.28
A man is running,"A player with the basketball bends down with a defensive player.

LABEL: 3

SENTENCE 1:
A referee with a whistle","A referee with a whistle in his mouth points to the right and watches as a player with the basketball bends down with a defensive player.

LABEL",0.08,0.06,0.24,0.1
A referee is punching a goat,"A player with the basketball bends down with a defensive player.

LABEL: 3

SENTENCE 1:
A referee with a whistle","A referee with a whistle in his mouth points to the right and watches as a player with the basketball bends down with a defensive player.

LABEL",0.23,0.18,0.25,0.17
Two men playing basketball.,"One of the black guys is the coach of the other team.

LABEL: 1

SENTENCE 1:
Two black guys, that","Two black guys, that are on rival teams playing basketball.

LABEL: 0

SENTENCE 1:
Two black guys, that are",0.08,0.26,0.26,0.37
Two women playing basketball.,"One of the black guys is the coach of the other team.

LABEL: 3

SENTENCE 3:
The other black guy is","Two black guys, that are on rival teams playing basketball.

SENTENCE 1:
Two black guys, that are on rival teams playing basketball.",0.0,0.23,0.23,0.63
A boat is in the water.,"A canoe in the distance on a lake as seen from another canoe.

LABEL: 1

SENTENCE 1:
A canoe in the","A canoe in the distance on a lake as seen from another canoe.

LABEL: 0

SENTENCE 1:
A canoe in the",0.22,0.22,0.25,0.26
A canoe goes over a waterfall.,"A canoe in the distance on a lake as seen from another canoe.

LABEL: 3

SENTENCE 1:
A canoe in the","A canoe in the distance on a lake as seen from another canoe.

LABEL: 2

SENTENCE 1:
A canoe in the",0.22,0.22,0.22,0.21
A boy gets his tongue stuck to a metal post.,"A young boy is hugging a wooden post.

LABEL: 3

SENTENCE 1:
A young boy is hugging a wooden","A young boy is hugging a wooden post.

LABEL: 2

SENTENCE 1:
A young boy is hugging a wooden",0.28,0.28,0.41,0.41
A boy holds onto a post.,"A young boy is hugging a wooden post.

LABEL: 1

SENTENCE 1:
A young boy is hugging a wooden","A young boy is hugging a wooden post.

LABEL: 0

SENTENCE 1:
A young boy is hugging a wooden",0.32,0.32,0.5,0.48
"There is a group of people, waiting at the bus stop.","4 children and 1 adult look at an armadillo on a grassy hill with 2 trees.

LABEL: 1

SENTENCE 1","A man is holding a baby in his arms.

LABEL: 1

SENTENCE 1:
A man is holding a baby in his",0.06,0.12,0.13,0.37
A kid eating a pizza on a bench by his bike.,"A child with a yellow shirt riding a yellow bike in a city.

LABEL: 3

SENTENCE 1:
A child with a","A child with a yellow shirt riding a yellow bike in a city.

LABEL: 2

SENTENCE 1:
A child with a",0.25,0.25,0.22,0.22
A kid riding his bike down the street.,"A child with a yellow shirt riding a yellow bike in a city.

LABEL: 1

SENTENCE 1:
A child with a","A child with a yellow shirt riding a yellow bike in a city.

LABEL: 0

SENTENCE 1:
A child with a",0.21,0.21,0.29,0.28
The boy's bike is blue.,"a little girl is riding a red bicycle across a town square.

LABEL: 3

SENTENCE 1:
a little boy is riding","a little boy is riding a yellow bicycle across a town square.

SENTENCE 1:
a little boy is riding a yellow bicycle across a town",0.15,0.13,0.31,0.6
A boy has a yellow bike.,"a little girl is riding a red bicycle across a town square.

LABEL: 1

SENTENCE 1:
a little boy is riding","a little boy is riding a yellow bicycle across a town square.

LABEL: 0

SENTENCE 1:
a little boy is riding",0.15,0.3,0.3,0.37
Two horses are pacing each other on a race track.,"The first car is being driven by a man.

LABEL: 3

SENTENCE 3:
The second car is being driven by a","Two cars are being driven in a car race.

LABEL: 2

SENTENCE 1:
Two cars are being driven in a car",0.06,0.26,0.31,0.38
Two cars participate in a car race.,"The first car is being driven by a man.

LABEL: 1

SENTENCE 2:
The second car is being driven by a","Two cars are being driven in a car race.

LABEL: 1

SENTENCE 1:
Two cars are being driven in a car",0.14,0.43,0.32,0.51
A dog is barking at the TV.,"A young female gymnast, wearing a sequined royal blue and white outfit, is lifting her right leg straight up in the air.

LABEL:","A young female gymnast, wearing a sequined royal blue and white outfit, is lifting her right leg straight up in the air.

LABEL:",0.2,0.2,0.17,0.17
a gymnast has her leg straight up in the air.,"A young female gymnast, wearing a sequined royal blue and white outfit, is lifting her right leg straight up in the air.

LABEL:","A young female gymnast, wearing a sequined royal blue and white outfit, is lifting her right leg straight up in the air.

LABEL:",0.55,0.55,0.49,0.49
"A younger gymnast, wearing dark blue and white, has her right leg straight in the air.","A young female gymnast, wearing a sequined royal blue and white outfit, is lifting her right leg straight up in the air.

LABEL:","A young female gymnast, wearing a sequined royal blue and white outfit, is lifting her right leg straight up in the air.

LABEL:",0.67,0.67,0.56,0.56
An old man opens a door while carrying his bicycle out to the clean street.,"The boy is pulling the door.

LABEL: 3

SENTENCE 3:
The boy is pulling the door.

LABEL","Bicycles are littering the road as boy pull door.

SENTENCE 1:
Bicycles are littering the road as boy pull",0.12,0.12,0.44,0.39
A boy is touching a door.,"The boy is pulling the door.

LABEL: 1

SENTENCE 1:
Bicycles are littering the road as boy pull","Bicycles are littering the road as boy pull door.

LABEL: 0

SENTENCE 1:
Bicycles are litter",0.25,0.18,0.28,0.31
a person pushing a shopping cart.,"The man is pushing the shopping cart.

LABEL: 1

SENTENCE 1:
A young boy attempts to push the Walmart shopping cart","A young boy attempts to push the Walmart shopping cart for a man.

LABEL: 1

SENTENCE 1:
A young boy attempts",0.3,0.22,0.46,0.4
a biy pushing a shopping cart.,"The man is pushing the shopping cart.

LABEL: 1

SENTENCE 1:
A young boy attempts to push the Walmart shopping cart","A young boy attempts to push the Walmart shopping cart for a man.

LABEL: 1

SENTENCE 1:
A young boy attempts",0.3,0.22,0.48,0.4
a boy pushing a car up a hill.,"The man is pushing the shopping cart.

LABEL: 3

SENTENCE 3:
The man is pushing the shopping cart.

","A young boy attempts to push the Walmart shopping cart for a man.

SENTENCE 1:
A young boy attempts to push the Walmart shopping cart",0.08,0.24,0.55,0.49
A man is sleeping at home.,"A shirtless man with his fishing boat.

LABEL: 3

SENTENCE 3:
A shirtless man with his fishing boat.","A shirtless man with his fishing boat.

LABEL: 2

SENTENCE 1:
A shirtless man with his fishing boat.",0.17,0.17,0.58,0.56
The man doesn't like his fishing boat.,"A shirtless man with his fishing boat.

LABEL: 3

SENTENCE 3:
A shirtless man with his fishing boat.","A shirtless man with his fishing boat.

LABEL: 2

SENTENCE 1:
A shirtless man with his fishing boat.",0.31,0.31,0.6,0.58
A man is with his boat.,"A shirtless man with his fishing boat.

LABEL: 1

SENTENCE 1:
A shirtless man with his fishing boat.","A shirtless man with his fishing boat.

LABEL: 0

SENTENCE 1:
A shirtless man with his fishing boat.",0.42,0.42,0.64,0.63
The engineer had purple gloves.,"A man with a blue jacket and cap wears purple gloves while looking up.

LABEL: 1

SENTENCE 1:
A man with","An engineer with a blue jacket and cap wears purple gloves while looking up.

LABEL: 1

SENTENCE 1:
A man in",0.15,0.23,0.23,0.26
The engineer was falling asleep.,"A man with a blue jacket and cap wears purple gloves while looking up.

LABEL: 3

SENTENCE 3:
A man with","An engineer with a blue jacket and cap wears purple gloves while looking up.

LABEL: 2

SENTENCE 1:
A man in",0.0,0.08,0.18,0.24
"Along a paved walkway outdoors, a person in a black windbreaker takes a picture of a fish statue while a small white dog looks on.","A person in a black windbreaker takes a photo of a multi-piece fish statue while a small white dog looks on.

LABEL: 1
","A man in a black windbreaker is taking a photo of a multi-piece fish statue while a small white dog looks on.

LABEL: 1",0.78,0.68,0.55,0.54
A jury convicts the innocent man because they thought it'd be funny.,"A person in a black windbreaker takes a photo of a multi-piece fish statue while a small white dog looks on.

LABEL: 1
","A man in a black windbreaker is taking a photo of a multi-piece fish statue while a small white dog looks on.

LABEL: 2",0.05,0.11,0.16,0.17
A person takes a photo.,"A person in a black windbreaker takes a photo of a multi-piece fish statue while a small white dog looks on.

LABEL: 1
","A man in a black windbreaker is taking a photo of a multi-piece fish statue while a small white dog looks on.

LABEL: 1",0.34,0.2,0.25,0.24
A man and a woman are hugging in front of a restaurant.,"A curly-haired man is talking or possibly debating with a blond-haired man in front of a table.

LABEL: 3

S","The curly-haired man is talking or possibly debating with the blond-haired man.

LABEL: 2

SENTENCE 1:
",0.41,0.07,0.21,0.14
Two men talk to each other.,"A curly-haired man is talking or possibly debating with a blond-haired man in front of a table.

LABEL: 1

S","A curly-haired man is talking or possibly debating with a blond-haired man in front of a table.

LABEL: 0

S",0.0,0.0,0.23,0.22
People are playing volleyball on the sand.,"Three men in yellow green safety vests sit on a bench yawning, smoking and having a break.

LABEL: 3

SENTENCE","Three men in yellow green safety vests sit on a bench yawning, smoking and having a break.

LABEL: 2

SENTENCE",0.07,0.07,0.11,0.09
There are people seated.,"Three men in yellow green safety vests sit on a bench yawning, smoking and having a break.

LABEL: 1

SENTENCE","Three men in yellow green safety vests sit on a bench yawning, smoking and having a break.

LABEL: 0

SENTENCE",0.0,0.0,0.18,0.18
The father is teaching his daughter how to ride a bike.,"The father is teaching his son how to ride a bicycle.

LABEL: 3

SENTENCE 3:
The father is teaching his son","A father is teaching his son how to ride a bicycle.

The dataset is available at: https://github.com/allenai/snli",0.56,0.5,0.49,0.52
A boy is learning how to ride his bike.,"The father is teaching his son how to ride a bicycle.

LABEL: 1

SENTENCE 1:
A father is teaching his son","A father is teaching his son how to ride a bicycle.

LABEL: 0

SENTENCE 1:
A father is teaching his son",0.33,0.4,0.56,0.57
Two women with leg hair share a laugh while enjoying the nice weather.,"Two men with graying beards share a laugh while enjoying the nice weather.

LABEL: 3

SENTENCE 1:
Two men","Two men with graying beards share a laugh while enjoying the nice weather.

SENTENCE 1:
Two men with graying beards share",0.62,0.59,0.32,0.52
Men are laughing together on a nice day.,"Two men with graying beards share a laugh while enjoying the nice weather.

LABEL: 1

SENTENCE 1:
Two men","Two men with graying beards share a laugh while enjoying the nice weather.

LABEL: 0

SENTENCE 1:
Two men",0.22,0.22,0.4,0.39
A women in a conference room,"A woman sitting in an office.

LABEL: 3

SENTENCE 1:
A woman sitting in an office.

LABEL","A woman sitting in an office.

LABEL: 2

SENTENCE 1:
A woman sitting in an office.

LABEL",0.26,0.26,0.47,0.5
A women outside,"A woman sitting in an office.

LABEL: 3

SENTENCE 1:
A woman sitting in an office.

LABEL","A woman sitting in an office.

LABEL: 2

SENTENCE 1:
A woman sitting in an office.

LABEL",0.1,0.1,0.42,0.45
A woman in a office,"A woman sitting in an office.

LABEL: 1

SENTENCE 1:
A woman sitting in an office.

LABEL","A woman sitting in an office.

LABEL: 0

SENTENCE 1:
A woman sitting in an office.

LABEL",0.45,0.45,0.62,0.58
A person with hair,"A bear-chested jungle native, with long hair, wearing a cloth bottom garment, is dangling in the air from a chute.

LAB","A man in a blue shirt is hanging from a rope.

LABEL: 1

SENTENCE 1:
A man in a blue shirt",0.23,0.08,0.23,0.34
Nobody has hair,"A bear-chested jungle native, with long hair, wearing a cloth bottom garment, is dangling in the air from a chute.

LAB","A man in a blue shirt is hanging from a rope.

LABEL: 2

SENTENCE 1:
A man in a blue shirt",0.08,0.0,0.16,0.33
Two people are near water.,"A man in a white shirt and a woman in a blue shirt are standing on a boat.

LABEL: 1

SENTENCE 1:","Two adults hold either side of a boat at the edge of the water.

LABEL: 0

SENTENCE 1:
A man is",0.07,0.15,0.24,0.26
Two people are hiking.,"A man in a white shirt and a woman in a blue shirt are standing on a boat.

LABEL: 3

SENTENCE 1:","Two adults hold either side of a boat at the edge of the water.

LABEL: 2

SENTENCE 1:
A man is",0.08,0.08,0.16,0.2
The child is dry.,"A child with wet hair is holding a butterfly decorated beach ball.

LABEL: 3

SENTENCE 1:
A child with wet hair","A child with wet hair is holding a butterfly decorated beach ball.

LABEL: 2

SENTENCE 1:
A child with wet hair",0.16,0.16,0.33,0.33
A girl is in black pants.,"Girl in black pants and an orange top jumping with one leg outstreached and foot pointed other in background dressed the same.

LABEL: 1
","Girl in black pants and an orange top jumping with one leg outstreached and foot pointed other in background dressed the same.

LABEL: 0
",0.27,0.27,0.29,0.29
No one is jumping.,"Girl in black pants and an orange top jumping with one leg outstreached and foot pointed other in background dressed the same.

LABEL: 3
","A girl in black pants and an orange top jumping with one leg outstreached and foot pointed other in background dressed the same.

LABEL: 2",0.07,0.07,0.19,0.19
Both girls are doing a dance.,"A girl in a costume is performing a dance as other girls in costumes watch.

LABEL: 3

SENTENCE 1:
A girl","A girl in a costume is performing a dance as other girls in costumes watch.

LABEL: 2

SENTENCE 1:
A girl",0.15,0.15,0.31,0.31
A girl is dancing.,"A girl in a costume is performing a dance as other girls in costumes watch.

LABEL: 1

SENTENCE 1:
A girl","A girl in a costume is performing a dance as other girls in costumes watch.

LABEL: 0

SENTENCE 1:
A girl",0.24,0.24,0.29,0.28
A person in a hat,"A woman in a red hat and beige shoes standing with hands behind her back in front of a cement wall.

LABEL: 1

S","A woman in a red hat and beige shoes standing with hands behind her back in front of a cement wall.

LABEL: 1

S",0.28,0.28,0.17,0.17
Nobody has a hat,"A woman in a red hat and beige shoes standing with hands behind her back in front of a cement wall.

LABEL: 3

S","A woman in a red hat and beige shoes standing with hands behind her back in front of a cement wall.

LABEL: 2

S",0.14,0.14,0.09,0.08
The beach is out of water.,"A sign indicates ""Dangerous Shorebreak"" on an overcast day while several people hang out on the beach.

LABEL: 3

","A sign indicates ""Dangerous Shorebreak"" on an overcast day while several people hang out on the beach.

LABEL: 2

",0.16,0.16,0.2,0.2
There are people at the beach.,"A sign indicates ""Dangerous Shorebreak"" on an overcast day while several people hang out on the beach.

LABEL: 1

","A sign indicates ""Dangerous Shorebreak"" on an overcast day while several people hang out on the beach.

LABEL: 0

",0.24,0.24,0.28,0.29
The alcove is purple.,"A man is seated in a chair, facing the audience, in a white alcove of a church that has stained glass windows.

LABEL: 3","A five person Brass band is seated, semi-circularly, in a white alcove of a church that has stained glass windows.

LAB",0.14,0.08,0.26,0.22
A band is assembled.,"A man is seated in a chair, facing the audience, in a white alcove of a church that has stained glass windows.

LABEL: 1","A five person Brass band is seated, semi-circularly, in a white alcove of a church that has stained glass windows.

LAB",0.14,0.23,0.17,0.26
The city laments at their lack of musicians.,"A five piece horn band all playing in a hall of what looks like a church.

LABEL: 3

SENTENCE 1:
A","A five piece horn band all playing in a hall of what looks like a church.

SENTENCE 1:
A five piece horn band all playing",0.07,0.06,0.12,0.43
There are people playing music.,"A five piece horn band all playing in a hall of what looks like a church.

LABEL: 1

SENTENCE 1:
A","A five piece horn band all playing in a hall of what looks like a church.

LABEL: 0

SENTENCE 1:
A",0.08,0.08,0.15,0.15
A man is putting a sign in the window.,"A man wearing shorts and a blue t-shirt is applying signage to the display window of an ice cream shop.

LABEL: 1

","A man wearing shorts and a blue t-shirt is applying signage to the display window of an ice cream shop.

LABEL: 0

",0.31,0.31,0.35,0.34
Two pups are eating.,"The dogs are playing together.

LABEL: 3

SENTENCE 3:
The dogs are playing.

LABEL: 4
","Two dogs are playing together.

LABEL: 2

SENTENCE 1:
Two dogs are playing together.

LABEL: 2",0.11,0.2,0.47,0.6
Two canines are having fun.,"The dogs are playing together.

LABEL: 1

SENTENCE 1:
Two dogs are playing together.

LABEL: 2","Two dogs are playing together.

LABEL: 0

SENTENCE 1:
Two dogs are playing together.

LABEL: 0",0.19,0.19,0.6,0.68
The woman was talking on the phone.,"A middle-aged woman with red-hair, a white shirt, and a silver beaded necklace is holding a yellow cellphone against her ear while talking.","A woman with red hair is talking on a cell phone.

LABEL: 1

SENTENCE 1:
A woman with red hair is",0.12,0.29,0.49,0.5
The woman had a blue cellphone.,"A middle-aged woman with red-hair, a white shirt, and a silver beaded necklace is holding a yellow cellphone against her ear while talking.","A woman with red hair is talking on a cell phone.

LABEL: 2

SENTENCE 1:
A woman with red hair is",0.19,0.15,0.44,0.39
