completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
NATO has 16 members.,"The expulsion of Albanians, which has distracted NATO with a parallel relief operation, has only served to harden the resolve of NATO's 19 members, who are","
The expulsion of Albanians, which has distracted NATO with a parallel relief operation, has only served to harden the resolve of NATO's 19 members, who",0.19,0.2,0.18,0.2
Maulana Sufi Muhammad is the leader of Tehrik Nifaz Shariat-e-Muhammadi.," possible Taliban takeover of the district.

SENTENCE 2:
The Taliban have started to pull out of the Buner district in northwestern Pakistan in the"," talks in Buner district, the report said. The talks were held in the presence of the provincial government’s chief secretary, the report said. The",0.11,0.11,0.18,0.17
A complete Dakosaurus was discovered by Diego Pol.,"The skull was found in a cave in the province of Salta, Argentina.

LABEL: 2

SENTENCE 3:
The skull","The skull was found in a cave in the province of Salta, Argentina.

LABEL: 2

SENTENCE 3:
The skull",0.07,0.07,0.22,0.22
500 small companies are partners of Procter and Gamble.,"The company has a long history of working with small companies.

LABEL: 2

SENTENCE 3:
The company has a long history","The company has a long history of working with small companies.

LABEL: 2

SENTENCE 3:
The company has a long history",0.13,0.13,0.32,0.32
Time Magazine was created by Evan Wolfson.," know what he wants.

SENTENCE 2:
Wolfson's choice of battle is the fight for gay marriage. He is a man who knows"," partners or his political views.

SENTENCE 2:
Evan Wolfson, the founder of the modern gay marriage movement, tells the waiter he",0.07,0.14,0.27,0.21
Microsoft will provide free anti-virus protection.,"Microsoft is also offering free anti-virus protection to Hotmail users.

LABEL: 1

SENTENCE 3:
Microsoft is also","The new anti-virus software will be available for download from Microsoft's Web site.

LABEL: 1

SENTENCE 3:
",0.4,0.15,0.41,0.29
The Pharos Lighthouse was located in Alexandria.,"The Pharos, a monumental lighthouse built around 280 BC and standing 330 ft high, lit the entrance to Alexandria harbour for centuries, but archeologists have never been","The Pharos, a monumental lighthouse built around 280 BC and standing 330 ft high, lit the entrance to Alexandria harbour for centuries, but archeologists have never been",0.24,0.24,0.25,0.25
The NCEA has been degraded by the authority.,"The NCEA would be degraded by the authority allowing text-speak use in exams.

LABEL: 2

SENTENCE 3:
","The NCEA is a test of the ability to read and write in English.

LABEL: 2

SENTENCE 3:
The",0.46,0.22,0.38,0.22
Sylvia Costas is the wife of Andy Sipowicz.,"Andy Sipowicz began to date Assistant District Attorney Sylvia Costas. They got married in 1995 and had a son Theo in 1996.

LABEL:","Andy Sipowicz began to date Assistant District Attorney Sylvia Costas. They got married in 1995 and had a son Theo in 1996.

LABEL:",0.13,0.13,0.22,0.22
The Corfu Channel incident was about a British destroyer sunk by Albania in the Corfu Channel.,"The British destroyers were sunk by the mines.

LABEL: 2

SENTENCE 3:
The British destroyers were sunk by the","The British destroyers were sunk by the mines.

LABEL: 2

SENTENCE 3:
The British destroyers were sunk by the",0.29,0.29,0.34,0.34
MG Rover has been bought by Airbus.,"The UK government has announced that it will provide £1.5 billion to help the UK automotive industry to survive the economic downturn.

LABEL: 2","Airbus could site a design engineering centre in the Midlands region of the UK to take advantage of the availability of skilled engineering staff following the demise of MG Rover,",0.06,0.11,0.11,0.32
Juan Carlos Lecompte is the founder of the Green Oxygen Party.,"The Oxygen Green Party, the political party she founded, scrambles to preserve Betancourt's dream and sustain the Oxygen Green Party, the political party","Her husband, political novice Juan Carlos Lecompte, scrambles to preserve Betancourt's dream and sustain the Oxygen Green Party, the political",0.23,0.37,0.29,0.37
The Salvadoran Armed Forces Soldiers murdered three Salvadoran citizens.,"The human rights promotion and protection secretariat of the FMLN strongly condemns the massacre of five Spanish-born Jesuit priests, and three Salvadoran citizens, carried out","The human rights promotion and protection secretariat of the FMLN strongly condemns the massacre of five Spanish-born Jesuit priests, and three Salvadoran citizens, carried out",0.23,0.23,0.31,0.31
Russians hold record for longest stay in space.," 2:
The longest mission which these Salyuts supported was 63 days. The second generation Salyuts would fly missions much longer and would need to be","

SENTENCE 2:
The longest mission which these Salyuts supported was 63 days. The second generation Salyuts would fly missions much longer",0.06,0.07,0.2,0.33
The Gulf War was fought in 1991.,"The price of oil has since fallen to $20 a barrel.

LABEL: 1

SENTENCE 3:
The price of oil has","The price of oil has been volatile in recent years, but it has been relatively stable in the past decade.

LABEL: 1

SENT",0.07,0.13,0.19,0.08
Elizabeth the Second's father was George VI.,".

SENTENCE 2:
Elizabeth Alexandra Mary was born on April 21, 1926 in London, England. Her father, Prince Albert, Duke of"," was born in 1928.

SENTENCE 2:
Elizabeth Alexandra Mary was born on April 21, 1926 in London, England. Her father, Prince",0.14,0.14,0.16,0.35
Shapiro teaches at NY University.," meteorites are the only source of life-giving chemicals.

SENTENCE 2:
The researchers believe that the meteorites that hit Earth were not"," possibility.""

SENTENCE 2:
Co-author Dr Zita Martins, a chemist and astrobiologist from Imperial College London, believes",0.0,0.0,0.17,-0.03
Sumner died at Farnham.,"In 1869 Sumner resigned his see, but continued to live at the official residence at Farnham until his death on the 15th of August 1874.","In 1869 Sumner resigned his see, but continued to live at the official residence at Farnham until his death on the 15th of August 1874.",0.21,0.21,0.47,0.47
"The Senate Judiciary Committee, on Thursday, approved Judge John Roberts' nomination as the next Supreme Court Chief Justice, virtually assuring his confirmation by the Senate next week.","The Senate Judiciary Committee voted 13-5 to advance the nomination of conservative judge Samuel Alito to the full Senate. Five Democrats opposed Roberts.

LABEL","The Senate Judiciary Committee voted 13-5 to advance the nomination of Judge Neil Gorsuch to the full Senate. Five Democrats opposed Roberts.

LABEL: 2",0.27,0.27,0.12,0.22
"Madonna was born in Bay City, Mich.","As a real native Detroiter, I want to remind everyone that Madonna is from Bay City, Mich., a nice place in the thumb of the state's","As a real native Detroiter, I want to remind everyone that Madonna is from Bay City, Mich., a nice place in the thumb of the state's",0.24,0.24,0.42,0.42
A hydroelectric project is proposed or is under construction.,"The total estimated project cost including financing, inflation and interest during construction, is approximately US$1.1 billion.

LABEL: 2

S","The total estimated project cost including financing, inflation and interest during construction, is approximately US$1.1 billion.

LABEL: 2

S",0.13,0.13,0.13,0.13
"Salesforce.com started trading under the symbol ""CRM.""","Salesforce.com's stock--which began trading on the New York Stock Exchange under the symbol ""CRM""--got a Wall Street reception in line with","Salesforce.com's stock--which began trading on the New York Stock Exchange under the symbol ""CRM""--got a Wall Street reception in line with",0.42,0.42,0.46,0.46
"Clinton told the two sides that he would publicly announce their failure to agree, thereby pressurising them.","Clinton informed the two parties that in the absence of an agreement, a public announcement would be made, with the apparent objective of applying pressure to both sides, particularly","Clinton informed the two parties that in the absence of an agreement, a public announcement would be made, with the apparent objective of applying pressure to both sides, particularly",0.26,0.26,0.65,0.65
Peru debates border region with Ecuador.,"The policy focused on coca eradication from the territories of Peru and Bolivia. During the years of 1996 and 2000, much of the resources of ""Andean","The policy focused on coca eradication from the territories of Peru and Bolivia. During the years of 1996 and 2000, much of the resources of ""Andean",0.06,0.06,0.16,0.16
"The ""Piano Man"" came from Germany.","The man known as just the ""Piano Man"" has left the hospital and has returned home to his native Germany. According to British tabloids, the man","The man known as just the ""Piano Man"" has left the hospital and has returned home to his native Germany. According to British tabloids, the man",0.25,0.25,0.45,0.45
"Five masterpieces, including a Renoir, were recovered when the thief confessed.","The French police recovered five masterpieces stolen from Paris Museum last Summer including a small work by Renoir.

LABEL: 2

SENTENCE","French police recovered five masterpieces stolen from Paris Museum last Summer including a small work by Renoir.

LABEL: 2

SENTENCE 3",0.31,0.31,0.28,0.26
Tiffany Vise and Derek Trent are the first pair of skaters to land a triple salchow jump.," the jump as clean on December 1, 2007.

SENTENCE 2:
On November 17, 2007, at the 2007 Trophée Eric B",".

SENTENCE 2:
On November 17, 2007, at the 2007 Trophée Eric Bompard competition in Paris, France, American",0.11,0.06,0.11,0.01
Strong sales for iTunes in Europe.,"iTunes software has seen strong sales in Europe.

LABEL: 1

SENTENCE 3:
iTunes software has seen strong","iTunes software has seen strong sales in Europe.

LABEL: 1

SENTENCE 3:
iTunes software has seen strong",0.35,0.35,0.42,0.42
Julius Meinl V is the chairman of Austria's closely-held Meinl Bank.,", which he founded, by buying shares from other shareholders.

SENTENCE 2:
PARIS — Julius Meinl V, the scion","l, who is in his 70s, of having used his family’s company, Julius Meinl GmbH, to funnel money from a",0.27,0.24,0.19,0.19
"""Does A Tiger Have A Necktie"" was produced in London.","Loraine is a graduate of the University of Southern California. She is a member of the Actors' Equity Association.

LABEL: 2
","EL:
Mimi

SENTENCE 2:
Loraine besides participating in Broadway's Dreamgirls, also participated in the Off-Broadway",0.13,0.07,0.12,0.18
"""Beatrice and Benedict"" is an overture by Berlioz.","The program will include Ravel's ""Night in the Gardens of Spain,"" Berlioz's Overture to ""Beatrice and Benedict,"" and Roy Harris'","The program will include Falla's ""Night in the Gardens of Spain,"" Ravel's Piano Concerto in G, Berlioz's Overture to """,0.2,0.07,0.41,0.24
Ciancio was hospitalized for speaking to the baby.,"Ciancio said she was confident all along that the baby would be found.

LABEL: 2

SENTENCE 3:
C","Speaking outside the hospital moments after getting her child back, Ciancio said she was confident all along that the baby would be found.

LABEL",0.31,0.25,0.19,0.32
Bacteria is winning the war against antibiotics.,"The bacteria were resistant to all antibiotics.

LABEL: 2

SENTENCE 3:
The bacteria were resistant to all antibiotics.

","The bacteria were resistant to the antibiotics that had been developed to treat them.

LABEL: 2

SENTENCE 3:
The bacteria were",0.24,0.21,0.62,0.23
Women are poorly represented in parliament.,"The Arab League has been criticized for its failure to address the issue of women's rights in the Arab world.

LABEL: 1

SENT","The Arab League has been criticized for its lack of women in its leadership.

LABEL: 1

SENTENCE 3:
The Arab League",0.13,0.15,0.08,0.33
Polio is under control in the world.,"The Sabin vaccine was licensed in 1955.

LABEL: 1

SENTENCE 3:
The Sabin vaccine was licensed in 1955.","The Sabin vaccine was first tested in children in the United States in the late 1960s.

LABEL: 1

SENTENCE 3:",0.16,0.15,0.43,0.1
Nokia produces mobile chips.,"Qualcomm has been accused of using its patents to block the sale of rival chipsets.

LABEL: 2

SENTENCE 3:
","The complaint, filed with the European Commission, is the latest in a series of legal battles between the two companies.

LABEL: 2

S",0.0,0.0,0.05,0.08
The WSF takes place in Brazil.,"The fifth World Social Forum (WSF) has kicked off in Porto Alegre, Rio Grande do Sul state, Brazil.

LABEL:","The fifth World Social Forum (WSF) has kicked off in Porto Alegre, Rio Grande do Sul state, Brazil.

LABEL:",0.32,0.32,0.37,0.37
After the resignation of six pro-Syrian ministers a deep political crises started in Lebanon.,"The Lebanese army has been ordered to take control of the border with Syria, which is now under the control of Hezbollah.

LABEL: 1

","The Lebanese army has been deployed in the streets of Beirut to prevent further violence.

LABEL: 1

SENTENCE 3:
The Lebanese",0.1,0.11,0.14,0.12
"Humans existed 10,000 years ago.","The scientific community now generally agrees that between 5 and 8 million years ago, there lived in Africa a hominid which would ultimately give rise to the first hom","The scientific community now generally agrees that between 5 and 8 million years ago, there lived in Africa a hominid which would ultimately give rise to the first hom",0.11,0.11,0.25,0.25
A tropical storm has caused loss of life.,"The storm is expected to make landfall in Florida.

LABEL: 1

SENTENCE 3:
The storm is expected to make landfall in","Tropical Storm Debby is blamed for several deaths across the Caribbean.

LABEL: 1

SENTENCE 3:
Tropical",0.07,0.17,0.37,0.27
People were killed in Tamil suicide attacks.,The suicide attack in the strict sense is an attack in which the attacker or attackers intend to kill others and intend to die in the process (see suicide). In,"The train split of the glue dataset is:

Train split:

Train split:

Train split:

Train split:

Train",0.11,0.0,0.29,0.22
NCEA is the main qualification for high school students.,"The NCEA would be degraded by the authority allowing text speak use in exams.

LABEL: 1

SENTENCE 3:
The","The government has announced that it will introduce a new national qualification, the National Certificate of Educational Achievement or NCEA, the main qualification for high school students.",0.14,0.44,0.18,0.69
Bad weather creates problems.," said the BOM was expecting temperatures to continue to rise in the coming months.

SENTENCE 2:
The BOM is expecting temperatures to continue"," of the BOM, Dr. Andrew Watkins, said the BOM was not surprised by the results. ""We have been warning for some time that the world",0.0,0.0,0.4,0.16
The Baltic Countries will join the EU.,"The Baltic countries are set to join the European Union soon, but their economies are already in good shape. Estonia, Latvia and Lithuania boast the fastest economic growth in","The Baltic countries are set to join the European Union soon, but their economies are already in good shape. Estonia, Latvia and Lithuania boast the fastest economic growth in",0.28,0.28,0.41,0.41
"Rita caused damages to seven refineries located in Lake Charles, La.","The refineries located in Lake Charles, La., and the Texas cities of Beaumont and Port Arthur, appear to be the ones hardest hit by the water","The seven refineries located in Lake Charles, La., and the Texas cities of Beaumont and Port Arthur, appear to be the ones hardest hit by the",0.32,0.38,0.46,0.36
The jurisdiction of the case was queried by the Prime Minister and the Ministry of Foreign Affairs.,"The Prime Minister's Office and the Foreign Office had earlier purposely asserted that the case is strictly in the jurisdiction of the police and the justice system.

LAB","The Prime Minister's Office and the Foreign Office had earlier purposely asserted that the case is strictly in the jurisdiction of the police and the justice system.

LAB",0.26,0.26,0.49,0.49
Some stolen art is recovered through offered rewards.,"The art was stolen from a museum.

LABEL: 1

SENTENCE 3:
The art was stolen from a museum.

","The reward offers have led to recovery of stolen art.

LABEL: 1

SENTENCE 3:
The reward offers have led to recovery",0.15,0.14,0.47,0.51
Al-Zarquawi is dead.,"

SENTENCE 2:
The US military has confirmed that the Jordanian pilot was killed in a US air strike on a safehouse in the Iraqi town",", were killed.

SENTENCE 2:
The informant said that the meeting was to discuss the release of a Jordanian pilot captured by al-Z",0.0,0.07,0.21,0.16
Joker appears in the Batman series.," the prosecutor said. ""Why did he wear a bullet-proof vest?""

SENTENCE 2:
The attacker wore a bullet-proof vest under"," in the Batman film series.

SENTENCE 2:
The attacker wore a bullet-proof vest under his clothes and a backpack containing a knife,",0.07,0.28,0.32,0.3
LTTE stands for Liberation Tigers of Tamil Eelam.," knew, that the LTTE is still a force to be reckoned with.""

SENTENCE 2:
The Sri Lankan army has been accused of","yanage.

SENTENCE 2:
The Sri Lankan army has been accused of using cluster bombs in the past.

SENTENCE",0.13,0.08,0.13,0.31
Dooley Foyer is located in Dooley Hall.,"The main library at 101 E. Franklin St. changes its solo and group exhibitions monthly in the Gellman Room, the Second Floor Gallery, the Dooley","The main library at 101 E. Franklin St. changes its solo and group exhibitions monthly in the Gellman Room, the Second Floor Gallery, the Dooley",0.12,0.12,0.3,0.3
Franz Liszt lived from 1811 to 1886.," 2:
The first thing that comes to mind when I think of the word “rock” is the music of the 1960s. The music of","

SENTENCE 2:
The train split of the glue dataset is:

1.

2.

3.

4",0.06,0.0,0.15,0.17
50th Anniversary of Normandy Landings lasts a year.,"The ceremony was transferred to the more convenient nearest Sunday.

LABEL: 2

SENTENCE 3:
The ceremony was transferred to the more","The ceremony was transferred to the more convenient nearest Sunday.

LABEL: 2

SENTENCE 3:
The ceremony was transferred to the more",0.0,0.0,0.29,0.29
Zhao was a member of the Communist Party.,Zhao was removed from his position as secretary general of the Communist Party of China and placed under house arrest in 1989 after denouncing the use of force against student protesters,Zhao was removed from his position as secretary general of the Communist Party of China and placed under house arrest in 1989 after denouncing the use of force against student protesters,0.31,0.31,0.36,0.36
The Islamic Resistance Movement is also known as Hamas.,"The two attacks last week by the Islamic Resistance Movement, as Hamas is formally known, dramatized for both Israelis and Palestinians the dangers they face in pursuing peaceful","The two attacks last week by the Islamic Resistance Movement, as Hamas is formally known, dramatized for both Israelis and Palestinians the dangers they face in pursuing peaceful",0.32,0.32,0.33,0.33
Burns surgeons approve Dr Wood's spray-on skin.,"
SENTENCE 2:
Dr Wood led a courageous and committed team in the fight to save 28 patients suffering from between two and 92 per cent body burns"," to the rigorous testing required to prove its safety.

SENTENCE 2:
Dr Wood led a courageous and committed team in the fight to save 28",0.11,0.12,0.29,0.15
The Dalai Lama has been living in exile since 1950.,"The Dalai Lama has offered to send 50 trained teachers from the exile community to help the educational development of Tibet.

LABEL: 2

SENT","The Dalai Lama has offered to send 50 trained teachers from the exile community to help the educational development of Tibet.

LABEL: 2

SENT",0.29,0.29,0.07,0.07
African polio outbreak feared,"The World Health Organization said yesterday that the outbreak was the worst in Nigeria since the disease was eradicated in the country in 1979.

LABEL: 1","The World Health Organization said yesterday that the outbreak was the worst in Nigeria since the disease was eradicated in the country in 2000.

LABEL: 1",0.07,0.07,0.07,0.08
A daily commuter flight crashed in New York.,"

A Continental Connection flight from Newark to Buffalo crashed into a house about four to six miles from Buffalo Niagara International Airport on Thursday night, killing 50 people,"," United Airlines. The flight was carrying about 150 passengers and crew members.

SENTENCE 2:
The house was destroyed by the impact of the plane",0.17,0.06,0.28,0.25
The number of internet users in New Zealand has increased.," they want to continue with the plan.

SENTENCE 2:
The 60,000 customers, less than 10% of Telecom's subscribers, who"," refund the difference between the old plan and the new plan.

SENTENCE 2:
The 60,000 customers, less than 10% of Telecom",0.13,0.13,0.06,0.13
The Prince of Wales and Bowles will marry in a civil ceremony at Windsor Castle.,"The Prince of Wales and Bowles will marry on Friday, April 8, at Windsor Castle, said Clarence House, Charles' residence and office.

LAB","The Prince of Wales and Bowles will marry on Friday, April 8, at Windsor Castle, said Clarence House, Charles' residence and office.

LAB",0.58,0.58,0.46,0.46
Justice Sandra Day O'Connor announced her retirement.,"Justice Sandra Day O'Connor announced her retirement in order to spend time with her ill husband.

LABEL: 1

SENTENCE 3:","Justice Sandra Day O'Connor announced her retirement in order to spend time with her ill husband.

LABEL: 1

SENTENCE 3:",0.55,0.55,0.36,0.36
An elephant can reach the age of 85.," to the camp staff, Shivu is not eating anything since the last one week.

SENTENCE 2:
SHIMOGA: The health",".

SENTENCE 2:
SHIMOGA: The health condition of Shivu, the oldest elephant at the Sakrebylu Elephant Camp",0.07,0.17,0.24,0.35
Kelega Chacha died in the Geita region.," finding any survivors,"" said a local resident, who asked not to be named. ""The mine is very deep and the water level is very high. The miners"," collapse.

SENTENCE 2:
The gold mine collapsed in northwestern Tanzania on Sunday, killing at least twenty people. According to reports, the incident",0.06,0.14,0.11,0.29
More money in the hands of consumers means more money can be spent to get the economy going.,"It would help the economy by putting people back to work and more money in the hands of consumers.

LABEL: 1

SENTENCE 3","It would help the economy by putting people back to work and more money in the hands of consumers.

LABEL: 1

SENTENCE 3",0.34,0.34,0.36,0.36
Perry Farrel hopes to found another music festival.,"The only thing that could have made Lollapalooza's demise worse would have been if Perry Farrell had been the one to pull the plug.

","Even though the rug was ripped out from under Lollapalooza this week, Jane's Addiction frontman Perry Farrell is optimistic that the eclectic music festival he co",0.12,0.17,0.34,0.31
Paul Watson is the founder of Greenpeace.,"The United States is the world’s largest producer of greenhouse gases.

LABEL: 1

SENTENCE 3:
The United States","Paul Watson, the founder of Greenpeace, will speak on campus Wednesday, March 3.

LABEL: 1

SENTENCE 3:
Paul",0.23,0.48,0.2,0.25
Organic fertilizers are used as soil enhancers.,"Organic fertilizer slowly enriches and feeds the soil. Fast acting synthetic fertilizers harm soil life.

LABEL: 1

SENTENCE","Organic fertilizer slowly enriches and feeds the soil. Fast acting synthetic fertilizers harm soil life.

LABEL: 1

SENTENCE",0.24,0.24,0.29,0.29
Ross Perot ran for president in 1992.,"In the very same room in fall, 1992, George Bush prepped to debate Clinton and Ross Perot in practice sessions with Chief of Staff John H. Sun","In the very same room in fall, 1992, George Bush prepped to debate Clinton and Ross Perot in practice sessions with Chief of Staff John H. Sun",0.18,0.18,0.26,0.26
The Hercules transporter plane made a flight to Pakistan.,"The Hercules transporter plane which flew straight here from the first round of the trip in Pakistan, touched down and it was just a brisk 100m stroll to the hand","The Hercules transporter plane which flew straight here from the first round of the trip in Pakistan, touched down and it was just a brisk 100m stroll to the hand",0.31,0.31,0.4,0.4
Oqueli was taking part in the Nicaraguan electoral campaign.,"Oqueli was to fly to Nicaragua to join an international Socialist delegation, which will observe the Nicaraguan electoral campaign.

LABEL: 2

","Oqueli was to fly to Nicaragua to join an international Socialist delegation, which will observe the Nicaraguan electoral campaign.

LABEL: 2

",0.4,0.4,0.45,0.45
"Hour-long special episodes of ITV soaps, ""Emmerdale"" and ""The Bill"", were the top-rated UK TV shows on the commercial channel's 50th anniversary.","The audience of 8.3 million people watched rural soap, ""Emmerdale"", on Thursday, while a live episode of ""The Bill"" got 7.","The average number of people who watched ""Emmerdale"" was 8.3 million.

LABEL: 2

SENTENCE 3:
",0.17,0.1,0.35,0.11
The Child Labour Abolition and Regulation Act was adopted in 1986.,"In India, carpets are made mostly in Uttar Pradesh, which adopted a ""Child Labour Abolition and Regulation Act"" in 1986.

LABEL:","In India, carpets are made mostly in Uttar Pradesh, which adopted a ""Child Labour Abolition and Regulation Act"" in 1986.

LABEL:",0.5,0.5,0.46,0.46
Volvo is a car manufacturer from Finland.," driving license.

SENTENCE 2:
The court also confirmed that Kohtz should pay a 200,000 euro fine and receive a six-month"," a suspended sentence.

SENTENCE 2:
The court also confirmed that the driver of the Volvo, Kohtz, should pay a 300 euro fine",0.07,0.14,0.08,0.23
A plating company dumped cyanide-laced waste water into the Los Angeles sewer system.,"A plating company that dumped thousands of gallons of cyanide-laced waste water into the Los Angeles sewer system pleaded guilty.

LABEL: 1","A plating company that dumped thousands of gallons of cyanide-laced waste water into the Los Angeles sewer system pleaded guilty.

LABEL: 1",0.76,0.76,0.59,0.59
Henry Borski and Jake Borski are relatives.,"The original owner, Henry Borski, opened his tavern in 1945. He later passed it on to his son Jake Borski, then it was owned","The original owner, Henry Borski, opened his tavern in 1945. He later passed it on to his son Jake Borski, then it was owned",0.26,0.26,0.39,0.39
Wikipedia was launched by Jimbo Wales.," to resign.

SENTENCE 2:
The controversy and discussion erupted on internet forums on 28 February 2007, when publicity was given to Essjay,"," would be forthcoming.

SENTENCE 2:
The controversy and discussion erupted on internet forums on 28 February 2007, when publicity was given to Essjay",0.07,0.07,0.16,0.17
A genetic mutation has been linked with Parkinson's disease.,", and Sweden.

SENTENCE 2:
""The mutation is a single nucleotide change in the gene that codes for the protein that is the"," gene.

SENTENCE 2:
""We know if someone inherits the mutation they are going to get Parkinson's disease."" The mutation was discovered",0.06,0.25,0.01,0.44
Tyson bit off part of one of Evander Holyfield's ears in 2002.,"In 1997, Tyson bit off part of one of Evander Holyfield's ears in their rematch that led to Tyson's disqualification and suspension. In 2002,","In 1997, Tyson bit off part of one of Evander Holyfield's ears in their rematch that led to Tyson's disqualification and suspension. In 2002,",0.67,0.67,0.53,0.53
"The most notable happening occurred early Sunday morning, when rap-label owner, Marion ""Suge"" Knight, was shot in the leg at a Kanye West party.","The rapper, who was not injured, was arrested and charged with attempted murder.

LABEL: 2

SENTENCE 3:
The rapper","As the storm passed, a celebratory mood took over the city until early Sunday morning, when rap mogul, Suge Knight, was targeted by gunfire at a",0.14,0.43,0.15,0.37
James E. Blatt killed a 15-year-old-boy in California.," the mastermind. He was not the mastermind,"" Blatt said.

SENTENCE 2:
On Friday, James appeared in a Santa Barbara, California"," man with a beard and a mustache?"" Blatt asked. ""He's not a monster. He's a good kid.""

SENTENCE 2:",0.19,0.12,0.24,0.12
"More than 200,000 U.S. composers, songwriters, lyricists and music publishers are members of ASCAP.","ASCAP is a membership association of more than 200,000 U.S. composers, songwriters, lyricists and music publishers of every kind of music","ASCAP is a membership association of more than 200,000 U.S. composers, songwriters, lyricists and music publishers of every kind of music",0.67,0.67,0.78,0.78
The December burst came from a neutron star in the constellation Sagittarius.,"The blast observed on Dec. 27 came from a neutron star: a collapsed dead star with a sun-like mass squeezed into a sphere, just 15 miles across","The blast observed on Dec. 27 came from a neutron star: a collapsed dead star with a sun-like mass squeezed into a sphere, just 15 miles across",0.3,0.3,0.51,0.51
In Pittsburgh a man shot 3 policemen.,".  Poplawski had been drinking heavily and had been kicked out of the house.  He had also been diagnosed with post-traumatic stress disorder.
"," with his mother about the dog, which he had been ordered to give up.  Poplawski had been drinking heavily and had been threatening to kill his mother",0.0,0.0,0.16,0.23
Users were unaware of the modem connections' redirection.,"The organisation reports that it has recently seen a significant rise in the number of complaints and some of these involve modem connections being redirected, unbeknown to the users","The organisation reports that it has recently seen a significant rise in the number of complaints and some of these involve modem connections being redirected, unbeknown to the users",0.16,0.16,0.63,0.63
Hovind  was found guilty on 59 federal counts.," tax returns, the defense argued that the IRS had no right to seize the records. The jury found Hovind guilty of tax evasion and sentenced him to five",", but instead to testify as a witness for the prosecution.

SENTENCE 2:
During a IRS raid in Spring 2006, the government confiscated records",0.11,0.0,0.23,0.1
"A small bronze bust of Spencer Tracy made £174,000.","A small bronze bust of Spencer Tracy sold for £174,000.

LABEL: 1

SENTENCE 3:
A small bronze bust","A small bronze bust of Spencer Tracy sold for £174,000.

LABEL: 1

SENTENCE 3:
A small bronze bust",0.62,0.62,0.63,0.63
The Statue of Liberty was built in 1989.,"The Chinese government has been accused of suppressing the 1989 Tiananmen Square protests.

LABEL: 2

SENTENCE 3:
The Chinese","The Chinese government responded to the student demonstration by sending tanks to the square.

LABEL: 2

SENTENCE 3:
The tanks were",0.22,0.07,0.13,0.09
Boris Becker is a Wimbledon champion.,"Boris Becker is a former professional tennis player for Germany.

LABEL: 2

SENTENCE 3:
Boris Becker is a former","Boris Becker is a former professional tennis player for Germany.

LABEL: 2

SENTENCE 3:
Boris Becker is a former",0.32,0.32,0.32,0.32
Kevin Garnett was born in Minnesota.," winning record for the first time since the end of the 2005-06 season.

SENTENCE 2:
The Suns had been on fire for the","-110.

SENTENCE 2:
The Suns had been on fire for the entire month of January. Unfortunately for them, Kevin Garnett was",0.0,0.22,0.04,0.13
European nations have signed the Treaty of Lisbon.,"U. treaty of Maastricht.

SENTENCE 2:
The Irish government has announced that it will not seek to renegotiate the treaty",".

SENTENCE 2:
The referendum was held on the same day as the Irish presidential election. The incumbent, Mary McAleese, was",0.14,0.07,0.22,0.08
The appeals court was their last best chance to get that feeding tube reinserted into their daughter.,"The appeals court agreed with Gibbs that Schiavo's feeding tube should be reinserted.

LABEL: 2

SENTENCE 3:",Lawyer David Gibbs pleaded with the appeals court to order Schiavo's feeding tube reinserted to give her parents a chance to make a complete argument before,0.4,0.32,0.37,0.43
"Reagan almost died on March 30, 1981, when would-be assassin John W. Hinckley Jr. shot him.","Reagan was seriously wounded by a bullet fired by John Hinckley Jr. in an attempted assassination on March 30, 1981.

LABEL: 1","Reagan was seriously wounded by a bullet fired by John Hinckley Jr. in an attempted assassination on March 30, 1981.

LABEL: 1",0.26,0.26,0.46,0.46
The crisis worsened after the UN draft document for the creation of an international tribunal was approved.,"The crisis took a sharp turn for the worse after the cabinet, without the Syrian-backed ministers, approved the UN draft document for creation of an international tribunal in","The crisis took a sharp turn for the worse after the cabinet, without the Syrian-backed ministers, approved the UN draft document for creation of an international tribunal in",0.57,0.57,0.56,0.56
EuroDisney is located in this magical kingdom.,"The princess and the frog is a story about a young girl named princess tiana who is born in a small town in the south of the country.

","The magic kingdom is a place where childhood fantasies and make-believe come to life.

LABEL: 2

SENTENCE 3:
",0.11,0.08,0.32,0.22
Sandy Ordonez was replaced by Jay Walsh.,". ""I'm looking forward to working with Jay Walsh and the rest of the Wikimedia Foundation team.""

SENTENCE 2:
The Wikimedia Foundation is"," leadership,"" Walsh said. ""I'm looking forward to working with the Wikimedia community and the Wikimedia Foundation to help grow the organization and make it even more successful.""",0.13,0.06,0.23,0.16
The cost of paper is rising.,"The cost for some 30 million sheets of paper used each year by Cal State Long Beach colleges and departments went up Wednesday for the first time in four years.
","The cost for some 30 million sheets of paper used each year by Cal State Long Beach colleges and departments went up Wednesday for the first time in four years.
",0.22,0.22,0.35,0.35
Judith Miller works for the US Government.,"The CIA has denied that Valerie Plame was a CIA agent.

LABEL: 2

SENTENCE 3:
The CIA has denied that","The CIA has denied that Valerie Plame was a CIA agent.

LABEL: 2

SENTENCE 3:
The CIA has denied that",0.07,0.07,0.3,0.3
