completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
The World Bank is criticized for activities.,"The World Bank has been criticized for its lending practices, which have been accused of contributing to the global financial crisis.

LABEL: 2

The","The World Bank should stop lending to emerging market economies, concentrate its resources on the poorest countries and shift the IFI's concessional assistance from loans to grants.",0.32,0.17,0.24,0.34
Ottawa promises more money to upgrade the literacy levels and skills of natives and high school dropouts.,"The richest provinces, Ontario, Alberta and B.C, have spent billions on tax cuts and slashing services while at the same time howling for Ottawa to","The richest provinces, Ontario, Alberta and B.C, have spent billions on tax cuts and slashing services while at the same time howling for Ottawa to",0.14,0.14,0.18,0.18
Dam building prevents life-threatening situations.,"If you have an immediate problem with ice dams, you should remove the snow from the part of the roof directly above the ice dam. This limits the amount of","If you have an immediate problem with ice dams, you should remove the snow from the part of the roof directly above the ice dam. This limits the amount of",0.06,0.06,0.24,0.24
Victor Emmanuel III was king of Italy from 1900 to 1946.,"He was the last king of Italy.

LABEL: 1

SENTENCE 1:
Victor Emmanuel III, 1869-1947, king","Victor Emmanuel III, 1869-1947, king of Italy (1900-1946), emperor of Ethiopia (1936-43), king of Albania (1939-",0.29,0.53,0.41,0.54
"White got the $10,000 Britannia Award.","He was also awarded the Miles Franklin Award for his novel The Fortunes of Richard Mahony.

LABEL: 2

SENTENCE 1","He was also awarded the Miles Franklin Award for his novel The Fortunes of Richard Mahony.

LABEL: 2

SENTENCE 1",0.15,0.15,0.11,0.11
Datel acquired C&D Technologies,"C&D Technologies is a leading manufacturer of uninterruptible power supplies, power conversion products, and battery storage systems.

LABEL: 2

","C&D Technologies announced that it has closed the acquisition of Datel, Inc.

LABEL: 2

SENTENCE 1:
C",0.24,0.26,0.12,0.16
Drug legalization has benefits.,"Legalization would eliminate the harms caused by prohibition, but it would not eliminate the harms caused by drug use.

LABEL: 1

","Legalization would eliminate the harms caused by prohibition, but it would not eliminate the harms caused by drug use.

LABEL: 1

",0.08,0.08,0.3,0.3
NATO has 16 members.,"The expulsion of Albanians, which has distracted NATO with a parallel relief operation, has only served to harden the resolve of NATO's 19 members, who",":
The expulsion of Albanians, which has distracted NATO with a parallel relief operation, has only served to harden the resolve of NATO's 19 members",0.2,0.21,0.2,0.25
Maulana Sufi Muhammad is the leader of Tehrik Nifaz Shariat-e-Muhammadi.," possible military operation in the area.

SENTENCE 2:
Taliban have started to pull out of the Buner district in northwestern Pakistan"," a meeting in Buner to discuss the future course of action.

SENTENCE 2:
Taliban have started to pull out of the B",0.12,0.12,0.15,0.07
A complete Dakosaurus was discovered by Diego Pol.,"The skull is the first of its kind to be found in the Southern Hemisphere.

LABEL: 2

SENTENCE 1:
","The skull was found in the Patagonia region of Argentina, and is the first complete skull of a dakosaurus ever found.

LABEL",0.0,0.13,0.08,0.23
500 small companies are partners of Procter and Gamble.,"The company has also been a leader in the development of new technologies, including the use of nanotechnology in its products.

LABEL: 2

","Procter and Gamble has been working with small companies for decades.

LABEL: 2

SENTENCE 1:
The company has",0.06,0.22,0.16,0.24
Time Magazine was created by Evan Wolfson.," what to expect from him.

SENTENCE 2:
Wolfson, who is gay, has been a leading advocate for gay marriage since the early"," partners, his political activism, or his career.

SENTENCE 2:
Evan Wolfson, the founder of the modern gay marriage movement,",0.07,0.15,0.15,0.24
Microsoft will provide free anti-virus protection.,"Microsoft will also be offering free anti-virus protection to Hotmail users.

LABEL: 1

SENTENCE 1:
Microsoft will also","Microsoft will also be offering free anti-virus protection to its Hotmail users.

LABEL: 1

SENTENCE 1:
Microsoft will",0.46,0.46,0.43,0.37
The Pharos Lighthouse was located in Alexandria.,"The Pharos, a monumental lighthouse built around 280 BC and standing 330 ft high, lit the entrance to Alexandria harbour for centuries, but archeologists","The Pharos, a monumental lighthouse built around 280 BC and standing 330 ft high, lit the entrance to Alexandria harbour for centuries, but archeologists",0.26,0.26,0.32,0.32
The NCEA has been degraded by the authority.,"The authority said the use of text-speak would not degrade the NCEA.

LABEL: 2

The following table shows the results","The National Certificate of Educational Achievement or NCEA, the main qualification for high school students, would be degraded by the authority allowing text-speak use",0.21,0.36,0.31,0.42
Sylvia Costas is the wife of Andy Sipowicz.,"Andy Sipowicz and Sylvia Costas divorced in 1999.

LABEL: 1

SENTENCE 1:
Andy S","Andy Sipowicz and Sylvia Costas divorced in 1999.

LABEL: 1

SENTENCE 1:
Prior to that",0.27,0.17,0.16,0.11
The Corfu Channel incident was about a British destroyer sunk by Albania in the Corfu Channel.,"The Albanian government has denied responsibility for the mines.

LABEL: 2

SENTENCE 1:
The British destroyers were on their","Two British destroyers struck Albanian-laid mines while exercising their rights passing through the Corfu Channel.

LABEL: 2

SENTENCE",0.11,0.23,0.2,0.29
MG Rover has been bought by Airbus.,Airbus could site a design engineering centre in the Midlands region of the UK to take advantage of the availability of skilled engineering staff following the demise of MG R,Airbus could site a design engineering centre in the Midlands region of the UK to take advantage of the availability of skilled engineering staff following the demise of MG R,0.05,0.05,0.28,0.28
Juan Carlos Lecompte is the founder of the Green Oxygen Party.,"The Oxygen Green Party is a political party in Venezuela.

LABEL: 2

SENTENCE 1:
Her husband, political novice","Juan Carlos Lecompte, a political novice, is scrambling to preserve Betancourt's dream and sustain the Oxygen Green Party, the political",0.21,0.44,0.13,0.39
The Salvadoran Armed Forces Soldiers murdered three Salvadoran citizens.,"The Salvadoran Armed Forces Soldiers are responsible for the massacre of five Spanish-born Jesuit priests, and three Salvadoran citizens.

LABEL:","The human rights promotion and protection secretariat of the FMLN strongly condemns the massacre of five Spanish-born Jesuit priests, and three Salvadoran citizens",0.53,0.24,0.53,0.39
Russians hold record for longest stay in space.,"
The longest mission which these Salyuts supported was 63 days. The second generation Salyuts would fly missions much longer and would need to be resupp","
SENTENCE 2:
The longest mission which these Salyuts supported was 63 days. The second generation Salyuts would fly missions much longer and",0.06,0.07,0.27,0.26
The Gulf War was fought in 1991.,"The price of oil has been volatile since the Gulf War.

LABEL: 1

SENTENCE 1:
The price of oil has been","Oil prices, notoriously vulnerable to political events, spiked as high as $40 a barrel during the Gulf War in 1991.

LABEL: 0",0.21,0.34,0.28,0.27
Elizabeth the Second's father was George VI.,"
SENTENCE 2:
She was educated at home by private tutors.

LABEL: 2

SENTENCE 3:
She"," was born in 1930.

SENTENCE 2:
Elizabeth Alexandra Mary was born on April 21, 1926 in London, England. Her father,",0.09,0.14,0.19,0.23
Shapiro teaches at NY University.,"ites are the only source of the building blocks of life.

SENTENCE 2:
The researchers believe that meteorites are the only source of the"," possibility.""

SENTENCE 2:
Co-author Dr Zita Martins, a chemist and astrobiologist from Imperial College London,",0.0,0.0,0.32,-0.02
Sumner died at Farnham.,"He was succeeded by the Rev. John Henry Newman, who was consecrated on the 1st of September 1874.

LABEL: 1

","In 1869 Sumner resigned his see, but continued to live at the official residence at Farnham until his death on the 15th of August 1874",0.0,0.21,0.08,0.45
"The Senate Judiciary Committee, on Thursday, approved Judge John Roberts' nomination as the next Supreme Court Chief Justice, virtually assuring his confirmation by the Senate next week.","The committee's five Democrats voted against Roberts.

LABEL: 2

SENTENCE 1:
The committee's five Democrats voted against Roberts.","The committee's 13-5 vote to advance the conservative judge's nomination to the full Senate was a rare show of bipartisanship.

LABEL:",0.17,0.24,0.43,0.12
"Madonna was born in Bay City, Mich.","As a real native Detroiter, I want to remind everyone that Madonna is from Bay City, Mich., a nice place in the thumb of the state","As a real native Detroiter, I want to remind everyone that Madonna is from Bay City, Mich., a nice place in the thumb of the state",0.24,0.24,0.48,0.48
A hydroelectric project is proposed or is under construction.,"The total estimated project cost including financing, inflation and interest during construction, is approximately US$1.1 billion.

LABEL: 2

The","The total estimated project cost including financing, inflation and interest during construction, is approximately US$1.1 billion.

LABEL: 1

S",0.13,0.13,0.06,0.12
"Salesforce.com started trading under the symbol ""CRM.""","The company's stock price has since fallen, but it is still up more than 50 percent from its IPO price.

LABEL: 1

","Salesforce.com's stock--which began trading on the New York Stock Exchange under the symbol ""CRM""--got a Wall Street reception in line with that",0.06,0.41,0.12,0.52
"Clinton told the two sides that he would publicly announce their failure to agree, thereby pressurising them.","The announcement was made on the eve of the deadline for the extension of the ceasefire.

LABEL: 1

SENTENCE 1:
","Clinton informed the two parties that in the absence of an agreement, a public announcement would be made, with the apparent objective of applying pressure to both sides,",0.05,0.27,0.14,0.7
Peru debates border region with Ecuador.,"The policy focused on coca eradication from the territories of Peru and Bolivia. During the years of 1996 and 2000, much of the resources of ""An","The policy focused on coca eradication from the territories of Peru and Bolivia. During the years of 1996 and 2000, much of the resources of ""An",0.06,0.06,0.16,0.16
"The ""Piano Man"" came from Germany.","The man, who was born in Germany, has been living in Paris for the past two years.

LABEL: 1

SENTENCE 1","The man known as just the ""Piano Man"" has left the hospital and has returned home to his native Germany. According to British tabloids, the",0.22,0.26,0.18,0.28
"Five masterpieces, including a Renoir, were recovered when the thief confessed.","The paintings were found in a house in the south of France.

LABEL: 2

SENTENCE 1:
French police recovered five master","French police recovered five masterpieces stolen from Paris Museum last Summer including a small work by Renoir.

LABEL: 1

SENTENCE 1",0.12,0.31,0.29,0.3
Tiffany Vise and Derek Trent are the first pair of skaters to land a triple salchow jump.," the jump to be the first throw quadruple salchow in the world.

SENTENCE 2:
The jump was ratified as clean by","i Friesinger-Postma.

SENTENCE 2:
On November 17, 2007, at the 2007 Trophée Eric Bompard",0.21,0.06,0.23,0.05
Strong sales for iTunes in Europe.,"iTunes software has seen strong sales in the United States.

LABEL: 1

SENTENCE 1:
iTunes software has","iTunes software has seen strong sales in Europe and the United States.

LABEL: 1

SENTENCE 1:
iTunes",0.26,0.35,0.24,0.38
Julius Meinl V is the chairman of Austria's closely-held Meinl Bank.," estate company he controlled, Meinl Group, in order to sell them at a profit.

SENTENCE 2:
The Meinl family"," Meinl of using his position as a director of the Meinl Group, a conglomerate with interests in coffee, chocolate, tea, spices,",0.19,0.18,0.18,0.29
"""Does A Tiger Have A Necktie"" was produced in London.","Loraine also participated in the Off-Broadway production of ""Does A Tiger Have A Necktie"". In 1999, Loraine went to London,","EL:
The label is the correct answer to the question posed in SENTENCE 2.

SENTENCE 2:
Loraine participated in",0.52,0.07,0.61,0.22
"""Beatrice and Benedict"" is an overture by Berlioz.","The program will include Falla's ""Night in the Gardens of Spain,"" Ravel's Piano Concerto in G, Berlioz's Overture","The program will include Falla's ""Night in the Gardens of Spain,"" Ravel's Piano Concerto in G, Berlioz's Overture",0.07,0.07,0.3,0.3
Ciancio was hospitalized for speaking to the baby.,"""I'm just so happy,"" she said. ""I'm just so happy.""

LABEL: 2

SENTENCE 1:
""","""I'm just so happy to have my baby back,"" she said.

LABEL: 2

SENTENCE 1:
Speaking outside the",0.0,0.15,0.19,0.1
Bacteria is winning the war against antibiotics.,"The bacteria were resistant to the antibiotics that had been used to treat them.

LABEL: 2

SENTENCE 1:
The bacteria were","The bacteria were becoming more and more resistant to the antibiotics.

LABEL: 2

SENTENCE 1:
This was a serious problem,",0.21,0.22,0.24,0.44
Women are poorly represented in parliament.,"The Arab League has called for a quota system to ensure that women are represented in parliaments.

LABEL: 1

SENTENCE 1","At the Amman Summit of Arab Women in Jordan last month, Secretary General of the Arab League Amr Moussa said womens' advancement in the Arab",0.3,0.13,0.17,0.18
Polio is under control in the world.,"Salk's discovery of the inactivated polio vaccine was the first successful vaccine against a human disease.

LABEL: 1

SENTENCE 1","Albert Sabin developed an oral, attenuated (live) vaccine, which, with Salk's discovery, brought polio under control.

LABEL",0.14,0.24,0.11,0.21
Nokia produces mobile chips.,"Qualcomm has been accused of using its patents on 3G technologies to force handset makers to pay royalties.

LABEL: 2

S","Qualcomm has been accused of using its patents on 3G technologies to force handset makers to pay royalties.

LABEL: 2

S",0.0,0.0,0.09,0.09
The WSF takes place in Brazil.,"The WSF is a global movement of social movements, civil society organizations, and social movements.

LABEL: 1

SENTENCE 1:","The fifth World Social Forum (WSF) has kicked off in Porto Alegre, Rio Grande do Sul state, Brazil.

LABEL:",0.16,0.32,0.18,0.37
After the resignation of six pro-Syrian ministers a deep political crises started in Lebanon.,"The assassination of former Lebanese Prime Minister Rafik Hariri in February 2005 was almost certainly the work of Syria, which has been accused of meddling in Lebanese affairs","The assassination of former Lebanese Prime Minister Rafik Hariri in February 2005 was almost certain to deepen the political crisis in Lebanon, which started after the resignation of",0.14,0.23,0.31,0.29
"Humans existed 10,000 years ago.","The hominid was a bipedal primate, and it was the first hominid to walk upright.

LABEL: 2

","The scientific community now generally agrees that between 5 and 8 million years ago, there lived in Africa a hominid which would ultimately give rise to the first hom",0.0,0.11,0.2,0.25
A tropical storm has caused loss of life.,"The storm is expected to make landfall in Florida on Sunday.

LABEL: 1

SENTENCE 1:
The storm is expected to","Tropical Storm Debby is blamed for several deaths across the Caribbean.

LABEL: 0

SENTENCE 1:
Tropical Storm Deb",0.07,0.15,0.22,0.34
People were killed in Tamil suicide attacks.,A suicide attack is an attack in which the attacker or attackers intend to kill others and intend to die in the process (see suicide). In a suicide attack in,A suicide attack is an attack in which the attacker or attackers intend to kill others and intend to die in the process (see suicide). In a suicide attack in,0.11,0.11,0.34,0.34
NCEA is the main qualification for high school students.,"The authority said the use of text speak was not allowed in exams.

LABEL: 1

SENTENCE 1:
Critics said the","Critics said the National Certificate of Educational Achievement or NCEA, the main qualification for high school students, would be degraded by the authority allowing text speak",0.07,0.46,0.16,0.37
Bad weather creates problems.," said the BOM was predicting a record year for Australia.

SENTENCE 2:
The BOM said the average temperature for the year to date"," BOM said the average temperature for the first six months of 2005 was 1.1 degrees above the 30-year average.

SENTENCE 2:",0.0,0.0,0.28,0.14
The Baltic Countries will join the EU.,"The Baltic countries are set to join the European Union soon.

LABEL: 1

SENTENCE 1:
The Baltic countries are set to","The Baltic countries are set to join the European Union soon, and their economies are already in good shape. Estonia, Latvia and Lithuania boast the fastest",0.36,0.3,0.42,0.39
"Rita caused damages to seven refineries located in Lake Charles, La.","The refineries are expected to be shut down for at least a week.

LABEL: 1

SENTENCE 1:
The ref","The seven refineries located in Lake Charles, La., and the Texas cities of Beaumont and Port Arthur, appear to be the ones hardest hit by",0.07,0.39,0.1,0.38
The jurisdiction of the case was queried by the Prime Minister and the Ministry of Foreign Affairs.,"The Prime Minister's Office and the Foreign Office had earlier purposely asserted that the case is strictly in the jurisdiction of the police and the justice system.

","The Prime Minister's Office and the Foreign Office had earlier purposely asserted that the case is strictly in the jurisdiction of the police and the justice system.

",0.27,0.27,0.56,0.56
Some stolen art is recovered through offered rewards.,"Theft of art is a crime.

LABEL: 1

SENTENCE 1:
Reward offers have led to recovery of stolen art","The art was recovered by the FBI.

LABEL: 1

SENTENCE 1:
The FBI recovered the art.

LABEL",0.15,0.16,0.5,0.41
Al-Zarquawi is dead.,"EL:
SENTENCE 2:
The US military said the raid was carried out by a team of US F-16s and a US Apache helicopter"," including a British national, were killed.

SENTENCE 2:
Someone said to be an informant within Abu Musab al-Zarqawi",0.0,0.09,0.1,0.35
Joker appears in the Batman series.," prosecutor said. ""What is the difference between the Joker and this man?""

SENTENCE 2:
The man was arrested after he was seen"," from the Batman series.

SENTENCE 2:
The attacker wore a bullet-proof vest under his clothes and a backpack containing a knife, an",0.14,0.21,0.35,0.24
LTTE stands for Liberation Tigers of Tamil Eelam.,", that the LTTE are still a force to be reckoned with.""

SENTENCE 2:
The attack on the Sri Lanka army's","yanage.

SENTENCE 2:
International observers are surprised at the attack, given the recent advances that the Sri Lanka army has made, driving",0.07,0.0,0.19,0.14
Dooley Foyer is located in Dooley Hall.,"The main library at 101 E. Franklin St. changes its solo and group exhibitions monthly in the Gellman Room, the Second Floor Gallery, the Dooley","The main library at 101 E. Franklin St. changes its solo and group exhibitions monthly in the Gellman Room, the Second Floor Gallery, the Dooley",0.12,0.12,0.3,0.3
Franz Liszt lived from 1811 to 1886.,Liszt was a virtuoso pianist and composer who was known for his virtuosity and his ability to improvise. He was also a,"EL:
The label for this instance is the string ""Liszt was the equivalent of a rock star in his day.""

SENTENCE 2",0.14,0.07,0.27,0.21
50th Anniversary of Normandy Landings lasts a year.,"The ceremony, transferred to the more convenient nearest Sunday, was dying out.

LABEL: 2

SENTENCE 1:
Mr Gregory's","The ceremony, transferred to the more convenient nearest Sunday, was dying out. However, that year the Conservative government proclaimed ""festivities"" to celebrate the 50th",0.0,0.06,0.14,0.23
Zhao was a member of the Communist Party.,Zhao was removed from his position as secretary general of the Communist Party of China and placed under house arrest in 1989 after denouncing the use of force against student,Zhao was removed from his position as secretary general of the Communist Party of China and placed under house arrest in 1989 after denouncing the use of force against student,0.32,0.32,0.32,0.32
The Islamic Resistance Movement is also known as Hamas.,"The two attacks last week by the Islamic Resistance Movement, as Hamas is formally known, dramatized for both Israelis and Palestinians the dangers they face in pursuing peaceful co","The two attacks last week by the Islamic Resistance Movement, as Hamas is formally known, dramatized for both Israelis and Palestinians the dangers they face in pursuing peaceful co",0.32,0.32,0.3,0.3
Burns surgeons approve Dr Wood's spray-on skin.,"SENTENCE 2:
The spray-on skin was developed by Dr Wood's team at the Royal Free Hospital in London.

LABEL: 2"," to clinical trials.

SENTENCE 2:
Dr Wood led a courageous and committed team in the fight to save 28 patients suffering from between two",0.19,0.12,0.4,0.18
The Dalai Lama has been living in exile since 1950.,"The Dalai Lama has offered to send 50 trained teachers from the exile community to help the educational development of Tibet.

LABEL: 2

","The Dalai Lama has offered to send 50 trained teachers from the exile community to help the educational development of Tibet.

LABEL: 1

",0.3,0.3,0.13,0.12
African polio outbreak feared,"The outbreak is the result of a refusal by a single state in northern Nigeria to vaccinate children against the disease.

LABEL: 1

S","World health officials warned yesterday that West Africa and Central Africa were on the verge of the worst polio outbreak in years, stemming from the refusal of a single state",0.07,0.12,0.1,0.29
A daily commuter flight crashed in New York.,"
SENTENCE 2:
A Continental Connection flight from Newark to Buffalo crashed into a house about four to six miles from Buffalo Niagara International Airport on Thursday","based Republic Airways.

SENTENCE 2:
A Continental Connection flight from Newark to Buffalo crashed into a house about four to six miles from Buffalo",0.18,0.19,0.27,0.3
The number of internet users in New Zealand has increased.," to confirm their continued interest in the plan.

SENTENCE 2:
Telecom has temporarily stopped either new or existing customers from signing up to the"," which was launched in December 2006.

SENTENCE 2:
The 60,000 customers, less than 10% of Telecom's subscribers, who",0.12,0.13,0.06,0.05
The Prince of Wales and Bowles will marry in a civil ceremony at Windsor Castle.,"The Prince of Wales and Bowles will marry on Friday, April 8, at Windsor Castle, said Clarence House, Charles' residence and office.

","The Prince of Wales and Bowles will marry on Friday, April 8, at Windsor Castle, said Clarence House, Charles' residence and office.

",0.59,0.59,0.54,0.54
Justice Sandra Day O'Connor announced her retirement.,"Justice O'Connor's husband is suffering from Alzheimer's disease.

LABEL: 1

SENTENCE 1:
Justice O'Connor's","Justice Sandra Day O'Connor announced her retirement in order to spend time with her husband who is ill.

LABEL: 1

SENTENCE",0.22,0.53,0.16,0.35
An elephant can reach the age of 85.," the camp officials, the elephant is not eating anything except the green leaves of the trees.

SENTENCE 2:
The elephant, which is said",".

SENTENCE 2:
The health condition of Shivu, the oldest elephant at the Sakrebylu Elephant Camp, about 15",0.19,0.16,0.29,0.28
Kelega Chacha died in the Geita region.," anyone alive,"" said the head of the local mining company, who declined to be named. ""We have been working in this mine for the past two years and"," incident.

SENTENCE 2:
Local media reported on Tuesday that a gold mine collapsed in northwestern Tanzania on Sunday, killing at least twenty people",0.11,0.07,0.14,0.24
More money in the hands of consumers means more money can be spent to get the economy going.,"The economy would be helped by putting people back to work and more money in the hands of consumers.

LABEL: 1

SENTENCE 1","It would help the economy by putting people back to work and more money in the hands of consumers.

LABEL: 0

SENTENCE 1",0.34,0.34,0.43,0.4
Perry Farrel hopes to found another music festival.,"Farrell said he's been in talks with the city of Chicago about bringing the festival back to Grant Park in 2012.

LABEL: 2

","Farrell said he's been in talks with the city of Chicago about bringing the festival back to Grant Park in 2020.

LABEL: 2

",0.06,0.06,0.07,0.1
Paul Watson is the founder of Greenpeace.,"Watson is a controversial figure in the environmental movement.

LABEL: 1

SENTENCE 1:
Watson is a controversial figure in","Paul Watson, the founder of Greenpeace, will speak on campus Wednesday, March 3.

LABEL: 1

```

## Dataset",0.23,0.52,0.32,0.13
Organic fertilizers are used as soil enhancers.,"Organic fertilizer is slow to work. Fast acting synthetic fertilizers work fast.

LABEL: 1

SENTENCE 1:
Organic","Organic fertilizer slowly enriches and feeds the soil. Fast acting synthetic fertilizers harm soil life.

LABEL: 0

SENTENCE",0.17,0.24,0.33,0.29
Ross Perot ran for president in 1992.,"Bush was so nervous that he had to be sedated.

LABEL: 2

SENTENCE 1:
In the very same room","George Bush was not the only one who was nervous.

LABEL: 2

SENTENCE 1:
In the very same room in fall",0.08,0.07,0.11,0.1
The Hercules transporter plane made a flight to Pakistan.,"The Hercules transporter plane which flew straight here from the first round of the trip in Pakistan, touched down and it was just a brisk 100m stroll to the hand","The Hercules transporter plane which flew straight here from the first round of the trip in Pakistan, touched down and it was just a brisk 100m stroll to the hand",0.31,0.31,0.4,0.4
Oqueli was taking part in the Nicaraguan electoral campaign.,"The Nicaraguan government has announced that the elections will be held on November 7.

LABEL: 2

SENTENCE 1:
","Oqueli was to fly to Nicaragua to join an international Socialist delegation, which will observe the Nicaraguan electoral campaign.

LABEL",0.15,0.41,0.09,0.44
"Hour-long special episodes of ITV soaps, ""Emmerdale"" and ""The Bill"", were the top-rated UK TV shows on the commercial channel's 50th anniversary.","The audience for ""The Bill"" was down from 8.5 million viewers for the same episode last week.

LABEL: 2

SENT","The audience for rural soap Emmerdale was 8.3 million, while the audience for The Bill was 7.9 million.

LABEL: 2",0.13,0.13,0.11,0.22
The Child Labour Abolition and Regulation Act was adopted in 1986.,"The carpets are made by hand, using a loom.

LABEL: 1

SENTENCE 1:
In India, carpets","In India, carpets are made mostly in Uttar Pradesh, which adopted a ""Child Labour Abolition and Regulation Act"" in 1986.

LAB",0.15,0.5,0.22,0.5
Volvo is a car manufacturer from Finland.," his driving license.

SENTENCE 2:
The court confirmed that Volvo should pay a 200,000 euro fine.

B.2",".

SENTENCE 2:
The expert examination of the vehicle after the crash confirmed that the braking system was flawed. Volvo had known there was",0.15,0.07,0.19,0.12
A plating company dumped cyanide-laced waste water into the Los Angeles sewer system.,"The company, which is owned by the city of Los Angeles, was fined $1.5 million.

LABEL: 1

SENTENCE","A plating company that dumped thousands of gallons of cyanide-laced waste water into the Los Angeles sewer system pleaded guilty to federal charges.

LABEL",0.24,0.72,0.15,0.61
Henry Borski and Jake Borski are relatives.,"The tavern was sold to the current owner, John Borski, in the year 2000.

LABEL: 1

SENTENCE 1","The original owner, Henry Borski, opened his tavern in 1945. He later passed it on to his son Jake Borski, then it was",0.08,0.27,0.06,0.28
Wikipedia was launched by Jimbo Wales.," to resign.

SENTENCE 2:
The controversy and discussion erupted on internet forums on 28 February 2007, when publicity was given to Essjay,"," investigation had revealed that Essjay had been using a false name and had been banned from Wikipedia for a year.

SENTENCE 2:
Contro",0.07,0.07,0.16,0.07
A genetic mutation has been linked with Parkinson's disease.,", and the Netherlands.

SENTENCE 2:
""We know if someone inherits the mutation they are going to get Parkinson's disease,"" says"," in a family with multiple members who had Parkinson's disease.

SENTENCE 2:
""From a research point of view, this is the first",0.26,0.3,0.25,0.17
Tyson bit off part of one of Evander Holyfield's ears in 2002.,"In 2003, Tyson was convicted of raping Desiree Washington, a former Miss Black America contestant.

LABEL: 2

SENT","In 1997, Tyson bit off part of one of Evander Holyfield's ears in their rematch that led to Tyson's disqualification and suspension. In 2002",0.13,0.67,0.16,0.52
"The most notable happening occurred early Sunday morning, when rap-label owner, Marion ""Suge"" Knight, was shot in the leg at a Kanye West party.","Knight was shot in the chest and was taken to a hospital, where he was listed in critical condition.

LABEL: 2

SENT","The party was held at the Playhouse nightclub in Hollywood, where Knight was shot in the chest and leg.

LABEL: 2

S",0.26,0.3,0.09,0.23
James E. Blatt killed a 15-year-old-boy in California., not the mastermind. He was not the killer. He was not the kidnapper. He was not the murderer. He was not the rapist. He,"old man with a beard?"" Blatt asked. ""He's not a child molester. He's not a pedophile. He's not a rap",0.0,0.12,0.16,0.16
"More than 200,000 U.S. composers, songwriters, lyricists and music publishers are members of ASCAP.","ASCAP is a membership association of more than 200,000 U.S. composers, songwriters, lyricists and music publishers of every kind of music","ASCAP is a membership association of more than 200,000 U.S. composers, songwriters, lyricists and music publishers of every kind of music",0.67,0.67,0.78,0.78
The December burst came from a neutron star in the constellation Sagittarius.,"The neutron star is about 4,000 light-years away from Earth.

LABEL: 1

SENTENCE 1:
The blast was","The blast observed on Dec. 27 came from a neutron star: a collapsed dead star with a sun-like mass squeezed into a sphere, just 15 miles across",0.26,0.3,0.18,0.51
In Pittsburgh a man shot 3 policemen.,".

SENTENCE 2:
The man, who had been discharged from the US Marines for being a racist, was angry about the dog urinating"," drinking heavily and had been in a dispute with his mother over the dog.

SENTENCE 2:
In a separate mass shooting on Saturday in Pittsburgh",0.07,0.12,0.16,0.2
Users were unaware of the modem connections' redirection.,"The organisation reports that it has recently seen a significant rise in the number of complaints and some of these involve modem connections being redirected, unbeknown to the users","The organisation reports that it has recently seen a significant rise in the number of complaints and some of these involve modem connections being redirected, unbeknown to the users",0.16,0.16,0.63,0.63
Hovind  was found guilty on 59 federal counts.,", the defense argued that Hovind was not required to file taxes because he was not a business.

SENTENCE 2:
During a IRS",".

SENTENCE 2:
During a IRS raid in Spring 2006, the government confiscated records, $42,000 in cash was seized,",0.13,0.07,0.16,0.17
"A small bronze bust of Spencer Tracy made £174,000.","The bronze bust was sold at auction.

LABEL: 1

SENTENCE 1:
A small bronze bust of Spencer Tracy sold for £","A small bronze bust of Spencer Tracy sold for £174,000.

LABEL: 0

SENTENCE 1:
A small bronze bust",0.47,0.62,0.49,0.64
The Statue of Liberty was built in 1989.,"The Chinese government responded by destroying the statue.

LABEL: 2

The following table shows the results of the first round of the competition.
","During the Tiananmen Square protest of 1989, Chinese student demonstrators in Beijing built a 10-meter version of the Statue of Liberty to symbolize their",0.19,0.24,0.12,0.25
Boris Becker is a Wimbledon champion.,"He is a former world No. 1 in men's singles tennis.

LABEL: 2

SENTENCE 1:
Boris Becker is","Boris Becker is a former professional tennis player for Germany.

LABEL: 1

SENTENCE 1:
Boris Becker is a former",0.24,0.32,0.25,0.35
Kevin Garnett was born in Minnesota.," the Suns from clinching the Southwest Division title.

SENTENCE 2:
The Timberwolves were able to hold off the Suns"," defeated the Phoenix Suns, 101-92.

SENTENCE 2:
The Suns had been on fire for the entire month of January.",0.0,0.0,0.14,0.15
European nations have signed the Treaty of Lisbon.,".'s constitution.

SENTENCE 2:
The referendum was held on the same day as the general election in Ireland, and the result was a",".

SENTENCE 2:
The referendum in Ireland was a referendum on the ratification of the Treaty of Lisbon.

The model is provided",0.06,0.28,0.08,0.25
The appeals court was their last best chance to get that feeding tube reinserted into their daughter.,"The appeals court said it would not order the tube reinserted.

LABEL: 2

SENTENCE 1:
Lawyer David Gibbs","The appeals court ruled that Schiavo's feeding tube could not be reinserted, and that her parents had no right to make a complete argument before a",0.29,0.32,0.28,0.4
"Reagan almost died on March 30, 1981, when would-be assassin John W. Hinckley Jr. shot him.","Reagan was shot by John Hinckley Jr.

LABEL: 1

SENTENCE 1:
Reagan was shot by John","Reagan was seriously wounded by a bullet fired by John Hinckley Jr. in an attempted assassination on March 30, 1981.

LABEL:",0.3,0.26,0.41,0.49
The crisis worsened after the UN draft document for the creation of an international tribunal was approved.,"The cabinet, which was headed by Prime Minister Fouad Siniora, approved the UN draft document for creation of an international tribunal in the case of ex","The crisis took a sharp turn for the worse after the cabinet, without the Syrian-backed ministers, approved the UN draft document for creation of an international tribunal in",0.51,0.57,0.36,0.56
