completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Steve ran to look out the window.,"Mark heard Steve's feet going down the ladder. The door of the shop closed after him. He ran to look out the window.

LABEL:","The door of the shop closed after him. He ran to look out the window.

LABEL: 1

SENTENCE 3:
Mark",0.44,0.44,0.35,0.34
The storekeepers stayed in town to run their stores and lived in the rooms behind the storekeepers.,"The storekeepers stayed in town to run their stores and lived in the rooms behind them.

LABEL: 1

SENTENCE 3:
","The storekeepers stayed in town to run their stores and lived in the rooms behind them.

LABEL: 1

SENTENCE 1:
",0.81,0.81,0.6,0.62
Pete is very successful.,"Martin envies Pete because he is very successful.

LABEL: 1

SENTENCE 3:
Pete envies Martin because he is","Martin is very successful.

LABEL: 1

SENTENCE 3:
Pete envies Martin because he is very successful.

",0.36,0.4,0.39,0.43
Dad's boss at the railroad company would not want anyone but him to work in the office.,"Larry had helped Dad with his work. But he could not help him now, for Dad said that his boss at the railroad company would not want anyone but","Larry was a good boy. He always did what his father told him to do.

LABEL: 2

SENTENCE 1:
",0.47,0.11,0.41,0.15
"Later, he and Tatyana would shell them and cook them for his and Tatyana's Sunday dinners.","Grant worked hard to harvest his beans so he and his family would have enough to eat that winter, His friend Henry let him stack them in his barn where they","Grant worked hard to harvest his beans so he and his family would have enough to eat that winter, His friend Henry let him stack them in his barn where they",0.21,0.21,0.18,0.18
"The stars were very persistent, so the interview lasted for a long time.","The journalists interviewed the stars of the new movie. They were very persistent, so the interview lasted for a long time.

LABEL: 1

","The journalists interviewed the stars of the new movie. They were very persistent, so the interview lasted for a long time.

LABEL: 1

",0.72,0.72,0.56,0.56
Anna had studied so hard.,"Lucy did a lot worse than her good friend Anna on the test because she had studied so hard.

LABEL: 1

SENTENCE","Lucy did a lot worse than her good friend Anna on the test because she had studied so hard.

LABEL: 1

SENTENCE",0.37,0.37,0.31,0.31
Kate had cancer and presented several options for future treatment.,"Dr. Adams informed Kate that she had cancer and presented several options for future treatment.

LABEL: 2

SENTENCE 3:
Dr","Dr. Adams informed Kate that she had cancer and presented several options for future treatment.

LABEL: 2

SENTENCE 1:
Dr",0.67,0.67,0.36,0.36
It was a fine selection of Ovid's writing.,"This book introduced Shakespeare to Ovid; it was a fine selection of his writing.

LABEL: 2

SENTENCE 1:
This","This book introduced Shakespeare to Ovid; it was a fine selection of his writing.

LABEL: 2

SENTENCE 1:
This",0.5,0.5,0.37,0.37
"Luke was ""it"".","Ethan was the ""it"" in the game of tag.

LABEL: 2

SENTENCE 3:
Luke was the ""it","Luke was the ""it"" in the game of tag.

LABEL: 2

SENTENCE 1:
During a game of tag,",0.3,0.29,0.38,0.48
Mr. Moncrieff no longer requires his financial support.,"Mr. Moncrieff visited Chester's luxurious New York apartment, thinking that it belonged to his son Edward. The result was that Mr. Moncrie","Mr. Moncrieff visited Chester's luxurious New York apartment, thinking that it belonged to his son Edward. The result was that Mr. Moncrie",0.19,0.19,0.23,0.23
Alice was behaving so strangely.,"Alice tried frantically to stop her daughter from chatting at the party, leaving us to wonder why she was behaving so strangely.

LABEL: 2","Alice tried frantically to stop her daughter from chatting at the party, leaving us to wonder why she was behaving so strangely.

LABEL: 2",0.34,0.34,0.42,0.42
"Each artisan still had signs, not wishing to lose a possible patron merely because the patron happened to be illiterate.","The signs over the shops' doors had pictures that indicated what work was done inside. Although more and more people were learning how to read, each artisan still","The signs over the shops' doors had pictures that indicated what work was done inside. Although more and more people were learning how to read, each artisan still",0.12,0.12,0.36,0.36
The fish began two years ago.,"The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They began two years ago.

LABEL: 1
","The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They began two years ago.

LABEL: 1
",0.39,0.39,0.37,0.37
"Dan took the rear seat while Bill claimed the front because Bill's ""Dibs!"" was quicker.","Dan took the rear seat because Bill's ""Dibs!"" was quicker.

LABEL: 2

SENTENCE 3:
Bill's","Bill took the rear seat while Dan claimed the front because his ""Dibs!"" was quicker.

LABEL: 2

SENTENCE 1",0.67,0.69,0.41,0.59
Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties Xenophanes faced in his research.,"Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties he faced in his research.

LABEL: 1","The Spartan general Xenophanes was a man of great courage and determination.

LABEL: 1

SENTENCE 1:
Sam Goodman",0.91,0.31,0.79,0.41
The pin left a hole.,"I stuck a pin through a carrot. When I pulled the pin out, it left a hole.

LABEL: 2

SENTENCE 1","I stuck a pin through a carrot. When I pulled the pin out, it left a hole.

LABEL: 2

SENTENCE 1",0.38,0.38,0.35,0.35
Arnold lived two centuries later.,"Arnold was a great composer, but he was not a great musician.

LABEL: 1

SENTENCE 3:
Jackson was a","Arnold was a great composer, but he was not a great musician.

LABEL: 1

SENTENCE 1:
The first time",0.08,0.08,0.15,0.19
They must make rules to regular the settlers.,"The politicians far away in Washington could not know the settlers so they must make rules to regulate them.

LABEL: 2

SENTENCE 3","The politicians far away in Washington could not know the settlers so they must make rules to regulate them.

LABEL: 2

SENTENCE 1",0.32,0.32,0.34,0.34
Andrea could see the landing gear.,"As Andrea in the crop duster passed over Susan, she could see the landing gear.

LABEL: 1

SENTENCE 3:
","The train split of the glue dataset is provided in the following directory:

/home/peng/glue/glue/train/

",0.48,0.08,0.33,0.2
She stroked Alice's hair and let the child weep.,"Mama came over and sat down beside Alice. Gently she stroked her hair and let the child weep.

LABEL: 2

","""

SENTENCE 1:
Mama came over and sat down beside Alice. Gently she stroked her hair and let the child weep",0.53,0.53,0.52,0.59
He will be moving out of The new house on Thursday.,"Joe has sold his house and bought a new one a few miles away. He will be moving out of it on Thursday.

LABEL: 1
","Joe has sold his house and bought a new one a few miles away. He will be moving out of it on Thursday.

LABEL: 1
",0.44,0.44,0.47,0.47
She stroked Mama's hair and let the child weep.,"Mama came over and sat down beside Alice. Gently she stroked her hair and let the child weep.

LABEL: 1

","""

SENTENCE 1:
Mama came over and sat down beside Alice. Gently she stroked her hair and let the child weep",0.53,0.53,0.5,0.61
Joan made sure to thank Susan for all the help Joan had recieved.,"Joan made sure to thank Susan for all the help she had recieved.

LABEL: 2

SENTENCE 3:
Jo","Susan had been a great help to Joan.

LABEL: 2

SENTENCE 1:
Joan made sure to thank Susan for",0.77,0.44,0.61,0.48
"He had to be the life and soul of a dinner party, with the table there all the time.","I sat there feeling rather like a chappie I'd once read about in a book, who murdered another cove and hid the body under the dining-","I sat there feeling rather like a chappie I'd once read about in a book, who murdered another cove and hid the body under the dining-",0.13,0.13,0.23,0.23
"His father's disciple, Antonio, takes Larry under his wing, and quickly molds Antonio into a drug runner.",Antonio's gang is a criminal organization that operates in the New York City area. Antonio's gang is a criminal organization that operates in the New York City area," 2

SENTENCE 2:
Larry, a timid teen-ager, lives with his widowed mother in a Brooklyn housing project. Larry",0.12,0.16,0.61,0.23
We punished the older students.,"The older students were bullying the younger ones, so we punished them.

LABEL: 2

SENTENCE 3:
The older students were","The older students were bullying the younger ones, so we punished them.

LABEL: 1

SENTENCE 1:
The older students were",0.4,0.4,0.3,0.31
The chatbots were so advanced.,"The judges couldn't figure out which respondents were the chatbots because they were so advanced.

LABEL: 2

SENTENCE 3:","The judges couldn't figure out which respondents were the chatbots because they were so advanced.

LABEL: 2

SENTENCE 1:",0.4,0.4,0.29,0.28
Pam and Paul were embarrassed about it.,"Pam's parents came home and found her having sex with her boyfriend, Paul. They were embarrassed about it.

SENTENCE 1:
P","Pam's parents came home and found her having sex with her boyfriend, Paul. They were embarrassed about it.

LABEL: 2

S",0.48,0.48,0.44,0.44
"Ethan was ""it"".","Ethan was the ""it"" in the game of tag.

LABEL: 1

SENTENCE 3:
Ethan was the ""","Luke was ""it"" because he was running from Ethan.

LABEL: 1

SENTENCE 3:
Ethan was ""it""",0.32,0.32,0.38,0.38
I couldn't get the key out.,"I was trying to open the lock with the key, but someone had filled the keyhole with chewing gum, and I couldn't get it out.

","I was trying to open the lock with the key, but someone had filled the keyhole with chewing gum, and I couldn't get it out.

",0.3,0.3,0.44,0.44
"Since Alice always has good luck, Alice spotted her quickly.","Alice looked for her friend Jade in the crowd. Since she always has good luck, Alice spotted her quickly.

LABEL: 2

","Alice looked for her friend Jade in the crowd. Since she always has good luck, Alice spotted her quickly.

LABEL: 2

",0.58,0.58,0.56,0.56
I carried the newspaper over my backpack to keep the newspaper dry.,"I carried the newspaper over my backpack to keep it dry.

LABEL: 1

SENTENCE 3:
I carried the newspaper over my","I was carrying the newspaper over my backpack to keep it dry.

LABEL: 1

SENTENCE 1:
I was carrying the newspaper",0.67,0.61,0.47,0.59
She couldn't stand the trainer's boyfriend.,"Madonna fired her trainer because she couldn't stand her boyfriend.

LABEL: 2

SENTENCE 3:
Madonna fired her trainer","She fired her trainer because she couldn't stand her boyfriend.

LABEL: 2

SENTENCE 1:
Madonna fired her trainer because",0.37,0.36,0.59,0.5
Kamchatka was victorious within weeks.,"In August, Yakutsk declared war on Kamtchatka. Since Kamtchatka's army was much better equipped and ten times larger, they","The war was over by the end of the year.

LABEL: 1

SENTENCE 1:
In July, Kamtchatka",0.08,0.09,0.24,0.29
Bill was the winner of the competition.,"Frank felt crushed when his longtime rival Bill revealed that he was the winner of the competition.

SENTENCE 1:
Frank felt crushed when his longtime","Bill is the winner of the competition.

LABEL: 2

SENTENCE 1:
Frank felt crushed when his longtime rival Bill revealed that",0.44,0.43,0.55,0.38
Bob is very ungrateful.,"Bob paid for Charlie's college education, but now Charlie acts as though it never happened. He is very ungrateful.

LABEL: 1","Charlie's college education was paid for by Bob.

LABEL: 1

SENTENCE 3:
Charlie is very ungrateful.",0.31,0.38,0.38,0.44
He no longer requires Mr. Moncrieff's financial support.,"Mr. Moncrieff visited Chester's luxurious New York apartment, thinking that it belonged to his son Edward. The result was that Mr. Moncrie","Mr. Moncrieff visited Chester's luxurious New York apartment, thinking that it belonged to his son Edward. The result was that Mr. Moncrie",0.19,0.19,0.3,0.3
The scientists appeared two years ago.,"The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They appeared two years ago.

LABEL: 1
","The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They appeared two years ago.

LABEL: 1
",0.39,0.39,0.38,0.38
The painting is to the right of a house.,"The painting in Mark's living room shows an oak tree. It is to the right of a house.

LABEL: 1

SENTENCE","The painting in Mark's living room shows an oak tree. It is to the right of a house.

LABEL: 1

SENTENCE",0.58,0.58,0.38,0.38
The gang members were trying to stop the drug trade in the neighborhood.,"The police arrested all of the gang members. They were trying to stop the drug trade in the neighborhood.

LABEL: 1

SENTENCE","The police arrested all of the gang members. They were trying to stop the drug trade in the neighborhood.

LABEL: 1

SENTENCE",0.74,0.74,0.48,0.48
Any direction on his own account was just another proof of Mr. Taylor's innate idiocy.,Mr. Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever step he took in any direction,Mr. Taylor was a man of uncertain temper and his general tendency was to think that David was a poor chump and that whatever step he took in any direction,0.09,0.09,0.48,0.48
The juggler was very impressed.,"John was jogginging through the park when he saw a man juggling watermelons. He was very impressed.

LABEL: 1

","John was jogginging through the park when he saw a man juggling watermelons. He was very impressed.

LABEL: 1

",0.33,0.33,0.32,0.32
The chickens have gotten very bold.,"The foxes are getting in at night and attacking the chickens. They have gotten very bold.

LABEL: 1

SENTENCE 3:","The foxes are getting in at night and attacking the chickens. They have gotten very bold.

LABEL: 1

SENTENCE 3:",0.46,0.46,0.38,0.38
Adam would be here by this time.,"Bob is late for work.

LABEL: 1

SENTENCE 3:
If Bob had left home for work on time, he would","Bob is a man.
Bob is a man.
Bob is a man.
Bob is a man.
Bob is a man.
Bob is",0.07,0.0,0.28,0.23
Yakutsk was victorious within weeks.,"In August, Yakutsk declared war on Kamtchatka. Since Kamtchatka's army was much better equipped and ten times larger, they","The war was over by the end of the year.

LABEL: 2

SENTENCE 1:
In July, Kamtchatka",0.16,0.09,0.3,0.23
"Mary tucked her daughter Anne into bed, so that Mary could sleep.","Mary tucked her daughter Anne into bed, so that she could sleep.

LABEL: 1

SENTENCE 3:
Mary tucked her daughter","Mary tucked her daughter Anne into bed, so that she could sleep.

LABEL: 1

SENTENCE 3:
Mary tucked her daughter",0.69,0.69,0.58,0.58
"Mark needed to get him to finish his work, because his work was beautiful.",Mark was a very strict teacher. He would scold Mr. Schmidt for not finishing his work. He would tell him that he was lazy and that he was,Mark Schmidt was a very nice man. He was a very nice man. He was a very nice man. He was a very nice man. He was a,0.19,0.1,0.24,0.32
Men had the right to keep their sons working for them until the men were 21 years of age.,"The right to keep one's son working for one until he was 21 years of age was a privilege that was granted to men in the United States.

","The right to keep their sons working for them until they were 21 years of age.

LABEL: 1

SENTENCE 3:
The",0.46,0.75,0.76,0.37
We should make fewer of the chocolate chip cookies.,"The oatmeal cookies were really good.

SENTENCE 2:
Everyone really loved the oatmeal cookies; only a few people liked the","The oatmeal cookies were really good. The chocolate chip cookies were not so good.

LABEL: 2

SENTENCE 1:
",0.14,0.3,0.37,0.29
"When Fred first saw my father, Fred was twelve years old.","Fred is the only man alive who still remembers my father as an infant. When Fred first saw my father, he was twelve years old.

LABEL","Fred is the only man alive who still remembers my father as an infant. When Fred first saw my father, he was twelve years old.

LABEL",0.54,0.54,0.57,0.57
Paul's books are popular because Paul writes so well.,"Paul's books are popular because people can't put them down.

LABEL: 2

SENTENCE 1:
Many people start to read","Paul's books are popular because he writes so well.

LABEL: 2

SENTENCE 1:
Many people start to read Paul's",0.39,0.58,0.4,0.56
He opened his hands when the wind stopped.,"The wind was blowing sand around.

SENTENCE 1:
Fred covered his eyes with his hands, because the wind was blowing sand around. He","The wind was blowing sand around.

SENTENCE 1:
Fred covered his eyes with his hands, because the wind was blowing sand around. He",0.26,0.26,0.48,0.48
"The donkey wished a wart on its hind leg would disappear, and donkey did.","The donkey wished a wart on its hind leg would disappear, and it did.

LABEL: 1

SENTENCE 3:
The donkey","The donkey wished a wart on its hind leg would disappear, and it did.

LABEL: 1

SENTENCE 1:
The donkey",0.76,0.76,0.64,0.66
The chatbots were so stupid.,"The judges couldn't figure out which respondents were the chatbots because they were so stupid.

LABEL: 1

SENTENCE 3:","The judges couldn't figure out which respondents were the chatbots because they were so stupid.

LABEL: 1

SENTENCE 1:",0.4,0.4,0.3,0.28
It was a major influence on Goethe's writing.,"Goethe was a major influence on Shakespeare's writing.

LABEL: 2

SENTENCE 3:
This book introduced Shakespeare to Goethe","The book introduced Shakespeare to Goethe; it was a major influence on his writing.

LABEL: 2

SENTENCE 1:
This",0.5,0.5,0.53,0.34
"I don't know who the guy in uniform was, but he looked very unhappy.","I saw Jim yelling at some guy in a military uniform with a huge red beard. I don't know who he was, but he looked very unhappy.
","I saw Jim yelling at some guy in a military uniform with a huge red beard. I don't know who he was, but he looked very unhappy.
",0.51,0.51,0.69,0.69
Billy is so short.,"John couldn't see the stage with Billy in front of him because he is so short.

LABEL: 1

SENTENCE 3:
","John couldn't see the stage with Billy in front of him because he is so short.

LABEL: 1

SENTENCE 3:
",0.32,0.32,0.28,0.28
George was not particularly eager to see it.,"Eric was not particularly eager to see the play.

LABEL: 2

SENTENCE 3:
George gave the tickets to Eric, because","George got free tickets to the play, but he gave them to Eric, because he was not particularly eager to see it.

LABEL: 2
",0.43,0.5,0.43,0.46
No time today to look at old pictures in Mama's favorite photo album.,Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album,Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album,0.56,0.56,0.54,0.54
I couldn't get the chewing gum in.,"I was trying to open the lock with the key, but someone had filled the keyhole with chewing gum, and I couldn't get it in.

","I was trying to open the lock with the key, but someone had filled the keyhole with chewing gum, and I couldn't get it in.

",0.29,0.29,0.54,0.54
The suitcase is too small.,"The trophy fits into the brown suitcase because it is too small.

LABEL: 2

SENTENCE 3:
The trophy fits into the","The trophy doesn't fit into the brown suitcase because it is too small.

LABEL: 2

SENTENCE 1:
The trophy doesn",0.38,0.38,0.36,0.3
The lawyer was reluctant to answer it.,"The lawyer asked the witness a question, but he was reluctant to answer it.

LABEL: 1

SENTENCE 3:
The lawyer","The lawyer asked the witness a question, but he was reluctant to answer it.

LABEL: 1

SENTENCE 1:
The lawyer",0.52,0.52,0.38,0.38
Joan made sure to thank Susan for all the help Susan had recieved.,"Joan made sure to thank Susan for all the help she had recieved.

LABEL: 1

SENTENCE 3:
Jo","Susan had been a great help to Joan.

LABEL: 1

SENTENCE 3:
Joan was very grateful to Susan for",0.77,0.25,0.58,0.44
Mark took upon himself the feeding and care of the animal.,"Mark became absorbed in Blaze, the white horse. He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he","Mark became absorbed in Blaze, the white horse. He was afraid the stable boys at the Burlington Stables struck at him and bullied him because he",0.16,0.16,0.24,0.24
"Isn't it nice that the two guitars and a bag have come, Mama!""","""

LABEL: 1

SENTENCE 3:
""I'm glad you're here, Mama!""

LABEL: 2
","""

LABEL: 1

SENTENCE 2:
Tatyana managed two guitars and a bag, and still could point out the Fre",0.07,0.31,0.38,0.35
Pete should have been more truthful.,"Pete is a liar.

LABEL: 1

SENTENCE 3:
Mark is a liar.

LABEL: 0
","Mark told Pete many lies about himself, which Pete included in his book. He should have been more truthful.

LABEL: 1

S",0.1,0.43,0.48,0.36
Ray reached the bottom of the stairs.,"Ray threw his schoolbag down to Tom after he reached the bottom of the stairs.

LABEL: 2

SENTENCE 3:
Tom","Tom threw his schoolbag down to Ray after he reached the bottom of the stairs.

LABEL: 2

SENTENCE 1:
Tom",0.52,0.52,0.36,0.34
The opponents were very much in the minority.,"The sponsors of the bill were surprised to find that the room was full of opponents. They were very much in the minority.

LABEL: 1
","The sponsors of the bill were surprised to find that the room was full of opponents. They were very much in the minority.

LABEL: 1
",0.48,0.48,0.45,0.45
Adam would have lost.,"Adam was playing cards with Bob and was way ahead. If Bob hadn't had a sudden run of good luck, he would have lost.

LABEL","Adam was playing cards with Bob and was way ahead. If Bob hadn't had a sudden run of good luck, he would have lost.

LABEL",0.27,0.27,0.27,0.27
"The meeting was short, so it worked out.","I was late for my meeting, but I was able to catch the train.

LABEL: 2

SENTENCE 3:
I was","I was late for my meeting, but I made it on time.

LABEL: 2

SENTENCE 1:
I was late for",0.14,0.14,0.16,0.28
John is so tall.,"John couldn't see the stage with Billy in front of him because he is so tall.

LABEL: 1

SENTENCE 3:
","John couldn't see the stage with Billy in front of him because he is so tall.

LABEL: 1

SENTENCE 3:
",0.32,0.32,0.27,0.27
"She had left poor little Dora to do the best Maude could, alone.","Maude was a very good friend of Dora's. She was always there to help Dora with her homework, and she was always there to help D","Dora's plaid dress was buttoned up the back.

LABEL: 1

SENTENCE 1:
All the buttons up the",0.15,0.13,0.36,0.14
The building is very good.,"I'm sure that my map will show this building; it is very good.

LABEL: 1

SENTENCE 3:
I'm","I'm sure that my map will show this building; it is very good.

LABEL: 1

SENTENCE 1:
I'm",0.32,0.32,0.22,0.23
Ralph wouldn't have to walk.,"Ralph was a good friend of Tom's.

LABEL: 2

SENTENCE 3:
Tom and Ralph were good friends.
","Ralph

LABEL: 2

SENTENCE 1:
Tom gave Ralph a lift to school so he wouldn't have to walk.
",0.08,0.48,0.43,0.36
Sid couldn't understand him.,"Mark:
I don't understand what you mean.

LABEL: 1

SENTENCE 3:
Sid said that he could explain","Mark:

SENTENCE 1:
Sid explained his theory to Mark but he couldn't understand him.

SENTENCE 2:
",0.17,0.45,0.38,0.6
The rain continued until 10.,"The rain started falling, but it continued until 10.

LABEL: 1

SENTENCE 3:
The rain stopped falling at 10.","The rain started falling, but it continued until 10.

LABEL: 1

SENTENCE 1:
In the middle of the outdoor concert",0.42,0.4,0.53,0.31
The toaster Frank had bought from him didn't work.,"Tom was upset with Frank because the toaster he had bought from him didn't work.

LABEL: 2

SENTENCE 3:
","Tom was upset with Frank because the toaster he had bought from him didn't work.

LABEL: 2

SENTENCE 1:
",0.6,0.6,0.52,0.49
"Dan took the rear seat while Bill claimed the front because Bill's ""Dibs!"" was slow.","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow.

LABEL: 1

SENTENCE 3","Bill took the rear seat while Dan claimed the front because his ""Dibs!"" was slow.

LABEL: 1

SENTENCE 3",0.8,0.69,0.62,0.58
The table is too wide.,"The table is too wide to fit through the doorway.

LABEL: 2

SENTENCE 3:
The table is too wide to fit","The table won't fit through the doorway because it is too wide.

LABEL: 2

SENTENCE 1:
The table won't",0.38,0.38,0.48,0.33
Susan invited her to come in.,"Jane knocked on the door, and Susan answered it. She invited her to come in.

LABEL: 2

SENTENCE 3:
","Jane knocked on the door, and Susan answered it. She invited her to come in.

LABEL: 2

SENTENCE 1:
",0.48,0.48,0.36,0.35
I shall have to guard The foxes.,"The foxes are getting in at night and attacking the chickens. I shall have to guard them.

LABEL: 1

SENTENCE 3","The foxes are getting in at night and attacking the chickens. I shall have to guard them.

LABEL: 1

SENTENCE 1",0.36,0.36,0.42,0.44
The city councilmen advocated violence.,"The city councilmen refused the demonstrators a permit because they advocated violence.

LABEL: 1

SENTENCE 3:
The city council","The city councilmen refused the demonstrators a permit because they advocated violence.

LABEL: 1

SENTENCE 1:
The city council",0.42,0.42,0.33,0.34
Charlie is very generous.,"Bob paid for Charlie's college education. He is very generous.

LABEL: 1

SENTENCE 3:
Bob paid for Charlie's","Charlie is a very generous man. He paid for Bob's college education.

LABEL: 1

SENTENCE 3:
Bob is a",0.33,0.33,0.44,0.25
She writes the article when she gets home from work.,"Sara borrowed the book from the library because she needs it for an article she is working on. She writes it when she gets home from work.

","The book is a novel.

LABEL: 2

SENTENCE 1:
Sara borrowed the book from the library because she needs it",0.43,0.13,0.65,0.33
No time today to look at old pictures in Alice's favorite photo album.,Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album,Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album,0.56,0.56,0.55,0.55
The ankles should be better.,"Sam broke both his ankles and he's walking with crutches. But a month or so from now they should be better.

LABEL: 2","Sam broke both his ankles and he's walking with crutches. But a month or so from now they should be better.

LABEL: 2",0.28,0.28,0.36,0.36
The cat waited at the bottom.,"The dog chased the cat, which ran up a tree. It waited at the bottom.

LABEL: 1

SENTENCE 3:
","The dog chased the cat, which ran up a tree. It waited at the bottom.

LABEL: 1

SENTENCE 3:
",0.48,0.48,0.33,0.33
Joan wasn't hungry.,"Jane gave Joan candy because she wasn't hungry.

LABEL: 1

SENTENCE 3:
Jane gave Joan candy because she wasn't","Jane gave Joan candy because she wasn't hungry.

LABEL: 1

SENTENCE 3:
Jane gave Joan candy because she wasn't",0.32,0.32,0.44,0.44
"I sallied out for a bit of food, more to pass the time than because I wanted time.","I sallied out for a bit of food, more to pass the time than because I wanted it.

LABEL: 1

SENT","I sallied out for a bit of food, more to pass the time than because I wanted it.

LABEL: 1

SENT",0.87,0.87,0.63,0.63
The fish was hungry.,"The fish ate the worm. It was hungry.

LABEL: 2

SENTENCE 3:
The fish ate the worm. It was","The fish ate the worm. It was hungry.

LABEL: 1

SENTENCE 1:
The fish ate the worm. It was",0.35,0.35,0.47,0.48
Susan could see the landing gear.,"As Andrea in the crop duster passed over Susan, she could see the landing gear.

LABEL: 2

SENTENCE 1:
","The train split of the glue dataset is provided in the following directory:

/home/peng/glue/glue/train/

",0.48,0.08,0.29,0.19
"Mary tucked her daughter Anne into bed, so that Mary's daughter could sleep.","Mary tucked her daughter Anne into bed, so that she could sleep.

LABEL: 2

SENTENCE 3:
Mary tucked her daughter","Mary tucked her daughter Anne into bed, so that she could sleep.

LABEL: 2

SENTENCE 1:
Mary tucked her daughter",0.65,0.65,0.58,0.59
Chester no longer requires his financial support.,"Mr. Moncrieff visited Chester's luxurious New York apartment, thinking that it belonged to his son Edward. The result was that Mr. Moncrie","Mr. Moncrieff visited Chester's luxurious New York apartment, thinking that it belonged to his son Edward. The result was that Mr. Moncrie",0.13,0.13,0.24,0.24
The dog was cooler.,"The dog was sitting in the middle of the lawn. After a while, it got up and moved to a spot under the tree, because it was cooler.","The dog was sitting in the middle of the lawn. After a while, it got up and moved to a spot under the tree, because it was cooler.",0.25,0.25,0.47,0.47
The map is very famous.,"I'm sure that my map will show this building; it is very famous.

LABEL: 1

SENTENCE 3:
I'm","I'm sure that my map will show this building; it is very famous.

LABEL: 1

SENTENCE 1:
I'm",0.32,0.32,0.23,0.24
The ocean beach was a dangerous place to swim.,"We went to the lake, because a shark had been seen at the ocean beach, so it was a dangerous place to swim.

LABEL: 2","We went to the lake, because a shark had been seen at the ocean beach, so it was a dangerous place to swim.

LABEL: 2",0.53,0.53,0.46,0.46
The captain and all the captain's crew had best stay in the cabin until the work was over.,"The captain and all his crew had best stay in the cabin until the work was over.

LABEL: 2

SENTENCE 3:
","

SENTENCE 2:
The captain and all his crew had best stay in the cabin until the work was over.

SENTENCE 1",0.8,0.8,0.69,0.8
It was a major influence on Ovid's writing.,"This book introduced Shakespeare to Ovid; it was a major influence on his writing.

LABEL: 1

SENTENCE 3:
This","Shakespeare was a major influence on Ovid's writing.

LABEL: 1

SENTENCE 1:
This book introduced Shakespeare to O",0.5,0.57,0.39,0.49
Mark should have been more truthful.,"Mark told Pete many lies about himself, which Pete included in his book. He should have been more truthful.

LABEL: 2

S","Mark told Pete many lies about himself, which Pete included in his book. He should have been more truthful.

LABEL: 2

S",0.43,0.43,0.41,0.41
Jim signaled the barman and gestured toward The barman's empty glass.,"The barman filled the glass with beer.

LABEL: 1

SENTENCE 3:
Jim drank the beer.

LABEL","The barman poured Jim a drink.

LABEL: 1

SENTENCE 3:
Jim was a little surprised when the barman poured",0.29,0.26,0.41,0.37
Ann told her about it.,"Susan knew that Ann's son had been in a car accident, because she told her about it.

LABEL: 2

SENTENCE","Susan knew that Ann's son had been in a car accident, because she told her about it.

LABEL: 2

SENTENCE",0.38,0.38,0.31,0.31
"Beside the food there were crocks, baskets, and a five-quart pail of milk.","The table was piled high with food, and on the floor beside it there were crocks, baskets, and a five-quart pail of milk.","The table was piled high with food, and on the floor beside it there were crocks, baskets, and a five-quart pail of milk.",0.68,0.68,0.76,0.76
"Equally swoon-worthy is C.K. Dexter Haven, a pallid young dandy holding a jade-handled walking stick, with a poodle asleep at the poodle's feet.","The poodle is a poodle.

LABEL: 1

SENTENCE 3:
The poodle is a pood","The poodle is a poodle.

LABEL: 1

SENTENCE 1:
Equally swoon-worthy is C",0.24,0.24,0.27,0.23
George got up.,"Fred went out to buy groceries. After an hour he got up.

LABEL: 1

SENTENCE 3:
Fred went out","George went out to buy groceries. After an hour he got up.

LABEL: 1

SENTENCE 3:
Fred went to",0.18,0.27,0.33,0.22
Steve admires him hugely.,"Fred's example is a good one.

LABEL: 2

SENTENCE 3:
Fred is a good example.

LABEL","Fred's example is to be a good person.

LABEL: 2

SENTENCE 1:
Fred is a good person.

",0.0,0.0,0.45,0.47
"Lily spoke to Donna, breaking Lily's concentration.","Donna was angry.

LABEL: 1

SENTENCE 3:
Lily was angry.

LABEL: 0

","Donna:
I'm sorry, Lily.

LABEL: 1

SENTENCE 1:
Lily spoke to Donna, breaking her",0.2,0.43,0.39,0.37
"She was careful not to disturb Tatyana , undressing and climbing back into her berth.","Tatyana's mother was sleeping. She was careful not to disturb her, undressing and climbing back into her berth.

LABEL: 1","Tatyana was a young girl, who had just turned 14. She was a beautiful girl, with long, dark hair and a pale complexion. She",0.74,0.16,0.61,0.26
