completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
David Petraeus is the director of the CIA.," Petraeus and Panetta are due to visit Australia in the next few weeks.

SENTENCE 2:
Mr Fitzgibbon said the"," Joint Special Operations Command General Stanley McChrystal.

SENTENCE 2:
The US military has been accused of using excessive force in Afghanistan, with",0.22,0.13,0.07,0.1
The Australian Prime Minister is called John Howard.,": Brian Mulroney, a documentary on the former prime minister.

SENTENCE 2:
The documentary will be broadcast on CTV on Sunday"," the book will be released on the same day as the documentary.

SENTENCE 2:
The book will be released on the same day as the",0.21,0.06,0.25,0.36
Polio is under control in the world.,The World Health Organization (WHO) has said that Nigeria is the only country in the world that has not been polio-free for the past three years.,The World Health Organization (WHO) has said that Nigeria is the only country in the world that has not been polio-free for the past three years.,0.24,0.24,0.42,0.42
Staten Island ferry captain has refused to talk with investigators.,"The captain of the crashed Staten Island ferry was fired.

LABEL: 2

SENTENCE 3:
The captain of the crashed Stat","The captain of the ferry was fired.

LABEL: 2

SENTENCE 1:
The captain of the ferry was fired.

",0.27,0.14,0.33,0.5
Drug legalization has benefits.,"The article, ""Fiction and Facts About Drug Legalization"", by Joseph Califano identifies possible social problems that could occur as a result of marijuana being decriminal","The article, ""Fiction and Facts About Drug Legalization"", by Joseph Califano identifies possible social problems that could occur as a result of marijuana being decriminal",0.14,0.14,0.18,0.18
Manuel Antonio Rugama was killed by Jose Jesus Pena.,"Pena was arrested in Miami on January 8th, and charged with conspiracy to commit murder.

LABEL: 2

SENTENCE 3:","The Nicaraguan embassy in Tegucigalpa, Honduras, is the headquarters of the Nicaraguan government's diplomatic mission in Central",0.07,0.0,0.14,0.17
A bridge falls into the Mississippi River.,"] people were killed, but we don't know how many.""  The collapse occurred at approximately 7:30 a.m. (local time) on Wednesday"," mayor of Minneapolis, said the collapse was caused by a ""catastrophic failure"" of the bridge's steel cables.  The collapse occurred at around 7:",0.07,0.19,0.16,0.18
Women are poorly represented in parliament.,"In most Pacific countries there are very few women in parliament.

LABEL: 1

SENTENCE 3:
In most Pacific countries there are","In most Pacific countries there are very few women in parliament.

LABEL: 1

SENTENCE 3:
In most Pacific countries there are",0.22,0.22,0.33,0.33
José Medellín was executed in Huntsville prison.,"ín was executed by lethal injection at the state penitentiary in Huntsville, Texas.

SENTENCE 2:
The execution of José","General Assembly.

SENTENCE 2:
The execution of José Medellín, a Mexican national convicted of raping and murdering two teenage girls",0.37,0.21,0.42,0.31
Three Vienna nurses are under suspicion for killing patients.,"The nurses were arrested after a patient died in the hospital.

LABEL: 1

SENTENCE 3:
The nurses were arrested after a","The three nurses were arrested on suspicion of killing 35 patients.

LABEL: 1

SENTENCE 1:
Three nurses in one of Vienna",0.07,0.33,0.32,0.41
El Nino is named after Peru.,"The effects of the warmer water off Peru are usually noticed near Christmas time.

LABEL: 2

SENTENCE 3:
The effects of","The effects of the warmer water off Peru are usually noticed near Christmas time.

LABEL: 2

SENTENCE 1:
The effects of",0.07,0.07,0.25,0.24
Flooding in Europe causes major economic losses.,"

SENTENCE 2:
The floods were exceptional since they affected an extensive area across Europe from the UK to Spain and as far east as the Black","

SENTENCE 2:
The floods were exceptional since they affected an extensive area across Europe from the UK to Spain and as far east as the Black",0.06,0.06,0.19,0.19
Guerrillas increase activity in East Timor.,":
The second half of 1997 has been a year of considerable progress for East Timor in the international arena. In April, a majority of members of the"," be taken to improve the situation.

SENTENCE 2:
The second half of 1997 has been a year of considerable progress for East Timor in",0.12,0.13,0.15,0.2
Lucinda Creighton is the leader of a parliamentary party.,", said she was ""not a politician who is going to be pushed around"".

SENTENCE 2:
Creighton's comments have been interpreted"," is a member of the Fine Gael parliamentary party, said she was ""disappointed"" by the party's decision to allow the Taoiseach to speak first",0.07,0.24,0.15,0.28
Trinity College was founded in 1999.," College, a school in Co Antrim which has introduced the study of philosophy for students of four years of age and upwards. According to both teachers and parents,"," others and a greater understanding of the world around us.""

SENTENCE 2:
The school is called the ""Glue"" School and it is",0.12,0.0,0.32,0.08
The Monastery of the Angels was founded 75 years ago.," to the nuns' plight, but they're not sure what to do.

SENTENCE 2:
The nuns are being forced to live"," convent.

SENTENCE 2:
The nuns at the Hollywood convent are being forced to live on crumbs, so nuns at",0.13,0.14,0.21,0.18
The H. pylori produces sulphur compounds.,"The breath test was developed by a team of scientists led by Dr. John M. Colford of the University of California, San Diego.

LABEL","The breath test was developed by Dr.

LABEL: 1

SENTENCE 1:
The breath test was developed by Dr.

",0.07,0.08,0.07,0.4
Cabrera and Cervantes are accused of having caused the Zaca Fire.," and Jose Manuel Rodriguez of Santa Barbara are the two men charged with starting the fire.

SENTENCE 2:
The Zaca Fire is the second"," by the end of the week.

SENTENCE 2:
The Zaca Fire, which started on July 4, has burned through 240,000",0.29,0.25,0.24,0.24
"The three countries argued that UE, one of the greater exporter of the world, infringed the rules of the OMC when exceeding the limit of the subsidies to the exports indicated under the Agreement on Agriculture of the OMC in 1994.","The EU argued that the WTO's 1994 Agreement on Agriculture does not apply to export subsidies.

LABEL: 2

SENTENCE 3:","The EU, one of the world's largest exporters, broke WTO farm rules by exceeding limits on export subsidies laid down under WTO's 1994 Agreement on",0.23,0.32,0.28,0.56
Jyllands-Posten is published in Copenhagen.,", and included one of the Prophet Mohammad with a bomb in his turban.

SENTENCE 2:
The Danish newspaper Jyllands-","ammad. The cartoons were drawn by the Danish cartoonist Kurt Westergaard.

SENTENCE 2:
The publishing of a series of cart",0.08,0.0,0.16,0.19
Everglades National Park is located in Florida.,The National Park Trust identified 20 high-priority sites - including the Blue Ridge Parkway in North Carolina and Virginia and Everglades National Park in Florida - as,The National Park Trust identified 20 high-priority sites - including the Blue Ridge Parkway in North Carolina and Virginia and Everglades National Park in Florida - as,0.3,0.3,0.32,0.32
Child labor is widely used in Asia.,"In the United States, child labor is most prevalent in the agricultural sector, where children are widely used as day laborers. Working long hours, children working in","The child labor problem is a global one.

LABEL: 2

SENTENCE 1:
The child labor problem is a global one.",0.35,0.22,0.3,0.62
Mr Lopez Obrador didn't loose the presidential election in July.,"Mr Lopez Obrador, who lost July's presidential election by less than one percentage point, declared himself Mexico's ""legitimate"" president.

LAB","The Mexican president-elect, Andres Manuel Lopez Obrador, has declared himself the country's ""legitimate"" president, in a defiant speech that",0.3,0.25,0.45,0.21
The Liberation Tigers of Tamil Eelam is a guerrilla group.," through the media, and their message was clear: the government had failed to honour its promise of a ceasefire.

SENTENCE 2:
The"," of the LTTE, which has been fighting for a separate homeland for the Tamil minority in Sri Lanka, has been in a state of disarray since the",0.19,0.16,-0.03,0.27
Rachida Dati has Moroccan origins.," the French justice minister who returned to work five days after having a baby, only to lose her job, launched a political comeback last week, letting it be known"," the French justice minister who returned to work five days after having a baby, only to lose her job, launched a political comeback last week, letting it be known",0.0,0.0,0.16,0.16
Sabena is an airline.,"The airline now flew under the name Sabena - Belgian World Airlines.

LABEL: 1

SENTENCE 3:
The airline now flew","The airline now flew under the name Sabena - Belgian World Airlines.

LABEL: 1

SENTENCE 3:
The airline now flew",0.17,0.17,0.32,0.32
People can legally have 40 grams of cannabis in their possession.,"The Dutch government has announced that it will legalise cannabis for medical use.

LABEL: 2

SENTENCE 1:
The curious Belgian","

SENTENCE 2:
The Dutch government has announced that it will legalise cannabis for recreational use in the Netherlands.

LABEL: 2",0.06,0.13,0.1,0.31
The Dow Jones has gained points.," 1,975.98 points since its record high of 14,164.53 on October 9, 2007.

SENTENCE 2:
The"," Dow Jones Industrial Average since March 2009.

SENTENCE 2:
The Dow Jones Industrial Average closed at its lowest level in over six years on Thursday",0.08,0.19,0.07,0.37
Crude oil prices rise.,Crude oil prices shot to new highs yesterday as markets reacted to a threat by Russian authorities to shut down most of the production from that country's largest oil,Crude oil prices shot to new highs yesterday as markets reacted to a threat by Russian authorities to shut down most of the production from that country's largest oil,0.18,0.18,0.38,0.38
A Sioux ghost shirt was returned by a Scottish museum.,The Sioux Ghost Shirt was a feature of Glasgow's Kelvingrove Museum for more than 100 years before being repatriated to its land of origin.,The Sioux Ghost Shirt was a feature of Glasgow's Kelvingrove Museum for more than 100 years before being repatriated to its land of origin.,0.34,0.34,0.57,0.57
George Bush is the president of the European Commission.,"The meeting will take place in the White House.

LABEL: 2

SENTENCE 3:
The meeting will take place in the White","The European commission is the executive body of the European Union.

LABEL: 2

SENTENCE 1:
The European commission is the executive",0.13,0.4,0.35,0.29
The ASD includes diseases such as autism and Asperger's syndrome.," have difficulty communicating and interacting with others.

SENTENCE 2:
The study, published in the journal Molecular Psychiatry, found that the gene"," ASD is a developmental disorder that affects the way a person thinks, feels and behaves.

SENTENCE 2:
The study, published in the journal",0.06,0.12,0.12,0.28
Felipe González is the President of Spain.,"He was the General Secretary of the Spanish Socialist Workers' Party (PSOE) from 1974 to 1997.

LABEL: 2

SENTENCE","He was the General Secretary of the Spanish Socialist Workers' Party (PSOE) from 1974 to 1997.

LABEL: 2

SENTENCE",0.15,0.15,0.0,0.0
Communist China is an organisation based in Beijing and Washington.,"The United States and Communist China agreed to establish liaison offices in Beijing and Washington.

LABEL: 2

SENTENCE 3:
The","The United States and Communist China agreed to establish liaison offices in Beijing and Washington.

LABEL: 2

SENTENCE 1:
In",0.4,0.4,0.15,0.18
Sportswomen have been suspected of doping.,"In 1999, Victor Conte was sent two vials of a new drug by a chemist he knew and he started giving it to some of his clients.","ENTITY:
Victor Conte

SENTENCE 2:
In 1999, Victor Conte was sent two vials of a new drug by a",0.06,0.08,0.17,0.2
APEC is the newly born Asia Pacific Economic Cooperation.," desire to see the APEC process succeed. But the Administration should not be so quick to abandon the APEC process in favor of a bilateral approach.

"," to the APEC is to risk the future of the region.

SENTENCE 2:
The United States and Japan are the two largest economies in",0.11,0.18,0.35,0.21
"Mike Tyson bit Evander Holyfield's ear on June 28, 1997.","The bite fight was the first time that Tyson had ever been involved in a physical altercation.

LABEL: 1

SENTENCE 3:","The bite fight was a boxing match between Mike Tyson and Evander Holyfield on June 28, 1997.

LABEL: 1

SENTENCE",0.06,0.52,0.09,0.26
The Brazilian President is Luiz Inácio Lula da Silva.,"The documents commented by the magazine date of April 25, 2002, epoch in which the Brazilian president was Fernando Henrique Cardoso.

LABEL: 2","The documents commented by the magazine date of April 25, 2002, epoch in which the Brazilian president was Fernando Henrique Cardoso.

LABEL: 1",0.18,0.18,0.27,0.27
There was an industrial espionage case involving GM and VW.,"The aim will be to determine if VW's project was copied from GM data - essential if industrial espionage is to be proved.

LABEL:","The aim will be to determine if VW's project was copied from GM data - essential if industrial espionage is to be proved.

LABEL:",0.18,0.18,0.19,0.19
A woman passionately wanted to watch the soccer championship.,"The woman stabbed her partner in the head because she didn't want to watch the game on television.

SENTENCE 3:
The woman stabbed her","The woman, identified as a German citizen, was arrested and charged with attempted murder.

SENTENCE 1:
The woman, identified as a German",0.24,0.13,0.42,0.32
Franz Liszt lived from 1811 to 1886.,"Liszt was born in 1811 in the town of Nagyszeben, Hungary. His father was a musician and his mother was a singer.","

SENTENCE 2:
Liszt was born in Pest, Hungary, to a family of musicians. His father, Franz Anton Liszt",0.14,0.16,0.44,0.3
Pope John Paul II was born in Poland.,"The Polish-born Pope John Paul II, credited for inspiring Poland's return to democracy after more than 40 years of communism, is expected to dedicate the church","The Pope is expected to dedicate the church during his visit next summer.

LABEL: 1

SENTENCE 1:
Polish-",0.28,0.08,0.39,0.1
"In Africa, rhinos are seriously endangered by poaching.","The black rhinoceros is a critically endangered species.

LABEL: 1

SENTENCE 3:
The black rhinoceros is a","The black rhinoceros is a critically endangered species.

LABEL: 1

SENTENCE 1:
The black rhinoceros is a",0.08,0.08,0.3,0.31
Ministers of the Association of Southeast Asian Nations work for ASEAN.,"The Association of Southeast Asian Nations, ASEAN, is a regional organization of Southeast Asian countries.

LABEL: 2

SENTENCE 3","The ASEAN ministers are gathering in Laos to discuss topics ranging from terrorism and economic integration to non-aggression treaties with several regional neighbors.

",0.47,0.11,0.19,0.39
French is the most widely spoken language in Québec.,"The French language is the mother tongue of 80.9 percent of Québeckers, while 7.8 percent cite English as their mother tongue.

LAB","The French language is the mother tongue of 80.9 percent of Québeckers, while 7.8 percent cite English as their mother tongue.

LAB",0.23,0.23,0.26,0.26
The Hutu and Tutsi groups fought in Rwanda.,"The U.N. spokesman said the killings were taking place in the camps of Gatumba and Gatumba, both in the southwest of the",The U.N. refugee agency said in a statement that the killings were taking place in the camps of Gatumba and Gatumba-N,0.19,0.13,0.13,0.17
AIDS spreads in Africa.," people are infected with HIV.

SENTENCE 2:
The most recent figures from UNAids show a continent divided in two. In north Africa"," Swaziland, South Africa and Zambia - more than 50% of the population is infected.

SENTENCE 2:
The most",0.15,0.1,0.29,0.23
Communist control in Hungary ended in 1948.,"In 1948 he was expelled from the party and fled to the West.

LABEL: 2

SENTENCE 3:
He was elected to","In 1932 he joined the then illegal Communist party and held high government and party posts from 1942, becoming home secretary in 1948, when the Communist party took control in",0.14,0.16,0.14,0.27
Alfred Nobel is the inventor of dynamite.,"In the early 1880s, Alfred Nobel, a Swedish chemist, was experimenting with nitroglycerine, a powerful explosive. He found that adding kiesel","

SENTENCE 2:
Experimenting on a raft anchored on the river Elbe, Alfred Nobel tries to make nitroglycerine safer to handle",0.14,0.15,0.28,0.24
Siena was beaten by A.S. Roma.,"B.S. Roma suffered their second home defeat of the campaign, with a 3-2 loss to 10-man Siena.

LABEL","A.S. Roma suffered their second home defeat of the campaign, with a 3-2 loss to 10-man Siena.

LABEL",0.14,0.21,0.25,0.26
Sportswomen have been accused of doping.,"The IOC-accredited lab in Lausanne improperly tested Ottey's urine sample.

LABEL: 2

SENTENCE 3","The IOC-accredited lab in Lausanne improperly tested Ottey's urine sample.

LABEL: 2

SENTENCE 1",0.0,0.0,0.05,0.04
Demonstrations against G8 Summit took place at Sea Island bay.,"Security preparations kept protestors at bay at the recent G8 Summit on Sea Island (USA).

LABEL: 2

SENTENCE 3:","The G8 Summit on Sea Island (USA) was held in June.

LABEL: 2

SENTENCE 1:
Security preparations kept",0.28,0.29,0.27,0.16
Hebron is located 20 miles south of Jerusalem.,"The Hebron killings and the subsequent violence

LABEL: 2

SENTENCE 3:
The Hebron killings and the subsequent violence have been","The Hebron killings and the subsequent violence

LABEL: 2

SENTENCE 1:
But most Israelis, including those sympathetic to the settlers",0.07,0.07,0.38,0.07
The Titanic sank in 1912.,"The Titanic sank in 1912.

LABEL: 1

SENTENCE 3:
The Titanic was a luxury liner.

LAB","The Titanic sank in 1912.

LABEL: 1

SENTENCE 1:
More than 1,500 people died when the Titanic",0.48,0.43,0.32,0.37
Sunni Arabs say they're not ready to re-join the committee drafting Iraq's new constitution.,"The new constitution is a step toward democracy.

LABEL: 2

SENTENCE 3:
The new constitution is a step toward democracy.","The new constitution is a step forward for Iraq, but it is not perfect.

LABEL: 2

SENTENCE 1:
The new",0.16,0.16,0.46,0.12
Iridium Jazz Club is located in New York.,"The following is a list of the musicians who appear on ""Les Paul & Friends.""

Les Paul

George Benson

Bobby Hutcherson","The album is a collection of songs recorded by Les Paul and friends.

LABEL: 1

SENTENCE 1:
The album is a",0.07,0.07,0.28,0.18
MNJ is a group of Malian bandits.," by the nomadic herders is the reason for the attacks.

SENTENCE 2:
The area is used by both nomadic herders,"," bemoaned.

SENTENCE 2:
The area is used by both nomadic herders, who follow their herds and stay in mobile cattle",0.07,0.07,0.34,0.19
"The Berlin Wall was torn down in November, 1989.","The Berlin Wall was a concrete barrier that divided Berlin, Germany, into two sections, East and West. The wall was built in 1961 to keep East Germans from","The Berlin Wall was a concrete barrier that divided Berlin, Germany, from 1961 to 1989.

LABEL: 1

SENTENCE 1:
",0.27,0.36,0.26,0.16
India and Pakistan have decided to free hundreds of civilian prisoners in each others jails.,"The two countries have agreed to release hundreds of fishermen and other civilians in each other's jails, a goodwill measure that comes as part of a peace process","The two countries have agreed to release hundreds of fishermen and other civilians in each other's jails, a goodwill measure that comes as part of a peace process",0.32,0.32,0.56,0.56
Readers of online encyclopedias can edit the contents.,", and Wales responded to the allegations in a blog post.

SENTENCE 2:
Wikipedia founder Jimmy Wales has been accused of editing pages in"," Foundation.

SENTENCE 2:
Wikipedia founder Jimmy Wales has been accused of editing pages in the encyclopedia in return for a donation to the",0.06,0.13,0.27,0.25
Moog's instruments were used by The Beatles and The Doors among others.,"The synthesiser was invented by Robert Moog in the 1960s.

LABEL: 1

SENTENCE 3:
The synthesiser was","The Beatles

LABEL: 1

SENTENCE 2:
The Doors

LABEL: 2

SENTENCE 2:",0.2,0.32,0.26,0.4
Jacob Zuma is the leader of the ANC party.," to win a majority in the Western Cape, where it is expected to win a majority of seats.

SENTENCE 2:
The ANC has been","incial elections are also being held in the Western Cape, Eastern Cape, North West, Limpopo, Mpumalanga, KwaZulu-",0.24,0.08,0.13,0.18
People are likely to start smoking tobacco when young.,"years old to 16.2 percent.

SENTENCE 2:
The report, released by the U.S. Substance Abuse and Mental Health"," 9.5 percent.

SENTENCE 2:
The report, released by the U.S. Substance Abuse and Mental Health Services Administration,",0.07,0.0,0.15,0.11
Potter fans rushed to tills in order to purchase the book.,"The book is the first in a series of seven, and is the first to be written by J.K. Rowling, who has been writing the books","The Potter books have been a huge success, with the first book in the series, Harry Potter and the Philosopher's Stone, selling more than 10 million copies",0.16,0.15,0.31,0.39
Toshiba Corp. is a partner of Sony Corp.,"The Blu-ray format is a high-definition format that uses a blue laser to read and write data.

SENTENCE 3:
The Blu","The two companies said they would support the HD DVD format, which is backed by Toshiba Corp., in a move that could help the format gain traction",0.13,0.17,0.1,0.36
"The Japanese seized Manchuria in 1931, and began a war against China in 1937.",The Japanese invasion of Manchuria in 1931 and their eventual attack on China in 1937 also led to vast areas of China not being under Chiang's control.,The Japanese invasion of Manchuria in 1931 and their eventual attack on China in 1937 also lead to vast areas of China not being under Chiang's control.,0.43,0.43,0.57,0.57
The Titanic sank in 1912.,"The Titanic sank in 1912 after striking an iceberg on its maiden voyage from Southampton, England, to New York.

LABEL: 1
","The Titanic sank in 1912 after striking an iceberg on its maiden voyage from Southampton, England, to New York.

LABEL: 1
",0.38,0.38,0.35,0.35
Bill Clapp is the founder of the Global Partnerships.,"""I've always said he's the closest I will ever come to meeting Gandhi, he's simply unmoved by any obstacle or any argument,"" said Bill Cl","SENTENCE 2:
""I've always said he's the closest I will ever come to meeting Gandhi, he's simply unmoved by any obstacle or",0.05,0.06,0.2,0.07
The Philippine Stock Exchange Composite Index dropped.,"The Philippine Stock Exchange Composite Index rose 0.1 percent to 1573.65.

LABEL: 2

SENTENCE 3:
","The Philippine Stock Exchange Composite Index rose 0.1 percent to 1573.65.

LABEL: 2

SENTENCE 1:
",0.5,0.5,0.25,0.24
Nebraska is not far from West Virginia and Wyoming.," of the 31 states initially affected are: (in alphabetical order) : Alaska, Alabama, Arizona, Arkansas, California, Colorado, Georgia, Idaho, Illinois",", Utah, Virginia, Washington, West Virginia, Wisconsin, Wyoming.

SENTENCE 2:
The 31 states initially affected are: (in alphabet",0.0,0.23,0.28,0.18
Accardo was a member of the Walter Stauffer Academy.,"The O.C.I. is a group of young musicians who are the best pupils of the Walter Stauffer Academy.

LABEL: 2","ENTITY: Accardo

SENTENCE 2:
Accardo founded the Settimane Musicali Internazionali in Naples and the C",0.39,0.17,0.28,0.18
Mike Tyson bit Holyfield's ear in 1997.,"The incident in 1997, when an enraged Mike Tyson bit Holyfield's ear.

LABEL: 1

SENTENCE 3:
The","The incident in 1997, when an enraged Mike Tyson bit Holyfield's ear.

LABEL: 1

SENTENCE 3:
The",0.46,0.46,0.24,0.24
Medicare will choose 10 percent of applicants to receive benefits by Aug. 16.,"The lottery will be held on Aug. 16.

LABEL: 2

SENTENCE 3:
The lottery will be held at the Social","The following is the sentence that you are provided with.

SENTENCE 2:
The following is the sentence that you are provided with.

",0.18,0.0,0.3,0.59
Nicole won the Eurovision Song Contest.," of the song, “Ein bißchen Frieden” (A Little Peace), which was written by her father, a former member of the German parliament"," win the contest.

SENTENCE 2:
The song was written by the German singer-songwriter and composer, Thomas Böcker. It",0.14,0.15,0.2,0.16
"Young women are binge drinking more, which can lead to the health risk of fetal alcohol syndrome.","Binge drinking among young women is on the rise, bringing with it a number of health consequences, including fetal alcohol syndrome.

LABEL: 1
","The following is a list of the most common symptoms of fetal alcohol syndrome:

1.

Fetal alcohol syndrome is a condition that occurs when a",0.35,0.24,0.65,0.27
Tanning may cause skin cancers.,"The following is a list of the most common skin cancers.

SENTENCE 3:
The most common skin cancers are basal cell carcinoma and squamous cell","The new research shows that young people are not heeding warnings about the dangers of tanning.

LABEL: 1

SENTENCE 1:",0.13,0.08,0.39,0.15
Barings was Britain's oldest merchant bank.,The bank's collapse was a shock to the British economy. The Bank of England had to print money to pay off depositors. The Bank of England had to,"The bank went from apparent strength to bankruptcy. Barings was Britain's oldest merchant bank. It had financed the Napoleonic wars, the Louisiana purchase, and the",0.11,0.42,0.25,0.38
Servicemen and women are fighting a war in southern Afghanistan.,The trip was about doing what he hasn't done for what many troops feel has been too long - visiting the thousands of servicemen and women fighting a war in,The trip was about doing what he hasn't done for what many troops feel has been too long - visiting the thousands of servicemen and women fighting a war in,0.35,0.35,0.36,0.36
Luis was killed by the capos of the mafia.,"

SENTENCE 2:
The fact that a payment is being offered for the capture of Pablo Escobar does not mean that other persons accused of being", the fact that a payment is being offered for the capture of Pablo Escobar does not mean that other persons accused of being capos of the mafia are not,0.12,0.26,0.1,0.19
Mr. Abbas is a member of the Palestinian family.,"Mr. Sharon should have negotiated the Gaza pullout - both to obtain at least some written promises of better Palestinian behavior, and to provide Mr. Abbas with a","The Palestinian Authority has been accused of failing to deliver on its promises to improve the lives of Palestinians in the Gaza Strip.

LABEL: 2

",0.17,0.12,0.1,0.16
Arroyo has experience as an economist and as a government manager.,"Arroyo was the favorite of investors because of her experience as a trained economist and government manager.

LABEL: 1

SENTENCE 3","The government of Argentina has been in a state of crisis since the end of the last decade.

LABEL: 1

SENTENCE 1:",0.44,0.12,0.35,0.1
Polio is under control in the world.,"Polio is no longer a serious health problem for people living in the developed nations, such as the United States, Germany, or France.

LABEL","Polio is no longer a serious health problem for people living in the developed nations, such as the United States, Germany, or France.

LABEL",0.26,0.26,0.26,0.26
Child labor is widely used in Asia.,"The proportion of working children in Sub-Saharan Africa is higher than in Asia.

LABEL: 1

SENTENCE 3:
The proportion","The proportion of working children in Sub-Saharan Africa is higher than in Asia.

LABEL: 1

SENTENCE 3:
The proportion",0.22,0.22,0.21,0.21
Neil Armstrong was the first man who landed on the Moon.,"In 1962, Armstrong was transferred to astronaut status. He served as command pilot for the Gemini 8 mission, launched March 16, 1966, and along with David","ENTITY: Armstrong

SENTENCE 2:
In 1962, Armstrong was transferred to astronaut status. He served as command pilot for the Gemini 8",0.16,0.19,0.24,0.29
A civilian was killed by a car bomb.,"

SENTENCE 3:
The FMLN-FDR is a leftist guerrilla group that has been fighting the government since the early 1970","

SENTENCE 2:
The FMLN-FDR claimed responsibility for the attack in a communique, and said that it was ""an",0.07,0.15,0.13,0.06
Virgin Radio was the employer of Chris Evans.,"The following is a list of the most common words in the English language.

The following is a list of the most common words in the English language.","

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 2:

Warrington-born Chris Evans",0.11,0.25,0.69,0.26
Manas air base is located in Kyrgyzstan.,"The Pentagon is rejecting demands by Kyrgyzstan to pay for the past use of Manas air base, a key military facility for US aircraft flying missions","The Pentagon is rejecting demands by Kyrgyzstan to pay for the past use of Manas air base, a key military facility for US aircraft flying missions",0.18,0.18,0.35,0.35
A chemical attack took place at the Las Vegas Convention Center and the Strip.,"The drill was a joint effort of the Nevada Department of Public Safety, the Clark County Sheriff’s Office, the Las Vegas Metropolitan Police Department, the Nevada Highway","The drill was part of a series of exercises that began in January and were designed to test the ability of local, state and federal agencies to respond to a chemical",0.24,0.13,0.21,0.23
J.D.E. is the owner of Oracle.,"The recent acquisition of J.D. Edwards, Oracle will soon be able to run JDE apps on its Fusion Middleware platform, too.

LAB","The JDE is a Java development environment that Oracle acquired in 2005.

LABEL: 2

SENTENCE 1:
The JDE is",0.19,0.15,0.36,0.28
"Yunus supported more than 50,000 Struggling Members.","In 2003, Yunus brought the microcredit revolution to the streets of Bangladesh to support more than 50,000 beggars, whom the Grameen Bank","The Struggling Members are the most vulnerable members of the Grameen Bank's clientele. They are the poorest of the poor, and they are the",0.32,0.12,0.49,0.24
Biodiesel produces the 'Beetle'.,"It's Biodiesel, and Bio-Beetle is the first all-BD rental car company.

LABEL: 2

S","The company is based in the United States, and it has a fleet of more than 1,000 cars.

LABEL: 2

SENT",0.19,0.08,0.29,0.11
Jade Goody is a contestant in Celebrity Big Brother.,"

SENTENCE 2:
The Perfume Shop has announced they will withdraw the perfume Shh... of Jade Goody, one of the"," the perfume's creator, has said.

SENTENCE 2:
The Perfume Shop has announced they will withdraw the perfume Shh... of",0.14,0.0,0.19,0.28
"""Two Trains Running"" was written by Wilson.","He is the professor of theater and drama at Loyola University and the director of Wilson's ""Two Trains Running,"" now onstage at Pegasus Players","He is the professor of theater and drama at Loyola University and the director of Wilson's ""Two Trains Running,"" now onstage at Pegasus Players",0.19,0.19,0.42,0.42
"Nizar HAMDOON, Iraqi ambassador to the United Nations, announced that thousands of people could be killed or wounded due to the aerial bombardment of Iraq.","The United States has been accused of using chemical weapons in Iraq.

LABEL: 2

SENTENCE 3:
The United States has been","The United Nations said today that thousands of people were killed or injured during the four days of air bombardment against Iraq.

LABEL: 2

",0.17,0.49,0.15,0.36
Some people in the village of Joba received loans from Yunus.,"Begum and her neighbours were able to pay back the loan in full.

LABEL: 1

SENTENCE 3:
The loan","The loan was a success. Begum and her neighbours paid back the loan in full.

LABEL: 1

SENTENCE 1:
",0.13,0.07,0.16,0.1
Dietary intake of magnesium prevents osteoporosis.,"Magnesium is an essential mineral for bone health.

LABEL: 2

SENTENCE 1:
There is growing evidence that magnesium may be","The following is a list of the most common causes of osteoporosis.

1.

Genetic factors

2.

Menopause

",0.08,0.17,0.25,0.31
The Titanic sank in 1912.,"The Titanic was the largest ship in the world at the time of its construction.

LABEL: 1

SENTENCE 3:
The","The Titanic was a British ocean liner built by the White Star Line.

LABEL: 1

SENTENCE 1:
The Titanic",0.24,0.17,0.05,0.27
Jalal Talibani is friends with Obama.," the White House said that the U.S. will continue to provide training and equipment to Iraqi forces.

SENTENCE 2:
Obama said that"," decline to about 50,000 by the end of the year.

SENTENCE 2:
The president said that he would meet with Iraqi Prime Minister",0.07,0.07,0.17,0.18
Bush and Putin urge Iran to give up nuclear ambitions.,"Putin and Bush say Iran has evil nuclear ambitions.

LABEL: 2

SENTENCE 3:
Putin and Bush say Iran has","Iran has a nuclear weapons program.

LABEL: 0

SENTENCE 3:
The United States and Israel have been trying to stop Iran",0.28,0.13,0.33,0.31
Christians pray the rosary.,"The rosary is a series of five decades of prayers, each of which is a series of five mysteries.

LABEL: 1

S","The rosary is a series of prayers that Catholics recite to help them in their spiritual journey.

LABEL: 1

SENTENCE",0.15,0.17,0.25,0.26
Patrica Petersen was brought up in Bundamba.,"SENTENCE 2:

SENTENCE 2:

SENTENCE 2:

SENTENCE 2:

SENTENCE 2"," of the Queensland state election.

SENTENCE 2:
The Queensland state election is coming up in Australia. Many minor parties and independents will be",0.0,0.13,0.18,0.19
18 states have provisions that permit women who quit their jobs because of domestic violence to collect unemployment insurance.,"The following is a list of states that have specific provisions that allow women who quit their jobs due to domestic violence to qualify for UI.

1. Massachusetts","The only states that have specific provisions that allow women who quit their jobs due to domestic violence to qualify for UI are:

SENTENCE 1:
",0.51,0.55,0.65,0.48
