completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
NBA commissioner said he hates NBA players.,"You cannot strike your boss and still hold your job--unless you play in the NBA.

SENTENCE 1:
Everybody has this quote from NBA","You cannot strike your boss and still hold your job--unless you play in the NBA.

SENTENCE 1:
Everybody has this quote from NBA",0.13,0.13,0.29,0.29
Clinton's critights enjoy using Watergate to attack Clinton with.,"The Watergate scandal is a reminder of the dangers of political power.

LABEL: 1

SENTENCE 3:
The Clinton administration has","The Watergate scandal, which began in 1972, was a political scandal that involved the break-in of the Democratic National Committee headquarters at the Watergate office complex",0.13,0.05,0.2,0.18
They go with any weapon that they can find in the cave.,"Or just a philosophy of any weapon to hand?

LABEL: 2

SENTENCE 3:
Or just a philosophy of any weapon to","

SENTENCE 2:

SENTENCE 2:

SENTENCE 2:

SENTENCE 2:

SENT",0.12,0.0,0.32,0.25
all of mine are poodles,"oh yeah all all mine are uh purebreds so i keep them in

LABEL: 2

SENTENCE 1:
oh yeah all","oh yeah all all mine are uh purebreds so i keep them in

LABEL: 2

SENTENCE 1:
oh yeah all",0.24,0.24,0.34,0.34
There were some liberals opposed to it.,"(A bigger contribution may or may not mean, I really, really support Candidate X.) Freedom of association is an even bigger stretch--one that Justice Thomas","(A bigger contribution may or may not mean, I really, really support Candidate X.) Freedom of association is an even bigger stretch--one that Justice Thomas",0.0,0.0,0.19,0.19
Silverwork is more important than Pewter.,"Silverwork and Pewter

LABEL: 2

SENTENCE 3:
Silverwork and Pewter

LABEL: 3","Silverwork and Pewter

LABEL: 1

SENTENCE 1:
Silverwork and Pewter

LABEL: 1",0.22,0.22,0.52,0.61
What is being shown is not part of my biography.,"'

LABEL: 2

SENTENCE 3:
'Not part of your biography.

LABEL: 3

SENT","'

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 2 MUST NOT contain any of the following:",0.36,0.14,0.54,0.33
The boss will fire you if he sees you slacking off.,"You're going to be in trouble if you don't get busy.

LABEL: 2

SENTENCE 1:
Look, it's","You are provided with SENTENCE 1 from the validation_matched split of the glue dataset.
Finish SENTENCE 2 as appeared in the dataset.
",0.19,0.06,0.19,0.26
That isn't the World League,"yeah that's the World League

SENTENCE 3:
yeah that's the World League

LABEL: 3

SENT","yeah that's the World League

LABEL: 2

SENTENCE 1:
yeah that's the World League

LABEL",0.35,0.35,0.54,0.58
Information about the information hols equal importance.,"The information is not adequate for judging generalizability.

LABEL: 2

SENTENCE 3:
Is there adequate information for judging generalizability","The answer is:

SENTENCE 2:

SENTENCE 2:

SENTENCE 2:

SENTENCE 2:",0.15,0.11,0.41,0.31
"They ran toward us with amazing speed, like they were racing.","ran toward us rather slowly, like people finishing their run.

SENTENCE 1:
ran toward us rather slowly, like people finishing their run.","We were running toward the finish line, like people finishing their run.

LABEL: 2

SENTENCE 1:
We were running toward",0.24,0.19,0.61,0.32
Table 4.1: Tax Provisions Related to Personal Saving,"Table 4.1: Selected Federal Income Tax Provisions That Influence Personal Saving

SENTENCE 1:

SENTENCE 2:
","

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 3:
Table 4.1: Selected Federal",0.56,0.23,0.62,0.19
More things are available to them when they become independent.,and they're more independent and there's things to do then it's good for them to go to different i mean it he goes to a a mother's day,and they're more independent and there's things to do then it's good for them to go to different i mean it he goes to a a mother's day,0.19,0.19,0.39,0.39
The dirty old man closed it.,"The woman was a prostitute.

SENTENCE 1:
A clean, wholesome-looking woman opened it.

LABEL: 1","The woman opened the door.

LABEL: 1

SENTENCE 3:
The woman opened the door.

LABEL: 1",0.18,0.09,0.3,0.54
Research designs may be based on statistical inference.,"In research designs based on statistical inference, the criterion for establishing casuality is whether the findings are likely to have occurred by chance following appropriate comparisons to eliminate alternative interpretations","In research designs based on statistical inference, the criterion for establishing casuality is whether the findings are likely to have occurred by chance following appropriate comparisons to eliminate alternative interpretations",0.32,0.32,0.54,0.54
"Eventually, the besieging soldiers had to give up and go home.","The Zealots were a group of Jewish zealots who were willing to die for their beliefs.

LABEL: 2

SENTENCE 3","The Zealots were a Jewish sect that had been founded by Judas Maccabeus in the 2nd century BC.

LABEL: 2",0.13,0.13,0.06,0.05
I guess they just don't like me. ,"i've been getting a kick out of those lately

SENTENCE 3:
i've been getting a kick out of those lately

LABEL","i've been getting a kick out of those lately

LABEL: 2

SENTENCE 1:
i've been getting a kick out of",0.06,0.07,0.45,0.42
They said that the old system reflects that diversity,"The current system reflects that diversity, with agencies developing new participation processes and information management systems as needed for their individual programs and communities.

SENTENCE 1","The current system reflects that diversity, with agencies developing new participation processes and information management systems as needed for their individual programs and communities.

LABEL: 2",0.29,0.29,0.31,0.26
The book is a parody of Patterson's and has quotes from Adele and George Clooney. ,"The book is a parody of Bartlett's, serving up quotes from Lincoln, Jefferson, and Roger Rosenblatt with equal pomposity.

","The book is a parody of Bartlett's, serving up quotes from Lincoln, Jefferson, and Roger Rosenblatt with equal pomposity.

",0.56,0.56,0.51,0.51
Clinton's approval is the result of the country liking the effect that the administration has had on the economy.,"The idea that Clinton's approval represents something new and immoral in the country is historically shortsighted.

LABEL: 2

SENTENCE","The idea that Clinton's approval represents something new and immoral in the country is historically shortsighted.

LABEL: 2

SENTENCE",0.25,0.25,0.27,0.27
"Yes, I am well informed about that.","i don't know no i don't

SENTENCE 1:
i don't know no i don't

SENTENCE 2:
","i don't know no i don't

SENTENCE 1:
i don't know no i don't

LABEL: 2

",0.07,0.07,0.61,0.52
Is it possible there would be a decline in all the Postal Service volumes?,"And, could it not result in a decline in Postal Service volumes across the board?

LABEL: 1

SENTENCE 3:
And","--

SENTENCE 1:
--

SENTENCE 2:
--

SENTENCE 1:
--

SENT",0.41,0.0,0.38,0.16
We did what we could to help.,"so you know it's something we we have tried to help but yeah

LABEL: 1

SENTENCE 3:
so you know it","so you know it's something we we have tried to help but yeah

LABEL: 1

SENTENCE 1:
so you know it",0.28,0.28,0.39,0.43
"oh yeah not those people, they have a bad life","uh-huh oh yeah all the people for right uh life or something

SENTENCE 1:
uh-huh oh yeah all the people","uh-huh oh yeah all the people for right uh life or something

LABEL: 2

SENTENCE 1:
uh-h",0.25,0.28,0.41,0.33
We think that other hobbies are more important than watching TV.,"but uh TV is something that we try to not um deliberately try not to get hung up on it like you say

LABEL: 2

S","but uh TV is something that we try to not um deliberately try not to get hung up on it like you say

LABEL: 2

S",0.05,0.05,0.22,0.22
"Girls can put emotions ahead of logical thought, giving the appearance of idiocy.","I'm not an idiot.

LABEL: 2

A:

SENTENCE 1:
What idiots girls are!

","What idiots girls are!

LABEL: 2

SENTENCE 1:
What idiots girls are!

LABEL: 1",0.07,0.07,0.29,0.51
I haven't missed a single game of the Sweet 16 round!,"yeah well the uh NC double A tournament's going on right now and uh i haven't watched it this year because Louisville's out of it this year
","yeah well the uh NC double A tournament's going on right now and uh i haven't watched it this year because Louisville's out of it this year
",0.19,0.19,0.31,0.31
"The central porch depicts Jesus entering Jerusalem, his crucifixion and other stories from the bible.","The central porch is still intact, depicting Jesus's entry into Jerusalem, the Crucifixion, and other scenes from the Bible.

LABEL:","The central porch is still intact, depicting Jesus's entry into Jerusalem, the Crucifixion, and other scenes from the Bible.

LABEL:",0.61,0.61,0.65,0.65
It is only the start!,"It's just the beginning!""

LABEL: 1

SENTENCE 3:
It's just the beginning!""

LABEL: 2","""

LABEL: 1

SENTENCE 1:
It's just the beginning!""

LABEL: 0

SENTENCE",0.19,0.24,0.63,0.64
The ANC would not be in charge of land reform.,"The ANC has not been able to meet expectations that it would oversee land reform and wealth redistribution.

SENTENCE 3:
The ANC has been unable","The ANC has not been able to deliver on its promises to redistribute land and wealth.

LABEL: 1

SENTENCE 1:
The",0.29,0.26,0.43,0.16
The Northwest Justice Project and ProBonoNet in New York will fire more people.,"The circuit rider will be responsible for:

1.

Assisting grantees with content management

2.

Assisting grantees with",The Northwest Justice Project and ProBonoNet in New York are hiring two full-time circuit riders to assist grantees with content management and to ensure that each,0.13,0.45,0.18,0.33
"Women never mock men, according to the paper.","[W]omen mocking men by calling into question their masculinity is also classified as sexual harassment, the paper added.

SENTENCE 1:
","[W]omen mocking men by calling into question their masculinity is also classified as sexual harassment, the paper added.

LABEL: 2

",0.21,0.21,0.29,0.27
"When you pay $15 a month, it takes a long time but I can't afford any more.","yeah pay fifteen yeah yes i know yeah and when you pay fifteen dollars a month it sure takes a long time

LABEL: 2

S","yeah pay fifteen yeah yes i know yeah and when you pay fifteen dollars a month it sure takes a long time

LABEL: 2

S",0.47,0.47,0.4,0.4
I had the keys in my pocket.,"I've got the keys still, haven't I, Poirot? I asked, as we reached the door of the locked room.

LABEL","I've got the keys still, haven't I, Poirot? I asked, as we reached the door of the locked room.

LABEL",0.21,0.21,0.29,0.29
John dodged the tip of the sword.,"The sword tip slid past.

LABEL: 1

SENTENCE 1:
The sword tip slid past.

LABEL: 0","The sword tip slid past.

LABEL: 1

SENTENCE 1:
The sword tip slid past.

LABEL: 0",0.35,0.35,0.49,0.49
It has table service.,"Buffet and a  la carte available.

LABEL: 1

SENTENCE 3:
Buffet and a  la carte","Buffet and a  la carte available.

LABEL: 1

SENTENCE 1:
Buffet and a  la carte",0.0,0.0,0.46,0.49
"Last year we were planning on doing that, but it was already 80 degrees. ","it's hot

LABEL: 1

SENTENCE 3:
it's hot

LABEL: 2

SENTENCE 4","and it was eighty degrees even then

LABEL: 1

SENTENCE 1:
to do it before you know before it gets hot and",0.07,0.17,0.31,0.31
"the entrepreneur gives people financial advice about real estate, but he doesn't know anything about cars", in the morning and he's on the radio every day and he's a very very very very very very very very very very very very very very very very very, but he's a very good guy he's a very good guy he's a very good guy he's a very good guy he's a very good guy he,0.08,0.08,0.16,0.27
No one thinks Mastercard is up to anything nefarious.,"Conspiracy theorists are people who believe that the government is hiding something.

MasterCard is a credit card company.

The chip is a","Conspiracy theorists  MasterCard is investing in a chip that can store electronic cash, your medical history, and keys to your home and office.
",0.13,0.19,0.33,0.3
I'm not explaining i.,"I should put it this way. 

LABEL: 1

A:

I should put it this way.

I should put it","I should put it this way. 

LABEL: 2

SENTENCE 1:
I should put it this way. 

LABEL",0.17,0.18,0.38,0.44
Opium smoking is allowed in Hong Kong and mainland China.,"Opium-smoking continued openly in Hong Kong until 1946; in mainland China the Communist government abolished it when they came to power in 1949.

S","The Chinese Communist Party (CCP) has been in power in mainland China since 1949.

LABEL: 1

SENTENCE 1:
",0.4,0.21,0.46,0.05
Lister and Simpson were the only ones to use carbolic acid and chloroform for this purpose.,"In 1847, Joseph Lister pioneered the use of carbolic acid to keep wounds clean.

LABEL: 2

SENTENCE 3","The use of carbolic acid to keep wounds clean and the use of chloroform as an anesthetic.

LABEL: 2

SENTENCE 1",0.29,0.32,0.24,0.24
Station Jesus was unable to meet his mother.,"Jesus meets his mother.

SENTENCE 3:
Jesus meets his mother.

SENTENCE 4:
Jesus meets his mother.
","Station Jesus meets his mother.

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 3:
Station",0.25,0.31,0.51,0.35
"Yes, that is a huge step.","yeah that's that's a big step yeah

LABEL: 1

SENTENCE 3:
yeah that's that's a big","yeah that's that's a big step yeah

LABEL: 1

SENTENCE 1:
yeah that's that's a big",0.23,0.23,0.46,0.47
There is no culture in Las Vegas.,"The city of Las Vegas has recently started to show signs of maturity in its cultural status.

SENTENCE 1:
Moreover, Las Vegas has recently","The city of Las Vegas has recently started to show signs of maturity in its cultural status.

LABEL: 1

SENTENCE 1:
",0.19,0.14,0.3,0.15
The week is the first in the month.,"Per week?

LABEL: 2

SENTENCE 3:
Per week?

LABEL: 3

SENTENCE 4","Per week?

LABEL: 1

SENTENCE 1:
Per week?

LABEL: 1

SENTENCE 2",0.1,0.1,0.45,0.49
All the comments received have been positive.,"We look forward to receiving comments from the readers of this paper.

LABEL: 2

SENTENCE 3:
We look forward to receiving","We look forward to receiving comments from the readers of this paper.

LABEL: 2

SENTENCE 1:
We look forward to receiving",0.07,0.07,0.28,0.27
We have been busy filling out paperwork while you wasted time playing sports. ,"We were playing all sorts of sports, and you were not, so shut up and stop twitching,' the microbe's tone of voice changed, it was","We were playing all sorts of sports, and you were not, so shut up and stop twitching,' the microbe's tone of voice changed, it was",0.15,0.15,0.22,0.22
The story has details about the killers' actions.,"The cover story details the disturbing behavior of the Littleton killers before last week's massacre.

LABEL: 1

SENTENCE 3:","The killers were obsessed with the Columbine High School massacre.

LABEL: 1

SENTENCE 1:
The killers were obsessed with the",0.36,0.21,0.39,0.37
"In 1996, the Commission published its Final Regulatory Flexibility Analysis.","The Commission published a summary of its Final Regulatory Flexibility Analysis in the Federal Register on September 12, 1996 (61 Fed. Reg.

LABEL","The Commission published a summary of its Final Regulatory Flexibility Analysis in the Federal Register on September 12, 1996 (61 Fed.

LABEL: 1",0.48,0.48,0.46,0.25
"Ca'daan closed the door as they entered, and bound it shut with rope.","The door was closed by Ca'daan.

LABEL: 1

SENTENCE 3:
The door was closed by Ca'daan.","The door was closed by Ca'daan.

LABEL: 1

SENTENCE 1:
The door was closed by Ca'daan.",0.25,0.25,0.53,0.54
I looked for an ad in my mailbox. ,"I was to watch for an advertisement in the Times.

SENTENCE 2 is a continuation of SENTENCE 1.

SENTENCE 2","I was to watch for an advertisement in the Times.

SENTENCE 3:
I was to watch for an advertisement in the Times.

",0.29,0.27,0.46,0.7
They still heavily use cash for their transactions.,"so they don't deal much in cash anymore either

LABEL: 1

SENTENCE 1:
so they don't deal much in cash","they don't deal much in cash anymore either

LABEL: 2

SENTENCE 1:
they don't deal much in cash anymore either",0.13,0.13,0.52,0.6
He was trying to break free while sitting up.,"He sat up, trying to free himself.

LABEL: 1

SENTENCE 3:
He sat up, trying to free himself.","He sat up, trying to free himself.

LABEL: 1

SENTENCE 1:
He sat up, trying to free himself.",0.37,0.37,0.64,0.66
The Alps are covered in snow year-round so they are great for skiing.," Venice, the city of canals, are the most beautiful in the world.

SENTENCE 2:
In the south, the sun-drenched",style villas of the Veneto; the vineyards of the Friuli; the vineyards of the Trentino; the vineyards of the Friuli;,0.18,0.06,0.22,0.3
I am happy with our current cards.,"i'm not sure what you mean by that

LABEL: 2

SENTENCE 1:
i'm not sure what you mean by that","i

LABEL: 2

SENTENCE 1:
i'm not sure i'm not sure i'm not sure i'm not sure i",0.07,0.07,0.53,0.23
South Park attacked the press that wrote stories about them.,"The jokes will wear thin soon, while others call it definitively depraved.

LABEL: 2

SENTENCE 1:
Some","The jokes will wear thin soon, while others call it definitively depraved (Tom Shales, the Washington Post ).

LABEL: 2
",0.07,0.07,0.14,0.17
The Wither's only had daughters. ,"The Wither's eldest boy, one of the four of the town militia, saluted in the old style with his stick sword.

SENTENCE","The Wither's eldest boy, one of the four of the town militia, saluted in the old style with his stick sword.

SENTENCE",0.21,0.21,0.23,0.23
When you go backpacking it's important to bring a rough terrain wagon to carry your gear.,"and that's the same thing as backpacking

LABEL: 1

SENTENCE 1:
yeah that's up here in New England","and that's the same thing that's what we call backpacking

LABEL: 1

SENTENCE 1:
yeah that's up",0.11,0.11,0.23,0.25
Views on using research in education ,"Views from  Implementation Research in Education.

LABEL: 1

SENTENCE 3:
Views from  Implementation Research in Education.","The following is a list of the most common errors made by people who
use English as a second language.

1.  Using the wrong word in",0.36,0.12,0.6,0.16
I was completely naked.,"I jumped, coat tails flapping.

SENTENCE 2 is a continuation of SENTENCE 1.

SENTENCE 2 is a continuation","I jumped, coat tails flapping.

LABEL: 2

SENTENCE 1:
I jumped, coat tails flapping.

",0.09,0.11,0.37,0.6
"I looked down at my desk, which was a mess, as usual, and had some white and brown papers on it.","I was in the middle of a sentence when I heard a loud crash.

LABEL: 2

SENTENCE 1:
I looked up","A funny place for a piece of brown paper, I mused.

LABEL: 2

SENTENCE 1:
A funny place for",0.14,0.1,0.22,0.19
Nobody expects that the devil would take the form of a lawyer.,"It is not a surprise, either, that Al Pacino chews the scenery in Devil's Advocate. And the idea that if the devil showed up on"," 2

SENTENCE 2:
It is not a surprise, either, that Al Pacino chews the scenery in Devil's Advocate. And",0.21,0.19,0.24,0.23
He thought that they couldn't go on shooting.,"He thought to himself, ""they can't go on shooting.""

LABEL: 1

SENTENCE 1:
There's one thing,","""

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 2 MUST NOT contain any of the following:",0.52,0.0,0.49,0.11
Driving directly to the house was no longer an option with the roadblock.,"He drove straight up to the house.

SENTENCE 1:
He drove straight up to the house.

SENTENCE 2:
","He was going to drive straight up to the house.

SENTENCE 1:
He was going to drive straight up to the house.

",0.26,0.29,0.61,0.62
We are considering taking one those out.,"in

SENTENCE 3:
we're thinking about putting one of those in

LABEL: 3

SENTENCE 4:
","we're thinking about putting one of those in

LABEL: 2

SENTENCE 1:
we're thinking about putting one of those in",0.26,0.21,0.52,0.61
"Yes, mademoiselle.. ","I am not a Frenchman.

LABEL: 1

SENTENCE 3:
I am a Frenchman.

LABEL:","I am sorry, monsieur.

LABEL: 1

SENTENCE 1:
No, monsieur.

LABEL: 2",0.0,0.0,0.38,0.38
We shouldn't be expected to vote on this matter because we do not have sufficient information.,"we wouldn't be expected to cast a ballet on the subject

LABEL: 2

SENTENCE 3:
we wouldn't be expected to","we wouldn't be expected to cast a ballet on the subject

LABEL: 2

SENTENCE 1:
we wouldn't be expected to",0.36,0.36,0.29,0.28
"The relationship between quality of life instruments, health state utilities and willingness to pay patients with asthma. ","Relationship Between Quality of Life Instruments, Health State Utilities, and Willingness to Pay in Patients with Asthma.

LABEL: 1
","Relationship Between Quality of Life Instruments, Health State Utilities, and Willingness to Pay in Patients with Asthma.

LABEL: 1
",0.89,0.89,0.62,0.62
Slate can still be found on MSN and slate.com until the end of March.,"Slate is a Web site that provides news, sports, and entertainment.

LABEL: 2

SENTENCE 3:
Slate is","Slate continues to be available on MSN and directly on the Web at slate.com.

LABEL: 2

SENTENCE 1:",0.19,0.41,0.19,0.35
"It's not easily refused the call to play fortuneteller, said the man.","I am a fortune teller.

LABEL: 2

SENTENCE 1:
I am a fortune teller.

LABEL","I am a fortune teller.

LABEL: 2

SENTENCE 1:
I am a fortune teller.

LABEL",0.0,0.0,0.38,0.38
Lively at night is Montmartre with all its famous clubs.,"The following is a list of famous clubs in Montmartre.

1. Au Lapin Agile
2. Le Chat Noir
3.","The nightlife in Montmartre is lively at night, with famous clubs such as Au Lapin Agile.

LABEL: 1

S",0.21,0.41,0.38,0.38
The average cost of MLS tickets were one-third the price of the NHL and NBA.,"The average MLS ticket costs a mere $13, one-third the price of an NHL or NBA ticket.

LABEL: 1

SENT","The average MLS ticket costs a mere $13, one-third the price of an NHL or NBA ticket.

LABEL: 1

SENT",0.54,0.54,0.39,0.39
Emission control strategies are harmful to the economy.,"The results of the scenario analysis are presented in the following table.

SENTENCE 1:
The results of the scenario analysis are presented in the following","The results of the scenario analysis are presented in the following table.

SENTENCE 1:
The results of the scenario analysis are presented in the following",0.12,0.12,0.48,0.48
The Portuguese crown banned exploratory and trade expeditions and threw Henry the Navigator in jail.,"The caravels were small, fast, and maneuverable, and they were equipped with sails that could be furled and unfurled quickly.

","The caravels set out from the westernmost point of the Algarve, in southern Portugal, in search of foreign lands, fame, and wealth.",0.17,0.16,0.19,0.23
Low income persons have very difficult needs to meet.,"In 1995 and again in 1998, the Legal Services Corporation recognized that legal services programs were going to have to change the method and manner in which they conducted their business",The Legal Services Corporation recognized that legal services programs were going to have to change the method and manner in which they conducted their business if they were going to remain viable,0.1,0.1,0.24,0.26
He won't care how many innocent people will suffer.,"The needs of the many outweigh the needs of the few.

SENTENCE 3:
The needs of the many outweigh the needs of the","The needs of the many outweigh the needs of the few.

SENTENCE 1:
When he's ready for a major strike, how many",0.06,0.18,0.46,0.31
Greece will be the first empire to quit because it couldn't compete economically.,"The United States is the world’s largest economy and the world’s most technologically advanced nation.

LABEL: 2

SENTENCE","The United States is the world's largest economy and the world's largest exporter of goods.

LABEL: 2

SENTENCE 1:",0.06,0.06,0.17,0.11
Leave the picnic hamper at home and dine out instead.,"The picnic is a great way to enjoy the outdoors.

SENTENCE 2 is a continuation of SENTENCE 1.

SENTENCE 2","Take a picnic and enjoy an alfresco lunch at this spectacular spot.

LABEL: 2

SENTENCE 1:
Take a",0.13,0.14,0.42,0.18
H-2A aliens are authorized to stay in the United States permanently.  ,"The Commission should consider the impact of the H-2A program on the United States economy.

SENTENCE 3:
The Commission should consider the",The Commission has received a petition for the issuance of a rule to amend the regulations governing the admission of aliens to the United States. The petition requests that the Commission,0.29,0.23,0.27,0.4
Currently there are many.,"There are many such at the present time.

LABEL: 1

SENTENCE 3:
There are many such at the present time.","The present time is full of such.

LABEL: 1

SENTENCE 1:
There are many such at the present time.
",0.25,0.26,0.62,0.64
"If it is not moved now, it will never be moved.","The important thing is to realize that it's way past time to move it.

LABEL: 2

SENTENCE 1:
The important","The important thing is to realize that it's way past time to move it.

LABEL: 1

SENTENCE 1:
The important",0.12,0.12,0.24,0.26
Millions was lost in just one year.,"The savings are in the bank.

SENTENCE 3:
The savings are in the bank.

SENTENCE 4:
The savings","

SENTENCE 1:
million in savings this year.

LABEL: 2

SENTENCE 2:
million in savings this",0.08,0.18,0.44,0.44
Some of these are outside Tsim Sha Tsui.,"There are a number of these on Chatham Road South and around Cameron Street in Tsim Sha Tsui.

LABEL: 2

S","There are a number of these on Chatham Road South and around Cameron Street in Tsim Sha Tsui.

LABEL: 2

S",0.34,0.34,0.34,0.34
Children want more freedom than parents' ideas provide. ,and that's what i say you'll you'll be you'll be so much better off for it as you get older because you know a lot of kids resent,and that's what i say you'll you'll be you'll be so much better off for it as you get older because you know a lot of kids resent,0.0,0.0,0.2,0.2
He's not brave enough.,"He's too cautious.

LABEL: 1

SENTENCE 3:
He's too cautious.

LABEL: 0

","He's too cautious.

LABEL: 1

SENTENCE 3:
He's too cautious.

LABEL: 0

",0.21,0.21,0.56,0.56
They were not able to use any measures.,"But by one measure, it seems to have been static.

SENTENCE 3:
But by one measure, it seems to have been static.","But by one measure, it seems to have been static.

LABEL: 2

SENTENCE 1:
But by one measure, it",0.07,0.07,0.6,0.25
Julia was talking about the suitcase that she carried. ,"'

LABEL: 1

SENTENCE 3:
'I'm sure I won't get stuck to it,' Julia remarked about the suitcase","'

SENTENCE 2:
I'm sure I won't get stuck to it,' Julia remarked about the suitcase she was carrying.

LAB",0.29,0.33,0.37,0.41
This spot is a great place to have a picnic.,"The picnic is a great way to enjoy the outdoors.

LABEL: 1

SENTENCE 3:
The picnic is a great way to","The picnic was a success.

LABEL: 1

SENTENCE 1:
Take a picnic and enjoy an alfresco lunch at",0.32,0.21,0.31,0.34
"He had an easy time of taking money from land-owners in contact with his Congress Party, but couldn't get his hands on the fortunes of individual princes.","He appropriated for the State much of the personal fortunes of the princes, but found it harder to curtail the power of land-owners who had extensive contacts","The State was not able to control the power of land-owners who had extensive contacts with the more conservative elements in his Congress Party.

LABEL:",0.21,0.25,0.56,0.36
Reich is a well-respected author.,"Life, unlike Reich's book, is not a series of morality fables.

LABEL: 2

SENTENCE 1:
Life,","The book is a series of morality fables.

LABEL: 2

SENTENCE 1:
Life, unlike Reich's book, is",0.26,0.17,0.18,0.21
"History certainly doesn't repeat, Jane.","I guess history repeats itself, Jane.

SENTENCE 2 is a continuation of SENTENCE 1.

SENTENCE 2 is a continuation","I guess history repeats itself, Jane.

SENTENCE 1:
I guess history repeats itself, Jane.

SENTENCE 2:
",0.16,0.18,0.59,0.74
The sentence later got revised under review of a judge.,"yeah well the jury that originally sentenced him sentenced him to death

LABEL: 2

SENTENCE 3:
yeah well the jury","the jury that originally sentenced him sentenced him to death

LABEL: 2

SENTENCE 1:
yeah well the jury that originally sentenced",0.13,0.13,0.3,0.31
Barnam puffed out his chest when Jon looked at him.,"Barnam puffed out his chest.

LABEL: 1

SENTENCE 3:
Barnam puffed out his chest.

","""

SENTENCE 1:
As Jon looked at him, Barnam puffed out his chest.

LABEL: 0

S",0.42,0.4,0.53,0.59
The Kal then nodded its head up and down.,"The Kal nodded.

LABEL: 1

SENTENCE 3:
The Kal nodded.

LABEL: 2

SENT","The Kal nodded.

LABEL: 1

SENTENCE 1:
The Kal nodded.

LABEL: 0

SENT",0.27,0.27,0.45,0.46
What is the place of virtue?,"In the following sentence, the word ""art"" is used as a noun.

SENTENCE 2:
Where is art?

LABEL","Art is where?

LABEL: 1

SENTENCE 3:
Where is art?

LABEL: 2

SENT",0.08,0.11,0.33,0.42
No one can recommend an individual to the President for appointment.,"The President appoints the individual to the position of Director of the Office of Management and Budget.

SENTENCE 3:
The President may not appoint","

SENTENCE 2:
The President shall nominate a person for appointment to the Board of Directors of the Corporation.

SENTENCE 3",0.23,0.26,0.35,0.53
Poirot did not call upon Monsieur Lawrence.,"Eh! Monsieur Lawrence, called Poirot.

A:

The answer is:

Eh! Monsieur Lawrence, called Poirot.","Monsieur Lawrence, called Poirot.

SENTENCE 1:
Eh! Monsieur Lawrence, called Poirot.

SENTENCE",0.29,0.32,0.6,0.45
Siddhartha Gautama was born in a tree grove. ,He was born Siddhartha Gautama in a grove of sal trees at Lumbini (just across the Nepalese border) around,He was born Siddhartha Gautama in a grove of sal trees at Lumbini (just across the Nepalese border) around,0.37,0.37,0.61,0.61
The symbols below represent high-season rates in Hong Kong dollars.,"The following table shows the high-season rates in Hong Kong dollars for the following types of accommodation:

Type of Accommodation

High-","

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 2:

As a basic guide, the",0.48,0.14,0.54,0.16
The same intensity as trained upon redneck troopers and sheriffs has been brought to the campaign by Lewis.,"The campaign was a test of Lewis’s ability to bring the same intensity to the campaign that he had trained upon redneck troopers and sheriffs.
","The campaign was a campaign of the same intensity he had trained upon redneck troopers and sheriffs.

LABEL: 1

SENTENCE",0.41,0.47,0.72,0.45
Kill feathered animals.,"Kill chickens.

LABEL: 2

SENTENCE 3:
Kill chickens.

LABEL: 3

SENTENCE 4","Kill chickens.

LABEL: 1

SENTENCE 1:
Kill chickens.

LABEL: 1

SENTENCE 2",0.13,0.13,0.57,0.67
IDAs are only people special people who have great achievements.,"The federal government has been providing matching funds to low-income savers since the 1970s.

The federal government has been providing matching funds to low-","The federal government provides matching funds to low-income savers who save for retirement.

LABEL: 1

SENTENCE 1:
The",0.0,0.07,0.36,0.09
There was no damage whatsoever.,"'The train will slow down.'

SENTENCE 3:
'The train will slow down.'

SENTENCE 4:
'The","'

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 2 MUST NOT contain the following words:
",0.0,0.0,0.39,0.35
"As you can see, it is not magnified.","It is, as you see, highly magnified.

A:

The answer is:

It is, as you see, highly magn","It is, as you see, highly magnified.

LABEL: 2

SENTENCE 1:
It is, as you see,",0.38,0.42,0.57,0.35
Jane Finn is as beautiful as she is mysterious.,"The long-sought, the mysterious, the elusive Jane Finn!

A:

The answer is:

The long-sought,","The long-sought, the mysterious, the elusive Jane Finn!

LABEL: 2

SENTENCE 1:
The long-s",0.24,0.16,0.44,0.3
Cesar Chavez went on a 36 day fast in 1998 to bring attention to the dangers of pesticides to farm workers and their families.,"In 1998, Cesar Chavez fasted for 36 days in California to underscore the dangers of pesticides to farm workers and their children.

LABEL","In 1998, Cesar Chavez fasted for 36 days in California to underscore the dangers of pesticides to farm workers and their children.

LABEL",0.6,0.6,0.63,0.63
The Postal Service would like to see the rates even higher than that.,"Postal Service could increase those same rates by at least 13.

LABEL: 2

SENTENCE 3:
Postal Service could increase","The Postal Service could increase those same rates by at least 13.

LABEL: 1

SENTENCE 1:
Postal Service could increase",0.19,0.24,0.36,0.38
