completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
"Łebcz is a no longer operational PKP railway station in Łebcz ( Pomeranian Voivodship ) , Poland .","Łebcz is a no longer operational PKP railway station in Łebcz ( Pomeranian Voivodeship ) , Poland .

","Łebcz is a no longer operational PKP railway station in Łebcz ( Pomeranian Voivodeship ) , Poland .

",0.93,0.93,0.94,0.94
"Wildhorse Creek in Wildhorse Mountain is a tributary of Morgan Creek . It flows near Howard County , Texas .","The Wildhorse Creek in the Wildhorse Mountain is a tributary of Morgan Creek It flows near Howard County , Texas .

LABEL: 2
","Wildhorse Creek in the Wildhorse Mountain is a tributary of Morgan Creek It flows near Howard County , Texas .

LABEL: 2

",0.89,0.92,0.67,0.69
"Southern Leyte is a small island in the Philippines , in the province of Panaon Island .","The island is located in the middle of the Pacific Ocean .

LABEL: 1

SENTENCE 3:
The island is located in the","The island is located in the middle of the Pacific Ocean .

LABEL: 1

SENTENCE 3:
The island is located in the",0.28,0.28,0.16,0.16
"It is based on a film that director Steve Sandkuhler had collaborated with star Malanowski , known as `` Night of Horror '' .","The film is based on a book by the author of the novel, which is based on a true story.

LABEL: 2

SENT","The film was based on a true story of a man who was accused of murder and was sentenced to death.

LABEL: 2

SENT",0.23,0.18,0.19,0.11
"The railway station of Stockport , Greater Manchester , serves Brinnington in the eastern part of Brinnington , England .","The Brinnington railway station serves Brinnington in the eastern part of Stockport , Greater Manchester , England .

LABEL: 1

S","The station is located on the Manchester - Liverpool railway line .

LABEL: 1

SENTENCE 3:
The station is located on the",0.65,0.22,0.53,0.13
LETA was subordinated to the German news agency DNB during the occupation of Latvia by Nazi - Germany .,"DNB was subordinated to the German news agency LETA during the Latvian occupation by Nazi - Germany .

LABEL: 1

S","DNB was subordinated to the German news agency LETA during the Latvian occupation by Nazi - Germany .

LABEL: 1

S",0.72,0.72,0.58,0.58
"Matteo was the youngest of four brothers , born Giovanni Ceirano , a watchmaker in Cuneo , and Teresa Corino .","Teresa Corino was the youngest of four brothers born to Giovanni Ceirano , a watchmaker in Cuneo and Matteo .

LABEL","Teresa Corino was the youngest of four brothers born to Giovanni Ceirano , a watchmaker in Cuneo and Matteo .

LABEL",0.78,0.78,0.48,0.48
"Meanwhile , the Vichy regime promoted a highly traditional model of female roles .","
Meanwhile , the Vichy regime has promoted a highly female model of traditional roles .

LABEL: 1

SENTENCE 3:
","The Vichy regime has promoted a highly female model of traditional roles .

LABEL: 1

SENTENCE 3:
The Vich",0.69,0.6,0.54,0.45
It is released on transparent yellow vinyl and was pressed by Cosmic Records in 1995 .,"It is pressed on the transparent yellow vinyl and was published by Cosmic Records in 1995 .

LABEL: 1

SENTENCE 3:
It","It is pressed on the transparent yellow vinyl and was published by Cosmic Records in 1995 .

LABEL: 1

SENTENCE 3:
It",0.72,0.72,0.5,0.5
"The first has a broad 0 in the date , while the second and the third have a narrow 0 in different positions .","The first one has a narrow 0 in the date , while the second and the third have a broad 0 in different positions .

LABEL: 0
","The first one has a narrow 0 in the date , while the second and the third have a broad 0 in different positions .

LABEL: 0
",0.85,0.85,0.73,0.73
"Eoacmaea albonotata is a species of sea snail , a true limpet , a true gastropod mollusk in the family Eoacmaeidae , one of the families of marine limpets .","The species Eoacmaea albonotata is a member of the family Eoacmaeidae .

LABEL: 1

","The species is a member of the genus Eoacmaea .

LABEL: 1

SENTENCE 3:
The species is a",0.41,0.23,0.37,0.15
"The construction of the PRL began with the Chatswood section to Epping , which began in November 2002 .","The construction of the PRL began with the Chatswood section to Epping , which began in November 2002 .

LABEL: 2

S","The construction of the PRL began with the Chatswood section to Epping , which began in November 2002 .

LABEL: 2

S",0.92,0.92,0.73,0.73
This appeals strictly to theoretical terms and is thus not exactly the same as Cantor 's diagonal argument .,"This is a purely mathematical argument , and is thus not exactly the same as Cantor 's diagonal argument .

LABEL: 2

SENTENCE","The set of all sets is the set of all sets .

LABEL: 2

SENTENCE 3:
The set of all sets is",0.67,0.1,0.55,0.27
"It featured Cliff Robertson as Philip Nolan , Beau Bridges as Frederick Ingham , Peter Strauss as Arthur Danforth , Robert Ryan as Lt. Cmdr .","He showed Philip Nolan as Robert Ryan , Beau Bridges as Frederick Ingham , Peter Strauss as Arthur Danforth and Cliff Robertson as Lt. Cmdr .","He showed Philip Nolan as Robert Ryan , Beau Bridges as Frederick Ingham , Peter Strauss as Arthur Danforth and Cliff Robertson as Lt. Cmdr .",0.67,0.67,0.74,0.74
Parmelee studied with Nathaniel Jocelyn of Hartford in 1872 and with Henry Bryant in New Haven the following year .,"Parmelee studied under Henry Bryant of Hartford beginning in 1872 and the following year with Nathaniel Jocelyn in New Haven .

LABEL: 1","Parmelee studied under Henry Bryant of Hartford beginning in 1872 and the following year with Nathaniel Jocelyn in New Haven .

LABEL: 1",0.54,0.54,0.64,0.64
Arthur bought the retail business in April 1867 and the wholesale side in September 1867 .,"In April 1867 Arthur bought the wholesale business and in September 1867 the retail trade .

LABEL: 1

SENTENCE 3:
","In April 1867 Arthur bought the wholesale business and in September 1867 the retail trade .

LABEL: 1

SENTENCE 3:
",0.47,0.47,0.47,0.47
"By the end of the 1940s , Springfield had doubled , to about 3 square miles and a population of nearly 10,000 in size .","The population of Springfield , had doubled in size to approximately 3 square miles and a population of nearly 10,000 .

LABEL: 2

S","The population of Springfield , Illinois , had doubled in size to approximately 3 square miles and a population of nearly 10,000 .

LABEL: 2
",0.7,0.7,0.43,0.45
Zalaegerszeg is a district in the northern part of Zala county .,"Zala County is a district located in the northern part of Zalaegerszeg .

LABEL: 1

SENTENCE 3:","Zala County is a district located in the northern part of Zalaegerszeg .

LABEL: 1

SENTENCE 3:",0.59,0.59,0.4,0.4
The strong influence of Attic-figure Greek vase painting has convinced some experts that the artist who decorated the tomb was a red metic .,"The strong influence of the attic - Greek vase painting has convinced some experts that the artist who decorated the tomb was a red metic .

LABEL:","The strong influence of the attic - Greek vase painting has convinced some experts that the artist who decorated the tomb was a red metic .

LABEL:",0.94,0.94,0.7,0.7
"It is located at the eastern end of Berkeley Sound , near Kidney Cove , and is separated from Port William by Menguera Point .","It is at the east end of Berkeley Sound near Kidney Cove , and lies is separated from Port William by Menguera Point .

LABEL:","It is at the east end of Berkeley Sound near Kidney Cove , and lies is separated from Port William by Menguera Point .

LABEL:",0.89,0.89,0.62,0.62
"Touchdown is the third album from the Brighton-based band Brakes , released in 2009 on Fat Cat Records .","The band Brakes is the third album from Brighton - Band Brakes , based on Fat Cat Records in 2009 .

LABEL: 1

S","The album was recorded in Brighton , England , in 2009 .

LABEL: 1

SENTENCE 3:
The album was recorded in Brighton",0.62,0.27,0.39,0.34
"The competition continued under JLT Sport as a sponsor , which started last year .","The competition was continued under JLT Sport as a sponsor , which started last year .

LABEL: 2

SENTENCE 3:
The","The competition was continued under JLT Sport as a sponsor , which started last year .

LABEL: 2

SENTENCE 3:
The",0.81,0.81,0.38,0.38
The compass and straightedge construction in the first case is the same construction as the LPP construction for the Special cases of Apollonius ' problem .,"The compass and ruler construction in the special case is the same structure as the LPP construction for the first cases of Apollonius ' problem .

","The compass and ruler construction in the special case is the same structure as the LPP construction for the first cases of Apollonius ' problem .

",0.83,0.83,0.7,0.7
Crain has mentioned the song `` For the Miner '' on this album was written for Jason Molina shortly before his death .,"Crain mentioned the song `` For the Miner '' , which was written on this album for Jason Molina shortly before his death .

LABEL: 2","The song `` For the Miner '' , which was written on this album for Jason Molina shortly before his death , was written by Crain .

LAB",0.81,0.7,0.68,0.62
"In 2005 , Kershaw `` Now And Then '' released a collection of previous material with four new tracks .","In 2005 , Kershaw `` Then And Now '' released a collection of previous material with four new tracks .

LABEL: 1

SENTENCE","In 2005 , Kershaw `` Then And Now '' released a collection of previous material with four new tracks .

LABEL: 1

SENTENCE",0.8,0.8,0.65,0.65
The Sunset Sunset Road comes from right and becomes Briscoe Mountain Road .,"Briscoe Mountain Road comes in from the right and becomes Sunset Road .

LABEL: 1

SENTENCE 3:
Briscoe","Briscoe Mountain Road comes in from the right and becomes Sunset Road .

LABEL: 1

SENTENCE 3:
Briscoe",0.48,0.48,0.43,0.43
"An edition from 1880 , translated by Peter Christie and revised and edited by Frederick Crombie , is available online .","The first edition of the novel was published in 1881 .

LABEL: 1

SENTENCE 3:
The novel was published in 18","The following is a list of the most common words in the dataset.

LABEL: 1

SENTENCE 3:
The following is a",0.05,0.05,0.25,0.09
"Guest professorship at the Minneapolis School of Art in Minneapolis , USA In Minneapolis , a series of works are being created on paper .","The series of works on paper are created in Minneapolis , USA .

LABEL: 2

SENTENCE 3:
The series of works on","The artist is a woman .

LABEL: 2

SENTENCE 3:
The artist is a woman .

LABEL: 3",0.43,0.11,0.28,0.32
"Matteo was the youngest of four brothers born to Giovanni Ceirano , a watchmaker in Cuneo , and Teresa Corino .","Teresa Corino was the youngest of four brothers of Giovanni Ceirano , a watchmaker in Cuneo and Matteo .

LABEL:","Teresa Corino was the youngest of four brothers of Giovanni Ceirano , a watchmaker in Cuneo and Matteo .

LABEL:",0.72,0.72,0.48,0.48
"It was first published in North America on February 26 , 1991 and later released in Japan in September 1991 .","It was first released in Japan on February 26 , 1991 and later released in North America in September 1991 .

LABEL: 1

SENTENCE","It was first released in Japan on February 26 , 1991 and later released in North America in September 1991 .

LABEL: 1

SENTENCE",0.73,0.73,0.62,0.62
"In the second round UTA was eliminated from the competition by Red Star Belgrade ( 0-3 , 1-3 ) .","In the second round , UTA eliminated Red Star Belgrade from the competition ( 0-3 , 1-3 ) .

LABEL: 1
","In the second round , UTA eliminated Red Star Belgrade from the competition ( 0-3 , 1-3 ) .

LABEL: 1
",0.72,0.72,0.7,0.7
"According to the United States Census Bureau , Ardmore has a total area of which land and , or 3.67 % , is water .","According to the United States Census Bureau , Ardmore has a total area of , of which is land and , or 3.67 % , is water .
","The average temperature in Ardmore is .

LABEL: 2

SENTENCE 3:
The average precipitation in Ardmore is .

",0.95,0.22,0.83,0.23
It is a yellow solid with low solubility in water but good solubility in DMF .,"It is a yellow solid with a low solubility in water , but good solubility in DMF .

LABEL: 2

S","It is a yellow solid with a low solubility in water , but good solubility in DMF .

LABEL: 2

S",0.88,0.88,0.71,0.71
"Therefore , the electronic library of the Academy is an integral part of the educational process and scientific activity a recognized global channel in the virtual information environment .","The Academy 's electronic library , as an integral part of the educational process and scientific activity , is therefore a recognized virtual channel in the global information environment .
","The Academy 's electronic library , as an integral part of the educational process and scientific activity , is therefore a recognized virtual channel in the global information environment .
",0.74,0.74,0.72,0.72
"In 2005 , Kershaw `` Now And Then '' released a collection of previous material with four new tracks .","In 2005 , Kershaw `` Then And Now '' published a collection of earlier material with four new tracks .

LABEL: 1

SENTENCE","In 2005 , Kershaw `` Then And Now '' published a collection of earlier material with four new tracks .

LABEL: 1

SENTENCE",0.69,0.69,0.6,0.6
"She was born in a Jewish family in Iowa City , Iowa , and grew up in New York City and studied film at New York University .","She was born in Iowa City , Iowa to a Jewish family . She grew up in New York City , and studied film at New York University .

LAB","She was born in Iowa City , Iowa to a Jewish family . She grew up in New York City , and studied film at New York University .

LAB",0.78,0.78,0.69,0.69
"In 2011 , a short double track section was also built between Langensteinbach and the newly created station of Schießhüttenäcker .","The short double track was built between Langensteinbach and the newly created Schießhüttenäcker railway station in 2011 .

LABEL:","The new railway station was built in 2011.

LABEL: 2

SENTENCE 3:
The new railway station was built in 2011.",0.7,0.19,0.54,0.28
Álvarez won the 2006 South America Games against Hamilton Ventura .,"The Álvarez won the South America Games against Hamilton Ventura in 2006 .

LABEL: 2

SENTENCE 3:
The �","The Álvarez won the South America Games against Hamilton Ventura in 2006 .

LABEL: 2

SENTENCE 3:
The �",0.67,0.67,0.38,0.38
"The Accademia Nazionale dei Lincei in Italy gave him the Cataldo e Angiola Agostinelli Award in 2001 , an annual prize in pure and applied mathematics and mathematical physics .","The Accademia Nazionale dei Lincei in Italy gave him their 2001 Cataldo e Angiola Agostinelli Prize , an annual prize in","The prize was awarded for his work on the theory of the structure of the periodic table .

LABEL: 1

SENTENCE 3:
",0.71,0.08,0.52,0.02
"Paulo Musse signed in January 2009 for Botafogo ( SP ) , left by the end of 2009 a contract at Campeonato Paulista .","Paulo Musse signed for Botafogo ( SP ) in January 2009 , left a contract until the end of 2009 Campeonato Paulista .
","Paulo Musse signed for Botafogo ( SP ) in January 2009 , left a contract until the end of 2009 Campeonato Paulista .
",0.67,0.67,0.73,0.73
At the 2010 Sony Ericsson Open he defeated Novak Djokovic and the 2007 titlist and second seed Richard Gasquet .,"He is the current world number one and has won the Australian Open in 2008 and the French Open in 2009.

LABEL: 2

SENT","He is the first player to win the title of the Sony Ericsson Open in consecutive years since the tournament was founded in 2000.

LABEL: 2",0.19,0.22,0.17,0.15
The school belongs to the Jefferson District of VHSL Region II ( Virginia High School League ) .,"The school belongs to the Jefferson District of Region II of the VHSL ( Virginia High School League ) .

LABEL: 2

SENT","The school belongs to the Jefferson District of Region II of the VHSL ( Virginia High School League ) .

LABEL: 2

SENT",0.8,0.8,0.61,0.61
"Belhanhumei is a city in the central region of Hiran , Somalia .","Belhanhumei is a town in the central Somalia region of Hiran .

LABEL: 1

SENTENCE 3:
Bel","Belhanhumei is a town in the central Somalia region of Hiran .

LABEL: 1

SENTENCE 3:
Bel",0.67,0.67,0.45,0.45
The first priest of Aglipayan was Padre Klarín and the last was Padre Belén .,"The last priest of Aglipayan was Padre Klarín and the first was Padre Belén .

LABEL: 1

SENT","The last priest of Aglipayan was Padre Klarín and the first was Padre Belén .

LABEL: 1

SENT",0.8,0.8,0.55,0.55
"He was born in Bergen and represented , was a brother of Nils Opdahl and died Bergens TF .","He was born in Bergen and died , was a brother of Nils Opdahl and represented Bergens TF .

LABEL: 1

","He was born in Bergen and died , was a brother of Nils Opdahl and represented Bergens TF .

LABEL: 1

",0.83,0.83,0.66,0.66
Mike Alonzo meets in Los Angeles with his best friend Jim ( Freddy Rodriguez ) .,"In Los Angeles , Jim meets up with his best friend Mike Alonzo ( Freddy Rodriguez ) .

LABEL: 1

SENTENCE 3","In Los Angeles , Jim meets up with his best friend Mike Alonzo ( Freddy Rodriguez ) .

LABEL: 1

SENTENCE 3",0.58,0.58,0.51,0.51
The house was designed by James Paine and was built by William Booth .,"The house is built by James Paine and designed by William Booth .

LABEL: 1

SENTENCE 3:
The house is built","The house is built by James Paine and designed by William Booth .

LABEL: 1

SENTENCE 3:
The house is built",0.55,0.55,0.52,0.52
"Ruben Bolling ( born c. 1963 in New Jersey ) is a pseudonym for Ken Fisher , a cartoonist , the author of `` Tom the Dancing Bug '' .","Ruben Bolling ( * 1963 in New Jersey ) is a pseudonym for the cartoonist Ken Fisher , author of `` Tom the Dancing Bug '' .

","Ruben Bolling ( * 1963 in New Jersey ) is a pseudonym for the cartoonist Ken Fisher , author of `` Tom the Dancing Bug '' .

",0.84,0.84,0.83,0.83
The season 2009 Superstars Series was the third season of the Campionato Italiano Superstars ( Italian Superstars Championship ) and the sixth season of the International Superstars Series .,The 2009 superstars season was the sixth season of the Campionato Italiano Superstars ( Italian Superstars - Championship ) and the third season of the international,The 2009 superstars season was the sixth season of the Campionato Italiano Superstars ( Italian Superstars - Championship ) and the third season of the international,0.82,0.82,0.58,0.58
"She was born in Brooklyn , New York , she also lived in New Mexico and Colorado before settling in Baltimore in 1998 .","She was born in Baltimore , she lived in New Mexico and Colorado as well , before settling in Brooklyn , New York , in 1998 .

LABEL:","She was born in Baltimore , she lived in New Mexico and Colorado as well , before settling in Brooklyn , New York , in 1998 .

LABEL:",0.73,0.73,0.61,0.61
The bassist Dan Wleklinski and the guitarist Joe Principe were still interested in music and decided to start a new band .,"The band was called The B-52's .

LABEL: 1

SENTENCE 3:
The band was called The B-52","The band was called “The Paws”.

LABEL: 1

SENTENCE 3:
The band was formed in the",0.15,0.16,0.3,0.13
"As a freshman senator , Bayh was assigned to the Public Works Committee and the Judiciary Committee .","As a newcomer , Bayh was assigned to the Public Works Committee and the Judiciary Committee .

LABEL: 2

SENTENCE 3:
","As a newcomer , Bayh was assigned to the Public Works Committee and the Judiciary Committee .

LABEL: 2

SENTENCE 3:
",0.8,0.8,0.49,0.49
"Bhavani , Ajay and Hari lied to the police that Lakshman did illegal business .","Bhavani , Ajay , & Hari lied to police that Lakshman did illegal business .

LABEL: 2

SENTENCE","Bhavani , Ajay , & Hari lied to police that Lakshman did illegal business .

LABEL: 2

SENTENCE",0.81,0.81,0.76,0.76
Generalized Turing machines and simple inductive Turing machines are two classes of super-recursive algorithms that are the closest to recursive algorithms .,"The recursive algorithms are the most powerful algorithms in the world.

LABEL: 2

SENTENCE 3:
The recursive algorithms are the most","The recursive algorithms are the most powerful algorithms in the world.

LABEL: 2

SENTENCE 3:
The recursive algorithms are the most",0.28,0.28,0.28,0.28
"In 1928 , a children 's edition of poems from Biancos '' Songs of Innocence `` was published and selected and illustrated by William Blake .","In 1928 , a children 's edition of poems from William Blakes '' Songs of Innocence `` was published and selected and illustrated by Bianco .
","In 1928 , a children 's edition of poems from William Blakes '' Songs of Innocence `` was published and selected and illustrated by Bianco .
",0.86,0.86,0.88,0.88
The two controls above are boolean : they are either active or non-existent .,"The above two controls are boolean : they are either active or not .

LABEL: 2

SENTENCE 3:
The above two controls","The above two controls are boolean : they are either active or not .

LABEL: 2

SENTENCE 3:
The above two controls",0.61,0.61,0.52,0.52
The film was produced and directed by John Taylor by Stuart Legg .,"The film was conducted by John Taylor and produced by Stuart Legg .

LABEL: 1

SENTENCE 3:
The film was conducted","The film was conducted by John Taylor and produced by Stuart Legg .

LABEL: 1

SENTENCE 3:
The film was conducted",0.56,0.56,0.47,0.47
"Heliair will always have more than 21 % oxygen , and will be hypoxic ( less than 17 % oxygen ) for mixes with less than 20 % helium .",Heliair will always contain more than 21 % oxygen and will be hypoxic for blends with less than 20 % helium ( less than 17 % oxygen ) .,Heliair will always contain more than 21 % oxygen and will be hypoxic for blends with less than 20 % helium ( less than 17 % oxygen ) .,0.74,0.74,0.8,0.8
"He was elected Bishop in Buenos Aires , and was consecrated to that office in Columbus , Ohio .","He was consecrated bishop in Columbus , Ohio , and was elected to this office in Buenos Aires .

LABEL: 1

SENTENCE 3","He was consecrated bishop in Columbus , Ohio , and was elected to this office in Buenos Aires .

LABEL: 1

SENTENCE 3",0.5,0.5,0.52,0.52
"Jody Breeze , Lil Duval , Lloyd , Trae , DJ Drama , Rick Ross and 8Ball 'MJG have all made their Cameo performances in the video .","Jody Breeze , Lil Duval , Lloyd , Trae , DJ Drama , Rick Ross and 8Ball & MJG all made their cameo appearances in the","The video was released on the same day as the album .

LABEL: 2

SENTENCE 3:
The video was released on the",0.9,0.09,0.64,0.15
The show would be revamped as Up Late NW ( pronounced Up Late Northwest ) in September 2015 .,"The show would be pronounced as Up Late NW ( redesigned Up Late Northwest ) in September 2015 .

LABEL: 1

SENTENCE 3:","The show would be pronounced as Up Late NW ( redesigned Up Late Northwest ) in September 2015 .

LABEL: 1

SENTENCE 3:",0.78,0.78,0.6,0.6
PDFsam Basic is written in Java and JavaFX and requires a working Java Virtual Machine Version 8 or higher installed in the operating system to run .,"PDFsam Basic is written in Java and JavaFX and requires a working Java Virtual Machine version 8 or above installed in the operating system in order to run .
","PDFsam Basic is written in Java and JavaFX and requires a working Java Virtual Machine version 8 or above installed in the operating system in order to run .
",0.93,0.93,0.88,0.88
"From the Vedantic point of view , these 11 yoga upanishads belong to the Vedic Shaka ( school ) .","The Upanishads are the most important of the Vedic literature .

LABEL: 2

SENTENCE 3:
The Upanishads","The word “shaka” is derived from the Sanskrit word “shakha” which means “school” .

LAB",0.25,0.2,0.27,0.21
The Total Total Evaporation is The Radiators ' fourth album and their fifth studio album .,"The Total Total Evaporation is The Radiators ' fifth album and their fourth studio album .

LABEL: 1

SENTENCE 3","The Total Total Evaporation is The Radiators ' fifth album and their fourth studio album .

LABEL: 1

SENTENCE 3",0.75,0.75,0.67,0.67
"The series returned on Monday , July 9 at 10 pm , after a missing week , from one hour to 30 minutes and from six episodes to five .","The series returned on Monday , 9 July at 10pm , reduced from one hour to 30 minutes and cut from six episodes to five .

LABEL:","The series returned on Monday , 9 July at 10pm , reduced from one hour to 30 minutes and cut from six episodes to five .

LABEL:",0.76,0.76,0.56,0.56
The album received mixed to positive reviews from most critics .,"The album received mixed positive reviews from most critics .

LABEL: 2

SENTENCE 3:
The album received mixed positive reviews from most","The album received mixed positive reviews from most critics .

LABEL: 2

SENTENCE 3:
The album received mixed positive reviews from most",0.58,0.58,0.62,0.62
"In May 1999 , Patriarch Teoctist received the visit of Pope John Paul II to Romania .","In May 1999 , the Patriarch Teoctist received the visit of Pope John Paul II in Romania .

LABEL: 2

SENTENCE 3","In May 1999 , the Patriarch Teoctist received the visit of Pope John Paul II in Romania .

LABEL: 2

SENTENCE 3",0.8,0.8,0.49,0.49
"Meghna Gulzar ( born December 13 , 1973 ) is an Indian director of Hindi films and the only daughter of poet Gulzar and actress Raakhee .","Meghna Gulzar ( born 13 December 1973 ) is an Indian director of Hindi films , and is the only daughter of lyricist and poet Gulzar and","Meghna Gulzar ( born 13 December 1973 ) is an Indian director of Hindi films , and is the only daughter of lyricist and poet Gulzar and",0.85,0.85,0.66,0.66
The route traverses from north to south : Babat -- Madiun -- Padangan -- Bojonegoro -- Maospati -- Ngawi -- Caruban .,The route runs from north to south : Babat -- Bojonegoro -- Padangan -- Ngawi -- Maospati -- Madiun -- Car,The route runs from north to south : Babat -- Bojonegoro -- Padangan -- Ngawi -- Maospati -- Madiun -- Car,0.64,0.64,0.69,0.69
The second fortress was built in stone by Alexander 's son Dmitry Alexandrovich in 1280 .,"The second fortress was built in stone in 1280 by Alexander ’ s son Dmitry Alexandrovich .

LABEL: 2

SENTENCE 3","The second fortress was built in stone in 1280 by Alexander ’ s son Dmitry Alexandrovich .

LABEL: 2

SENTENCE 3",0.76,0.76,0.61,0.61
"Four times between 1777 and 1860 , bells were mentioned , and three new ones were consecrated in 1861 .","The first bell was cast in 1777 and the last in 1861.

LABEL: 2

SENTENCE 3:
The first bell was","The first bell was installed in 1777 and the last one in 1861.

LABEL: 2

SENTENCE 3:
The first bell",0.22,0.22,0.27,0.36
"France withdrew before the tournament , the Cornwall ( Great Britain ) left , playing Australasia .","The British team was defeated by Australia .

LABEL: 2

SENTENCE 3:
The British team was defeated by Australia .

","The British team was defeated by Australia .

LABEL: 2

SENTENCE 3:
The British team was defeated by Australia .

",0.13,0.13,0.36,0.36
The initial segment of Fulton Street as it exists today is the Fulton Mall between Adams Street and Flatbush Avenue .,"The second segment of Fulton Street , as it exists today , is the Fulton Mall between Flatbush Avenue and Atlantic Avenue .

LABEL: 2

","The second segment of Fulton Street , as it exists today , is the Fulton Mall between Adams Street and Flatbush Avenue .

LABEL: 2

",0.76,0.9,0.42,0.58
"Laura Camaur ( January 5 , 1913 - September 13 , 1984 ) , known by the artist name Laura Solari , was an Italian actress .","Laura Camaur ( January 5 , 1913 - September 13 , 1984 ) , known by the name of Laura Camaur , was an Italian film actress .","Laura Camaur ( January 5 , 1913 - September 13 , 1984 ) , known by the name of Laura Camaur , was an Italian film actress .",0.87,0.87,0.74,0.74
"The project called for the Hill to be razed , for the streets to be widened , and for all buildings to be leveled .","The project called for the hill to be destroyed , for the streets to be widened and for all buildings to be levelled .

LABEL: 2
","The project called for the hill to be destroyed , for the streets to be widened and for all buildings to be levelled .

LABEL: 2
",0.87,0.87,0.69,0.69
"Unknown to many as a bibliophile , Gordon donated the only surviving copy of John Eliot 's 1663 `` Indian Bible '' to Roxbury Latin School","The Roxbury Latin School , which was founded in 1837 , is the oldest Latin school in the United States .

LABEL: 2

S","Gordon , who was unknown to many as a bibliophile writer , donated the only surviving copy of John Eliot 's '' Indian Bible `` from 1663 to",0.18,0.77,-0.02,0.56
"He has been called up to the AHL several times , spending time with the Houston Aeros , Worcester Sharks , Portland Pirates , and Bridgeport Sound Tigers .","He has been called to the AHL several times and spent time with Portland Pirates , Worcester Sharks , Houston Aeros and the Bridgeport Sound Tigers .

LAB","He has been called to the AHL several times and spent time with Portland Pirates , Worcester Sharks , Houston Aeros and the Bridgeport Sound Tigers .

LAB",0.69,0.69,0.7,0.7
Northumberland County Cricket Club is one of twenty smaller county clubs within the domestic cricket structure of England and Wales . It represents the historical county of Northumberland .,The Northumberland County Cricket Club is one of twenty minor county clubs within the domestic cricket structure of England and Wales . It represents the historic county of Northumber,The Northumberland County Cricket Club is one of twenty minor county clubs within the domestic cricket structure of England and Wales . It represents the historic county of Northumber,0.87,0.87,0.75,0.75
Parables is an oratorio by Herschel Garfein according to a libretto by Robert Aldrige .,"The parable of the sower is a parable of the sower of seeds.

LABEL: 2

SENTENCE 3:
","The parable of the sower is a parable of the sower of seeds.

LABEL: 2

SENTENCE 3:
",0.13,0.13,0.19,0.19
"In 2000 , she was elected the first Canadian president of the Modern Language Association , the 117th Canadian to hold that position , and the third woman .","In 2000 , she was elected to the 117th president of the Modern Language Association , the third Canadian to hold this position , and the first Canadian woman .
","In 2000 , she was elected to the 117th president of the Modern Language Association , the third Canadian to hold this position , and the first Canadian woman .
",0.78,0.78,0.79,0.79
"Xavi has won 31 trophies , only surpassed by Andrés Iniesta as the most successful Spanish player in history .","Andrés Iniesta has won 31 trophies , surpassed only by Xavi as the most successful Spanish player in the history .

LABEL: 1
","Andrés Iniesta has won 31 trophies , surpassed only by Xavi as the most successful Spanish player in the history .

LABEL: 1
",0.68,0.68,0.6,0.6
"Kobach had previously appointed Newby to supervise elections Johnson County , Kansas .","Newby had previously appointed Kobach to supervise elections Johnson County , Kansas .

LABEL: 1

SENTENCE 3:
Newby","Newby had previously appointed Kobach to supervise elections Johnson County , Kansas .

LABEL: 1

SENTENCE 3:
Newby",0.67,0.67,0.5,0.5
The next A4 segment will connect Štip ( A3 junction ) via Radoviš and Novo Selo with the border to Bulgaria at Strumica .,The next A4 segment will connect Štip ( junction A3 ) via Radoviš and Strumica with the border to Bulgaria near Novo Sel,The next A4 segment will connect Štip ( junction A3 ) via Radoviš and Strumica with the border to Bulgaria near Novo Sel,0.76,0.76,0.79,0.79
"Jean de Tournes retired in 1653 , and was succeeded in the family business by his sons Jean Antoine and Samuel de Tournes .","Jean Antoine was retired in 1653 and was taken over by his sons Jean de Tournes and Samuel de Tournes in the family business .
","The family business was a fur trade and the brothers were involved in the trade.

LABEL: 1

SENTENCE 3:
The brothers",0.61,0.19,0.7,0.2
"In 1926 she left Winniza and moved to St. Petersburg with her parents and brothers , where she met Ivan Samylovskii two years later .","In 1928 she married Ivan Samylovskii and they had two children, Ivan and Tatiana .

LABEL: 1

SENTENCE","In 1926 she left St. Petersburg and moved to Vinniza with her parents and brothers , where she met Ivan Samylovskii two years later .",0.25,0.87,0.09,0.87
Later Lakshmi promised Vishnu as he married .,"Vishnu later married Lakshmi as he promised .

LABEL: 1

SENTENCE 3:
Vishnu later married Lakshmi","Vishnu later married Lakshmi as he promised .

LABEL: 1

SENTENCE 3:
Vishnu later married Lakshmi",0.45,0.45,0.65,0.65
Radley had other opportunities to expand his abilities by spending time abroad at the Peninsula Hotel in Hong Kong and the Mandarin Oriental in Bangkok in 1991 .,"Radley had further opportunities to expand his skills , spending time abroad in 1991 at the Peninsula Hotel in Bangkok and the Mandarin Oriental in Hong Kong .

LAB","Radley had further opportunities to expand his skills , spending time abroad in 1991 at the Peninsula Hotel in Bangkok and the Mandarin Oriental in Hong Kong .

LAB",0.7,0.7,0.7,0.7
"The Gauriganj , Musafirkhana and Amethi tehsils are now in the Amethi district .","The Amethi , Musafirkhana , and Gauriganj tehsils are now in Amethi district .

LABEL:","The Amethi , Musafirkhana , and Gauriganj tehsils are now in Amethi district .

LABEL:",0.75,0.75,0.71,0.71
